method,source_index,image_id,snr_db,seed,N,E,diagnostic_only,header_ok,normalized_latent,psnr_db,lpips_alex,dino_cosine
oracle_TX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,1.0,2003,4084,8168,True,True,0.41994112730026245,24.62039566040039,0.10793936252593994,0.8924515247344971
Dc_F_representation_reference,37,n02509815/ILSVRC2012_val_00014423_n02509815,1.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,29.067798614501953,0.039146896451711655,0.9678672552108765
actual_RX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,4.0,2001,4084,8168,False,True,0.4604225754737854,24.373472213745117,0.10670961439609528,0.9216465353965759
actual_RX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,4.0,2001,4084,8168,True,True,0.4006257951259613,25.007366180419922,0.09427613019943237,0.9119090437889099
oracle_TX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,4.0,2001,4084,8168,True,True,0.4604225754737854,24.373472213745117,0.10670961439609528,0.9216465353965759
oracle_TX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,4.0,2001,4084,8168,True,True,0.4006257951259613,25.007366180419922,0.09427613019943237,0.9119090437889099
Dc_F_representation_reference,37,n02509815/ILSVRC2012_val_00014423_n02509815,4.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,29.067798614501953,0.039146896451711655,0.9678672552108765
actual_RX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,4.0,2002,4084,8168,False,True,0.463949978351593,24.53810691833496,0.10332846641540527,0.9347429871559143
actual_RX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,4.0,2002,4084,8168,True,True,0.4006257951259613,25.007366180419922,0.09427613019943237,0.9119090437889099
oracle_TX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,4.0,2002,4084,8168,True,True,0.463949978351593,24.53810691833496,0.10332847386598587,0.9347429871559143
oracle_TX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,4.0,2002,4084,8168,True,True,0.4006257951259613,25.007366180419922,0.09427613019943237,0.9119090437889099
Dc_F_representation_reference,37,n02509815/ILSVRC2012_val_00014423_n02509815,4.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,29.067798614501953,0.039146896451711655,0.9678672552108765
actual_RX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,4.0,2003,4084,8168,False,True,0.45659610629081726,24.456167221069336,0.10789419710636139,0.9163076877593994
actual_RX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,4.0,2003,4084,8168,True,True,0.4006257951259613,25.007366180419922,0.09427613019943237,0.9119090437889099
oracle_TX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,4.0,2003,4084,8168,True,True,0.45659610629081726,24.456167221069336,0.10789419710636139,0.9163076877593994
oracle_TX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,4.0,2003,4084,8168,True,True,0.4006257951259613,25.007366180419922,0.09427613019943237,0.9119090437889099
Dc_F_representation_reference,37,n02509815/ILSVRC2012_val_00014423_n02509815,4.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,29.067798614501953,0.039146896451711655,0.9678672552108765
actual_RX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,7.0,2001,4084,8168,False,True,0.4349333643913269,24.748111724853516,0.09795590490102768,0.9315349459648132
actual_RX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,7.0,2001,4084,8168,True,True,0.3958872854709625,25.16781234741211,0.08960230648517609,0.9240295886993408
oracle_TX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,7.0,2001,4084,8168,True,True,0.4349333643913269,24.748111724853516,0.09795590490102768,0.9315349459648132
oracle_TX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,7.0,2001,4084,8168,True,True,0.3958872854709625,25.16781234741211,0.08960230648517609,0.9240295886993408
Dc_F_representation_reference,37,n02509815/ILSVRC2012_val_00014423_n02509815,7.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,29.067798614501953,0.039146896451711655,0.9678672552108765
actual_RX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,7.0,2002,4084,8168,False,True,0.4362376630306244,24.9204158782959,0.0955854281783104,0.9385508298873901
actual_RX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,7.0,2002,4084,8168,True,True,0.3958872854709625,25.16781234741211,0.08960230648517609,0.9240295886993408
oracle_TX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,7.0,2002,4084,8168,True,True,0.4362376630306244,24.9204158782959,0.0955854207277298,0.9385508298873901
oracle_TX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,7.0,2002,4084,8168,True,True,0.3958872854709625,25.16781234741211,0.08960230648517609,0.9240295886993408
Dc_F_representation_reference,37,n02509815/ILSVRC2012_val_00014423_n02509815,7.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,29.067798614501953,0.039146896451711655,0.9678672552108765
actual_RX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,7.0,2003,4084,8168,False,True,0.43141525983810425,24.882841110229492,0.10031899064779282,0.9218568801879883
actual_RX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,7.0,2003,4084,8168,True,True,0.3958872854709625,25.16781234741211,0.08960230648517609,0.9240295886993408
oracle_TX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,7.0,2003,4084,8168,True,True,0.43141525983810425,24.882841110229492,0.10031899809837341,0.9218568801879883
oracle_TX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,7.0,2003,4084,8168,True,True,0.3958872854709625,25.16781234741211,0.08960230648517609,0.9240295886993408
Dc_F_representation_reference,37,n02509815/ILSVRC2012_val_00014423_n02509815,7.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,29.067798614501953,0.039146896451711655,0.9678672552108765
actual_RX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,13.0,2001,4084,8168,False,True,0.40828168392181396,25.10809898376465,0.0888555496931076,0.9350923299789429
actual_RX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,13.0,2001,4084,8168,True,True,0.3951463997364044,25.267202377319336,0.08703838288784027,0.9339687824249268
oracle_TX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,13.0,2001,4084,8168,True,True,0.40828168392181396,25.10809898376465,0.0888555496931076,0.9350923299789429
oracle_TX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,13.0,2001,4084,8168,True,True,0.3951463997364044,25.267202377319336,0.08703838288784027,0.9339687824249268
Dc_F_representation_reference,37,n02509815/ILSVRC2012_val_00014423_n02509815,13.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,29.067798614501953,0.039146896451711655,0.9678672552108765
actual_RX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,13.0,2002,4084,8168,False,True,0.4080188274383545,25.268686294555664,0.08915954828262329,0.9407624006271362
actual_RX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,13.0,2002,4084,8168,True,True,0.3951463997364044,25.267202377319336,0.08703837543725967,0.9339687824249268
oracle_TX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,13.0,2002,4084,8168,True,True,0.4080188274383545,25.268686294555664,0.08915954828262329,0.9407624006271362
oracle_TX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,13.0,2002,4084,8168,True,True,0.3951463997364044,25.267202377319336,0.08703838288784027,0.9339687824249268
Dc_F_representation_reference,37,n02509815/ILSVRC2012_val_00014423_n02509815,13.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,29.067798614501953,0.039146896451711655,0.9678672552108765
actual_RX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,13.0,2003,4084,8168,False,True,0.40616339445114136,25.22933006286621,0.09165119379758835,0.9310134649276733
actual_RX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,13.0,2003,4084,8168,True,True,0.3951463997364044,25.267202377319336,0.08703838288784027,0.9339687824249268
oracle_TX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,13.0,2003,4084,8168,True,True,0.40616339445114136,25.22933006286621,0.09165119379758835,0.9310134649276733
oracle_TX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,13.0,2003,4084,8168,True,True,0.3951463997364044,25.267202377319336,0.08703838288784027,0.9339687824249268
Dc_F_representation_reference,37,n02509815/ILSVRC2012_val_00014423_n02509815,13.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,29.067798614501953,0.039146896451711655,0.9678672552108765
actual_RX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,19.0,2001,4084,8168,False,True,0.39960747957229614,25.244338989257812,0.08675514161586761,0.9351836442947388
actual_RX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,19.0,2001,4084,8168,True,True,0.39580971002578735,25.29869842529297,0.08651226758956909,0.9358497858047485
oracle_TX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,19.0,2001,4084,8168,True,True,0.39960747957229614,25.244338989257812,0.08675513416528702,0.9351836442947388
oracle_TX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,19.0,2001,4084,8168,True,True,0.39580971002578735,25.29869842529297,0.08651226758956909,0.9358497858047485
Dc_F_representation_reference,37,n02509815/ILSVRC2012_val_00014423_n02509815,19.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,29.067798614501953,0.039146896451711655,0.9678672552108765
actual_RX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,19.0,2002,4084,8168,False,True,0.39917224645614624,25.34662437438965,0.08654173463582993,0.9393830895423889
actual_RX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,19.0,2002,4084,8168,True,True,0.39580971002578735,25.29869842529297,0.08651226758956909,0.9358497858047485
oracle_TX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,19.0,2002,4084,8168,True,True,0.39917224645614624,25.34662437438965,0.08654172718524933,0.9393830895423889
oracle_TX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,19.0,2002,4084,8168,True,True,0.39580971002578735,25.29869842529297,0.08651226758956909,0.9358497858047485
Dc_F_representation_reference,37,n02509815/ILSVRC2012_val_00014423_n02509815,19.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,29.067798614501953,0.039146896451711655,0.9678672552108765
actual_RX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,19.0,2003,4084,8168,False,True,0.39851444959640503,25.319534301757812,0.08794095367193222,0.9338619112968445
actual_RX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,19.0,2003,4084,8168,True,True,0.39580971002578735,25.29869842529297,0.08651226758956909,0.9358497858047485
oracle_TX_AWGN,37,n02509815/ILSVRC2012_val_00014423_n02509815,19.0,2003,4084,8168,True,True,0.39851444959640503,25.319534301757812,0.08794095367193222,0.9338618516921997
oracle_TX_zero_noise,37,n02509815/ILSVRC2012_val_00014423_n02509815,19.0,2003,4084,8168,True,True,0.39580971002578735,25.29869842529297,0.08651226758956909,0.9358497858047485
Dc_F_representation_reference,37,n02509815/ILSVRC2012_val_00014423_n02509815,19.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,29.067798614501953,0.03914688900113106,0.9678673148155212
actual_RX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,1.0,2001,4084,8168,False,True,0.5165807008743286,19.27442169189453,0.28919318318367004,0.854671835899353
actual_RX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,1.0,2001,4084,8168,True,True,0.4358767867088318,20.062150955200195,0.2698359787464142,0.8669547438621521
oracle_TX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,1.0,2001,4084,8168,True,True,0.41630181670188904,21.914155960083008,0.13959001004695892,0.9139239192008972
oracle_TX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,1.0,2001,4084,8168,True,True,0.34089362621307373,22.79901123046875,0.12526792287826538,0.9385435581207275
Dc_F_representation_reference,38,n02708093/ILSVRC2012_val_00024690_n02708093,1.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.93492317199707,0.03693409264087677,0.9845927357673645
actual_RX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,1.0,2002,4084,8168,False,True,0.4517480134963989,20.444669723510742,0.1917746514081955,0.8776527643203735
actual_RX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,1.0,2002,4084,8168,True,True,0.379177987575531,21.01877212524414,0.17865000665187836,0.9264506101608276
oracle_TX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,1.0,2002,4084,8168,True,True,0.4143410325050354,21.878908157348633,0.14351722598075867,0.9161854982376099
oracle_TX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,1.0,2002,4084,8168,True,True,0.34089362621307373,22.79901123046875,0.12526793777942657,0.9385435581207275
Dc_F_representation_reference,38,n02708093/ILSVRC2012_val_00024690_n02708093,1.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.93492317199707,0.03693409264087677,0.9845927357673645
actual_RX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,1.0,2003,4084,8168,False,True,0.506842315196991,20.031566619873047,0.22894127666950226,0.8236391544342041
actual_RX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,1.0,2003,4084,8168,True,True,0.42488354444503784,20.504262924194336,0.2444746345281601,0.8626550436019897
oracle_TX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,1.0,2003,4084,8168,True,True,0.42192572355270386,22.043607711791992,0.14142963290214539,0.9203996658325195
oracle_TX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,1.0,2003,4084,8168,True,True,0.34089362621307373,22.79901123046875,0.12526792287826538,0.9385435581207275
Dc_F_representation_reference,38,n02708093/ILSVRC2012_val_00024690_n02708093,1.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.93492317199707,0.03693409264087677,0.9845927357673645
actual_RX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,4.0,2001,4084,8168,False,True,0.3828950524330139,22.140338897705078,0.13165616989135742,0.9289665818214417
actual_RX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,4.0,2001,4084,8168,True,True,0.33195608854293823,22.857975006103516,0.11740667372941971,0.9390180110931396
oracle_TX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,4.0,2001,4084,8168,True,True,0.3828950524330139,22.140338897705078,0.13165616989135742,0.9289665818214417
oracle_TX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,4.0,2001,4084,8168,True,True,0.33195608854293823,22.857975006103516,0.11740667372941971,0.9390180110931396
Dc_F_representation_reference,38,n02708093/ILSVRC2012_val_00024690_n02708093,4.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.93492317199707,0.03693409264087677,0.9845927357673645
actual_RX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,4.0,2002,4084,8168,False,True,0.3810799717903137,22.382240295410156,0.1291275918483734,0.927490234375
actual_RX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,4.0,2002,4084,8168,True,True,0.33195608854293823,22.857975006103516,0.11740667372941971,0.9390180110931396
oracle_TX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,4.0,2002,4084,8168,True,True,0.3810799717903137,22.382240295410156,0.12912757694721222,0.927490234375
oracle_TX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,4.0,2002,4084,8168,True,True,0.33195608854293823,22.857975006103516,0.11740666627883911,0.9390180110931396
Dc_F_representation_reference,38,n02708093/ILSVRC2012_val_00024690_n02708093,4.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.93492317199707,0.03693409264087677,0.9845927357673645
actual_RX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,4.0,2003,4084,8168,False,True,0.38436800241470337,22.584598541259766,0.11983264237642288,0.9326986074447632
actual_RX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,4.0,2003,4084,8168,True,True,0.33195608854293823,22.857975006103516,0.11740667372941971,0.9390180110931396
oracle_TX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,4.0,2003,4084,8168,True,True,0.38436800241470337,22.584598541259766,0.11983264982700348,0.9326986074447632
oracle_TX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,4.0,2003,4084,8168,True,True,0.33195608854293823,22.857975006103516,0.11740667372941971,0.9390180110931396
Dc_F_representation_reference,38,n02708093/ILSVRC2012_val_00024690_n02708093,4.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.93492317199707,0.03693409264087677,0.9845927357673645
actual_RX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,7.0,2001,4084,8168,False,True,0.3626076579093933,22.54389190673828,0.12139773368835449,0.9360910058021545
actual_RX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,7.0,2001,4084,8168,True,True,0.33094117045402527,22.974132537841797,0.11370215564966202,0.9385437965393066
oracle_TX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,7.0,2001,4084,8168,True,True,0.3626076579093933,22.54389190673828,0.12139773368835449,0.9360910058021545
oracle_TX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,7.0,2001,4084,8168,True,True,0.33094117045402527,22.974132537841797,0.11370215564966202,0.9385437965393066
Dc_F_representation_reference,38,n02708093/ILSVRC2012_val_00024690_n02708093,7.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.93492317199707,0.03693409264087677,0.9845927357673645
actual_RX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,7.0,2002,4084,8168,False,True,0.36109745502471924,22.658977508544922,0.12211168557405472,0.9292433857917786
actual_RX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,7.0,2002,4084,8168,True,True,0.33094117045402527,22.974132537841797,0.11370215564966202,0.9385437965393066
oracle_TX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,7.0,2002,4084,8168,True,True,0.36109745502471924,22.658977508544922,0.12211168557405472,0.9292433857917786
oracle_TX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,7.0,2002,4084,8168,True,True,0.33094117045402527,22.974132537841797,0.11370214819908142,0.9385437965393066
Dc_F_representation_reference,38,n02708093/ILSVRC2012_val_00024690_n02708093,7.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.93492317199707,0.03693409264087677,0.9845927357673645
actual_RX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,7.0,2003,4084,8168,False,True,0.3628702163696289,22.838659286499023,0.11378485709428787,0.9297583699226379
actual_RX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,7.0,2003,4084,8168,True,True,0.33094117045402527,22.974132537841797,0.11370215564966202,0.9385437965393066
oracle_TX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,7.0,2003,4084,8168,True,True,0.3628702163696289,22.838659286499023,0.11378485709428787,0.9297583699226379
oracle_TX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,7.0,2003,4084,8168,True,True,0.33094117045402527,22.974132537841797,0.11370215564966202,0.9385437965393066
Dc_F_representation_reference,38,n02708093/ILSVRC2012_val_00024690_n02708093,7.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.93492317199707,0.03693409264087677,0.9845927357673645
actual_RX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,13.0,2001,4084,8168,False,True,0.3439738154411316,22.901220321655273,0.10992840677499771,0.9387474060058594
actual_RX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,13.0,2001,4084,8168,True,True,0.3337555527687073,23.052268981933594,0.10839354991912842,0.9380488395690918
oracle_TX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,13.0,2001,4084,8168,True,True,0.3439738154411316,22.901220321655273,0.10992840677499771,0.9387474060058594
oracle_TX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,13.0,2001,4084,8168,True,True,0.3337555527687073,23.052268981933594,0.10839354991912842,0.9380488395690918
Dc_F_representation_reference,38,n02708093/ILSVRC2012_val_00024690_n02708093,13.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.93492317199707,0.03693409264087677,0.9845927357673645
actual_RX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,13.0,2002,4084,8168,False,True,0.34311923384666443,22.93341636657715,0.11400750279426575,0.9352468252182007
actual_RX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,13.0,2002,4084,8168,True,True,0.3337555527687073,23.052268981933594,0.10839354991912842,0.9380488395690918
oracle_TX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,13.0,2002,4084,8168,True,True,0.34311923384666443,22.93341636657715,0.11400750279426575,0.9352468252182007
oracle_TX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,13.0,2002,4084,8168,True,True,0.3337555527687073,23.052268981933594,0.10839354991912842,0.9380488395690918
Dc_F_representation_reference,38,n02708093/ILSVRC2012_val_00024690_n02708093,13.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.93492317199707,0.03693409264087677,0.9845927357673645
actual_RX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,13.0,2003,4084,8168,False,True,0.3435893952846527,23.03458023071289,0.10904707759618759,0.9330701231956482
actual_RX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,13.0,2003,4084,8168,True,True,0.3337555527687073,23.052268981933594,0.10839354991912842,0.9380488395690918
oracle_TX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,13.0,2003,4084,8168,True,True,0.3435893952846527,23.03458023071289,0.10904707759618759,0.9330701231956482
oracle_TX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,13.0,2003,4084,8168,True,True,0.3337555527687073,23.052268981933594,0.10839354991912842,0.9380488395690918
Dc_F_representation_reference,38,n02708093/ILSVRC2012_val_00024690_n02708093,13.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.93492317199707,0.03693409264087677,0.9845927357673645
actual_RX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,19.0,2001,4084,8168,False,True,0.3381797969341278,23.00321388244629,0.10657261312007904,0.937590479850769
actual_RX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,19.0,2001,4084,8168,True,True,0.33539527654647827,23.05926513671875,0.10620935261249542,0.9375946521759033
oracle_TX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,19.0,2001,4084,8168,True,True,0.3381797969341278,23.00321388244629,0.10657261312007904,0.937590479850769
oracle_TX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,19.0,2001,4084,8168,True,True,0.33539527654647827,23.05926513671875,0.10620935261249542,0.9375946521759033
Dc_F_representation_reference,38,n02708093/ILSVRC2012_val_00024690_n02708093,19.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.93492317199707,0.03693409264087677,0.9845927357673645
actual_RX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,19.0,2002,4084,8168,False,True,0.33777153491973877,23.01669692993164,0.10904215276241302,0.9372167587280273
actual_RX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,19.0,2002,4084,8168,True,True,0.33539527654647827,23.05926513671875,0.10620935261249542,0.9375946521759033
oracle_TX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,19.0,2002,4084,8168,True,True,0.33777153491973877,23.01669692993164,0.10904215276241302,0.9372167587280273
oracle_TX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,19.0,2002,4084,8168,True,True,0.33539527654647827,23.05926513671875,0.10620935261249542,0.9375946521759033
Dc_F_representation_reference,38,n02708093/ILSVRC2012_val_00024690_n02708093,19.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.93492317199707,0.03693409264087677,0.9845927357673645
actual_RX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,19.0,2003,4084,8168,False,True,0.33783555030822754,23.06505012512207,0.10699968039989471,0.9360589981079102
actual_RX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,19.0,2003,4084,8168,True,True,0.33539527654647827,23.05926513671875,0.10620935261249542,0.9375946521759033
oracle_TX_AWGN,38,n02708093/ILSVRC2012_val_00024690_n02708093,19.0,2003,4084,8168,True,True,0.33783555030822754,23.06505012512207,0.10699968785047531,0.9360590577125549
oracle_TX_zero_noise,38,n02708093/ILSVRC2012_val_00024690_n02708093,19.0,2003,4084,8168,True,True,0.33539527654647827,23.05926513671875,0.10620936751365662,0.9375945925712585
Dc_F_representation_reference,38,n02708093/ILSVRC2012_val_00024690_n02708093,19.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.93492317199707,0.03693409264087677,0.9845926761627197
actual_RX_AWGN,39,n02776631/ILSVRC2012_val_00028186_n02776631,1.0,2001,4084,8168,False,True,0.8077428340911865,16.61305046081543,0.24460096657276154,0.8148530721664429
actual_RX_zero_noise,39,n02776631/ILSVRC2012_val_00028186_n02776631,1.0,2001,4084,8168,True,True,0.7156587839126587,16.847848892211914,0.22021058201789856,0.7548654675483704
oracle_TX_AWGN,39,n02776631/ILSVRC2012_val_00028186_n02776631,1.0,2001,4084,8168,True,True,0.670388400554657,18.76554298400879,0.17065587639808655,0.8059729337692261
oracle_TX_zero_noise,39,n02776631/ILSVRC2012_val_00028186_n02776631,1.0,2001,4084,8168,True,True,0.5822633504867554,19.270103454589844,0.15363666415214539,0.7995074987411499
Dc_F_representation_reference,39,n02776631/ILSVRC2012_val_00028186_n02776631,1.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,22.955974578857422,0.06994044035673141,0.8999764323234558
actual_RX_AWGN,39,n02776631/ILSVRC2012_val_00028186_n02776631,1.0,2002,4084,8168,False,True,0.8609123229980469,16.04718780517578,0.28611165285110474,0.7268236875534058
actual_RX_zero_noise,39,n02776631/ILSVRC2012_val_00028186_n02776631,1.0,2002,4084,8168,True,True,0.7753195762634277,16.83273696899414,0.26277875900268555,0.752482533454895
oracle_TX_AWGN,39,n02776631/ILSVRC2012_val_00028186_n02776631,1.0,2002,4084,8168,True,True,0.6627094745635986,18.662822723388672,0.163313627243042,0.8165295720100403
oracle_TX_zero_noise,39,n02776631/ILSVRC2012_val_00028186_n02776631,1.0,2002,4084,8168,True,True,0.5822633504867554,19.270103454589844,0.15363666415214539,0.7995074987411499
Dc_F_representation_reference,39,n02776631/ILSVRC2012_val_00028186_n02776631,1.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,22.955974578857422,0.06994044780731201,0.8999764323234558
actual_RX_AWGN,39,n02776631/ILSVRC2012_val_00028186_n02776631,1.0,2003,4084,8168,False,True,0.7752152681350708,16.628921508789062,0.23486217856407166,0.7493302822113037
actual_RX_zero_noise,39,n02776631/ILSVRC2012_val_00028186_n02776631,1.0,2003,4084,8168,True,True,0.6948326826095581,17.206790924072266,0.22041241824626923,0.6876821517944336
oracle_TX_AWGN,39,n02776631/ILSVRC2012_val_00028186_n02776631,1.0,2003,4084,8168,True,True,0.6600176692008972,18.696300506591797,0.16646794974803925,0.8060542941093445
