region,arm,control,metric,difference,ci_low,ci_high,source_images,involves_expected_reference
snr_4,lpips_0p01__conditioned,raw_m7,dino,-0.04598287105560303,-0.05816874907414118,-0.03421908425788086,100,False
snr_4,lpips_0p01__conditioned,raw_m7,mse,-0.009849848529760223,-0.011048500956429067,-0.00873070103295323,100,False
snr_4,lpips_0p01__conditioned,raw_m8,psnr_db,1.726338930130005,1.5935522265434265,1.8627344256242115,100,False
snr_4,lpips_0p01__conditioned,raw_m8,lpips,0.034428200802455344,0.03050563644835104,0.038406789022342604,100,False
snr_4,lpips_0p01__conditioned,raw_m8,dino,-0.0858304105202357,-0.09998032431801161,-0.07172173360486826,100,False
snr_4,lpips_0p01__conditioned,raw_m8,mse,-0.0043259228900725455,-0.0049278124101953015,-0.0037756031714097156,100,False
snr_4,lpips_0p01__conditioned,raw_m9,psnr_db,8.93297308286031,8.32073874950409,9.537092468738557,100,False
snr_4,lpips_0p01__conditioned,raw_m9,lpips,-0.35225297588855026,-0.37170847095269705,-0.33290081532827265,100,False
snr_4,lpips_0p01__conditioned,raw_m9,dino,0.6468614923239996,0.6190700715347194,0.6738658765908329,100,False
snr_4,lpips_0p01__conditioned,raw_m9,mse,-0.05601925257053447,-0.06102494450598353,-0.05115997770357728,100,False
snr_4,lpips_0p01__unconditioned,arithmetic_adaptive,psnr_db,1.2914247385660809,1.173727850675583,1.4144567464192712,100,False
snr_4,lpips_0p01__unconditioned,arithmetic_adaptive,lpips,0.028292650096118456,0.02479680559287469,0.03181749851660181,100,False
snr_4,lpips_0p01__unconditioned,arithmetic_adaptive,dino,-0.08009748220443726,-0.09283890458444755,-0.0673319517970085,100,False
snr_4,lpips_0p01__unconditioned,arithmetic_adaptive,mse,-0.0033027463384518365,-0.0037728662123090945,-0.002875217446658608,100,False
snr_4,lpips_0p01__unconditioned,expected_mix_01,psnr_db,1.1427135608989267,1.0298637394513896,1.260514912104845,100,True
snr_4,lpips_0p01__unconditioned,expected_mix_01,lpips,0.027625653059010293,0.024106173365737817,0.031153169103773238,100,True
snr_4,lpips_0p01__unconditioned,expected_mix_01,dino,-0.0698351612396699,-0.0825015212416933,-0.05703805782563575,100,True
snr_4,lpips_0p01__unconditioned,expected_mix_01,mse,-0.0030225500273428864,-0.003460188185944488,-0.0026243758289810023,100,True
snr_4,lpips_0p01__unconditioned,expected_mix_12,psnr_db,0.3000624259261196,0.20917466419584252,0.39710917103286686,100,True
snr_4,lpips_0p01__unconditioned,expected_mix_12,lpips,0.023846207430513768,0.019881211832315074,0.027785887527824727,100,True
snr_4,lpips_0p01__unconditioned,expected_mix_12,dino,-0.011685151643407655,-0.024981896808885327,0.0018902307556962121,100,True
snr_4,lpips_0p01__unconditioned,expected_mix_12,mse,-0.0014348567330324316,-0.0017048256681366856,-0.0011804976398983181,100,True
snr_4,lpips_0p01__unconditioned,perceptual_deepjscc,psnr_db,-3.4684527746836347,-3.593820646206538,-3.3408403521378847,100,False
snr_4,lpips_0p01__unconditioned,perceptual_deepjscc,lpips,0.006943722274154422,-0.002142607640009375,0.015776547546343257,100,False
snr_4,lpips_0p01__unconditioned,perceptual_deepjscc,dino,0.2483740662038326,0.21975204710165663,0.27737843285997704,100,False
snr_4,lpips_0p01__unconditioned,perceptual_deepjscc,mse,0.005665645556931502,0.004946968679618419,0.006450241394573787,100,False
snr_4,lpips_0p01__unconditioned,raw_adaptive,psnr_db,1.292235056559245,1.1745430289109549,1.4152792831261947,100,False
snr_4,lpips_0p01__unconditioned,raw_adaptive,lpips,0.0282849161947767,0.024799805432558063,0.03181051419954747,100,False
snr_4,lpips_0p01__unconditioned,raw_adaptive,dino,-0.0801170269648234,-0.0928226516296466,-0.06735390647252401,100,False
snr_4,lpips_0p01__unconditioned,raw_adaptive,mse,-0.0033039490957075556,-0.003773720701574093,-0.0028774907636608823,100,False
snr_4,lpips_0p01__unconditioned,raw_m7,psnr_db,2.881349045435588,2.6719183494249976,3.089135587930679,100,False
snr_4,lpips_0p01__unconditioned,raw_m7,lpips,-0.02837036726996302,-0.030652940532813467,-0.026074139492431033,100,False
snr_4,lpips_0p01__unconditioned,raw_m7,dino,-0.040269487500190736,-0.05077542092402776,-0.029967594012618063,100,False
snr_4,lpips_0p01__unconditioned,raw_m7,mse,-0.008827874735395234,-0.009902431232660719,-0.007833194929082401,100,False
snr_4,lpips_0p01__unconditioned,raw_m8,psnr_db,1.292235056559245,1.1745430289109549,1.4152792831261947,100,False
snr_4,lpips_0p01__unconditioned,raw_m8,lpips,0.0282849161947767,0.024799805432558063,0.03181051419954747,100,False
snr_4,lpips_0p01__unconditioned,raw_m8,dino,-0.0801170269648234,-0.0928226516296466,-0.06735390647252401,100,False
snr_4,lpips_0p01__unconditioned,raw_m8,mse,-0.0033039490957075556,-0.003773720701574093,-0.0028774907636608823,100,False
snr_4,lpips_0p01__unconditioned,raw_m9,psnr_db,8.49886920928955,7.888678693850836,9.106943927526476,100,False
snr_4,lpips_0p01__unconditioned,raw_m9,lpips,-0.3583962604962289,-0.3772528851609677,-0.3398687696104559,100,False
snr_4,lpips_0p01__unconditioned,raw_m9,dino,0.652574875879412,0.6259877234500989,0.6785724549299728,100,False
snr_4,lpips_0p01__unconditioned,raw_m9,mse,-0.05499727877616948,-0.059964513612229854,-0.05016262553474178,100,False
snr_4,lpips_0p03__conditioned,arithmetic_adaptive,psnr_db,1.6054453182220458,1.4749022241433463,1.739041875441869,100,False
snr_4,lpips_0p03__conditioned,arithmetic_adaptive,lpips,0.021669732934484882,0.01840968222543597,0.02500279495275269,100,False
snr_4,lpips_0p03__conditioned,arithmetic_adaptive,dino,-0.07604443649450938,-0.08908447401225568,-0.06295500237246356,100,False
snr_4,lpips_0p03__conditioned,arithmetic_adaptive,mse,-0.004083544584526925,-0.004662918367208261,-0.0035552836669495076,100,False
snr_4,lpips_0p03__conditioned,expected_mix_07,psnr_db,0.954785389175722,0.8451156311842042,1.067858358761554,100,True
snr_4,lpips_0p03__conditioned,expected_mix_07,lpips,0.01875140324570882,0.015379190106565462,0.02212679018534784,100,True
snr_4,lpips_0p03__conditioned,expected_mix_07,dino,-0.031143433519929493,-0.044012278833922905,-0.01775064903958518,100,True
snr_4,lpips_0p03__conditioned,expected_mix_07,mse,-0.0028575942910443164,-0.00329214973641372,-0.0024592139394759836,100,True
snr_4,lpips_0p03__conditioned,expected_mix_12,psnr_db,0.6140830055820846,0.5132810586298595,0.7177912724218137,100,True
snr_4,lpips_0p03__conditioned,expected_mix_12,lpips,0.01722329026888019,0.013696434224233226,0.020740691762397026,100,True
snr_4,lpips_0p03__conditioned,expected_mix_12,dino,-0.007632105933479785,-0.02094016645196521,0.006289434377171287,100,True
snr_4,lpips_0p03__conditioned,expected_mix_12,mse,-0.0022156549791075204,-0.0025801095869073956,-0.0018844954464279189,100,True
snr_4,lpips_0p03__conditioned,lpips_0p01__unconditioned,psnr_db,0.314020579655965,0.2841531358559923,0.34386805272102333,100,False
snr_4,lpips_0p03__conditioned,lpips_0p01__unconditioned,lpips,-0.006622917161633573,-0.007966897643326473,-0.005354441656420628,100,False
snr_4,lpips_0p03__conditioned,lpips_0p01__unconditioned,dino,0.004053045709927869,-0.00017392600576083818,0.008211458807190245,100,False
snr_4,lpips_0p03__conditioned,lpips_0p01__unconditioned,mse,-0.0007807982460750887,-0.0009186981789437897,-0.0006541793812551377,100,False
snr_4,lpips_0p03__conditioned,lpips_0p03__unconditioned,psnr_db,0.35980336825052883,0.3279864490826922,0.3911610840956367,100,False
snr_4,lpips_0p03__conditioned,lpips_0p03__unconditioned,lpips,-0.0018197774762908619,-0.0029056914672255527,-0.0007795795199150848,100,False
snr_4,lpips_0p03__conditioned,lpips_0p03__unconditioned,dino,0.0015920299291610673,-0.002906647359331442,0.005977566604812936,100,False
snr_4,lpips_0p03__conditioned,lpips_0p03__unconditioned,mse,-0.0008826612388171876,-0.0010308983120776245,-0.000745084887385019,100,False
snr_4,lpips_0p03__conditioned,lpips_0p1__unconditioned,psnr_db,0.5455470339457191,0.5095538334846493,0.5806357510089873,100,False
snr_4,lpips_0p03__conditioned,lpips_0p1__unconditioned,lpips,0.0027380061025420836,0.0013880794970318677,0.0041143896402791175,100,False
snr_4,lpips_0p03__conditioned,lpips_0p1__unconditioned,dino,-0.0020630037784576507,-0.006855841393272094,0.0026181221355994523,100,False
snr_4,lpips_0p03__conditioned,lpips_0p1__unconditioned,mse,-0.0012915369674252968,-0.0014867781324622532,-0.0011140129950460201,100,False
snr_4,lpips_0p03__conditioned,perceptual_deepjscc,psnr_db,-3.1544321950276695,-3.2667157198588055,-3.0431234321594243,100,False
snr_4,lpips_0p03__conditioned,perceptual_deepjscc,lpips,0.00032080511252085083,-0.008208764270568892,0.008559561688452955,100,False
snr_4,lpips_0p03__conditioned,perceptual_deepjscc,dino,0.25242711191376055,0.22389269532635808,0.28152191782246033,100,False
snr_4,lpips_0p03__conditioned,perceptual_deepjscc,mse,0.004884847310856413,0.004282526412111792,0.005539654372352658,100,False
snr_4,lpips_0p03__conditioned,raw_adaptive,psnr_db,1.60625563621521,1.475427833159765,1.7398650279045107,100,False
snr_4,lpips_0p03__conditioned,raw_adaptive,lpips,0.021661999033143125,0.018406613165512682,0.025000860411363342,100,False
snr_4,lpips_0p03__conditioned,raw_adaptive,dino,-0.07606398125489554,-0.08909624324242277,-0.06297612339258196,100,False
snr_4,lpips_0p03__conditioned,raw_adaptive,mse,-0.004084747341782644,-0.004662940259473214,-0.003556806856747336,100,False
snr_4,lpips_0p03__conditioned,raw_m7,psnr_db,3.195369625091552,2.975893049716949,3.413414410670599,100,False
snr_4,lpips_0p03__conditioned,raw_m7,lpips,-0.0349932844315966,-0.037726363530072075,-0.03224251907132566,100,False
snr_4,lpips_0p03__conditioned,raw_m7,dino,-0.036216441790262864,-0.047218786636988315,-0.025706646864612912,100,False
snr_4,lpips_0p03__conditioned,raw_m7,mse,-0.009608672981470324,-0.01078645635691871,-0.008511269852753387,100,False
snr_4,lpips_0p03__conditioned,raw_m8,psnr_db,1.60625563621521,1.475427833159765,1.7398650279045107,100,False
snr_4,lpips_0p03__conditioned,raw_m8,lpips,0.021661999033143125,0.018406613165512682,0.025000860411363342,100,False
snr_4,lpips_0p03__conditioned,raw_m8,dino,-0.07606398125489554,-0.08909624324242277,-0.06297612339258196,100,False
snr_4,lpips_0p03__conditioned,raw_m8,mse,-0.004084747341782644,-0.004662940259473214,-0.003556806856747336,100,False
snr_4,lpips_0p03__conditioned,raw_m9,psnr_db,8.812889788945517,8.202329796950021,9.416820907910664,100,False
snr_4,lpips_0p03__conditioned,raw_m9,lpips,-0.3650191776578626,-0.38375157711592817,-0.34648255974892517,100,False
snr_4,lpips_0p03__conditioned,raw_m9,dino,0.6566279215893396,0.6294313845946453,0.6832588891999329,100,False
snr_4,lpips_0p03__conditioned,raw_m9,mse,-0.05577807702224457,-0.06077510776021429,-0.0509142857120054,100,False
snr_4,lpips_0p03__unconditioned,arithmetic_adaptive,psnr_db,1.245641949971517,1.1285346432526908,1.3671007120609282,100,False
snr_4,lpips_0p03__unconditioned,arithmetic_adaptive,lpips,0.02348951041077575,0.0203415342134734,0.026737826747975,100,False
snr_4,lpips_0p03__unconditioned,arithmetic_adaptive,dino,-0.07763646642367045,-0.08996874413887662,-0.06508732783297698,100,False
snr_4,lpips_0p03__unconditioned,arithmetic_adaptive,mse,-0.0032008833457097367,-0.003661304666518189,-0.002781576754383365,100,False
snr_4,lpips_0p03__unconditioned,expected_mix_05,psnr_db,1.1379254333341686,1.0243421311574072,1.2563656819165954,100,True
snr_4,lpips_0p03__unconditioned,expected_mix_05,lpips,0.02300638198309608,0.019827632169716287,0.02623713812114543,100,True
snr_4,lpips_0p03__unconditioned,expected_mix_05,dino,-0.07020312157172297,-0.0824632497565555,-0.05763371753756452,100,True
snr_4,lpips_0p03__unconditioned,expected_mix_05,mse,-0.00299792771667932,-0.0034358373980966903,-0.002599574460979475,100,True
snr_4,lpips_0p03__unconditioned,expected_mix_12,psnr_db,0.25427963733155584,0.16382851991026642,0.35079666260409126,100,True
snr_4,lpips_0p03__unconditioned,expected_mix_12,lpips,0.01904306774517105,0.015406786939728813,0.02264187221157912,100,True
snr_4,lpips_0p03__unconditioned,expected_mix_12,dino,-0.009224135862640852,-0.022400449081019753,0.004304655554135773,100,True
snr_4,lpips_0p03__unconditioned,expected_mix_12,mse,-0.0013329937402903327,-0.001596264780210953,-0.001085544590671986,100,True
snr_4,lpips_0p03__unconditioned,perceptual_deepjscc,psnr_db,-3.5142355632781976,-3.641859030485153,-3.3844335442384077,100,False
snr_4,lpips_0p03__unconditioned,perceptual_deepjscc,lpips,0.002140582588811713,-0.006683953656194115,0.010692185938047863,100,False
snr_4,lpips_0p03__unconditioned,perceptual_deepjscc,dino,0.2508350819845995,0.22219782314325373,0.27983045223603636,100,False
snr_4,lpips_0p03__unconditioned,perceptual_deepjscc,mse,0.005767508549673601,0.005036944632459293,0.006564360285809729,100,False
snr_4,lpips_0p03__unconditioned,raw_adaptive,psnr_db,1.246452267964681,1.1293894065221148,1.3680392463207245,100,False
snr_4,lpips_0p03__unconditioned,raw_adaptive,lpips,0.02348177650943399,0.020321673516184087,0.026726659078306212,100,False
snr_4,lpips_0p03__unconditioned,raw_adaptive,dino,-0.0776560111840566,-0.08994508527716001,-0.0650835207204024,100,False
snr_4,lpips_0p03__unconditioned,raw_adaptive,mse,-0.0032020861029654563,-0.003663246418125454,-0.0027836193811863513,100,False
snr_4,lpips_0p03__unconditioned,raw_m7,psnr_db,2.835566256841024,2.6280170880158744,3.041517410596212,100,False
snr_4,lpips_0p03__unconditioned,raw_m7,lpips,-0.03317350695530573,-0.035529185101079434,-0.030779718106923003,100,False
snr_4,lpips_0p03__unconditioned,raw_m7,dino,-0.037808471719423926,-0.04799365951617559,-0.027705967431267114,100,False
snr_4,lpips_0p03__unconditioned,raw_m7,mse,-0.008726011742653134,-0.009789585673997491,-0.007737653711174438,100,False
snr_4,lpips_0p03__unconditioned,raw_m8,psnr_db,1.246452267964681,1.1293894065221148,1.3680392463207245,100,False
snr_4,lpips_0p03__unconditioned,raw_m8,lpips,0.02348177650943399,0.020321673516184087,0.026726659078306212,100,False
snr_4,lpips_0p03__unconditioned,raw_m8,dino,-0.0776560111840566,-0.08994508527716001,-0.0650835207204024,100,False
snr_4,lpips_0p03__unconditioned,raw_m8,mse,-0.0032020861029654563,-0.003663246418125454,-0.0027836193811863513,100,False
snr_4,lpips_0p03__unconditioned,raw_m9,psnr_db,8.453086420694987,7.843170883258183,9.059773462931313,100,False
snr_4,lpips_0p03__unconditioned,raw_m9,lpips,-0.3631994001815716,-0.38177483070114004,-0.34474582258674,100,False
snr_4,lpips_0p03__unconditioned,raw_m9,dino,0.6550358916601786,0.6288350467012884,0.6804765579169617,100,False
snr_4,lpips_0p03__unconditioned,raw_m9,mse,-0.05489541578342738,-0.05986757038468389,-0.050059228381947936,100,False
snr_4,lpips_0p1__conditioned,arithmetic_adaptive,psnr_db,1.2992201900482179,1.178626885573069,1.4232235365708665,100,False
snr_4,lpips_0p1__conditioned,arithmetic_adaptive,lpips,0.013265950779120128,0.010482732821255924,0.016142978429173425,100,False
snr_4,lpips_0p1__conditioned,arithmetic_adaptive,dino,-0.07273392617702484,-0.08485060307383538,-0.06049662290016811,100,False
snr_4,lpips_0p1__conditioned,arithmetic_adaptive,mse,-0.003430150849116279,-0.0039474165827408725,-0.0029623903000836316,100,False
snr_4,lpips_0p1__conditioned,expected_mix_11,psnr_db,0.9358813650112018,0.8263381012337151,1.048313106958827,100,True
snr_4,lpips_0p1__conditioned,expected_mix_11,lpips,0.011636309190856526,0.008884651270889736,0.014500739149426307,100,True
snr_4,lpips_0p1__conditioned,expected_mix_11,dino,-0.04766049390391815,-0.05946820918133405,-0.035365028475794084,100,True
snr_4,lpips_0p1__conditioned,expected_mix_11,mse,-0.002745560759419756,-0.003183849863307587,-0.0023478001105559985,100,True
snr_4,lpips_0p1__conditioned,expected_mix_12,psnr_db,0.30785787740825665,0.21611005407950054,0.40293494523788304,100,True
snr_4,lpips_0p1__conditioned,expected_mix_12,lpips,0.00881950811351544,0.0057848770584334455,0.01190389683894415,100,True
snr_4,lpips_0p1__conditioned,expected_mix_12,dino,-0.004321595615995241,-0.016754634177031446,0.008678907677129451,100,True
snr_4,lpips_0p1__conditioned,expected_mix_12,mse,-0.0015622612436968746,-0.0018726348618744893,-0.0012769353094218582,100,True
snr_4,lpips_0p1__conditioned,lpips_0p01__unconditioned,psnr_db,0.007795451482136997,-0.018296429554621317,0.03365769871075955,100,False
snr_4,lpips_0p1__conditioned,lpips_0p01__unconditioned,lpips,-0.015026699316998323,-0.016779451101087032,-0.013270922418373328,100,False
snr_4,lpips_0p1__conditioned,lpips_0p01__unconditioned,dino,0.007363556027412414,0.002615559245149294,0.011967253218094503,100,False
snr_4,lpips_0p1__conditioned,lpips_0p01__unconditioned,mse,-0.0001274045106644431,-0.00019628684221728078,-6.390748854028072e-05,100,False
snr_4,lpips_0p1__conditioned,lpips_0p03__unconditioned,psnr_db,0.053578240076700805,0.0267843223412833,0.079962508201599,100,False
snr_4,lpips_0p1__conditioned,lpips_0p03__unconditioned,lpips,-0.010223559631655615,-0.011498422355235861,-0.008931565776312104,100,False
snr_4,lpips_0p1__conditioned,lpips_0p03__unconditioned,dino,0.004902540246645611,0.000669543807705245,0.009073327829440437,100,False
snr_4,lpips_0p1__conditioned,lpips_0p03__unconditioned,mse,-0.00022926750340654208,-0.0003068582214618801,-0.00015722152495679128,100,False
snr_4,lpips_0p1__conditioned,lpips_0p1__unconditioned,psnr_db,0.23932190577189114,0.21274636284510282,0.2653795723120371,100,False
snr_4,lpips_0p1__conditioned,lpips_0p1__unconditioned,lpips,-0.005665776052822671,-0.006652982623471568,-0.004667960862318673,100,False
snr_4,lpips_0p1__conditioned,lpips_0p1__unconditioned,dino,0.0012475065390268937,-0.002781736974914872,0.005204861948887503,100,False
snr_4,lpips_0p1__conditioned,lpips_0p1__unconditioned,mse,-0.000638143232014651,-0.0007553746168074817,-0.0005302963253052439,100,False
snr_4,lpips_0p1__conditioned,perceptual_deepjscc,psnr_db,-3.460657323201498,-3.5803998025258386,-3.341882237672806,100,False
snr_4,lpips_0p1__conditioned,perceptual_deepjscc,lpips,-0.0080829770428439,-0.01637473393185064,-8.122326821709951e-05,100,False
snr_4,lpips_0p1__conditioned,perceptual_deepjscc,dino,0.255737622231245,0.22761158672347662,0.2847465024925768,100,False
snr_4,lpips_0p1__conditioned,perceptual_deepjscc,mse,0.005538241046267058,0.0048665484983577804,0.006270576509303368,100,False
snr_4,lpips_0p1__conditioned,raw_adaptive,psnr_db,1.300030508041382,1.1794305322964986,1.4240686453978222,100,False
snr_4,lpips_0p1__conditioned,raw_adaptive,lpips,0.013258216877778372,0.010465325626855091,0.016133903449090818,100,False
snr_4,lpips_0p1__conditioned,raw_adaptive,dino,-0.07275347093741098,-0.08484310013552508,-0.06049908869961897,100,False
snr_4,lpips_0p1__conditioned,raw_adaptive,mse,-0.003431353606371998,-0.003947771494807893,-0.002964080186066569,100,False
snr_4,lpips_0p1__conditioned,raw_m7,psnr_db,2.8891444969177247,2.679368225256602,3.0985925577481592,100,False
snr_4,lpips_0p1__conditioned,raw_m7,lpips,-0.043397066586961346,-0.046394926943505804,-0.04033551289994891,100,False
snr_4,lpips_0p1__conditioned,raw_m7,dino,-0.03290593147277832,-0.04301170199612777,-0.023257739484310157,100,False
snr_4,lpips_0p1__conditioned,raw_m7,mse,-0.008955279246059676,-0.010069452399454934,-0.007920094257007359,100,False
snr_4,lpips_0p1__conditioned,raw_m8,psnr_db,1.300030508041382,1.1794305322964986,1.4240686453978222,100,False
snr_4,lpips_0p1__conditioned,raw_m8,lpips,0.013258216877778372,0.010465325626855091,0.016133903449090818,100,False
snr_4,lpips_0p1__conditioned,raw_m8,dino,-0.07275347093741098,-0.08484310013552508,-0.06049908869961897,100,False
snr_4,lpips_0p1__conditioned,raw_m8,mse,-0.003431353606371998,-0.003947771494807893,-0.002964080186066569,100,False
snr_4,lpips_0p1__conditioned,raw_m9,psnr_db,8.506664660771689,7.90620760734876,9.107479843616485,100,False
snr_4,lpips_0p1__conditioned,raw_m9,lpips,-0.3734229598132274,-0.39187482439059146,-0.35529772529999415,100,False
snr_4,lpips_0p1__conditioned,raw_m9,dino,0.6599384319068242,0.6338665694230392,0.6857447174088253,100,False
snr_4,lpips_0p1__conditioned,raw_m9,mse,-0.05512468328683392,-0.06010118461397458,-0.05026432653437018,100,False
snr_4,lpips_0p1__unconditioned,arithmetic_adaptive,psnr_db,1.0598982842763267,0.9493028803666435,1.1753254469235739,100,False
snr_4,lpips_0p1__unconditioned,arithmetic_adaptive,lpips,0.018931726831942795,0.01603725791629404,0.021868487747851762,100,False
snr_4,lpips_0p1__unconditioned,arithmetic_adaptive,dino,-0.07398143271605172,-0.08586215649545191,-0.06177327928940454,100,False
snr_4,lpips_0p1__unconditioned,arithmetic_adaptive,mse,-0.0027920076171016285,-0.0032126693763735556,-0.0024069618287577577,100,False
snr_4,lpips_0p1__unconditioned,expected_mix_12,psnr_db,0.0685359716363655,-0.018344384930443915,0.16020170874892556,100,True
snr_4,lpips_0p1__unconditioned,expected_mix_12,lpips,0.014485284166338108,0.011141822591163345,0.017770592520796363,100,True
snr_4,lpips_0p1__unconditioned,expected_mix_12,dino,-0.005569102155022134,-0.018465957432638257,0.007706862322727259,100,True
snr_4,lpips_0p1__unconditioned,expected_mix_12,mse,-0.000924118011682224,-0.0011641030542542939,-0.0006947146150967226,100,True
snr_4,lpips_0p1__unconditioned,perceptual_deepjscc,psnr_db,-3.699979228973388,-3.8323047057787574,-3.5652322942415875,100,False
snr_4,lpips_0p1__unconditioned,perceptual_deepjscc,lpips,-0.0024172009900212325,-0.01100097236006211,0.005911010710832961,100,False
snr_4,lpips_0p1__unconditioned,perceptual_deepjscc,dino,0.25449011569221813,0.22585732833668587,0.2835305013333759,100,False
snr_4,lpips_0p1__unconditioned,perceptual_deepjscc,mse,0.006176384278281709,0.005406794146140161,0.007017220524879297,100,False
snr_4,lpips_0p1__unconditioned,raw_adaptive,psnr_db,1.0607086022694907,0.9502057370344801,1.1766707077026366,100,False
snr_4,lpips_0p1__unconditioned,raw_adaptive,lpips,0.018923992930601038,0.016034828837650516,0.02186898915749043,100,False
snr_4,lpips_0p1__unconditioned,raw_adaptive,dino,-0.07400097747643787,-0.0858652771562338,-0.06180689849456151,100,False
snr_4,lpips_0p1__unconditioned,raw_adaptive,mse,-0.002793210374357347,-0.0032132429615725874,-0.0024090078819245567,100,False
snr_4,lpips_0p1__unconditioned,raw_m7,psnr_db,2.6498225911458335,2.449902107477188,2.846906047582627,100,False
snr_4,lpips_0p1__unconditioned,raw_m7,lpips,-0.03773129053413868,-0.040293925085725886,-0.03509173426125199,100,False
snr_4,lpips_0p1__unconditioned,raw_m7,dino,-0.03415343801180522,-0.04408466876546542,-0.024305276458462078,100,False
snr_4,lpips_0p1__unconditioned,raw_m7,mse,-0.008317136014045025,-0.009346457250906584,-0.0073688551394523695,100,False
snr_4,lpips_0p1__unconditioned,raw_m8,psnr_db,1.0607086022694907,0.9502057370344801,1.1766707077026366,100,False
snr_4,lpips_0p1__unconditioned,raw_m8,lpips,0.018923992930601038,0.016034828837650516,0.02186898915749043,100,False
snr_4,lpips_0p1__unconditioned,raw_m8,dino,-0.07400097747643787,-0.0858652771562338,-0.06180689849456151,100,False
snr_4,lpips_0p1__unconditioned,raw_m8,mse,-0.002793210374357347,-0.0032132429615725874,-0.0024090078819245567,100,False
snr_4,lpips_0p1__unconditioned,raw_m9,psnr_db,8.267342754999799,7.666235542615255,8.870863353093464,100,False
snr_4,lpips_0p1__unconditioned,raw_m9,lpips,-0.36775718376040467,-0.3860833380787323,-0.34953311268457526,100,False
snr_4,lpips_0p1__unconditioned,raw_m9,dino,0.6586909253677973,0.63300447723479,0.6837491101533331,100,False
snr_4,lpips_0p1__unconditioned,raw_m9,mse,-0.054486540054819274,-0.05946589052797548,-0.04966299016908258,100,False
snr_7,expected_mix_12,arithmetic_adaptive,psnr_db,0.8604706267914922,0.8276169224688804,0.8930275933130895,100,True
snr_7,expected_mix_12,arithmetic_adaptive,lpips,0.006337425509451002,0.004983719491662184,0.0077864474016682145,100,True
snr_7,expected_mix_12,arithmetic_adaptive,dino,-0.055887781482927015,-0.06134764229877169,-0.05066125496365258,100,True
snr_7,expected_mix_12,arithmetic_adaptive,mse,-0.00123711041369023,-0.001415239222842517,-0.0010770532172158982,100,True
snr_7,expected_mix_12,raw_adaptive,psnr_db,0.914887470841582,0.8684702343705814,0.9631749882207981,100,True
snr_7,expected_mix_12,raw_adaptive,lpips,0.004979951977092196,0.003546804513921374,0.0064866062724526176,100,True
snr_7,expected_mix_12,raw_adaptive,dino,-0.05391014248330594,-0.059264315888209906,-0.0486457077712588,100,True
snr_7,expected_mix_12,raw_adaptive,mse,-0.0013706777523577243,-0.001573004714616889,-0.0011802049784296197,100,True
snr_7,lpips_0p01__conditioned,arithmetic_adaptive,psnr_db,0.5440768559773764,0.4161829314231874,0.675898161093394,100,False
snr_7,lpips_0p01__conditioned,arithmetic_adaptive,lpips,0.06632389097784956,0.06120939326193184,0.07150650266356146,100,False
snr_7,lpips_0p01__conditioned,arithmetic_adaptive,dino,-0.11657593170801799,-0.13073346112668519,-0.10273147703707218,100,False
snr_7,lpips_0p01__conditioned,arithmetic_adaptive,mse,-0.001182665622206431,-0.0014800375191005956,-0.0009107135680287668,100,False
snr_7,lpips_0p01__conditioned,expected_mix_03,psnr_db,-0.12137837721206422,-0.2344746008921802,-0.0035457352024474273,100,True
snr_7,lpips_0p01__conditioned,expected_mix_03,lpips,0.06142276729168989,0.05627902571373917,0.06664262841359395,100,True
snr_7,lpips_0p01__conditioned,expected_mix_03,dino,-0.07335444860192027,-0.08714265223707063,-0.05966884960340416,100,True
snr_7,lpips_0p01__conditioned,expected_mix_03,mse,-0.00022593151276563818,-0.0004313107208750879,-2.9713638809181634e-05,100,True
snr_7,lpips_0p01__conditioned,expected_mix_12,psnr_db,-0.3163937708141159,-0.42596819188758245,-0.20270646017798782,100,True
snr_7,lpips_0p01__conditioned,expected_mix_12,lpips,0.05998646546839856,0.05478106806725934,0.06529635688186036,100,True
snr_7,lpips_0p01__conditioned,expected_mix_12,dino,-0.060688150225090984,-0.07466687992008686,-0.04675540905714679,100,True
snr_7,lpips_0p01__conditioned,expected_mix_12,mse,5.444479148379902e-05,-0.00013414198780013566,0.00023701286837559158,100,True
snr_7,lpips_0p01__conditioned,lpips_0p01__unconditioned,psnr_db,0.3986270650227864,0.3663121043046316,0.43082628162701925,100,False
snr_7,lpips_0p01__conditioned,lpips_0p01__unconditioned,lpips,0.005539846600343784,0.003766284639326233,0.007390591034976143,100,False
snr_7,lpips_0p01__conditioned,lpips_0p01__unconditioned,dino,-0.004907344579696656,-0.010500654930869732,0.0005163793265819498,100,False
snr_7,lpips_0p01__conditioned,lpips_0p01__unconditioned,mse,-0.0008657874413377912,-0.0010122873811245275,-0.0007312965203163913,100,False
snr_7,lpips_0p01__conditioned,lpips_0p03__unconditioned,psnr_db,0.45108472506205244,0.41642938550313313,0.48548765063285837,100,False
snr_7,lpips_0p01__conditioned,lpips_0p03__unconditioned,lpips,0.010618051352600254,0.008823338447759546,0.012498758240602908,100,False
snr_7,lpips_0p01__conditioned,lpips_0p03__unconditioned,dino,-0.007009755770365399,-0.013106975565354026,-0.0010901996294657398,100,False
snr_7,lpips_0p01__conditioned,lpips_0p03__unconditioned,mse,-0.0009709238522918895,-0.0011286208129458828,-0.00082625670536072,100,False
