arm,image_id,snr_db,seed,psnr_db,lpips,dino,mse,p_deep,digital,actual_deployment,complex_uses_each_selected_frame,energy_each_selected_frame
expected_mix_01,n03388549/ILSVRC2012_val_00022928_n03388549,1.0,2003,18.011557375331773,0.2681662746429413,0.8388034500209097,0.016107040143771772,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03388549/ILSVRC2012_val_00022928_n03388549,4.0,2001,20.114298701726874,0.20174939339285028,0.8693743283115147,0.009903368314393125,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03388549/ILSVRC2012_val_00022928_n03388549,4.0,2002,20.11209831801147,0.20151909751995556,0.8725630448383964,0.009904844119602347,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03388549/ILSVRC2012_val_00022928_n03388549,4.0,2003,20.11082194647998,0.20231352617203174,0.8702486102592072,0.009905711218602878,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03388549/ILSVRC2012_val_00022928_n03388549,7.0,2001,22.17799689510564,0.1442055326761801,0.9011991177107532,0.0061350503171190935,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03388549/ILSVRC2012_val_00022928_n03388549,7.0,2002,22.175871118848914,0.14424690020660486,0.9042985823836135,0.0061360976612817135,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03388549/ILSVRC2012_val_00022928_n03388549,7.0,2003,22.173544998921205,0.1446682557178076,0.9035775619289486,0.006137262671013237,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03388549/ILSVRC2012_val_00022928_n03388549,13.0,2001,22.230494981638124,0.14338130475594055,0.9054831415265437,0.0061137690395559,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03388549/ILSVRC2012_val_00022928_n03388549,13.0,2002,22.228996813811747,0.14346888830532342,0.9064913087040962,0.006114269180346517,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03388549/ILSVRC2012_val_00022928_n03388549,13.0,2003,22.2265562798899,0.14364737199464192,0.9062552628017354,0.006115095834234119,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03388549/ILSVRC2012_val_00022928_n03388549,19.0,2001,22.250432156432403,0.14317806395651336,0.9065461264896669,0.00610761331434812,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03388549/ILSVRC2012_val_00022928_n03388549,19.0,2002,22.249925576555228,0.14323542458565497,0.9068277405957481,0.006107758785508809,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03388549/ILSVRC2012_val_00022928_n03388549,19.0,2003,22.24810639404842,0.14332035728346465,0.9067387103443519,0.006108285688103144,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03424325/ILSVRC2012_val_00006147_n03424325,1.0,2001,15.586234753412336,0.230549551056866,0.9323514067634905,0.027922702777896886,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03424325/ILSVRC2012_val_00006147_n03424325,1.0,2002,15.605830116399122,0.23016732470335113,0.9375273215557589,0.027876957142827643,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03424325/ILSVRC2012_val_00006147_n03424325,1.0,2003,15.6046071380649,0.23008699188944887,0.935463026061021,0.027879622997698424,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03424325/ILSVRC2012_val_00006147_n03424325,4.0,2001,16.588826457590685,0.17475189405144337,0.9624237923351053,0.022198376529044717,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03424325/ILSVRC2012_val_00006147_n03424325,4.0,2002,16.590068922058286,0.1745921846669004,0.9630704790755118,0.022196084304627356,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03424325/ILSVRC2012_val_00006147_n03424325,4.0,2003,16.58946371970179,0.17444910804915675,0.961238076761668,0.022197198221418926,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03424325/ILSVRC2012_val_00006147_n03424325,7.0,2001,18.0170349290252,0.14557197231222738,0.9708764103189661,0.01591651615863957,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03424325/ILSVRC2012_val_00006147_n03424325,7.0,2002,18.01775251929469,0.14535431291004763,0.9709894015870059,0.01591535339741626,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03424325/ILSVRC2012_val_00006147_n03424325,7.0,2003,18.017329962194463,0.14522255571716353,0.9701972317919428,0.015916037351438404,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03424325/ILSVRC2012_val_00006147_n03424325,13.0,2001,18.03625659922176,0.1443061739261688,0.9715410394231995,0.015887398650005196,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03424325/ILSVRC2012_val_00006147_n03424325,13.0,2002,18.036693875205607,0.1442626290102843,0.9714798100591486,0.015886783056405375,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03424325/ILSVRC2012_val_00006147_n03424325,13.0,2003,18.036423631735076,0.14411469017023112,0.9714687951051231,0.015887163268781104,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03424325/ILSVRC2012_val_00006147_n03424325,19.0,2001,18.04261730220841,0.14391731485710016,0.9718544469882965,0.01587863664591617,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03424325/ILSVRC2012_val_00006147_n03424325,19.0,2002,18.042677429145954,0.14392284980166523,0.9718038657235049,0.01587855576391061,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03424325/ILSVRC2012_val_00006147_n03424325,19.0,2003,18.042547461999487,0.14384878890072292,0.9719482835957941,0.015878730639098674,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03447721/ILSVRC2012_val_00006942_n03447721,1.0,2001,15.75072152277925,0.29074723480601933,0.7277482492347641,0.027163563939398706,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03447721/ILSVRC2012_val_00006942_n03447721,1.0,2002,15.74201402191907,0.2901857305319278,0.7282533481918722,0.027177216851955257,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03447721/ILSVRC2012_val_00006942_n03447721,1.0,2003,15.753420143684755,0.2906216363970238,0.7291761792710374,0.02715950743258024,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03447721/ILSVRC2012_val_00006942_n03447721,4.0,2001,18.05068809253767,0.20324428878723716,0.8242751351126851,0.015933926374884236,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03447721/ILSVRC2012_val_00006942_n03447721,4.0,2002,18.044954402075145,0.20282193792642722,0.825520932930701,0.015940081103303784,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03447721/ILSVRC2012_val_00006942_n03447721,4.0,2003,18.055333896605923,0.20322569604763788,0.8271288778559458,0.015929126683173634,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03447721/ILSVRC2012_val_00006942_n03447721,7.0,2001,19.892400717034004,0.15209941738200317,0.8457350276543361,0.010402023526382849,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03447721/ILSVRC2012_val_00006942_n03447721,7.0,2002,19.88987169103856,0.15182364641573495,0.8477878873362809,0.010403974972062581,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03447721/ILSVRC2012_val_00006942_n03447721,7.0,2003,19.8968777604609,0.15210474096608104,0.8485232691308351,0.010398656895167602,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03447721/ILSVRC2012_val_00006942_n03447721,13.0,2001,19.95013455479202,0.1511079244053543,0.8533914765734371,0.010366077134220955,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03447721/ILSVRC2012_val_00006942_n03447721,13.0,2002,19.95030540110514,0.15102804084887533,0.8538293130815738,0.010365991845822611,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03447721/ILSVRC2012_val_00006942_n03447721,13.0,2003,19.952909690056103,0.15115155777606826,0.8537793854514167,0.010364704963330673,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03447721/ILSVRC2012_val_00006942_n03447721,19.0,2001,19.97359633610261,0.1508253219329419,0.8553853806459997,0.010355314664491574,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03447721/ILSVRC2012_val_00006942_n03447721,19.0,2002,19.97394273638799,0.15082142619603212,0.8553189575868048,0.010355169290619512,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03447721/ILSVRC2012_val_00006942_n03447721,19.0,2003,19.974946004099095,0.15084999245042807,0.8553355144686714,0.01035475033709662,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03485794/ILSVRC2012_val_00010782_n03485794,1.0,2001,19.380131311812644,0.16552743760672467,0.885244137253305,0.011760073726168645,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03485794/ILSVRC2012_val_00010782_n03485794,1.0,2002,19.38382092476113,0.16594413061731175,0.8841212581285041,0.011757528256116244,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03485794/ILSVRC2012_val_00010782_n03485794,1.0,2003,19.384786888742898,0.16575980425373205,0.8835344003725326,0.011756873190241086,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03485794/ILSVRC2012_val_00010782_n03485794,4.0,2001,21.547529008299318,0.09601431181527005,0.8961823925898876,0.007102902669189712,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03485794/ILSVRC2012_val_00010782_n03485794,4.0,2002,21.551521222426054,0.09650902617540029,0.8949103823470428,0.007100811382909026,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03485794/ILSVRC2012_val_00010782_n03485794,4.0,2003,21.55402444568219,0.0964649193385729,0.8943014295057775,0.007099531133468587,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03485794/ILSVRC2012_val_00010782_n03485794,7.0,2001,23.44314753246396,0.07306874481901354,0.9323250151254145,0.0045698699172504334,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03485794/ILSVRC2012_val_00010782_n03485794,7.0,2002,23.446332234072692,0.07344251372695339,0.9307567426567311,0.0045685204816176715,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03485794/ILSVRC2012_val_00010782_n03485794,7.0,2003,23.448598465425345,0.0734913212396386,0.9316351717392697,0.004567579330842683,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03485794/ILSVRC2012_val_00010782_n03485794,13.0,2001,23.47817102665414,0.0725578306551966,0.9335747049559263,0.004556636138385565,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03485794/ILSVRC2012_val_00010782_n03485794,13.0,2002,23.479209452832194,0.07271066709949106,0.9332876383079369,0.004556293541477303,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03485794/ILSVRC2012_val_00010782_n03485794,13.0,2003,23.480688134525195,0.07274049523186193,0.9332580161822083,0.004555810198651842,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03485794/ILSVRC2012_val_00010782_n03485794,19.0,2001,23.490778852902015,0.07240039293033951,0.9336409399322206,0.004552648756806045,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03485794/ILSVRC2012_val_00010782_n03485794,19.0,2002,23.490802808332038,0.07246982485039102,0.9337516295124877,0.004552641527781146,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03485794/ILSVRC2012_val_00010782_n03485794,19.0,2003,23.49180673153998,0.07247561934004779,0.9334953227986648,0.0045523397187434205,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03527444/ILSVRC2012_val_00035251_n03527444,1.0,2001,16.833663778228637,0.23507263096278014,0.8129122112270432,0.021026008938943803,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03527444/ILSVRC2012_val_00035251_n03527444,1.0,2002,16.83165110497237,0.2346588588237719,0.8154760176614263,0.021029222406745814,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03527444/ILSVRC2012_val_00035251_n03527444,1.0,2003,16.837894950749384,0.2348621187108202,0.8118158657577677,0.02101940683251259,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03527444/ILSVRC2012_val_00035251_n03527444,4.0,2001,18.16762969201938,0.19530790166792983,0.8846057519192038,0.015437339441535494,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03527444/ILSVRC2012_val_00035251_n03527444,4.0,2002,18.16615661184484,0.1950085151244046,0.8833746264296356,0.015439220025052791,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03527444/ILSVRC2012_val_00035251_n03527444,4.0,2003,18.17135160308496,0.19524630125914702,0.8834909957410569,0.01543267789769384,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03527444/ILSVRC2012_val_00035251_n03527444,7.0,2001,19.922614977425297,0.12932489768151878,0.9486356434443523,0.010260037966136682,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03527444/ILSVRC2012_val_00035251_n03527444,7.0,2002,19.921298441814617,0.12913436551332533,0.9472167963224085,0.010261449397801561,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03527444/ILSVRC2012_val_00035251_n03527444,7.0,2003,19.92512934412774,0.12927553383451149,0.9489790939939454,0.010257380122137782,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03527444/ILSVRC2012_val_00035251_n03527444,13.0,2001,19.9509771339411,0.12843244711185667,0.950103580203332,0.010232731966669562,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03527444/ILSVRC2012_val_00035251_n03527444,13.0,2002,19.950341302004922,0.12829174760126663,0.9504964202052778,0.010233283661147091,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03527444/ILSVRC2012_val_00035251_n03527444,13.0,2003,19.951713912390858,0.12832945310175203,0.9503543319538653,0.010232095908761672,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03527444/ILSVRC2012_val_00035251_n03527444,19.0,2001,19.961374088524106,0.12813282034363674,0.950832870718999,0.01022406810161908,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03527444/ILSVRC2012_val_00035251_n03527444,19.0,2002,19.961071427755236,0.12805019142858257,0.9511931276861881,0.010224311042632973,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03527444/ILSVRC2012_val_00035251_n03527444,19.0,2003,19.961440472476955,0.12807711335425417,0.9511171515054123,0.010224014888695352,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03584254/ILSVRC2012_val_00016384_n03584254,1.0,2001,26.035764105967065,0.02691771562805535,0.9665094078929317,0.0025093948019450536,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03584254/ILSVRC2012_val_00016384_n03584254,1.0,2002,26.026810495838244,0.027304663607256086,0.9656908822831056,0.002511897582419926,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03584254/ILSVRC2012_val_00016384_n03584254,1.0,2003,26.028444172738926,0.027616870747207055,0.965064869764101,0.002511428521526975,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2001,27.948943569379693,0.022839567101140885,0.9708928814987319,0.0016124789891400332,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2002,27.942755202471712,0.022977528352819698,0.9691576063120412,0.0016137054016992587,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2003,27.9438920127666,0.023116596453746006,0.9715384881591156,0.0016134758943724377,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2001,29.05167531241871,0.022107129456015163,0.9793426244936457,0.001250630466805083,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2002,29.04664246726091,0.022174076610074585,0.9780933443486599,0.0012514116299158545,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2003,29.047483410117827,0.022258618477203607,0.9805360533282115,0.0012512790801196883,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2001,29.085988367214032,0.0219071783615281,0.981481601935339,0.0012460114342229725,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2002,29.08404845410716,0.02191597251739473,0.980730162330377,0.0012462425937343402,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2003,29.08400221178453,0.021944617450033743,0.9815298312327706,0.0012462481443867189,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2001,29.098497749754447,0.021845011376285077,0.981813240506338,0.0012445976238964762,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2002,29.097762043935887,0.02184759966934401,0.9816442824710482,0.0012446772148825514,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2003,29.097519033379587,0.021848497544056926,0.9817533556556949,0.0012447035994922948,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2001,26.6205258829921,0.08333100413038338,0.926921881446282,0.0021932980177702625,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2002,26.63107282717055,0.08326697354154931,0.9284767609226827,0.0021909013052617762,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2003,26.628856711530954,0.08312976939337785,0.9228666846876655,0.0021913895580683096,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2001,27.6238016259162,0.047604964404892904,0.9685773161445325,0.001745429987708309,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2002,27.636605982035256,0.047637768809499006,0.9693963668967145,0.0017434448452998202,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2003,27.632390303076217,0.04748584996767218,0.9642659253356126,0.001744077858356501,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2001,28.736534339009886,0.033964713883566505,0.978981785639739,0.0013523983521551437,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2002,28.748582490136428,0.03398011922321921,0.9791654960783748,0.0013510275126580888,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2003,28.74335269797309,0.03380954188261068,0.9770122261984489,0.0013516076394292863,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03623198/ILSVRC2012_val_00019928_n03623198,13.0,2001,28.791412177029834,0.033684745968416606,0.9815145323246391,0.0013470313353446197,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03623198/ILSVRC2012_val_00019928_n03623198,13.0,2002,28.799515548164713,0.03368286956215287,0.9814251203208211,0.001346407145737237,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03623198/ILSVRC2012_val_00019928_n03623198,13.0,2003,28.794246664553377,0.033552265075362075,0.9811805268886247,0.0013468087477748543,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03623198/ILSVRC2012_val_00019928_n03623198,19.0,2001,28.815071799205292,0.033565329038956745,0.9823085494289825,0.0013453084821386688,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03623198/ILSVRC2012_val_00019928_n03623198,19.0,2002,28.819828084286634,0.03356820370452603,0.9822562344495336,0.001344996948916561,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03623198/ILSVRC2012_val_00019928_n03623198,19.0,2003,28.81631259513548,0.033502063933561234,0.9822816144678623,0.0013452261551492439,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03657121/ILSVRC2012_val_00000359_n03657121,1.0,2001,19.571472919287984,0.08050992108722219,0.9097472930765909,0.011422740563014221,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03657121/ILSVRC2012_val_00000359_n03657121,1.0,2002,19.579189189742692,0.08050567746677918,0.9139747858764297,0.011419918963798901,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03657121/ILSVRC2012_val_00000359_n03657121,1.0,2003,19.58280788985106,0.08050340976428305,0.9125543028056927,0.011418649984295598,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03657121/ILSVRC2012_val_00000359_n03657121,4.0,2001,24.316856420474174,0.044293918883410825,0.9564024331184613,0.003758849046792395,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03657121/ILSVRC2012_val_00000359_n03657121,4.0,2002,24.31977499036529,0.04433974314058481,0.9608048672244749,0.0037580831896017806,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03657121/ILSVRC2012_val_00000359_n03657121,4.0,2003,24.320751621068382,0.04432868663606698,0.957091221564377,0.0037578305701155912,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03657121/ILSVRC2012_val_00000359_n03657121,7.0,2001,26.2784980508956,0.03350621075494688,0.9615649627729639,0.0023820520889313995,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03657121/ILSVRC2012_val_00000359_n03657121,7.0,2002,26.278834320775246,0.03356380171580885,0.9649421141574775,0.002381982103850021,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03657121/ILSVRC2012_val_00000359_n03657121,7.0,2003,26.277953750154733,0.033553464837883795,0.9611958882559335,0.0023821657379928477,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03657121/ILSVRC2012_val_00000359_n03657121,13.0,2001,26.314050531036806,0.033347297463869,0.9674467415176462,0.002375534758322006,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03657121/ILSVRC2012_val_00000359_n03657121,13.0,2002,26.313942552829836,0.03339631878118803,0.9685212814748063,0.0023755520791947627,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03657121/ILSVRC2012_val_00000359_n03657121,13.0,2003,26.312066997594666,0.03339710044254936,0.9667785555981654,0.00237585514808928,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03657121/ILSVRC2012_val_00000359_n03657121,19.0,2001,26.326771579466374,0.03330553968470324,0.969498874938886,0.0023735876759386773,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03657121/ILSVRC2012_val_00000359_n03657121,19.0,2002,26.326675161840065,0.03333587526846414,0.9701662303140736,0.0023736017576247233,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03657121/ILSVRC2012_val_00000359_n03657121,19.0,2003,26.325455103446316,0.03332984451130239,0.9696607491389919,0.002373780812912255,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03706229/ILSVRC2012_val_00017460_n03706229,1.0,2001,20.091382912154874,0.11104613482355248,0.8612212556389216,0.00986958010733712,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03706229/ILSVRC2012_val_00017460_n03706229,1.0,2002,20.086433136324068,0.11099966740665802,0.8645687890876723,0.009874735676272539,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03706229/ILSVRC2012_val_00017460_n03706229,1.0,2003,20.10008201073736,0.11065676457867993,0.863776077390391,0.009860962786185489,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03706229/ILSVRC2012_val_00017460_n03706229,4.0,2001,22.26046843705068,0.06517597540453099,0.9235105815012925,0.00597588906309609,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03706229/ILSVRC2012_val_00017460_n03706229,4.0,2002,22.25789090428897,0.06511259472591752,0.9279168815489048,0.005977739911984213,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03706229/ILSVRC2012_val_00017460_n03706229,4.0,2003,22.26829798927771,0.06489938879162487,0.9264682428404014,0.005970477756249294,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03706229/ILSVRC2012_val_00017460_n03706229,7.0,2001,24.64854123005154,0.04316114561516406,0.9467750139446638,0.003436279592164197,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03706229/ILSVRC2012_val_00017460_n03706229,7.0,2002,24.646012144465477,0.04315594633339916,0.9488954251832066,0.0034376440802935757,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03706229/ILSVRC2012_val_00017460_n03706229,7.0,2003,24.65379432214806,0.04303296525625201,0.9472910370732092,0.003433525441643801,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03706229/ILSVRC2012_val_00017460_n03706229,13.0,2001,24.693888263178486,0.04266146079194617,0.9514216690414866,0.0034156757449831663,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03706229/ILSVRC2012_val_00017460_n03706229,13.0,2002,24.69142734926393,0.042657108814337076,0.9517365645099254,0.0034166260183755848,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03706229/ILSVRC2012_val_00017460_n03706229,13.0,2003,24.694667470151067,0.04260135992529847,0.9511621109143537,0.003415378431771484,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2001,24.710089523111023,0.04252065269141417,0.9528869912619284,0.00340983206477424,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2002,24.70852074039764,0.04251875265839993,0.9531045566226579,0.0034103678952754845,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2003,24.709682042438146,0.04249359482463624,0.9528646652629744,0.003409970648066565,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2001,13.482166953671374,0.286024367388768,0.8269269153754623,0.04563911020464332,0.031242647999491068,arithmetic_adaptive,False,3060,6120
expected_mix_01,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2002,13.475836403539427,0.2867121400008002,0.8222081439872899,0.04565829703721852,0.031242647999491068,arithmetic_adaptive,False,3060,6120
