arm,last_step,updates_in_window,mse,lpips,loss,gradient_norm
lpips_0p01__conditioned,5500,100,0.011089572315104306,0.21543979793787002,0.013243970265612005,0.018475984362885355
lpips_0p01__conditioned,5600,100,0.011033565467223526,0.21489725947380067,0.013182537970133126,0.019115496752783658
lpips_0p01__conditioned,5700,100,0.011715571954846382,0.22228071838617325,0.013938379073515535,0.018343227235600352
lpips_0p01__conditioned,5800,100,0.011576871792785824,0.21702588483691215,0.01374713059514761,0.01948817147873342
lpips_0p01__conditioned,5900,100,0.011257543624378741,0.21618190959095954,0.013419362660497427,0.0182814350258559
lpips_0p01__conditioned,6000,100,0.011387538607232272,0.2177463138103485,0.013565001655369996,0.02020048818551004
lpips_0p01__conditioned,6100,100,0.011054649432189763,0.215228121727705,0.013206930551677942,0.018117572786286472
lpips_0p01__conditioned,6200,100,0.011076367404311895,0.21584852561354637,0.013234852692112326,0.01745381656102836
lpips_0p01__conditioned,6300,100,0.011386122279800475,0.2191460384428501,0.013577582617290317,0.018127587707713246
lpips_0p01__conditioned,6400,100,0.011064339047297835,0.2163780090212822,0.013228119071573018,0.019146730722859502
lpips_0p01__conditioned,6500,100,0.01136306110303849,0.2177060976624489,0.013540122071281075,0.018052471922710537
lpips_0p01__conditioned,6600,100,0.011296612019650638,0.21742555528879165,0.01347086749970913,0.019422663981094955
lpips_0p01__conditioned,6700,100,0.010947244721464813,0.21490326657891273,0.013096277397125959,0.0174093696847558
lpips_0p01__conditioned,6800,100,0.01176127017941326,0.22115839421749114,0.0139728539949283,0.01800206723622978
lpips_0p01__conditioned,6900,100,0.011035104831680655,0.21919529959559442,0.013227057838812471,0.019127663308754563
lpips_0p01__conditioned,7000,100,0.011319427946582437,0.21842156141996383,0.013503643544390797,0.017829534374177457
lpips_0p01__conditioned,7100,100,0.011521812370046973,0.22059111669659615,0.013727723462507129,0.018900657617487014
lpips_0p01__conditioned,7200,100,0.011163057615049184,0.21565070420503615,0.013319564564153553,0.019847578750923276
lpips_0p01__conditioned,7300,100,0.01119275091215968,0.2159154485166073,0.013351905373856426,0.019061553562059998
lpips_0p01__conditioned,7400,100,0.011093890657648445,0.2177082446217537,0.01327097305096686,0.016938384203240276
lpips_0p01__conditioned,7500,100,0.011304722824133933,0.2168766513466835,0.013473489312455058,0.018337690830230714
lpips_0p01__conditioned,7600,100,0.011069490001536906,0.21716954588890075,0.013241185434162616,0.01773333872668445
lpips_0p01__conditioned,7700,100,0.010751620996743441,0.21430053800344467,0.012894626362249256,0.018522542687132954
lpips_0p01__conditioned,7800,100,0.0115357365924865,0.21958413422107698,0.01373157792724669,0.019295883867889642
lpips_0p01__conditioned,7900,100,0.010885501322336495,0.21563695162534713,0.013041870826855302,0.016662980276159943
lpips_0p01__conditioned,8000,100,0.011817870903760195,0.22228622913360596,0.014040733156725764,0.01836771902628243
lpips_0p01__conditioned,8100,100,0.011605261019431054,0.21897331446409227,0.013794994140043855,0.019674445008859037
lpips_0p01__conditioned,8200,100,0.01109298788011074,0.2173352187871933,0.013266339972615242,0.016386894951574506
lpips_0p01__conditioned,8300,100,0.011646683933213354,0.21885604679584503,0.013835244402289391,0.019956963770091533
lpips_0p01__conditioned,8400,100,0.010875019123777746,0.21385846748948098,0.01301360378973186,0.015195551104843616
lpips_0p01__conditioned,8500,100,0.010933355493471027,0.2146347963809967,0.013079703380353748,0.016519906148314476
lpips_0p01__conditioned,8600,100,0.011227960898540914,0.21651950478553772,0.01339315589517355,0.017882261453196407
lpips_0p01__conditioned,8700,100,0.010651010377332569,0.21431635975837707,0.012794173946604133,0.016496680341660977
lpips_0p01__conditioned,8800,100,0.011075983550399541,0.2166922178864479,0.013242905652150512,0.017278860919177533
lpips_0p01__conditioned,8900,100,0.011577987321652472,0.2199406422674656,0.013777393745258451,0.017817030046135187
lpips_0p01__conditioned,9000,100,0.010922359637916088,0.21461789429187775,0.013068538578227162,0.016191600933671
lpips_0p01__conditioned,9100,100,0.010721935033798218,0.21394963324069977,0.012861431315541268,0.017019587736576795
lpips_0p01__conditioned,9200,100,0.011135795544832945,0.21737906187772751,0.013309586141258479,0.018532099286094308
lpips_0p01__conditioned,9300,100,0.011210896875709295,0.21835650384426117,0.013394461860880256,0.01680736044421792
lpips_0p01__conditioned,9400,100,0.011107371812686324,0.21393511354923248,0.013246722845360636,0.017422644272446632
lpips_0p01__conditioned,9500,100,0.010662353867664932,0.21520793452858925,0.012814433174207806,0.01548070608638227
lpips_0p01__conditioned,9600,100,0.010743262474425136,0.2113123507797718,0.012856385968625546,0.016229132506996393
lpips_0p01__conditioned,9700,100,0.011468608491122722,0.21809727624058722,0.0136495812702924,0.01797722960822284
lpips_0p01__conditioned,9800,100,0.011220959438942373,0.2181138788163662,0.013402098147198558,0.017640635641291737
lpips_0p01__conditioned,9900,100,0.011352953198365868,0.22186746969819068,0.013571627857163548,0.016722897822037338
lpips_0p01__conditioned,10000,100,0.010984659595414996,0.21583495840430258,0.013143009096384049,0.01546942038461566
lpips_0p01__conditioned,10100,100,0.011002816115505994,0.21683603748679162,0.013171176412142813,0.017077679671347143
lpips_0p01__conditioned,10200,100,0.01100340974982828,0.21302296385169028,0.013133639357984067,0.015680836476385594
lpips_0p01__conditioned,10300,100,0.010826112669892609,0.21418144509196282,0.01296792710199952,0.01587546454742551
lpips_0p01__conditioned,10400,100,0.01100340680219233,0.21324098706245423,0.013135816627182067,0.017073739524930714
lpips_0p01__conditioned,10500,100,0.011268809963949024,0.21650970444083215,0.013433907069265843,0.019342331252992152
lpips_0p01__conditioned,10600,100,0.010641941484063864,0.21243590623140335,0.012766300509683788,0.014919144725427031
lpips_0p01__conditioned,10700,100,0.01112439549062401,0.21840878516435625,0.013308483315631748,0.016632724246010186
lpips_0p01__conditioned,10800,100,0.01119319474324584,0.2163331489264965,0.013356526223942638,0.01436188499443233
lpips_0p01__conditioned,10900,100,0.011664254809729754,0.2208949987590313,0.013873204756528139,0.016751811979338525
lpips_0p01__conditioned,11000,100,0.011115527227520943,0.21560907736420631,0.0132716179266572,0.016193231353536248
lpips_0p01__conditioned,11100,100,0.01087313941679895,0.2167099590599537,0.013040238944813608,0.01646683949045837
lpips_0p01__conditioned,11200,100,0.011955274404026568,0.2224213196337223,0.01417948752641678,0.01922087081708014
lpips_0p01__conditioned,11300,100,0.011046485002152622,0.2180471357703209,0.013226956306025385,0.017134893303737044
lpips_0p01__conditioned,11400,100,0.010850078775547445,0.21765406727790831,0.013026619316078722,0.016284705232828857
lpips_0p01__conditioned,11500,100,0.011365467333234847,0.21891772687435151,0.013554644612595439,0.0173361293412745
lpips_0p01__conditioned,11600,100,0.011184607152827084,0.2151006677746773,0.013335613738745452,0.016238761274144052
lpips_0p01__conditioned,11700,100,0.011287925457581878,0.21618937075138092,0.013449819069355726,0.015822969451546667
lpips_0p01__conditioned,11800,100,0.01168229368980974,0.21871470779180527,0.01386944075115025,0.01910038528032601
lpips_0p01__conditioned,11900,100,0.010911441533826291,0.2150515004992485,0.013061956483870745,0.016612453553825617
lpips_0p01__conditioned,12000,100,0.011387345329858363,0.2184356541931629,0.013571701850742102,0.015072162849828602
lpips_0p01__conditioned,12100,100,0.011453236062079668,0.22045446082949638,0.013657780615612864,0.015449510272592306
lpips_0p01__conditioned,12200,100,0.011068321727216245,0.21593651577830314,0.013227686891332269,0.01704870935063809
lpips_0p01__conditioned,12300,100,0.010933286915533245,0.21489449501037597,0.013082231795415282,0.016647581849247216
lpips_0p01__conditioned,12400,100,0.010703628226183355,0.21373759612441062,0.012841004189103842,0.01545909645035863
lpips_0p01__conditioned,12500,100,0.011180145759135484,0.21527825444936752,0.013332928195595742,0.01629671105183661
lpips_0p01__conditioned,12600,100,0.010896689286455511,0.21351802051067353,0.013031869428232312,0.015784578472375868
lpips_0p01__conditioned,12700,100,0.010936989565379918,0.2148737134039402,0.013085726676508784,0.01672148410230875
lpips_0p01__conditioned,12800,100,0.010469447206705809,0.20921883910894393,0.012561635542660952,0.01511748977471143
lpips_0p01__conditioned,12900,100,0.011450593969784676,0.2164958533644676,0.013615552489645778,0.016781151462346315
lpips_0p01__conditioned,13000,100,0.011123297638259828,0.21524045810103418,0.013275702195242047,0.017157956156879664
lpips_0p01__conditioned,13100,100,0.011307407235726714,0.218905039280653,0.013496457617729902,0.016877021146938204
lpips_0p01__conditioned,13200,100,0.01107749859802425,0.21711975067853928,0.0132486960478127,0.015485089011490346
lpips_0p01__conditioned,13300,100,0.0113224684773013,0.2194037315249443,0.013516505751758813,0.01594909515697509
lpips_0p01__conditioned,13400,100,0.010478384732268751,0.21032391503453254,0.012581623825244605,0.014601504253223539
lpips_0p01__conditioned,13500,100,0.011168919838964939,0.21622138515114783,0.013331133648753166,0.0167500205244869
lpips_0p01__conditioned,13600,100,0.01104763634968549,0.2181358902156353,0.013228995176032186,0.01636214615777135
lpips_0p01__conditioned,13700,100,0.011493903798982501,0.22168842554092408,0.013710788004100322,0.016040570642799137
lpips_0p01__conditioned,13800,100,0.010949634946882725,0.21759092092514037,0.013125544078648091,0.015922879548743368
lpips_0p01__conditioned,13900,100,0.011482337154448033,0.21858924627304077,0.013668229598551988,0.016589055052027107
lpips_0p01__conditioned,14000,100,0.011060807430185378,0.21649319499731065,0.013225739328190685,0.014822618085891009
lpips_0p01__conditioned,14100,100,0.011085724015720189,0.21627152800559998,0.013248439244925976,0.014728372106328607
lpips_0p01__conditioned,14200,100,0.010939301243051886,0.21299164086580277,0.013069217624142766,0.015732541605830194
lpips_0p01__conditioned,14300,100,0.010744518088176846,0.21298110574483872,0.012874329150654375,0.017243879181332886
lpips_0p01__conditioned,14400,100,0.011527028698474169,0.21957615107297898,0.013722790163010359,0.016686280826106667
lpips_0p01__conditioned,14500,100,0.011294511994346976,0.2161051994562149,0.013455563923344016,0.016294435886666177
lpips_0p01__conditioned,14600,100,0.010709698838181793,0.21250238835811616,0.012834722707048059,0.016027246983721852
lpips_0p01__conditioned,14700,100,0.01103543706703931,0.21592628568410874,0.013194699911400676,0.015638055303134023
lpips_0p01__conditioned,14800,100,0.010730101964436472,0.21153146117925645,0.012845416627824307,0.014259174447506667
lpips_0p01__conditioned,14900,100,0.010387502582743765,0.211454256772995,0.012502045128494501,0.013967265225946903
lpips_0p01__conditioned,15000,100,0.010989484679885208,0.21584781661629676,0.013147962829098105,0.015415031095035375
lpips_0p01__conditioned,15100,100,0.01117554824333638,0.21632811784744263,0.013338829437270761,0.016823961595073343
lpips_0p01__conditioned,15200,100,0.01089687998406589,0.21360723569989204,0.013032952304929495,0.014752180790528655
lpips_0p01__conditioned,15300,100,0.011361523200757801,0.2193506309390068,0.01355502950027585,0.01577424596529454
lpips_0p01__conditioned,15400,100,0.010959142902866006,0.21826629862189292,0.01314180581830442,0.015240906365215778
lpips_0p01__conditioned,15500,100,0.01117833816446364,0.21785756766796113,0.013356913793832064,0.014597056470811366
lpips_0p01__conditioned,15600,100,0.011343156262300908,0.21745651945471764,0.013517721444368363,0.01606248550117016
lpips_0p01__conditioned,15700,100,0.010977563187479973,0.21680635020136832,0.013145626708865165,0.014668882312253117
lpips_0p01__conditioned,15800,100,0.011247880263254047,0.2168116743862629,0.013415997000411153,0.016762104355730115
lpips_0p01__conditioned,15900,100,0.010831405138596893,0.21473131969571113,0.012978718243539333,0.013974456046707929
lpips_0p01__conditioned,16000,100,0.010846659033559263,0.21328672230243684,0.012979526231065392,0.013986622048541904
lpips_0p01__conditioned,16100,100,0.011237853951752187,0.21794591277837752,0.013417313070967794,0.017523228963837026
lpips_0p01__conditioned,16200,100,0.010737421177327632,0.2132389736175537,0.012869810843840241,0.014846147731877863
lpips_0p01__conditioned,16300,100,0.010896794330328703,0.21572805866599082,0.013054074924439192,0.013169895196333527
lpips_0p01__conditioned,16400,100,0.011207337868399917,0.21932319730520247,0.01340056979097426,0.014992109341546893
lpips_0p01__conditioned,16500,100,0.011307676620781422,0.21614197850227357,0.013469096357002854,0.0162052126089111
lpips_0p01__conditioned,16600,100,0.010522328796796501,0.21271541357040405,0.012649482944980264,0.015315404082648455
lpips_0p01__conditioned,16700,100,0.010821101358160376,0.21618658795952797,0.012982967225834727,0.01680510876234621
lpips_0p01__conditioned,16800,100,0.011375108854845167,0.21557300716638564,0.013530838945880532,0.015573750659823417
lpips_0p01__conditioned,16900,100,0.01100468727760017,0.2156424479186535,0.013161111706867814,0.014162640841677785
lpips_0p01__conditioned,17000,100,0.011087249340489507,0.2133086422085762,0.01322033572010696,0.014995392905548214
lpips_0p01__conditioned,17100,100,0.010361905554309487,0.21069505527615548,0.012468856130726635,0.014314160370267927
lpips_0p01__conditioned,17200,100,0.011346695376560093,0.21957734763622283,0.01354246879927814,0.0161130734346807
lpips_0p01__conditioned,17300,100,0.01110311749856919,0.21876681923866273,0.013290785602293909,0.01560154541861266
lpips_0p01__conditioned,17400,100,0.01105029075872153,0.2156102879345417,0.013206393560394644,0.015592387840151788
lpips_0p01__conditioned,17500,100,0.010807271641679108,0.2148688641190529,0.012955960240215064,0.014672765852883457
lpips_0p01__conditioned,17600,100,0.01064157638233155,0.21625812530517577,0.012804157570935787,0.014222450884990395
lpips_0p01__conditioned,17700,100,0.011039778715930879,0.2179455967247486,0.013219234608113766,0.013673512483946978
lpips_0p01__conditioned,17800,100,0.011147705246694386,0.21709052324295045,0.013318610400892794,0.014503707122057676
lpips_0p01__conditioned,17900,100,0.010524557782337069,0.21388612255454065,0.012663419013842941,0.013705034605227411
lpips_0p01__conditioned,18000,100,0.010986990239471197,0.21470579117536545,0.013134048087522388,0.014165391945280135
lpips_0p01__conditioned,18100,100,0.011115383617579936,0.21327479898929597,0.013248131573200227,0.014048249493353069
lpips_0p01__conditioned,18200,100,0.010664742202498018,0.21425325870513917,0.012807274740189313,0.01498186774086207
lpips_0p01__conditioned,18300,100,0.010872913161292672,0.21451196432113648,0.013018032740801573,0.01479777244385332
lpips_0p01__conditioned,18400,100,0.0111119282618165,0.21669269263744353,0.013278855113312601,0.014542758092284202
lpips_0p01__conditioned,18500,100,0.010784031292423606,0.21469771027565002,0.01293100838549435,0.015547128473408521
lpips_0p01__conditioned,18600,100,0.01112105391919613,0.21541969150304793,0.013275250801816582,0.01595273332670331
lpips_0p01__conditioned,18700,100,0.011205185381695628,0.21642347171902657,0.013369420021772384,0.014941061828285456
lpips_0p01__conditioned,18800,100,0.010842129648663103,0.21406414732336998,0.01298277109861374,0.015319105600938202
lpips_0p01__conditioned,18900,100,0.010660254959948361,0.2136444641649723,0.012796699563041329,0.014966871663928032
lpips_0p01__conditioned,19000,100,0.010523137603886425,0.2140346072614193,0.012663483610376716,0.012919916636310518
lpips_0p01__conditioned,19100,100,0.010600317143835128,0.21586015954613685,0.012758918646723032,0.014964010249823332
lpips_0p01__conditioned,19200,100,0.010710320540238173,0.2132144758105278,0.01284246529918164,0.014046127567999065
lpips_0p01__conditioned,19300,100,0.010771842431277037,0.21173955217003823,0.012889237878844141,0.013551802840083838
lpips_0p01__conditioned,19400,100,0.011001129276119173,0.21497418031096457,0.013150870986282825,0.01593091026879847
lpips_0p01__conditioned,19500,100,0.010544061181135475,0.21075910821557045,0.012651652204804123,0.014063472785055637
lpips_0p01__conditioned,19600,100,0.011281623844988644,0.21741695016622542,0.013455793298780917,0.01424582650884986
lpips_0p01__conditioned,19700,100,0.011220659711398184,0.21616734057664871,0.013382333060726524,0.015337836318649352
lpips_0p01__conditioned,19800,100,0.011012158412486315,0.21535607069730758,0.013165719090029598,0.013615346564911306
lpips_0p01__conditioned,19900,100,0.01110544424969703,0.21690274968743326,0.013274471741169691,0.014808112541213631
lpips_0p01__conditioned,20000,100,0.010918526235036552,0.21489289060235023,0.013067455142736434,0.013431962258182465
lpips_0p03__unconditioned,100,100,0.012993744118139148,0.20937840461730958,0.019275096142664552,0.03218952942639589
lpips_0p03__unconditioned,200,100,0.012920203069224954,0.20838260248303414,0.01917168103158474,0.030635971575975418
lpips_0p03__unconditioned,300,100,0.013415251234546304,0.20934054479002953,0.019695467557758094,0.02930155776441097
lpips_0p03__unconditioned,400,100,0.012844702773727477,0.21086253985762596,0.019170578802004457,0.031211083941161632
lpips_0p03__unconditioned,500,100,0.012462444435805083,0.20677342697978018,0.018665647078305484,0.03279490315355361
lpips_0p03__unconditioned,600,100,0.013576813638210297,0.210079890191555,0.019879210367798807,0.03103341125883162
lpips_0p03__unconditioned,700,100,0.012760455859825015,0.20741888180375098,0.018983022253960372,0.025104963118210435
lpips_0p03__unconditioned,800,100,0.013375561721622943,0.21001056596636772,0.01967587847262621,0.0276029615290463
lpips_0p03__unconditioned,900,100,0.012419332414865494,0.2047103962302208,0.01856064410880208,0.025581045113503932
lpips_0p03__unconditioned,1000,100,0.012913629487156868,0.20922110930085183,0.01919026259332895,0.030347501756623388
lpips_0p03__unconditioned,1100,100,0.0128771030344069,0.20712491124868393,0.01909085032530129,0.028200134690850972
lpips_0p03__unconditioned,1200,100,0.013105755243450402,0.20829347684979438,0.01935455950908363,0.027958612069487573
lpips_0p03__unconditioned,1300,100,0.013351057618856431,0.2076179513335228,0.019579595979303123,0.027581305401399733
lpips_0p03__unconditioned,1400,100,0.013524751123040914,0.21211291044950487,0.01988813822157681,0.028762356555089356
lpips_0p03__unconditioned,1500,100,0.013249778682366013,0.20717361479997634,0.019464987041428686,0.02715722855180502
lpips_0p03__unconditioned,1600,100,0.013085287595167756,0.20889624074101448,0.01935217471793294,0.029761902568861843
lpips_0p03__unconditioned,1700,100,0.013002777034416794,0.20665150731801987,0.019202322121709584,0.026442029001191258
lpips_0p03__unconditioned,1800,100,0.013105707904323936,0.2069925506412983,0.019315484277904034,0.029469597125425934
lpips_0p03__unconditioned,1900,100,0.012844481603242457,0.20525233700871467,0.01900205159559846,0.023235249212011696
lpips_0p03__unconditioned,2000,100,0.013227609563618898,0.20632673561573028,0.019417411414906383,0.02872532984241843
lpips_0p03__unconditioned,2100,100,0.012867877059616149,0.20755997210741042,0.019094676068052648,0.024317471385002135
lpips_0p03__unconditioned,2200,100,0.012945951102301479,0.20612304612994195,0.01912964236922562,0.023804658809676766
lpips_0p03__unconditioned,2300,100,0.012163940123282374,0.20288203477859498,0.018250400982797146,0.02504729136824608
lpips_0p03__unconditioned,2400,100,0.012789764739573002,0.20426518857479095,0.01891772017814219,0.026866149427369236
lpips_0p03__unconditioned,2500,100,0.013074494660831987,0.20859919622540474,0.01933247037231922,0.021571168713271617
lpips_0p03__unconditioned,2600,100,0.012722877571359276,0.20304262325167655,0.01881415613926947,0.0266146307438612
lpips_0p03__unconditioned,2700,100,0.012825580448843538,0.20411104276776315,0.0189489115960896,0.025092133227735756
lpips_0p03__unconditioned,2800,100,0.01295224524103105,0.20725275918841363,0.019169827857986092,0.025328742219135166
lpips_0p03__unconditioned,2900,100,0.013159540961496533,0.20676787495613097,0.019362577134743333,0.02693187930621207
lpips_0p03__unconditioned,3000,100,0.013527129394933581,0.2066994045674801,0.019728111391887067,0.026696794535964727
lpips_0p03__unconditioned,3100,100,0.013248577676713467,0.20863938257098197,0.019507759027183057,0.026326771015301346
lpips_0p03__unconditioned,3200,100,0.012700805058702826,0.20396362632513046,0.018819713713601232,0.02425972214899957
lpips_0p03__unconditioned,3300,100,0.013325155479833484,0.20758411258459092,0.019552678782492876,0.026323758428916336
lpips_0p03__unconditioned,3400,100,0.01275574900675565,0.2059795668721199,0.01893513592891395,0.02654136944562197
lpips_0p03__unconditioned,3500,100,0.012463700845837594,0.20427732408046723,0.018592020459473134,0.02428902224637568
lpips_0p03__unconditioned,3600,100,0.012801206577569247,0.20797321140766145,0.01904040278866887,0.025354076493531465
lpips_0p03__unconditioned,3700,100,0.012235839907079936,0.1998775202035904,0.01823216538876295,0.024369869902729987
lpips_0p03__unconditioned,3800,100,0.012944911075755954,0.2055754069983959,0.019112173216417432,0.023241971042007207
lpips_0p03__unconditioned,3900,100,0.013087584036402405,0.2057499359548092,0.019260081965476274,0.024119944302365182
lpips_0p03__unconditioned,4000,100,0.013113431856036186,0.20654321134090423,0.019309728015214203,0.02304623960517347
lpips_0p03__unconditioned,4100,100,0.012854518569074571,0.20613952726125717,0.019038704130798577,0.023920092498883605
lpips_0p03__unconditioned,4200,100,0.012564403116703033,0.20374789357185363,0.018676839778199793,0.02356813132762909
lpips_0p03__unconditioned,4300,100,0.012731041936203837,0.20521963030099868,0.01888763079419732,0.02444838859140873
lpips_0p03__unconditioned,4400,100,0.013285416150465608,0.2083226388692856,0.019535095086321234,0.02525616258382797
lpips_0p03__unconditioned,4500,100,0.013517746492289007,0.20687651246786118,0.019724041651934386,0.02272622972726822
lpips_0p03__unconditioned,4600,100,0.013167804079130293,0.2074973066151142,0.019392723124474286,0.024223054433241485
lpips_0p03__unconditioned,4700,100,0.0129675158765167,0.20506884559988975,0.019119581086561085,0.023624806366860866
lpips_0p03__unconditioned,4800,100,0.01269389918539673,0.2033641430735588,0.018794823326170444,0.02507754957303405
lpips_0p03__unconditioned,4900,100,0.01290485077071935,0.20429868817329408,0.01903381126001477,0.022320499792695046
lpips_0p03__unconditioned,5000,100,0.01254225124605,0.2027908344566822,0.01862597618252039,0.022595965955406427
lpips_0p03__unconditioned,5100,100,0.012347028218209743,0.2033655159175396,0.018447993556037545,0.02177097032777965
lpips_0p03__unconditioned,5200,100,0.012623171284794808,0.20239454746246338,0.01869500762782991,0.02423307823948562
lpips_0p03__unconditioned,5300,100,0.012820456963963807,0.20593223959207535,0.01899842396378517,0.021563704200088976
lpips_0p03__unconditioned,5400,100,0.012533632051199674,0.203337329775095,0.018633751859888435,0.021708052679896353
lpips_0p03__unconditioned,5500,100,0.012611404014751314,0.20223670333623886,0.01867850492708385,0.02345184645615518
lpips_0p03__unconditioned,5600,100,0.01253236101474613,0.20186035990715026,0.018588171638548374,0.023510371167212725
lpips_0p03__unconditioned,5700,100,0.013342774007469416,0.20879245549440384,0.019606547420844434,0.02240427800454199
lpips_0p03__unconditioned,5800,100,0.013080465658567846,0.20431891813874245,0.01921003301627934,0.024351383112370967
lpips_0p03__unconditioned,5900,100,0.012690191064029932,0.20271533384919166,0.0187716509308666,0.02331090021878481
lpips_0p03__unconditioned,6000,100,0.01292804148979485,0.2046857100725174,0.01906861273571849,0.0243598110973835
lpips_0p03__unconditioned,6100,100,0.012493380000814796,0.2018623787164688,0.018549251267686487,0.023300287844613195
lpips_0p03__unconditioned,6200,100,0.012573510692454874,0.20315015971660613,0.01866801536642015,0.02303037593141198
lpips_0p03__unconditioned,6300,100,0.012923776814714074,0.20607986360788344,0.01910617251880467,0.022026397809386252
lpips_0p03__unconditioned,6400,100,0.012582775093615056,0.20277296558022498,0.01866596392355859,0.02292844669893384
lpips_0p03__unconditioned,6500,100,0.01291771424934268,0.20432685688138008,0.019047519713640212,0.022775154365226626
lpips_0p03__unconditioned,6600,100,0.012871088134124875,0.20323491990566253,0.018968135537579655,0.022127067549154163
lpips_0p03__unconditioned,6700,100,0.012430147528648376,0.20187582984566688,0.01848642232827842,0.021614546459168195
lpips_0p03__unconditioned,6800,100,0.01343615157995373,0.2073899571597576,0.01965785020031035,0.020776961846277118
lpips_0p03__unconditioned,6900,100,0.012605434828437866,0.20513655334711076,0.018759531304240226,0.02184952932409942
lpips_0p03__unconditioned,7000,100,0.012920164903625846,0.20495513319969177,0.019068818781524898,0.022172910487279297
lpips_0p03__unconditioned,7100,100,0.013096825098618864,0.20680898755788804,0.019301094496622682,0.021076353834941983
lpips_0p03__unconditioned,7200,100,0.012750476277433335,0.20251888126134873,0.018826042599976063,0.02298472127877176
lpips_0p03__unconditioned,7300,100,0.012758101895451545,0.20179690808057785,0.018812009003013372,0.021982908472418784
lpips_0p03__unconditioned,7400,100,0.01259824596811086,0.20407884523272515,0.0187206111010164,0.019681132305413483
lpips_0p03__unconditioned,7500,100,0.012855345234274864,0.20324114203453064,0.018952579265460373,0.022189029864966868
lpips_0p03__unconditioned,7600,100,0.01262562446296215,0.20363864541053772,0.018734783697873354,0.019885424645617603
lpips_0p03__unconditioned,7700,100,0.01226826929487288,0.20128370493650435,0.018306780327111482,0.021874697618186473
lpips_0p03__unconditioned,7800,100,0.013151378207840025,0.20572131603956223,0.019323017541319133,0.023062222339212894
lpips_0p03__unconditioned,7900,100,0.012451345873996615,0.20205744862556457,0.018513069190084934,0.02073766558431089
lpips_0p03__unconditioned,8000,100,0.013552663465961814,0.20827417820692062,0.019800888672471047,0.022187937209382655
lpips_0p03__unconditioned,8100,100,0.013194468608126043,0.20502934738993644,0.01934534897096455,0.022342802407220006
lpips_0p03__unconditioned,8200,100,0.012725662742741405,0.2034057019650936,0.01882783366367221,0.020962630370631813
lpips_0p03__unconditioned,8300,100,0.013304944690316916,0.2047289365530014,0.01944681266322732,0.021961523601785302
lpips_0p03__unconditioned,8400,100,0.01239908066112548,0.20060712799429894,0.018417294360697268,0.019732496347278358
lpips_0p03__unconditioned,8500,100,0.012448141034692526,0.2017674344778061,0.018501163963228463,0.021716059111058714
lpips_0p03__unconditioned,8600,100,0.012779635367915035,0.20299176767468452,0.018869388215243817,0.021699745962396263
lpips_0p03__unconditioned,8700,100,0.012165986401960253,0.20093511208891868,0.01819403967820108,0.019772465499117972
lpips_0p03__unconditioned,8800,100,0.012671752064488829,0.2029131306707859,0.018759145867079496,0.019094864763319494
lpips_0p03__unconditioned,8900,100,0.013301085261628032,0.2058766983449459,0.019477386055514218,0.02087769564241171
lpips_0p03__unconditioned,9000,100,0.012524303705431521,0.20181634083390235,0.01857879382558167,0.022428909447044135
lpips_0p03__unconditioned,9100,100,0.01233633744996041,0.2005535815656185,0.0183529447671026,0.019038173407316207
lpips_0p03__unconditioned,9200,100,0.012745391507633031,0.20365297615528108,0.018854980608448386,0.020873153321444987
lpips_0p03__unconditioned,9300,100,0.012882709819823503,0.20483240753412246,0.0190276818536222,0.019593117516487835
lpips_0p03__unconditioned,9400,100,0.012680343477986753,0.2005026702582836,0.018695423416793346,0.020427176179364324
lpips_0p03__unconditioned,9500,100,0.012286603907123208,0.20183953568339347,0.01834178968332708,0.019189395625144243
lpips_0p03__unconditioned,9600,100,0.012244694619439542,0.19878382593393326,0.01820820932276547,0.019479509545490145
lpips_0p03__unconditioned,9700,100,0.013176163737662137,0.2039928013086319,0.0192959476262331,0.021317035173997283
lpips_0p03__unconditioned,9800,100,0.012895336248911917,0.20384493783116342,0.019010684322565793,0.020245631271973253
lpips_0p03__unconditioned,9900,100,0.012995973038487136,0.20779125273227692,0.019229710353538394,0.018774470156058667
lpips_0p03__unconditioned,10000,100,0.01253015398979187,0.2027854688465595,0.018613717798143626,0.019974592765793206
lpips_0p03__unconditioned,10100,100,0.012595691946335136,0.20323050051927566,0.01869260678999126,0.02019443029537797
lpips_0p03__unconditioned,10200,100,0.012539700521156192,0.19957673385739327,0.018527002381160854,0.019957809383049606
lpips_0p03__unconditioned,10300,100,0.012483360935002566,0.2008552870154381,0.018509019315242767,0.01911531971767545
lpips_0p03__unconditioned,10400,100,0.012625762643292546,0.19979758128523828,0.01861968994140625,0.018539380067959427
lpips_0p03__unconditioned,10500,100,0.01300667205825448,0.20206350699067116,0.01906857715919614,0.02038651505485177
lpips_0p03__unconditioned,10600,100,0.012222037301398814,0.19900839969515802,0.018192289182916283,0.02009188514202833
lpips_0p03__unconditioned,10700,100,0.012744978009723127,0.204961084574461,0.018893810408189892,0.020837577106431127
lpips_0p03__unconditioned,10800,100,0.01287205146625638,0.20234682470560073,0.018942456133663653,0.018686453057453038
lpips_0p03__unconditioned,10900,100,0.013501928001642228,0.20724219515919684,0.019719193689525127,0.02120567233301699
lpips_0p03__unconditioned,11000,100,0.012794832615181804,0.20176436603069306,0.018847763556987047,0.01877306398935616
