method,population,snr_db,sources,noise_seeds,run_id,context_sha256,family,N,mcs,energy_constraint,noise_namespace,mse,psnr_db,lpips_alex,dino_cosine,E_mean,E_min,E_p05,E_p95,E_max,table_sha256
token-efficiency-digital-v1/raw/QPSK/N3060/m7,calibration,4,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N3060,0.017230552183306092,18.47025254249573,0.21467146233717616,0.8279106576442719,6120.0,6120.0,6120.0,6120.0,6120.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N3060/m7,calibration,7,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N3060,0.017230552183306092,18.470252538363145,0.21467146245390212,0.8279106603562821,6120.0,6120.0,6120.0,6120.0,6120.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N3060/m7,calibration,13,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N3060,0.017230552183306092,18.470252530097962,0.2146714624054729,0.8279106657803058,6120.0,6120.0,6120.0,6120.0,6120.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N3060/m7,calibration,19,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N3060,0.017230552183306092,18.470252530097962,0.2146714625669022,0.8279106657803058,6120.0,6120.0,6120.0,6120.0,6120.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N3060/m8,calibration,1,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N3060,0.025130695661086763,16.900279838562025,0.27364686530828464,0.7252405685558918,6120.0,6120.0,6120.0,6120.0,6120.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N3060/m8,calibration,4,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N3060,0.01202049117345528,20.099773795763653,0.16129263985157014,0.8695824228028456,6120.0,6120.0,6120.0,6120.0,6120.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N3060/m8,calibration,7,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N3060,0.01199068769318753,20.109258929888412,0.16107705370957653,0.8697232497632507,6120.0,6120.0,6120.0,6120.0,6120.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N3060/m8,calibration,13,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N3060,0.01199068769318753,20.109258925437928,0.16107705363258726,0.8697232454121113,6120.0,6120.0,6120.0,6120.0,6120.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N3060/m8,calibration,19,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N3060,0.01199068769318753,20.109258925437928,0.1610770537257194,0.8697232454121113,6120.0,6120.0,6120.0,6120.0,6120.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N3060/m9,calibration,1,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N3060,0.1109336214644923,9.860806344350173,0.6954679835935438,0.036981090213172106,6120.0,6120.0,6120.0,6120.0,6120.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N3060/m9,calibration,4,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N3060,0.06654933752044132,12.310510969956729,0.5579113385279975,0.1471739031124548,6120.0,6120.0,6120.0,6120.0,6120.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N3060/m9,calibration,7,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N3060,0.008677419900467507,21.602343287785825,0.12425105359653654,0.8941012250582379,6120.0,6120.0,6120.0,6120.0,6120.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N3060/m9,calibration,13,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N3060,0.008511299917522459,21.686117876052858,0.12251335389601685,0.8957514211833477,6120.0,6120.0,6120.0,6120.0,6120.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N3060/m9,calibration,19,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N3060,0.008511299917522459,21.686117876052858,0.1225133539177477,0.8957514211833477,6120.0,6120.0,6120.0,6120.0,6120.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
