method,source_index,snr_db,seed,mse,lpips,utility
raw_N4084_m7_Dc,4,1.0,4102,0.006346369141708077,0.19974640011787415,0.026321009153495493
raw_N4084_m7_Dc,4,1.0,4103,0.006346369141708077,0.19974640011787415,0.026321009153495493
raw_N4084_m7_Dc,4,4.0,4101,0.006346369141708077,0.19974640011787415,0.026321009153495493
raw_N4084_m7_Dc,4,4.0,4102,0.006346369141708077,0.19974640011787415,0.026321009153495493
raw_N4084_m7_Dc,4,4.0,4103,0.006346369141708077,0.19974640011787415,0.026321009153495493
raw_N4084_m7_Dc,4,7.0,4101,0.006346369141708077,0.19974640011787415,0.026321009153495493
raw_N4084_m7_Dc,4,7.0,4102,0.006346369141708077,0.19974640011787415,0.026321009153495493
raw_N4084_m7_Dc,4,7.0,4103,0.006346369141708077,0.19974640011787415,0.026321009153495493
raw_N4084_m7_Dc,4,13.0,4101,0.006346369141708077,0.19974640011787415,0.026321009153495493
raw_N4084_m7_Dc,4,13.0,4102,0.006346369141708077,0.19974640011787415,0.026321009153495493
raw_N4084_m7_Dc,4,13.0,4103,0.006346369141708077,0.19974640011787415,0.026321009153495493
raw_N4084_m7_Dc,4,19.0,4101,0.006346369141708077,0.19974640011787415,0.026321009153495493
raw_N4084_m7_Dc,4,19.0,4102,0.006346369141708077,0.19974640011787415,0.026321009153495493
raw_N4084_m7_Dc,4,19.0,4103,0.006346369141708077,0.19974640011787415,0.026321009153495493
raw_N4084_m7_Dc,5,1.0,4101,0.005085114490937462,0.1674804538488388,0.021833159875821344
raw_N4084_m7_Dc,5,1.0,4102,0.005085114490937462,0.1674804538488388,0.021833159875821344
raw_N4084_m7_Dc,5,1.0,4103,0.005085114490937462,0.1674804538488388,0.021833159875821344
raw_N4084_m7_Dc,5,4.0,4101,0.005085114490937462,0.1674804389476776,0.021833158385705223
raw_N4084_m7_Dc,5,4.0,4102,0.005085114490937462,0.1674804538488388,0.021833159875821344
raw_N4084_m7_Dc,5,4.0,4103,0.005085114490937462,0.1674804538488388,0.021833159875821344
raw_N4084_m7_Dc,5,7.0,4101,0.005085114490937462,0.1674804538488388,0.021833159875821344
raw_N4084_m7_Dc,5,7.0,4102,0.005085114490937462,0.1674804389476776,0.021833158385705223
