method,source_index,snr_db,seed,mse,lpips,utility
arithmetic_N4084_m8_Dc,13,7.0,4102,0.008806853773939497,0.12275554239749908,0.021082408013689408
arithmetic_N4084_m8_Dc,13,7.0,4103,0.008806853773939497,0.12275554239749908,0.021082408013689408
arithmetic_N4084_m8_Dc,13,13.0,4101,0.008806853773939497,0.12275554239749908,0.021082408013689408
arithmetic_N4084_m8_Dc,13,13.0,4102,0.008806853773939497,0.12275554239749908,0.021082408013689408
arithmetic_N4084_m8_Dc,13,13.0,4103,0.008806853773939497,0.12275554239749908,0.021082408013689408
arithmetic_N4084_m8_Dc,13,19.0,4101,0.008806853773939497,0.12275554239749908,0.021082408013689408
arithmetic_N4084_m8_Dc,13,19.0,4102,0.008806853773939497,0.12275554239749908,0.021082408013689408
arithmetic_N4084_m8_Dc,13,19.0,4103,0.008806853773939497,0.12275554239749908,0.021082408013689408
arithmetic_N4084_m8_Dc,14,1.0,4101,0.012562930512829864,0.12955252826213837,0.025518183339043703
arithmetic_N4084_m8_Dc,14,1.0,4102,0.012562930512829864,0.12955251336097717,0.025518181848927582
arithmetic_N4084_m8_Dc,14,1.0,4103,0.012562930512829864,0.12955251336097717,0.025518181848927582
arithmetic_N4084_m8_Dc,14,4.0,4101,0.012562930512829864,0.12955251336097717,0.025518181848927582
arithmetic_N4084_m8_Dc,14,4.0,4102,0.012562930512829864,0.12955252826213837,0.025518183339043703
arithmetic_N4084_m8_Dc,14,4.0,4103,0.012562930512829864,0.12955251336097717,0.025518181848927582
arithmetic_N4084_m8_Dc,14,7.0,4101,0.012562930512829864,0.12955251336097717,0.025518181848927582
arithmetic_N4084_m8_Dc,14,7.0,4102,0.012562930512829864,0.12955251336097717,0.025518181848927582
arithmetic_N4084_m8_Dc,14,7.0,4103,0.012562930512829864,0.12955252826213837,0.025518183339043703
arithmetic_N4084_m8_Dc,14,13.0,4101,0.012562930512829864,0.12955251336097717,0.025518181848927582
arithmetic_N4084_m8_Dc,14,13.0,4102,0.012562930512829864,0.12955251336097717,0.025518181848927582
arithmetic_N4084_m8_Dc,14,13.0,4103,0.012562930512829864,0.12955251336097717,0.025518181848927582
arithmetic_N4084_m8_Dc,14,19.0,4101,0.012562930512829864,0.12955252826213837,0.025518183339043703
arithmetic_N4084_m8_Dc,14,19.0,4102,0.012562930512829864,0.12955251336097717,0.025518181848927582
arithmetic_N4084_m8_Dc,14,19.0,4103,0.012562930512829864,0.12955251336097717,0.025518181848927582
