method,source_index,snr_db,seed,mse,lpips,utility
m8_plus_latent_1024,13,13.0,4102,0.004782005678862333,0.07372814416885376,0.012154820375144482
m8_plus_latent_1024,13,13.0,4103,0.004749702755361795,0.07519301027059555,0.012269003316760063
m8_plus_latent_1024,13,19.0,4101,0.004661845043301582,0.07324420660734177,0.011986265890300274
m8_plus_latent_1024,13,19.0,4102,0.004640381317585707,0.0723874568939209,0.011879127472639084
m8_plus_latent_1024,13,19.0,4103,0.004619605373591185,0.07302515208721161,0.011922121047973633
m8_plus_latent_1024,14,1.0,4101,0.01082335039973259,0.14095060527324677,0.024918410927057266
m8_plus_latent_1024,14,1.0,4102,0.012487928383052349,0.18515372276306152,0.031003300100564957
m8_plus_latent_1024,14,1.0,4103,0.01106423418968916,0.15217450261116028,0.026281684637069702
m8_plus_latent_1024,14,4.0,4101,0.008365148678421974,0.09116952866315842,0.017482101917266846
m8_plus_latent_1024,14,4.0,4102,0.008367938920855522,0.09002301096916199,0.01737023890018463
m8_plus_latent_1024,14,4.0,4103,0.008168289437890053,0.0912616178393364,0.017294451594352722
m8_plus_latent_1024,14,7.0,4101,0.007889027707278728,0.0867711678147316,0.016566144302487373
m8_plus_latent_1024,14,7.0,4102,0.007936603389680386,0.0849107950925827,0.01642768271267414
m8_plus_latent_1024,14,7.0,4103,0.007805315311998129,0.08655440807342529,0.016460755839943886
m8_plus_latent_1024,14,13.0,4101,0.007462792098522186,0.0822189450263977,0.015684686601161957
m8_plus_latent_1024,14,13.0,4102,0.007491394877433777,0.08091235160827637,0.015582630410790443
m8_plus_latent_1024,14,13.0,4103,0.007434464059770107,0.08181542158126831,0.015616006217896938
