method,source_index,snr_db,seed,mse,lpips,utility
m8_plus_latent_512_fold_N4084,8,4.0,4103,0.011345982551574707,0.1605159193277359,0.027397574856877327
m8_plus_latent_512_fold_N4084,8,7.0,4101,0.010729814879596233,0.1532687544822693,0.026056690141558647
m8_plus_latent_512_fold_N4084,8,7.0,4102,0.010601701214909554,0.15782013535499573,0.026383714750409126
m8_plus_latent_512_fold_N4084,8,7.0,4103,0.010880855843424797,0.154831200838089,0.026363976299762726
m8_plus_latent_512_fold_N4084,8,13.0,4101,0.010317426174879074,0.14844714105129242,0.025162141770124435
m8_plus_latent_512_fold_N4084,8,13.0,4102,0.010265296325087547,0.14992761611938477,0.025258056819438934
m8_plus_latent_512_fold_N4084,8,13.0,4103,0.010417824611067772,0.14920364320278168,0.02533818781375885
m8_plus_latent_512_fold_N4084,8,19.0,4101,0.010214922949671745,0.14640642702579498,0.024855565279722214
m8_plus_latent_512_fold_N4084,8,19.0,4102,0.010192804038524628,0.14714586734771729,0.024907391518354416
m8_plus_latent_512_fold_N4084,8,19.0,4103,0.010270598344504833,0.14680710434913635,0.024951308965682983
m8_plus_latent_512_fold_N4084,9,1.0,4101,0.005194636527448893,0.10532385110855103,0.015727022662758827
m8_plus_latent_512_fold_N4084,9,1.0,4102,0.00797613151371479,0.14319929480552673,0.022296059876680374
m8_plus_latent_512_fold_N4084,9,1.0,4103,0.006216522306203842,0.1176350861787796,0.017980031669139862
m8_plus_latent_512_fold_N4084,9,4.0,4101,0.004333466291427612,0.09409493207931519,0.013742960058152676
m8_plus_latent_512_fold_N4084,9,4.0,4102,0.004416041076183319,0.09160670638084412,0.013576711528003216
m8_plus_latent_512_fold_N4084,9,4.0,4103,0.0044420985504984856,0.092192642390728,0.013661363162100315
m8_plus_latent_512_fold_N4084,9,7.0,4101,0.004169194959104061,0.09076796472072601,0.013245991431176662
m8_plus_latent_512_fold_N4084,9,7.0,4102,0.004209053702652454,0.09079355746507645,0.013288409449160099
m8_plus_latent_512_fold_N4084,9,7.0,4103,0.004261902533471584,0.09059318155050278,0.013321220874786377
m8_plus_latent_512_fold_N4084,9,13.0,4101,0.004025711677968502,0.08885833621025085,0.012911545112729073
m8_plus_latent_512_fold_N4084,9,13.0,4102,0.004046970512717962,0.09128545224666595,0.013175515457987785
m8_plus_latent_512_fold_N4084,9,13.0,4103,0.004080656915903091,0.08936715126037598,0.013017372228205204
m8_plus_latent_512_fold_N4084,9,19.0,4101,0.003994845785200596,0.08841335773468018,0.012836181558668613
m8_plus_latent_512_fold_N4084,9,19.0,4102,0.0040055192075669765,0.09022051841020584,0.013027571141719818
m8_plus_latent_512_fold_N4084,9,19.0,4103,0.004025953821837902,0.08917558938264847,0.012943512760102749
m8_plus_latent_512_fold_N4084,10,1.0,4101,0.011254929006099701,0.18783116340637207,0.030038045719265938
m8_plus_latent_512_fold_N4084,10,1.0,4102,0.009349309839308262,0.1575722098350525,0.025106530636548996
m8_plus_latent_512_fold_N4084,10,1.0,4103,0.009512810967862606,0.17539013922214508,0.02705182507634163
m8_plus_latent_512_fold_N4084,10,4.0,4101,0.008473705500364304,0.1570291370153427,0.024176619946956635
m8_plus_latent_512_fold_N4084,10,4.0,4102,0.008171463385224342,0.1506505161523819,0.023236515000462532
m8_plus_latent_512_fold_N4084,10,4.0,4103,0.008337469771504402,0.1534600704908371,0.02368347719311714
m8_plus_latent_512_fold_N4084,10,7.0,4101,0.007971100509166718,0.15121358633041382,0.02309245988726616
m8_plus_latent_512_fold_N4084,10,7.0,4102,0.007756489794701338,0.14665398001670837,0.022421887144446373
m8_plus_latent_512_fold_N4084,10,7.0,4103,0.007840555161237717,0.14781375229358673,0.02262192964553833
m8_plus_latent_512_fold_N4084,10,13.0,4101,0.007492355071008205,0.1460159718990326,0.02209395170211792
m8_plus_latent_512_fold_N4084,10,13.0,4102,0.007371316663920879,0.14356957376003265,0.0217282734811306
m8_plus_latent_512_fold_N4084,10,13.0,4103,0.007393081672489643,0.14356747269630432,0.0217498280107975
m8_plus_latent_512_fold_N4084,10,19.0,4101,0.0073291221633553505,0.14371192455291748,0.021700315177440643
