region,arm,control,metric,difference,ci_low,ci_high,source_images
snr_1,add,perceptual_deepjscc,lpips,0.04594982396190365,0.03435121797413255,0.05794093313626944,100
snr_1,add,perceptual_deepjscc,dino,0.31758139305437605,0.2861181857963092,0.34970007463420427,100
snr_1,add,perceptual_deepjscc,mse,0.019122177122293554,0.017080036514608054,0.0213804939814349,100
snr_1,add,raw_m7,psnr_db,-0.9872859319051106,-1.2731857737700145,-0.7316040311654407,100
snr_1,add,raw_m7,lpips,0.06012127262229721,0.053258112814122203,0.06723711376202603,100
snr_1,add,raw_m7,dino,-0.11451623196403186,-0.1314195598314206,-0.09857341625913976,100
snr_1,add,raw_m7,mse,0.005546689637359068,0.003900029788665919,0.007485762969918746,100
snr_1,add,raw_m8,psnr_db,0.4551311683654787,0.17633730061848943,0.7484362369378406,100
snr_1,add,raw_m8,lpips,0.006300426231076317,-0.004745672860958925,0.016833375183865427,100
snr_1,add,raw_m8,dino,-0.021122028728326157,-0.040522723314662765,-0.0015618594127396678,100
snr_1,add,raw_m8,mse,-0.0032132786559177107,-0.0057622962269384724,-0.0008757141084783398,100
snr_1,add,raw_m9,psnr_db,7.199527616500854,6.730060637036961,7.680519177436829,100
snr_1,add,raw_m9,lpips,-0.4096772658266128,-0.429256186375084,-0.39079276460921397,100
snr_1,add,raw_m9,dino,0.7031934295843044,0.6795561614565087,0.7266501466683889,100
snr_1,add,raw_m9,mse,-0.08634781654623196,-0.09281141546858127,-0.08026343454252756,100
snr_1,add,snr_gain,psnr_db,9.212176005048534e-05,-0.0010445083777107732,0.0012227702140807063,100
snr_1,add,snr_gain,lpips,2.878458549579077e-05,-3.527767521639558e-05,9.298478284229532e-05,100
snr_1,add,snr_gain,dino,-0.0011243260900179496,-0.0016883382722735318,-0.000595014490187169,100
snr_1,add,snr_gain,mse,-4.337924377371656e-06,-1.0354078568828485e-05,1.3942417960307207e-06,100
snr_1,snr_gain,raw_adaptive,psnr_db,-0.9873780536651612,-1.2723724089463553,-0.7314607004324595,100
snr_1,snr_gain,raw_adaptive,lpips,0.060092488036801416,0.053221524695710586,0.06723866032483054,100
snr_1,snr_gain,raw_adaptive,dino,-0.11339190587401392,-0.1301230186385413,-0.09761720635866127,100
snr_1,snr_gain,raw_adaptive,mse,0.005551027561736439,0.00390365871232854,0.007492563982325026,100
snr_1,snr_gain,arithmetic_adaptive,psnr_db,-1.059714790980021,-1.3515018692811331,-0.7965092516740163,100
snr_1,snr_gain,arithmetic_adaptive,lpips,0.062276767808943985,0.0554737240926673,0.06929754507355393,100
snr_1,snr_gain,arithmetic_adaptive,dino,-0.11289273376266165,-0.12937273542086286,-0.09744280545661847,100
snr_1,snr_gain,arithmetic_adaptive,mse,0.005736892100962826,0.004092538264946395,0.007677389473685742,100
snr_1,snr_gain,perceptual_deepjscc,psnr_db,-6.295908718109131,-6.6471563572883605,-5.964040122985842,100
snr_1,snr_gain,perceptual_deepjscc,lpips,0.04592103937640785,0.03430071800621227,0.05793425109361608,100
snr_1,snr_gain,perceptual_deepjscc,dino,0.31870571914439394,0.2871966323850987,0.35085464079895373,100
snr_1,snr_gain,perceptual_deepjscc,mse,0.019126515046670924,0.017082556944354604,0.021383928722585637,100
snr_1,snr_gain,raw_m7,psnr_db,-0.9873780536651612,-1.2723724089463553,-0.7314607004324595,100
snr_1,snr_gain,raw_m7,lpips,0.060092488036801416,0.053221524695710586,0.06723866032483054,100
snr_1,snr_gain,raw_m7,dino,-0.11339190587401392,-0.1301230186385413,-0.09761720635866127,100
snr_1,snr_gain,raw_m7,mse,0.005551027561736439,0.00390365871232854,0.007492563982325026,100
snr_1,snr_gain,raw_m8,psnr_db,0.4550390466054281,0.17656771349906922,0.7483654425144194,100
snr_1,snr_gain,raw_m8,lpips,0.006271641645580528,-0.004767576809041206,0.016785081977645545,100
snr_1,snr_gain,raw_m8,dino,-0.019997702638308204,-0.03918021303291122,-0.000544558621943001,100
snr_1,snr_gain,raw_m8,mse,-0.00320894073154034,-0.0057555916318127644,-0.000873713942233686,100
snr_1,snr_gain,raw_m9,psnr_db,7.199435494740806,6.729702236453691,7.6799380679130556,100
snr_1,snr_gain,raw_m9,lpips,-0.4097060504121085,-0.42928575945179914,-0.39083977663222075,100
snr_1,snr_gain,raw_m9,dino,0.7043177556743225,0.6806942200330863,0.7278245440158062,100
snr_1,snr_gain,raw_m9,mse,-0.08634347862185457,-0.09280867950570841,-0.08025870863450554,100
snr_1,snr_gain,add,psnr_db,-9.212176005048534e-05,-0.0012227702140807067,0.001044508377710773,100
snr_1,snr_gain,add,lpips,-2.878458549579077e-05,-9.298478284229532e-05,3.5277675216395574e-05,100
