source_index,image_id,m,N,ND,NA,snr_db,seed,header_ok,header_crc_ok,decoded_mode,decoded_label,body_crc_ok,token_error_rate_including_erasure,prefix_error_normalized,base_error_normalized
12,n01532829/ILSVRC2012_val_00030042_n01532829,8,4084,2992,1024,19,4101,1,1,8,12,1,0.0,0.0,0.5477386713027954
12,n01532829/ILSVRC2012_val_00030042_n01532829,8,4084,2992,1024,19,4102,1,1,8,12,1,0.0,0.0,0.5477386713027954
12,n01532829/ILSVRC2012_val_00030042_n01532829,8,4084,2992,1024,19,4103,1,1,8,12,1,0.0,0.0,0.5477386713027954
13,n01534433/ILSVRC2012_val_00030911_n01534433,8,4084,2992,1024,1,4101,1,1,8,13,0,0.12156862745098039,0.05676539987325668,0.8124600648880005
13,n01534433/ILSVRC2012_val_00030911_n01534433,8,4084,2992,1024,1,4102,1,1,8,13,0,0.12941176470588237,0.05449257418513298,0.842408299446106
13,n01534433/ILSVRC2012_val_00030911_n01534433,8,4084,2992,1024,1,4103,1,1,8,13,0,0.21176470588235294,0.09039265662431717,0.8985938429832458
13,n01534433/ILSVRC2012_val_00030911_n01534433,8,4084,2992,1024,4,4101,1,1,8,13,1,0.0,0.0,0.7223598957061768
13,n01534433/ILSVRC2012_val_00030911_n01534433,8,4084,2992,1024,4,4102,1,1,8,13,1,0.0,0.0,0.7223598957061768
13,n01534433/ILSVRC2012_val_00030911_n01534433,8,4084,2992,1024,4,4103,1,1,8,13,1,0.0,0.0,0.7223598957061768
13,n01534433/ILSVRC2012_val_00030911_n01534433,8,4084,2992,1024,7,4101,1,1,8,13,1,0.0,0.0,0.7223598957061768
13,n01534433/ILSVRC2012_val_00030911_n01534433,8,4084,2992,1024,7,4102,1,1,8,13,1,0.0,0.0,0.7223598957061768
13,n01534433/ILSVRC2012_val_00030911_n01534433,8,4084,2992,1024,7,4103,1,1,8,13,1,0.0,0.0,0.7223598957061768
13,n01534433/ILSVRC2012_val_00030911_n01534433,8,4084,2992,1024,13,4101,1,1,8,13,1,0.0,0.0,0.7223598957061768
13,n01534433/ILSVRC2012_val_00030911_n01534433,8,4084,2992,1024,13,4102,1,1,8,13,1,0.0,0.0,0.7223598957061768
13,n01534433/ILSVRC2012_val_00030911_n01534433,8,4084,2992,1024,13,4103,1,1,8,13,1,0.0,0.0,0.7223598957061768
13,n01534433/ILSVRC2012_val_00030911_n01534433,8,4084,2992,1024,19,4101,1,1,8,13,1,0.0,0.0,0.7223598957061768
13,n01534433/ILSVRC2012_val_00030911_n01534433,8,4084,2992,1024,19,4102,1,1,8,13,1,0.0,0.0,0.7223598957061768
13,n01534433/ILSVRC2012_val_00030911_n01534433,8,4084,2992,1024,19,4103,1,1,8,13,1,0.0,0.0,0.7223598957061768
14,n01537544/ILSVRC2012_val_00031716_n01537544,8,4084,2992,1024,1,4101,1,1,8,14,0,0.12941176470588237,0.06635153293609619,0.7036079168319702
14,n01537544/ILSVRC2012_val_00031716_n01537544,8,4084,2992,1024,1,4102,1,1,8,14,0,0.10588235294117647,0.049725309014320374,0.6714503765106201
14,n01537544/ILSVRC2012_val_00031716_n01537544,8,4084,2992,1024,1,4103,1,1,8,14,0,0.06274509803921569,0.026077326387166977,0.6323358416557312
14,n01537544/ILSVRC2012_val_00031716_n01537544,8,4084,2992,1024,4,4101,1,1,8,14,1,0.0,0.0,0.5887730717658997
14,n01537544/ILSVRC2012_val_00031716_n01537544,8,4084,2992,1024,4,4102,1,1,8,14,1,0.0,0.0,0.5887730717658997
14,n01537544/ILSVRC2012_val_00031716_n01537544,8,4084,2992,1024,4,4103,1,1,8,14,1,0.0,0.0,0.5887730717658997
14,n01537544/ILSVRC2012_val_00031716_n01537544,8,4084,2992,1024,7,4101,1,1,8,14,1,0.0,0.0,0.5887730717658997
14,n01537544/ILSVRC2012_val_00031716_n01537544,8,4084,2992,1024,7,4102,1,1,8,14,1,0.0,0.0,0.5887730717658997
14,n01537544/ILSVRC2012_val_00031716_n01537544,8,4084,2992,1024,7,4103,1,1,8,14,1,0.0,0.0,0.5887730717658997
14,n01537544/ILSVRC2012_val_00031716_n01537544,8,4084,2992,1024,13,4101,1,1,8,14,1,0.0,0.0,0.5887730717658997
14,n01537544/ILSVRC2012_val_00031716_n01537544,8,4084,2992,1024,13,4102,1,1,8,14,1,0.0,0.0,0.5887730717658997
14,n01537544/ILSVRC2012_val_00031716_n01537544,8,4084,2992,1024,13,4103,1,1,8,14,1,0.0,0.0,0.5887730717658997
14,n01537544/ILSVRC2012_val_00031716_n01537544,8,4084,2992,1024,19,4101,1,1,8,14,1,0.0,0.0,0.5887730717658997
14,n01537544/ILSVRC2012_val_00031716_n01537544,8,4084,2992,1024,19,4102,1,1,8,14,1,0.0,0.0,0.5887730717658997
14,n01537544/ILSVRC2012_val_00031716_n01537544,8,4084,2992,1024,19,4103,1,1,8,14,1,0.0,0.0,0.5887730717658997
15,n01558993/ILSVRC2012_val_00029417_n01558993,8,4084,2992,1024,1,4101,1,1,8,15,0,0.12549019607843137,0.05291952192783356,0.5112494230270386
15,n01558993/ILSVRC2012_val_00029417_n01558993,8,4084,2992,1024,1,4102,1,1,8,15,0,0.0784313725490196,0.04588102549314499,0.5076478719711304
15,n01558993/ILSVRC2012_val_00029417_n01558993,8,4084,2992,1024,1,4103,1,1,8,15,0,0.1450980392156863,0.11487037688493729,0.6023328900337219
15,n01558993/ILSVRC2012_val_00029417_n01558993,8,4084,2992,1024,4,4101,1,1,8,15,1,0.0,0.0,0.4142317771911621
15,n01558993/ILSVRC2012_val_00029417_n01558993,8,4084,2992,1024,4,4102,1,1,8,15,1,0.0,0.0,0.4142317771911621
15,n01558993/ILSVRC2012_val_00029417_n01558993,8,4084,2992,1024,4,4103,1,1,8,15,1,0.0,0.0,0.4142317771911621
15,n01558993/ILSVRC2012_val_00029417_n01558993,8,4084,2992,1024,7,4101,1,1,8,15,1,0.0,0.0,0.4142317771911621
15,n01558993/ILSVRC2012_val_00029417_n01558993,8,4084,2992,1024,7,4102,1,1,8,15,1,0.0,0.0,0.4142317771911621
15,n01558993/ILSVRC2012_val_00029417_n01558993,8,4084,2992,1024,7,4103,1,1,8,15,1,0.0,0.0,0.4142317771911621
15,n01558993/ILSVRC2012_val_00029417_n01558993,8,4084,2992,1024,13,4101,1,1,8,15,1,0.0,0.0,0.4142317771911621
15,n01558993/ILSVRC2012_val_00029417_n01558993,8,4084,2992,1024,13,4102,1,1,8,15,1,0.0,0.0,0.4142317771911621
15,n01558993/ILSVRC2012_val_00029417_n01558993,8,4084,2992,1024,13,4103,1,1,8,15,1,0.0,0.0,0.4142317771911621
15,n01558993/ILSVRC2012_val_00029417_n01558993,8,4084,2992,1024,19,4101,1,1,8,15,1,0.0,0.0,0.4142317771911621
15,n01558993/ILSVRC2012_val_00029417_n01558993,8,4084,2992,1024,19,4102,1,1,8,15,1,0.0,0.0,0.4142317771911621
15,n01558993/ILSVRC2012_val_00029417_n01558993,8,4084,2992,1024,19,4103,1,1,8,15,1,0.0,0.0,0.4142317771911621
16,n01560419/ILSVRC2012_val_00041990_n01560419,8,4084,2992,1024,1,4101,1,1,8,16,0,0.17254901960784313,0.08442161977291107,0.4169688820838928
16,n01560419/ILSVRC2012_val_00041990_n01560419,8,4084,2992,1024,1,4102,1,1,8,16,0,0.12941176470588237,0.11508062481880188,0.4615306854248047
16,n01560419/ILSVRC2012_val_00041990_n01560419,8,4084,2992,1024,1,4103,1,1,8,16,0,0.09803921568627451,0.06624877452850342,0.372702956199646
16,n01560419/ILSVRC2012_val_00041990_n01560419,8,4084,2992,1024,4,4101,1,1,8,16,1,0.0,0.0,0.26511502265930176
16,n01560419/ILSVRC2012_val_00041990_n01560419,8,4084,2992,1024,4,4102,1,1,8,16,1,0.0,0.0,0.26511502265930176
16,n01560419/ILSVRC2012_val_00041990_n01560419,8,4084,2992,1024,4,4103,1,1,8,16,1,0.0,0.0,0.26511502265930176
16,n01560419/ILSVRC2012_val_00041990_n01560419,8,4084,2992,1024,7,4101,1,1,8,16,1,0.0,0.0,0.26511502265930176
16,n01560419/ILSVRC2012_val_00041990_n01560419,8,4084,2992,1024,7,4102,1,1,8,16,1,0.0,0.0,0.26511502265930176
16,n01560419/ILSVRC2012_val_00041990_n01560419,8,4084,2992,1024,7,4103,1,1,8,16,1,0.0,0.0,0.26511502265930176
16,n01560419/ILSVRC2012_val_00041990_n01560419,8,4084,2992,1024,13,4101,1,1,8,16,1,0.0,0.0,0.26511502265930176
16,n01560419/ILSVRC2012_val_00041990_n01560419,8,4084,2992,1024,13,4102,1,1,8,16,1,0.0,0.0,0.26511502265930176
16,n01560419/ILSVRC2012_val_00041990_n01560419,8,4084,2992,1024,13,4103,1,1,8,16,1,0.0,0.0,0.26511502265930176
16,n01560419/ILSVRC2012_val_00041990_n01560419,8,4084,2992,1024,19,4101,1,1,8,16,1,0.0,0.0,0.26511502265930176
16,n01560419/ILSVRC2012_val_00041990_n01560419,8,4084,2992,1024,19,4102,1,1,8,16,1,0.0,0.0,0.26511502265930176
16,n01560419/ILSVRC2012_val_00041990_n01560419,8,4084,2992,1024,19,4103,1,1,8,16,1,0.0,0.0,0.26511502265930176
17,n01580077/ILSVRC2012_val_00032831_n01580077,8,4084,2992,1024,1,4101,1,1,8,17,0,0.1450980392156863,0.06561219692230225,1.026754379272461
17,n01580077/ILSVRC2012_val_00032831_n01580077,8,4084,2992,1024,1,4102,1,1,8,17,0,0.1803921568627451,0.08513548970222473,1.0488545894622803
17,n01580077/ILSVRC2012_val_00032831_n01580077,8,4084,2992,1024,1,4103,1,1,8,17,0,0.12156862745098039,0.13499553501605988,1.1326344013214111
17,n01580077/ILSVRC2012_val_00032831_n01580077,8,4084,2992,1024,4,4101,1,1,8,17,1,0.0,0.0,0.8823727965354919
17,n01580077/ILSVRC2012_val_00032831_n01580077,8,4084,2992,1024,4,4102,1,1,8,17,1,0.0,0.0,0.8823727965354919
17,n01580077/ILSVRC2012_val_00032831_n01580077,8,4084,2992,1024,4,4103,1,1,8,17,1,0.0,0.0,0.8823727965354919
17,n01580077/ILSVRC2012_val_00032831_n01580077,8,4084,2992,1024,7,4101,1,1,8,17,1,0.0,0.0,0.8823727965354919
17,n01580077/ILSVRC2012_val_00032831_n01580077,8,4084,2992,1024,7,4102,1,1,8,17,1,0.0,0.0,0.8823727965354919
17,n01580077/ILSVRC2012_val_00032831_n01580077,8,4084,2992,1024,7,4103,1,1,8,17,1,0.0,0.0,0.8823727965354919
17,n01580077/ILSVRC2012_val_00032831_n01580077,8,4084,2992,1024,13,4101,1,1,8,17,1,0.0,0.0,0.8823727965354919
17,n01580077/ILSVRC2012_val_00032831_n01580077,8,4084,2992,1024,13,4102,1,1,8,17,1,0.0,0.0,0.8823727965354919
17,n01580077/ILSVRC2012_val_00032831_n01580077,8,4084,2992,1024,13,4103,1,1,8,17,1,0.0,0.0,0.8823727965354919
17,n01580077/ILSVRC2012_val_00032831_n01580077,8,4084,2992,1024,19,4101,1,1,8,17,1,0.0,0.0,0.8823727965354919
17,n01580077/ILSVRC2012_val_00032831_n01580077,8,4084,2992,1024,19,4102,1,1,8,17,1,0.0,0.0,0.8823727965354919
17,n01580077/ILSVRC2012_val_00032831_n01580077,8,4084,2992,1024,19,4103,1,1,8,17,1,0.0,0.0,0.8823727965354919
18,n01582220/ILSVRC2012_val_00018183_n01582220,8,4084,2992,1024,1,4101,1,1,8,18,0,0.17647058823529413,0.10316988825798035,0.8260778784751892
18,n01582220/ILSVRC2012_val_00018183_n01582220,8,4084,2992,1024,1,4102,1,1,8,18,0,0.09803921568627451,0.03953106328845024,0.7087316513061523
18,n01582220/ILSVRC2012_val_00018183_n01582220,8,4084,2992,1024,1,4103,1,1,8,18,0,0.12549019607843137,0.06681008636951447,0.7078108787536621
18,n01582220/ILSVRC2012_val_00018183_n01582220,8,4084,2992,1024,4,4101,1,1,8,18,1,0.0,0.0,0.6298788785934448
18,n01582220/ILSVRC2012_val_00018183_n01582220,8,4084,2992,1024,4,4102,1,1,8,18,1,0.0,0.0,0.6298788785934448
18,n01582220/ILSVRC2012_val_00018183_n01582220,8,4084,2992,1024,4,4103,1,1,8,18,1,0.0,0.0,0.6298788785934448
18,n01582220/ILSVRC2012_val_00018183_n01582220,8,4084,2992,1024,7,4101,1,1,8,18,1,0.0,0.0,0.6298788785934448
18,n01582220/ILSVRC2012_val_00018183_n01582220,8,4084,2992,1024,7,4102,1,1,8,18,1,0.0,0.0,0.6298788785934448
18,n01582220/ILSVRC2012_val_00018183_n01582220,8,4084,2992,1024,7,4103,1,1,8,18,1,0.0,0.0,0.6298788785934448
18,n01582220/ILSVRC2012_val_00018183_n01582220,8,4084,2992,1024,13,4101,1,1,8,18,1,0.0,0.0,0.6298788785934448
18,n01582220/ILSVRC2012_val_00018183_n01582220,8,4084,2992,1024,13,4102,1,1,8,18,1,0.0,0.0,0.6298788785934448
18,n01582220/ILSVRC2012_val_00018183_n01582220,8,4084,2992,1024,13,4103,1,1,8,18,1,0.0,0.0,0.6298788785934448
18,n01582220/ILSVRC2012_val_00018183_n01582220,8,4084,2992,1024,19,4101,1,1,8,18,1,0.0,0.0,0.6298788785934448
18,n01582220/ILSVRC2012_val_00018183_n01582220,8,4084,2992,1024,19,4102,1,1,8,18,1,0.0,0.0,0.6298788785934448
18,n01582220/ILSVRC2012_val_00018183_n01582220,8,4084,2992,1024,19,4103,1,1,8,18,1,0.0,0.0,0.6298788785934448
19,n01592084/ILSVRC2012_val_00019788_n01592084,8,4084,2992,1024,1,4101,1,1,8,19,0,0.11764705882352941,0.0565512552857399,0.9437589645385742
19,n01592084/ILSVRC2012_val_00019788_n01592084,8,4084,2992,1024,1,4102,1,1,8,19,0,0.18823529411764706,0.09630806744098663,1.0126302242279053
19,n01592084/ILSVRC2012_val_00019788_n01592084,8,4084,2992,1024,1,4103,1,1,8,19,0,0.10588235294117647,0.049425482749938965,0.9420892596244812
19,n01592084/ILSVRC2012_val_00019788_n01592084,8,4084,2992,1024,4,4101,1,1,8,19,1,0.0,0.0,0.8430451154708862
19,n01592084/ILSVRC2012_val_00019788_n01592084,8,4084,2992,1024,4,4102,1,1,8,19,1,0.0,0.0,0.8430451154708862
19,n01592084/ILSVRC2012_val_00019788_n01592084,8,4084,2992,1024,4,4103,1,1,8,19,1,0.0,0.0,0.8430451154708862
19,n01592084/ILSVRC2012_val_00019788_n01592084,8,4084,2992,1024,7,4101,1,1,8,19,1,0.0,0.0,0.8430451154708862
19,n01592084/ILSVRC2012_val_00019788_n01592084,8,4084,2992,1024,7,4102,1,1,8,19,1,0.0,0.0,0.8430451154708862
19,n01592084/ILSVRC2012_val_00019788_n01592084,8,4084,2992,1024,7,4103,1,1,8,19,1,0.0,0.0,0.8430451154708862
19,n01592084/ILSVRC2012_val_00019788_n01592084,8,4084,2992,1024,13,4101,1,1,8,19,1,0.0,0.0,0.8430451154708862
19,n01592084/ILSVRC2012_val_00019788_n01592084,8,4084,2992,1024,13,4102,1,1,8,19,1,0.0,0.0,0.8430451154708862
19,n01592084/ILSVRC2012_val_00019788_n01592084,8,4084,2992,1024,13,4103,1,1,8,19,1,0.0,0.0,0.8430451154708862
19,n01592084/ILSVRC2012_val_00019788_n01592084,8,4084,2992,1024,19,4101,1,1,8,19,1,0.0,0.0,0.8430451154708862
19,n01592084/ILSVRC2012_val_00019788_n01592084,8,4084,2992,1024,19,4102,1,1,8,19,1,0.0,0.0,0.8430451154708862
19,n01592084/ILSVRC2012_val_00019788_n01592084,8,4084,2992,1024,19,4103,1,1,8,19,1,0.0,0.0,0.8430451154708862
20,n01601694/ILSVRC2012_val_00020730_n01601694,8,4084,2992,1024,1,4101,1,1,8,20,0,0.16862745098039217,0.13691765069961548,0.7414603233337402
20,n01601694/ILSVRC2012_val_00020730_n01601694,8,4084,2992,1024,1,4102,1,1,8,20,0,0.1450980392156863,0.101064033806324,0.6842982172966003
20,n01601694/ILSVRC2012_val_00020730_n01601694,8,4084,2992,1024,1,4103,1,1,8,20,0,0.12549019607843137,0.06094399839639664,0.6138162612915039
20,n01601694/ILSVRC2012_val_00020730_n01601694,8,4084,2992,1024,4,4101,1,1,8,20,1,0.0,0.0,0.523084282875061
20,n01601694/ILSVRC2012_val_00020730_n01601694,8,4084,2992,1024,4,4102,1,1,8,20,1,0.0,0.0,0.523084282875061
20,n01601694/ILSVRC2012_val_00020730_n01601694,8,4084,2992,1024,4,4103,1,1,8,20,1,0.0,0.0,0.523084282875061
20,n01601694/ILSVRC2012_val_00020730_n01601694,8,4084,2992,1024,7,4101,1,1,8,20,1,0.0,0.0,0.523084282875061
20,n01601694/ILSVRC2012_val_00020730_n01601694,8,4084,2992,1024,7,4102,1,1,8,20,1,0.0,0.0,0.523084282875061
20,n01601694/ILSVRC2012_val_00020730_n01601694,8,4084,2992,1024,7,4103,1,1,8,20,1,0.0,0.0,0.523084282875061
20,n01601694/ILSVRC2012_val_00020730_n01601694,8,4084,2992,1024,13,4101,1,1,8,20,1,0.0,0.0,0.523084282875061
20,n01601694/ILSVRC2012_val_00020730_n01601694,8,4084,2992,1024,13,4102,1,1,8,20,1,0.0,0.0,0.523084282875061
20,n01601694/ILSVRC2012_val_00020730_n01601694,8,4084,2992,1024,13,4103,1,1,8,20,1,0.0,0.0,0.523084282875061
20,n01601694/ILSVRC2012_val_00020730_n01601694,8,4084,2992,1024,19,4101,1,1,8,20,1,0.0,0.0,0.523084282875061
20,n01601694/ILSVRC2012_val_00020730_n01601694,8,4084,2992,1024,19,4102,1,1,8,20,1,0.0,0.0,0.523084282875061
20,n01601694/ILSVRC2012_val_00020730_n01601694,8,4084,2992,1024,19,4103,1,1,8,20,1,0.0,0.0,0.523084282875061
21,n01608432/ILSVRC2012_val_00018796_n01608432,8,4084,2992,1024,1,4101,1,1,8,21,0,0.17254901960784313,0.07763221114873886,0.3653504550457001
21,n01608432/ILSVRC2012_val_00018796_n01608432,8,4084,2992,1024,1,4102,1,1,8,21,0,0.15294117647058825,0.05518119037151337,0.3173649311065674
21,n01608432/ILSVRC2012_val_00018796_n01608432,8,4084,2992,1024,1,4103,1,1,8,21,0,0.21568627450980393,0.07607033103704453,0.3633030652999878
21,n01608432/ILSVRC2012_val_00018796_n01608432,8,4084,2992,1024,4,4101,1,1,8,21,1,0.0,0.0,0.2247554212808609
21,n01608432/ILSVRC2012_val_00018796_n01608432,8,4084,2992,1024,4,4102,1,1,8,21,1,0.0,0.0,0.2247554212808609
21,n01608432/ILSVRC2012_val_00018796_n01608432,8,4084,2992,1024,4,4103,1,1,8,21,1,0.0,0.0,0.2247554212808609
21,n01608432/ILSVRC2012_val_00018796_n01608432,8,4084,2992,1024,7,4101,1,1,8,21,1,0.0,0.0,0.2247554212808609
21,n01608432/ILSVRC2012_val_00018796_n01608432,8,4084,2992,1024,7,4102,1,1,8,21,1,0.0,0.0,0.2247554212808609
21,n01608432/ILSVRC2012_val_00018796_n01608432,8,4084,2992,1024,7,4103,1,1,8,21,1,0.0,0.0,0.2247554212808609
21,n01608432/ILSVRC2012_val_00018796_n01608432,8,4084,2992,1024,13,4101,1,1,8,21,1,0.0,0.0,0.2247554212808609
21,n01608432/ILSVRC2012_val_00018796_n01608432,8,4084,2992,1024,13,4102,1,1,8,21,1,0.0,0.0,0.2247554212808609
21,n01608432/ILSVRC2012_val_00018796_n01608432,8,4084,2992,1024,13,4103,1,1,8,21,1,0.0,0.0,0.2247554212808609
21,n01608432/ILSVRC2012_val_00018796_n01608432,8,4084,2992,1024,19,4101,1,1,8,21,1,0.0,0.0,0.2247554212808609
21,n01608432/ILSVRC2012_val_00018796_n01608432,8,4084,2992,1024,19,4102,1,1,8,21,1,0.0,0.0,0.2247554212808609
21,n01608432/ILSVRC2012_val_00018796_n01608432,8,4084,2992,1024,19,4103,1,1,8,21,1,0.0,0.0,0.2247554212808609
22,n01614925/ILSVRC2012_val_00044921_n01614925,8,4084,2992,1024,1,4101,1,1,8,22,0,0.12941176470588237,0.04698321223258972,0.2815238833427429
22,n01614925/ILSVRC2012_val_00044921_n01614925,8,4084,2992,1024,1,4102,1,1,8,22,0,0.10980392156862745,0.03143950551748276,0.25361430644989014
22,n01614925/ILSVRC2012_val_00044921_n01614925,8,4084,2992,1024,1,4103,1,1,8,22,0,0.19607843137254902,0.08322212845087051,0.3473532199859619
22,n01614925/ILSVRC2012_val_00044921_n01614925,8,4084,2992,1024,4,4101,1,1,8,22,1,0.0,0.0,0.19652177393436432
22,n01614925/ILSVRC2012_val_00044921_n01614925,8,4084,2992,1024,4,4102,1,1,8,22,1,0.0,0.0,0.19652177393436432
22,n01614925/ILSVRC2012_val_00044921_n01614925,8,4084,2992,1024,4,4103,1,1,8,22,0,0.00392156862745098,0.0009441670845262706,0.19592231512069702
22,n01614925/ILSVRC2012_val_00044921_n01614925,8,4084,2992,1024,7,4101,1,1,8,22,1,0.0,0.0,0.19652177393436432
22,n01614925/ILSVRC2012_val_00044921_n01614925,8,4084,2992,1024,7,4102,1,1,8,22,1,0.0,0.0,0.19652177393436432
22,n01614925/ILSVRC2012_val_00044921_n01614925,8,4084,2992,1024,7,4103,1,1,8,22,1,0.0,0.0,0.19652177393436432
22,n01614925/ILSVRC2012_val_00044921_n01614925,8,4084,2992,1024,13,4101,1,1,8,22,1,0.0,0.0,0.19652177393436432
22,n01614925/ILSVRC2012_val_00044921_n01614925,8,4084,2992,1024,13,4102,1,1,8,22,1,0.0,0.0,0.19652177393436432
22,n01614925/ILSVRC2012_val_00044921_n01614925,8,4084,2992,1024,13,4103,1,1,8,22,1,0.0,0.0,0.19652177393436432
22,n01614925/ILSVRC2012_val_00044921_n01614925,8,4084,2992,1024,19,4101,1,1,8,22,1,0.0,0.0,0.19652177393436432
22,n01614925/ILSVRC2012_val_00044921_n01614925,8,4084,2992,1024,19,4102,1,1,8,22,1,0.0,0.0,0.19652177393436432
22,n01614925/ILSVRC2012_val_00044921_n01614925,8,4084,2992,1024,19,4103,1,1,8,22,1,0.0,0.0,0.19652177393436432
23,n01616318/ILSVRC2012_val_00006250_n01616318,8,4084,2992,1024,1,4101,1,1,8,23,0,0.12156862745098039,0.04600493609905243,0.6243079900741577
23,n01616318/ILSVRC2012_val_00006250_n01616318,8,4084,2992,1024,1,4102,1,1,8,23,0,0.12941176470588237,0.07303524762392044,0.7194372415542603
23,n01616318/ILSVRC2012_val_00006250_n01616318,8,4084,2992,1024,1,4103,1,1,8,23,0,0.16862745098039217,0.13483981788158417,0.815122127532959
23,n01616318/ILSVRC2012_val_00006250_n01616318,8,4084,2992,1024,4,4101,1,1,8,23,1,0.0,0.0,0.5781723260879517
23,n01616318/ILSVRC2012_val_00006250_n01616318,8,4084,2992,1024,4,4102,1,1,8,23,1,0.0,0.0,0.5781723260879517
23,n01616318/ILSVRC2012_val_00006250_n01616318,8,4084,2992,1024,4,4103,1,1,8,23,1,0.0,0.0,0.5781723260879517
23,n01616318/ILSVRC2012_val_00006250_n01616318,8,4084,2992,1024,7,4101,1,1,8,23,1,0.0,0.0,0.5781723260879517
23,n01616318/ILSVRC2012_val_00006250_n01616318,8,4084,2992,1024,7,4102,1,1,8,23,1,0.0,0.0,0.5781723260879517
23,n01616318/ILSVRC2012_val_00006250_n01616318,8,4084,2992,1024,7,4103,1,1,8,23,1,0.0,0.0,0.5781723260879517
23,n01616318/ILSVRC2012_val_00006250_n01616318,8,4084,2992,1024,13,4101,1,1,8,23,1,0.0,0.0,0.5781723260879517
23,n01616318/ILSVRC2012_val_00006250_n01616318,8,4084,2992,1024,13,4102,1,1,8,23,1,0.0,0.0,0.5781723260879517
23,n01616318/ILSVRC2012_val_00006250_n01616318,8,4084,2992,1024,13,4103,1,1,8,23,1,0.0,0.0,0.5781723260879517
23,n01616318/ILSVRC2012_val_00006250_n01616318,8,4084,2992,1024,19,4101,1,1,8,23,1,0.0,0.0,0.5781723260879517
23,n01616318/ILSVRC2012_val_00006250_n01616318,8,4084,2992,1024,19,4102,1,1,8,23,1,0.0,0.0,0.5781723260879517
23,n01616318/ILSVRC2012_val_00006250_n01616318,8,4084,2992,1024,19,4103,1,1,8,23,1,0.0,0.0,0.5781723260879517
24,n01622779/ILSVRC2012_val_00016292_n01622779,8,4084,2992,1024,1,4101,1,1,8,24,0,0.13725490196078433,0.059299953281879425,1.5996564626693726
24,n01622779/ILSVRC2012_val_00016292_n01622779,8,4084,2992,1024,1,4102,1,1,8,24,0,0.09411764705882353,0.06407608091831207,1.6035041809082031
24,n01622779/ILSVRC2012_val_00016292_n01622779,8,4084,2992,1024,1,4103,1,1,8,24,0,0.09019607843137255,0.04840431362390518,1.5885391235351562
24,n01622779/ILSVRC2012_val_00016292_n01622779,8,4084,2992,1024,4,4101,1,1,8,24,1,0.0,0.0,1.4723129272460938
24,n01622779/ILSVRC2012_val_00016292_n01622779,8,4084,2992,1024,4,4102,1,1,8,24,1,0.0,0.0,1.4723129272460938
24,n01622779/ILSVRC2012_val_00016292_n01622779,8,4084,2992,1024,4,4103,1,1,8,24,1,0.0,0.0,1.4723129272460938
24,n01622779/ILSVRC2012_val_00016292_n01622779,8,4084,2992,1024,7,4101,1,1,8,24,1,0.0,0.0,1.4723129272460938
24,n01622779/ILSVRC2012_val_00016292_n01622779,8,4084,2992,1024,7,4102,1,1,8,24,1,0.0,0.0,1.4723129272460938
24,n01622779/ILSVRC2012_val_00016292_n01622779,8,4084,2992,1024,7,4103,1,1,8,24,1,0.0,0.0,1.4723129272460938
24,n01622779/ILSVRC2012_val_00016292_n01622779,8,4084,2992,1024,13,4101,1,1,8,24,1,0.0,0.0,1.4723129272460938
24,n01622779/ILSVRC2012_val_00016292_n01622779,8,4084,2992,1024,13,4102,1,1,8,24,1,0.0,0.0,1.4723129272460938
24,n01622779/ILSVRC2012_val_00016292_n01622779,8,4084,2992,1024,13,4103,1,1,8,24,1,0.0,0.0,1.4723129272460938
24,n01622779/ILSVRC2012_val_00016292_n01622779,8,4084,2992,1024,19,4101,1,1,8,24,1,0.0,0.0,1.4723129272460938
24,n01622779/ILSVRC2012_val_00016292_n01622779,8,4084,2992,1024,19,4102,1,1,8,24,1,0.0,0.0,1.4723129272460938
24,n01622779/ILSVRC2012_val_00016292_n01622779,8,4084,2992,1024,19,4103,1,1,8,24,1,0.0,0.0,1.4723129272460938
25,n01629819/ILSVRC2012_val_00000890_n01629819,8,4084,2992,1024,1,4101,1,1,8,25,0,0.12156862745098039,0.06880611181259155,1.0209429264068604
25,n01629819/ILSVRC2012_val_00000890_n01629819,8,4084,2992,1024,1,4102,1,1,8,25,0,0.11764705882352941,0.06666063517332077,1.0241589546203613
25,n01629819/ILSVRC2012_val_00000890_n01629819,8,4084,2992,1024,1,4103,1,1,8,25,0,0.20784313725490197,0.0857146605849266,1.1042319536209106
25,n01629819/ILSVRC2012_val_00000890_n01629819,8,4084,2992,1024,4,4101,1,1,8,25,1,0.0,0.0,0.8728644847869873
25,n01629819/ILSVRC2012_val_00000890_n01629819,8,4084,2992,1024,4,4102,1,1,8,25,1,0.0,0.0,0.8728644847869873
25,n01629819/ILSVRC2012_val_00000890_n01629819,8,4084,2992,1024,4,4103,1,1,8,25,1,0.0,0.0,0.8728644847869873
25,n01629819/ILSVRC2012_val_00000890_n01629819,8,4084,2992,1024,7,4101,1,1,8,25,1,0.0,0.0,0.8728644847869873
25,n01629819/ILSVRC2012_val_00000890_n01629819,8,4084,2992,1024,7,4102,1,1,8,25,1,0.0,0.0,0.8728644847869873
25,n01629819/ILSVRC2012_val_00000890_n01629819,8,4084,2992,1024,7,4103,1,1,8,25,1,0.0,0.0,0.8728644847869873
25,n01629819/ILSVRC2012_val_00000890_n01629819,8,4084,2992,1024,13,4101,1,1,8,25,1,0.0,0.0,0.8728644847869873
