image_index,image_id,snr_db,seed,repeat,method,mode,family,complex_uses,total_energy,TX_seconds,RX_seconds,peak_allocated_bytes,parameters_vae,parameters_var,signal_exact,image_exact,signal_max_error,image_max_error,header_accepted,body_crc_accepted,actual_image_sha256,actual_signal_sha256
0,n01440764/ILSVRC2012_val_00003014_n01440764,4.0,2001,2,raw_adaptive_N4204,9,raw,4204,8408,0.010968676011543721,0.059850466990610585,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,3cb14e29ad67d308b986e894a89f4bce978dd5c8cb01f3f4aae4394a05eeda1a
0,n01440764/ILSVRC2012_val_00003014_n01440764,4.0,2001,0,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.07033747498644516,0.08151362702483311,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,c66d3370e5535169cf569856bdfa17f2b2a754933d32c53e04ac799aabd93da6
0,n01440764/ILSVRC2012_val_00003014_n01440764,4.0,2001,1,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.07031667299452238,0.08013729800586589,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,c66d3370e5535169cf569856bdfa17f2b2a754933d32c53e04ac799aabd93da6
0,n01440764/ILSVRC2012_val_00003014_n01440764,4.0,2001,2,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.07013798598200083,0.08024384200689383,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,c66d3370e5535169cf569856bdfa17f2b2a754933d32c53e04ac799aabd93da6
0,n01440764/ILSVRC2012_val_00003014_n01440764,4.0,2001,0,raw_adaptive_N4498,9,raw,4498,8996,0.010965044988552108,0.06029867101460695,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,5dc335e796e466fd8cdc01ccfcd094ec7666ac16af21052b94f4ae28e53f73b8
0,n01440764/ILSVRC2012_val_00003014_n01440764,4.0,2001,1,raw_adaptive_N4498,9,raw,4498,8996,0.010986484005115926,0.05993275000946596,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,5dc335e796e466fd8cdc01ccfcd094ec7666ac16af21052b94f4ae28e53f73b8
0,n01440764/ILSVRC2012_val_00003014_n01440764,4.0,2001,2,raw_adaptive_N4498,9,raw,4498,8996,0.010912420984823257,0.059899668995058164,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,5dc335e796e466fd8cdc01ccfcd094ec7666ac16af21052b94f4ae28e53f73b8
0,n01440764/ILSVRC2012_val_00003014_n01440764,4.0,2001,0,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.07102650700835511,0.08291148900752887,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,5cb9a6ade2ed5cc01d5b22785738a758a3c92a7e3b953ddd5ee81118a9c7141c
0,n01440764/ILSVRC2012_val_00003014_n01440764,4.0,2001,1,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.07287022800301202,0.08319340000161901,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,5cb9a6ade2ed5cc01d5b22785738a758a3c92a7e3b953ddd5ee81118a9c7141c
0,n01440764/ILSVRC2012_val_00003014_n01440764,4.0,2001,2,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.07107279100455344,0.08001648500794545,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,5cb9a6ade2ed5cc01d5b22785738a758a3c92a7e3b953ddd5ee81118a9c7141c
0,n01440764/ILSVRC2012_val_00003014_n01440764,7.0,2001,0,raw_adaptive_N4204,9,raw,4204,8408,0.010873104998609051,0.05992987100034952,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,3cb14e29ad67d308b986e894a89f4bce978dd5c8cb01f3f4aae4394a05eeda1a
0,n01440764/ILSVRC2012_val_00003014_n01440764,7.0,2001,1,raw_adaptive_N4204,9,raw,4204,8408,0.010958258993923664,0.0596961629926227,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,3cb14e29ad67d308b986e894a89f4bce978dd5c8cb01f3f4aae4394a05eeda1a
0,n01440764/ILSVRC2012_val_00003014_n01440764,7.0,2001,2,raw_adaptive_N4204,9,raw,4204,8408,0.010946905997116119,0.060128541983431205,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,3cb14e29ad67d308b986e894a89f4bce978dd5c8cb01f3f4aae4394a05eeda1a
0,n01440764/ILSVRC2012_val_00003014_n01440764,7.0,2001,0,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.07259680901188403,0.08172942200326361,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,c66d3370e5535169cf569856bdfa17f2b2a754933d32c53e04ac799aabd93da6
0,n01440764/ILSVRC2012_val_00003014_n01440764,7.0,2001,1,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.07044839300215244,0.08108533199992962,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,c66d3370e5535169cf569856bdfa17f2b2a754933d32c53e04ac799aabd93da6
0,n01440764/ILSVRC2012_val_00003014_n01440764,7.0,2001,2,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.07116088998736814,0.0804273679968901,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,c66d3370e5535169cf569856bdfa17f2b2a754933d32c53e04ac799aabd93da6
0,n01440764/ILSVRC2012_val_00003014_n01440764,7.0,2001,0,raw_adaptive_N4498,9,raw,4498,8996,0.01101967299473472,0.060134071012726054,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,5dc335e796e466fd8cdc01ccfcd094ec7666ac16af21052b94f4ae28e53f73b8
0,n01440764/ILSVRC2012_val_00003014_n01440764,7.0,2001,1,raw_adaptive_N4498,9,raw,4498,8996,0.010946333990432322,0.059897573984926566,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,5dc335e796e466fd8cdc01ccfcd094ec7666ac16af21052b94f4ae28e53f73b8
0,n01440764/ILSVRC2012_val_00003014_n01440764,7.0,2001,2,raw_adaptive_N4498,9,raw,4498,8996,0.010967645997880027,0.060077268979512155,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,5dc335e796e466fd8cdc01ccfcd094ec7666ac16af21052b94f4ae28e53f73b8
0,n01440764/ILSVRC2012_val_00003014_n01440764,7.0,2001,0,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.070270177006023,0.08084916599909775,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,fa36f41a793c4c06cfd35bdaff2f6ca47c3048b251c4e5a57e98a484024399a9,5cb9a6ade2ed5cc01d5b22785738a758a3c92a7e3b953ddd5ee81118a9c7141c
