method,source_index,source_id,preprocessing_id,snr_db,noise_seed,N,E,header_N,data_N,source_payload_bits,single_noise_max_abs_error,tx_sha256,rx_sha256,standard_noise_sha256,image_sha256
wetok_r3,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,7.0,2003,3060,6119.99952873223,0,3060,,2.1665622584876587e-07,747a09cd96a008929a5d7df2519a42048b66357a23eef78a22d8e48403325a2e,11493a90c27987e14f61f5a60911d8d289bbdb22123b6258b441b8225c31494b,52269bce736f6d3559078e31d75be2c60fc0a3de87a5f6a92f9970756c3663ea,9242dae80c3b403e9ae2941fd258516af28a9593442022fd2fc02503b9717ca2
raw_adaptive,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,13.0,2001,3060,6120.0,68,2992,5088,0.0,60b41c42e4f6f386f891042ae1aa6c8ac3b00781ac8a58d976e3333682feee13,962e2e74638ff2e9c7ecf9682bb672d63565598561fc4877beb82507c040b7e6,88a932e566ce4e832c52452df4156b714112fd012d9654bbdb841397b8613ff5,5aeb213c4d1d75095852463d9d9217de929687d7b58a398449534d00b0559462
arithmetic_adaptive,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,13.0,2001,3060,6120.0,94,2966,4050,0.0,5fbfb93e409babfad7cab2a4fd00d017ffd260b3ac8145f182a4a65b70ab8272,92ccd4e45a9b41f94a84b2b547aa4ee5c9ff5ac00048145be9e3c49220ab5ecd,88a932e566ce4e832c52452df4156b714112fd012d9654bbdb841397b8613ff5,5aeb213c4d1d75095852463d9d9217de929687d7b58a398449534d00b0559462
perceptual_deepjscc,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,13.0,2001,3060,6119.9998668262715,0,3060,,1.8281364511096854e-07,ad9c227077f91706014ea5a49c1f7051ad3904e46b3bf397f0fac27c2fe75da8,b75d6ab26fb2f61b7017e9379d196f13ac4fd8ff43125730c8a26a95a5598ae9,88a932e566ce4e832c52452df4156b714112fd012d9654bbdb841397b8613ff5,d9a5ea9905953fb0d4ecb8f65a471583ff169344d45070168876c4ff9153199e
wetok_r3,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,13.0,2001,3060,6119.999459095796,0,3060,,1.684310158012181e-07,d87e203aee39cff96d2d73d0908f142eda4d3e7e5851146a42515ed79797b33d,aaa7315bf3ce2b88d897271256593d2b6533dd44c497d6ae5f7f3b82f13de212,88a932e566ce4e832c52452df4156b714112fd012d9654bbdb841397b8613ff5,661142b8c9decb6f5df7231a38498c58e3979695e065c3ceae5f2fe5f7669103
raw_adaptive,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,13.0,2002,3060,6120.0,68,2992,5088,0.0,60b41c42e4f6f386f891042ae1aa6c8ac3b00781ac8a58d976e3333682feee13,0c926af4c4a5a3d97d09191c8b92dcb4dd6da308b83347640ae4061902bf9efe,338bd801a3d86522b15ebe1794f3778aa8298fc7df9528c39749fb0da94d003c,5aeb213c4d1d75095852463d9d9217de929687d7b58a398449534d00b0559462
arithmetic_adaptive,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,13.0,2002,3060,6120.0,94,2966,4050,0.0,5fbfb93e409babfad7cab2a4fd00d017ffd260b3ac8145f182a4a65b70ab8272,1778486ff3337c7d3e32fd99aad2e621bbafc870fac771ceadc6966d0efbcd41,338bd801a3d86522b15ebe1794f3778aa8298fc7df9528c39749fb0da94d003c,5aeb213c4d1d75095852463d9d9217de929687d7b58a398449534d00b0559462
perceptual_deepjscc,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,13.0,2002,3060,6119.9998668262715,0,3060,,2.2044795322528898e-07,ad9c227077f91706014ea5a49c1f7051ad3904e46b3bf397f0fac27c2fe75da8,6a419091ebe90cc8fed2b22a191b3d63bccd79cc6cb6c40deee77b2b23d0933f,338bd801a3d86522b15ebe1794f3778aa8298fc7df9528c39749fb0da94d003c,a80f1922501145df3b064edab07847895cb60e127c7d7d56a855ade302b7c1ba
wetok_r3,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,13.0,2002,3060,6119.999459095796,0,3060,,1.6121657919754284e-07,d87e203aee39cff96d2d73d0908f142eda4d3e7e5851146a42515ed79797b33d,e611e530af3ca42caf13c6a2c98183e494086112ba4b15440ce7b3483272d68d,338bd801a3d86522b15ebe1794f3778aa8298fc7df9528c39749fb0da94d003c,ff2e8b9abe477370383b5d5c4fd9b4e86d93395f9834f24ae91663987b05db85
raw_adaptive,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,13.0,2003,3060,6120.0,68,2992,5088,0.0,60b41c42e4f6f386f891042ae1aa6c8ac3b00781ac8a58d976e3333682feee13,0915df3431a45532241d5a5996c1ca3360508496532bd74ae57a8a97d8ab3e92,52269bce736f6d3559078e31d75be2c60fc0a3de87a5f6a92f9970756c3663ea,5aeb213c4d1d75095852463d9d9217de929687d7b58a398449534d00b0559462
arithmetic_adaptive,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,13.0,2003,3060,6120.0,94,2966,4050,0.0,5fbfb93e409babfad7cab2a4fd00d017ffd260b3ac8145f182a4a65b70ab8272,6fa6921e50e36951c2f7558b9cfdb9e72dcbafd156d04874c8b69d6e2f924f02,52269bce736f6d3559078e31d75be2c60fc0a3de87a5f6a92f9970756c3663ea,5aeb213c4d1d75095852463d9d9217de929687d7b58a398449534d00b0559462
perceptual_deepjscc,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,13.0,2003,3060,6119.9998668262715,0,3060,,2.0682000378968723e-07,ad9c227077f91706014ea5a49c1f7051ad3904e46b3bf397f0fac27c2fe75da8,7e828d53be8a0e107266a232e0a7da678d13fbe08337ec8ecb34bda2692aff22,52269bce736f6d3559078e31d75be2c60fc0a3de87a5f6a92f9970756c3663ea,1766511178f9d569976bc442b75b59cf61e42164986158d1891547a668107ab3
wetok_r3,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,13.0,2003,3060,6119.999459095796,0,3060,,2.1164294583542187e-07,d87e203aee39cff96d2d73d0908f142eda4d3e7e5851146a42515ed79797b33d,f28bbad7dae454a97bfc55ceec9601c77e9d5a9794a3fec94bf3f75fe78dd235,52269bce736f6d3559078e31d75be2c60fc0a3de87a5f6a92f9970756c3663ea,ea65f5bb0dff8a39568f2c6e77ba2cde68353786e86376d7a4e312a630889a0c
raw_adaptive,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,19.0,2001,3060,6120.0,68,2992,5088,0.0,60b41c42e4f6f386f891042ae1aa6c8ac3b00781ac8a58d976e3333682feee13,1c41b1de01d6c4e66ce81d394d768aa66000a6e98b6a73b63873fdfb5422b27f,88a932e566ce4e832c52452df4156b714112fd012d9654bbdb841397b8613ff5,5aeb213c4d1d75095852463d9d9217de929687d7b58a398449534d00b0559462
arithmetic_adaptive,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,19.0,2001,3060,6120.0,94,2966,4050,0.0,5fbfb93e409babfad7cab2a4fd00d017ffd260b3ac8145f182a4a65b70ab8272,841cfe950bd2427ee44f048eeb5a98a482d29208486198337bd8c6e4b36490e1,88a932e566ce4e832c52452df4156b714112fd012d9654bbdb841397b8613ff5,5aeb213c4d1d75095852463d9d9217de929687d7b58a398449534d00b0559462
perceptual_deepjscc,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,19.0,2001,3060,6119.999818906164,0,3060,,1.4037175466441454e-07,8fecda320976e64984824db14b755f5080559d55f2710ba2f2c6a8f8c5d7c9d2,4edfeea230b5206912aebe69a8af7b7f2b3160f915935377c7b42e304709c28d,88a932e566ce4e832c52452df4156b714112fd012d9654bbdb841397b8613ff5,83af705f23db686ae3adc6e9a5dd67573655bbd25954cdb1cef6322cb6dc712a
wetok_r3,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,19.0,2001,3060,6119.999317343105,0,3060,,1.5037546141627445e-07,1934e00deabcd2553891324535d57246a5d6dcb67985838c2896753845a3ea73,63b17b8f618c270983e7483a5be9830376265ef0fe56a270d8e762756fa00c93,88a932e566ce4e832c52452df4156b714112fd012d9654bbdb841397b8613ff5,759c0e97eeb48ec5e531af898e2a2d5fccbb62b1207e06acae6d26dca7d02c37
raw_adaptive,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,19.0,2002,3060,6120.0,68,2992,5088,0.0,60b41c42e4f6f386f891042ae1aa6c8ac3b00781ac8a58d976e3333682feee13,c833339225fee5716d9434c2d9d1a145189646a8e10ef8090a8f0628a61e5e94,338bd801a3d86522b15ebe1794f3778aa8298fc7df9528c39749fb0da94d003c,5aeb213c4d1d75095852463d9d9217de929687d7b58a398449534d00b0559462
arithmetic_adaptive,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,19.0,2002,3060,6120.0,94,2966,4050,0.0,5fbfb93e409babfad7cab2a4fd00d017ffd260b3ac8145f182a4a65b70ab8272,80bec5f8f040d119652330bb47a41f83d866e93765eb0be3f4516d4178abde65,338bd801a3d86522b15ebe1794f3778aa8298fc7df9528c39749fb0da94d003c,5aeb213c4d1d75095852463d9d9217de929687d7b58a398449534d00b0559462
perceptual_deepjscc,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,19.0,2002,3060,6119.999818906164,0,3060,,2.027854701935894e-07,8fecda320976e64984824db14b755f5080559d55f2710ba2f2c6a8f8c5d7c9d2,c5afd75e2ae4cee454d79e2755626ffcffa8d263db6abb717edbb38d45ee85df,338bd801a3d86522b15ebe1794f3778aa8298fc7df9528c39749fb0da94d003c,684f532aadb6649f1dfb6155d5089e952ee81187943730055b0d5b4601258643
wetok_r3,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,19.0,2002,3060,6119.999317343105,0,3060,,1.4264944825370662e-07,1934e00deabcd2553891324535d57246a5d6dcb67985838c2896753845a3ea73,5f42e3a52f2efc9c53b535dab9e10015087a805c1a76eea467c9d97b0d7848b0,338bd801a3d86522b15ebe1794f3778aa8298fc7df9528c39749fb0da94d003c,182edd52483ea866f2d81b1dc602e9f0880cf6bc9d8bd6568274dab04ac49602
raw_adaptive,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,19.0,2003,3060,6120.0,68,2992,5088,0.0,60b41c42e4f6f386f891042ae1aa6c8ac3b00781ac8a58d976e3333682feee13,79a6d5e938b471f9d3056363ac11731cd95c11f8d6b90165eaeeedae203a96d0,52269bce736f6d3559078e31d75be2c60fc0a3de87a5f6a92f9970756c3663ea,5aeb213c4d1d75095852463d9d9217de929687d7b58a398449534d00b0559462
arithmetic_adaptive,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,19.0,2003,3060,6120.0,94,2966,4050,0.0,5fbfb93e409babfad7cab2a4fd00d017ffd260b3ac8145f182a4a65b70ab8272,d0e907db703d753379b8495311fa3714396eca333509140c5c04334a72f0ce9b,52269bce736f6d3559078e31d75be2c60fc0a3de87a5f6a92f9970756c3663ea,5aeb213c4d1d75095852463d9d9217de929687d7b58a398449534d00b0559462
perceptual_deepjscc,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,19.0,2003,3060,6119.999818906164,0,3060,,1.654346855062272e-07,8fecda320976e64984824db14b755f5080559d55f2710ba2f2c6a8f8c5d7c9d2,9a4544ac33ac0590b12055f4df37a1fca68dc21fbbc9ccbdb5c546875d5d7c62,52269bce736f6d3559078e31d75be2c60fc0a3de87a5f6a92f9970756c3663ea,c0d3069db70a48c9b0d0326803616682fa8696644c3418c423a97be3b133cd25
wetok_r3,22,n02106550/ILSVRC2012_val_00014315_n02106550,4d74095324045d8f79e913400e79b35c1d4966121268d279670f7b781201720e,19.0,2003,3060,6119.999317343105,0,3060,,1.3494661210700087e-07,1934e00deabcd2553891324535d57246a5d6dcb67985838c2896753845a3ea73,f9665bfe0de760654231d569bcbbc37a9037e2a3f9be8e574b6824a25e23b2aa,52269bce736f6d3559078e31d75be2c60fc0a3de87a5f6a92f9970756c3663ea,8d5defd1f4d391cb190ac40eb3f2fef0159a9d274aad0e9ecd1e81c25f70afae
raw_adaptive,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,1.0,2001,3060,6120.0,68,2992,1860,0.0,ac3e1e09cc87696bb7e9470fd19ab9cf11925e98027ad8828d550733dc46ff47,4e83988fd5fe62a6da032093bf6e89ad03bf3b6fd7c8f97ae5b9fb74bde13c26,2388d439169c05206eb91188621909f3f334dac4c8820dad0454241d395e68b2,9d01209b11a099f78e37b8b4575068ba20e0ebc5eab771a75f66859335d5db10
arithmetic_adaptive,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,1.0,2001,3060,6120.0,94,2966,1524,0.0,81c0829cf5ef15dd5f5de9d2286aabc145daeb13743794c84482294ed3241924,4534795e41398d6e3374b24a429d4c4ecb525e52bfe75208c7977b789a0ff57f,2388d439169c05206eb91188621909f3f334dac4c8820dad0454241d395e68b2,9d01209b11a099f78e37b8b4575068ba20e0ebc5eab771a75f66859335d5db10
perceptual_deepjscc,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,1.0,2001,3060,6120.00039446038,0,3060,,3.249394473492373e-07,7f0571fe1ee0db3f2963c2c15bd1e7f1b89383bec534e772b363bf9b876c3b95,c6cff39b95aeefffb1dc6a89013ae8408fc1f3904497b1f135a01f3f3d535a58,2388d439169c05206eb91188621909f3f334dac4c8820dad0454241d395e68b2,47487d5da4085b8b06d88c3519924a2daf26ecf8779a94ea5d34bd1f57ce0fb1
wetok_r3,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,1.0,2001,3060,6119.998587748843,0,3060,,3.6196372477093064e-07,d95ba9989345edc19025832ca43515c20896596e5138da09e0dc1ebb4b657b77,c24ca0ce908ae2b7ca2c1da32dde87c6267dfbbf21889ff728dfbbc5f5ec7c82,2388d439169c05206eb91188621909f3f334dac4c8820dad0454241d395e68b2,7567d892dd81a21a53379dee4236c72741dbfbcb7ac54226b85fb463d2750185
raw_adaptive,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,1.0,2002,3060,6120.0,68,2992,1860,0.0,ac3e1e09cc87696bb7e9470fd19ab9cf11925e98027ad8828d550733dc46ff47,e4e5021a57e220ce93ddef1c559d6d457ad9260f62179955e4dfddebbe766498,0c9bd4768b420c5658024f8aa20d8a6f8fc37ddb975ff49703e7a43dc7efec32,9d01209b11a099f78e37b8b4575068ba20e0ebc5eab771a75f66859335d5db10
arithmetic_adaptive,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,1.0,2002,3060,6120.0,94,2966,1524,0.0,81c0829cf5ef15dd5f5de9d2286aabc145daeb13743794c84482294ed3241924,97ce2fb6137dfb7a351cab92c084a745351cc61bdae95bd11ca99f584023632e,0c9bd4768b420c5658024f8aa20d8a6f8fc37ddb975ff49703e7a43dc7efec32,9d01209b11a099f78e37b8b4575068ba20e0ebc5eab771a75f66859335d5db10
perceptual_deepjscc,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,1.0,2002,3060,6120.00039446038,0,3060,,3.807588573323528e-07,7f0571fe1ee0db3f2963c2c15bd1e7f1b89383bec534e772b363bf9b876c3b95,e3f8b6ca49af6d615e1e6c25d4c6c46fd1becda88956203ba7dd82fd674730e9,0c9bd4768b420c5658024f8aa20d8a6f8fc37ddb975ff49703e7a43dc7efec32,b26e0cd12e6aa43dbc33230a6f44742e16d0886413fda4d8f42f2609c829b6b2
wetok_r3,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,1.0,2002,3060,6119.998587748843,0,3060,,3.263261376673654e-07,d95ba9989345edc19025832ca43515c20896596e5138da09e0dc1ebb4b657b77,e3217bb5d55948260997739115ea39edae2ca586b4283af4cfdb678caba59fe9,0c9bd4768b420c5658024f8aa20d8a6f8fc37ddb975ff49703e7a43dc7efec32,2c8efef1119aa9a24ccb269d032b3224d44ffeb01bb97ba3559efc8e59ae7ce6
raw_adaptive,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,1.0,2003,3060,6120.0,68,2992,1860,0.0,ac3e1e09cc87696bb7e9470fd19ab9cf11925e98027ad8828d550733dc46ff47,353b9f3c6b66f33648aad362a17fee0ee80556103e83db3250313cee548ead05,9450aa3670b917b2602d8a5e160a03417bc71ad88eafb15792254edacb84d3d8,edca48b3288549bbcfaa991c0de8368988096e2184ee49642b316061677d9488
arithmetic_adaptive,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,1.0,2003,3060,6120.0,94,2966,1524,0.0,81c0829cf5ef15dd5f5de9d2286aabc145daeb13743794c84482294ed3241924,a59b21430e2cda1f28a5ba753af364060395288776d3cb20d66edc968ba87117,9450aa3670b917b2602d8a5e160a03417bc71ad88eafb15792254edacb84d3d8,9d01209b11a099f78e37b8b4575068ba20e0ebc5eab771a75f66859335d5db10
perceptual_deepjscc,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,1.0,2003,3060,6120.00039446038,0,3060,,4.805018249953719e-07,7f0571fe1ee0db3f2963c2c15bd1e7f1b89383bec534e772b363bf9b876c3b95,ab289b70537c7c6b6595a65a8c3e518bb5a688ad7aa26ba823b58b24be98cea3,9450aa3670b917b2602d8a5e160a03417bc71ad88eafb15792254edacb84d3d8,1bc982557926760c6d760b61dff4ff7db9358f5131f7f5051dd429a7181eb7be
wetok_r3,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,1.0,2003,3060,6119.998587748843,0,3060,,4.5322873543085507e-07,d95ba9989345edc19025832ca43515c20896596e5138da09e0dc1ebb4b657b77,203e4f7174ab0e57edd463ab08b69f34436db589c7945fd2929962b282f8f9b0,9450aa3670b917b2602d8a5e160a03417bc71ad88eafb15792254edacb84d3d8,5bb66bde7b8aea7133953d1624ff6e6f91acbb947e593b2c9657092e3e6c318a
raw_adaptive,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,4.0,2001,3060,6120.0,68,2992,3060,0.0,eec007d827777a21e8129ba24107040915f87a9e244feb7451beee4c3845aa0e,3150ecd89f94a06137a7103b891bd990d6cbdfe47fda861304aecd78acba7680,2388d439169c05206eb91188621909f3f334dac4c8820dad0454241d395e68b2,ed208d64b9bec9b3f17978408190468569214329a7075df1d70a52e5aa29c643
arithmetic_adaptive,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,4.0,2001,3060,6120.0,94,2966,2466,0.0,066e2ec4d7eb3857f5d279bc4ffd7f98cbaf055bcfc71b6134d7969b7ad2eafa,40c7cee834d3f96dbde11556a61718c676ec732a26bcab3bbb99af105be49b95,2388d439169c05206eb91188621909f3f334dac4c8820dad0454241d395e68b2,ed208d64b9bec9b3f17978408190468569214329a7075df1d70a52e5aa29c643
perceptual_deepjscc,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,4.0,2001,3060,6120.000637904966,0,3060,,3.4583621255634966e-07,8989b39cf12398474611b9fed65700eb83dab8203ad9c9f3c8b1933606e3ff15,8acecd281ce73277b26d054c3cf44e9dd4abc02c630f8dc9f8176ec1010e0399,2388d439169c05206eb91188621909f3f334dac4c8820dad0454241d395e68b2,27c60464da893e6c1456c08a97da54e22d02f2e8bf0dc94319df918f303ffdee
wetok_r3,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,4.0,2001,3060,6119.999703100035,0,3060,,3.083837034623116e-07,be49f9ac2f057e34f220d25e95bb4ea58eabdb48b060c7dc0351c85b0ca3733c,2545a429e4b5c288ee251c53f7782c1872f1065f6cae400eaae2af9db1829b7b,2388d439169c05206eb91188621909f3f334dac4c8820dad0454241d395e68b2,a29eb5f040f6df5794719ff10ff1431618654b8b0575e4631fcbe4386ef5582f
raw_adaptive,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,4.0,2002,3060,6120.0,68,2992,3060,0.0,eec007d827777a21e8129ba24107040915f87a9e244feb7451beee4c3845aa0e,4d2f5b3aa2e89296eae33b82426b2784c47f184c0c70cf9d273968c6c7ad19f4,0c9bd4768b420c5658024f8aa20d8a6f8fc37ddb975ff49703e7a43dc7efec32,ed208d64b9bec9b3f17978408190468569214329a7075df1d70a52e5aa29c643
arithmetic_adaptive,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,4.0,2002,3060,6120.0,94,2966,2466,0.0,066e2ec4d7eb3857f5d279bc4ffd7f98cbaf055bcfc71b6134d7969b7ad2eafa,8ceab6233d100aad231bbcacb795786284e1503d02d360c8dc2452f9d53b01d1,0c9bd4768b420c5658024f8aa20d8a6f8fc37ddb975ff49703e7a43dc7efec32,ed208d64b9bec9b3f17978408190468569214329a7075df1d70a52e5aa29c643
perceptual_deepjscc,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,4.0,2002,3060,6120.000637904966,0,3060,,2.8759916492759885e-07,8989b39cf12398474611b9fed65700eb83dab8203ad9c9f3c8b1933606e3ff15,0e8809d4ebd2e62eb493f4757975b986499f5f146dfa0252d2986591039b1d1c,0c9bd4768b420c5658024f8aa20d8a6f8fc37ddb975ff49703e7a43dc7efec32,5ab257cad76817abd35e6cb3e8d787537b6b00b54144ed380d2f22b769b7e0b8
wetok_r3,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,4.0,2002,3060,6119.999703100035,0,3060,,3.133604389304878e-07,be49f9ac2f057e34f220d25e95bb4ea58eabdb48b060c7dc0351c85b0ca3733c,4070a6fea5ef876ccada6f6358a0e3ac27e2f18d4edb9b7eafce70ffb7d589fd,0c9bd4768b420c5658024f8aa20d8a6f8fc37ddb975ff49703e7a43dc7efec32,ed32ad504201ceac1382240d3bbb064002c5c07ff54d3b941d7bc81a0d77c4f7
raw_adaptive,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,4.0,2003,3060,6120.0,68,2992,3060,0.0,eec007d827777a21e8129ba24107040915f87a9e244feb7451beee4c3845aa0e,6692a7035efab17db9a9e2a192a07fcc11b74b4aec0dd2d2f33bae54191993db,9450aa3670b917b2602d8a5e160a03417bc71ad88eafb15792254edacb84d3d8,ed208d64b9bec9b3f17978408190468569214329a7075df1d70a52e5aa29c643
arithmetic_adaptive,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,4.0,2003,3060,6120.0,94,2966,2466,0.0,066e2ec4d7eb3857f5d279bc4ffd7f98cbaf055bcfc71b6134d7969b7ad2eafa,509c8aedb338244cc8c55e1b0d709d74d1702be4985c86f4354617ec7f19b70b,9450aa3670b917b2602d8a5e160a03417bc71ad88eafb15792254edacb84d3d8,ed208d64b9bec9b3f17978408190468569214329a7075df1d70a52e5aa29c643
perceptual_deepjscc,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,4.0,2003,3060,6120.000637904966,0,3060,,3.275785469547543e-07,8989b39cf12398474611b9fed65700eb83dab8203ad9c9f3c8b1933606e3ff15,bcde7c59f25a1bc165d112e859ce7f55984cc63bfed45ae0bd64f3562a251c57,9450aa3670b917b2602d8a5e160a03417bc71ad88eafb15792254edacb84d3d8,13761f2433c79a456545246f0a119f11a30f92f692740fa39168c94de59d7079
wetok_r3,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,4.0,2003,3060,6119.999703100035,0,3060,,3.275785469547543e-07,be49f9ac2f057e34f220d25e95bb4ea58eabdb48b060c7dc0351c85b0ca3733c,3eefc3918bc3078a6d3c64c91706742109727ed8612e90b5a9674605e2ee0ddc,9450aa3670b917b2602d8a5e160a03417bc71ad88eafb15792254edacb84d3d8,6eb2c6e5088594796b31ab33deb697f641e848a129336854d3b65610f6ac1bca
raw_adaptive,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,7.0,2001,3060,6120.0,68,2992,5088,0.0,87b8ceca1abb3c7724798f2a34e7a28694f74aa222503f0690ce3295acd70f62,130044fb27c70b0db0820b2f4b57c2fdad5991d2f41f33d9d7c6130e548b9261,2388d439169c05206eb91188621909f3f334dac4c8820dad0454241d395e68b2,aebae8d04de60db3b38b94342a5ef97b6828a05e580e0ab411b93f37fa9ce1aa
arithmetic_adaptive,23,n02107683/ILSVRC2012_val_00010786_n02107683,fa0a929e8186ffeb826e91bdccee23a649868c49cab59617144ade56bf9f52b3,7.0,2001,3060,6120.0,94,2966,4018,0.0,49560de3834ae5092536642a90c09266e46f449f76a804246518dee909d79b11,3c91ce5799bfd1d0d2dd3e95f661cc6218e4901e4436ebaf8fc60674d1254dfe,2388d439169c05206eb91188621909f3f334dac4c8820dad0454241d395e68b2,aebae8d04de60db3b38b94342a5ef97b6828a05e580e0ab411b93f37fa9ce1aa
