method,source_index,snr_db,seed_keys,psnr_db,lpips_alex,dino_cosine
full_tx_control,91,4.0,"2001,2002,2003",20.295493443806965,0.15297911067803702,0.7395054697990417
full_tx_control,91,7.0,"2001,2002,2003",20.817572911580402,0.14389905333518982,0.7496623595555624
full_tx_control,91,13.0,"2001,2002,2003",21.33327293395996,0.13446171581745148,0.7712044914563497
full_tx_control,91,19.0,"2001,2002,2003",21.471134821573894,0.13178720076878866,0.7764526009559631
full_tx_control,92,1.0,"2001,2002,2003",17.00561587015788,0.2955167392889659,0.6803809603055319
full_tx_control,92,4.0,"2001,2002,2003",19.04081662495931,0.1700673202673594,0.9084631005922953
full_tx_control,92,7.0,"2001,2002,2003",19.246313730875652,0.16168855130672455,0.9151328802108765
full_tx_control,92,13.0,"2001,2002,2003",19.45639991760254,0.15422476828098297,0.9203083117802938
full_tx_control,92,19.0,"2001,2002,2003",19.521451314290363,0.15073493123054504,0.9195219477017721
full_tx_control,93,1.0,"2001,2002,2003",21.972391764322918,0.173159658908844,0.8786756992340088
full_tx_control,93,4.0,"2001,2002,2003",25.42188898722331,0.08711341768503189,0.9353176951408386
full_tx_control,93,7.0,"2001,2002,2003",26.06573232014974,0.07905927052100499,0.9396119713783264
full_tx_control,93,13.0,"2001,2002,2003",26.783528010050457,0.06942275663216908,0.9428922931353251
full_tx_control,93,19.0,"2001,2002,2003",26.98819096883138,0.06609391172726949,0.9424167474110922
full_tx_control,94,1.0,"2001,2002,2003",20.908608118693035,0.17055211464564005,0.8171293338139852
full_tx_control,94,4.0,"2001,2002,2003",24.302854537963867,0.07926704734563828,0.9308371941248575
full_tx_control,94,7.0,"2001,2002,2003",24.691781361897785,0.07369763155778249,0.9380022684733073
full_tx_control,94,13.0,"2001,2002,2003",25.115469614664715,0.06778749575217564,0.9467500249544779
full_tx_control,94,19.0,"2001,2002,2003",25.24287478129069,0.06583753973245621,0.9511620203653971
full_tx_control,95,1.0,"2001,2002,2003",18.426233291625977,0.18516234556833902,0.8128830393155416
full_tx_control,95,4.0,"2001,2002,2003",21.0446720123291,0.1204192837079366,0.8850108782450358
full_tx_control,95,7.0,"2001,2002,2003",21.35999361673991,0.1122642457485199,0.8878573377927145
full_tx_control,95,13.0,"2001,2002,2003",21.66709264119466,0.10297457873821259,0.8917019963264465
full_tx_control,95,19.0,"2001,2002,2003",21.74846585591634,0.09908535083134969,0.892143448193868
full_tx_control,96,1.0,"2001,2002,2003",23.34483528137207,0.16589183608690897,0.8955604831377665
full_tx_control,96,4.0,"2001,2002,2003",26.491431554158527,0.10153312236070633,0.9506910641988119
full_tx_control,96,7.0,"2001,2002,2003",26.99594561258952,0.09253087888161342,0.9488325119018555
full_tx_control,96,13.0,"2001,2002,2003",27.511603037516277,0.08289401233196259,0.9515031576156616
full_tx_control,96,19.0,"2001,2002,2003",27.641887029012043,0.07983030875523885,0.9541346629460653
full_tx_control,97,1.0,"2001,2002,2003",17.880468368530273,0.2729375958442688,0.646549661954244
full_tx_control,97,4.0,"2001,2002,2003",18.54418436686198,0.22098053991794586,0.7497397263844808
full_tx_control,97,7.0,"2001,2002,2003",18.69669469197591,0.2130886266628901,0.772078275680542
full_tx_control,97,13.0,"2001,2002,2003",18.84869448343913,0.20388677219549814,0.7887994647026062
full_tx_control,97,19.0,"2001,2002,2003",18.895591100056965,0.19901404281457266,0.7969212730725607
full_tx_control,98,1.0,"2001,2002,2003",18.925221125284832,0.20807829995950064,0.7740622560183207
full_tx_control,98,4.0,"2001,2002,2003",22.2134583791097,0.09691271434227626,0.8706367611885071
full_tx_control,98,7.0,"2001,2002,2003",22.660512288411457,0.09062031904856364,0.8740348418553671
full_tx_control,98,13.0,"2001,2002,2003",23.133981704711914,0.08381605396668117,0.8765483498573303
full_tx_control,98,19.0,"2001,2002,2003",23.2972469329834,0.08184651285409927,0.8751338322957357
full_tx_control,99,1.0,"2001,2002,2003",18.27926508585612,0.2330376555522283,0.8001649578412374
full_tx_control,99,4.0,"2001,2002,2003",20.79267692565918,0.13652091721693674,0.852347175280253
full_tx_control,99,7.0,"2001,2002,2003",21.109148661295574,0.12802870571613312,0.8657390276590983
full_tx_control,99,13.0,"2001,2002,2003",21.408395131429035,0.1210903599858284,0.8795906901359558
full_tx_control,99,19.0,"2001,2002,2003",21.486968994140625,0.1188253586490949,0.8873240749041239
light_tx,0,1.0,"2001,2002,2003",14.881945927937826,0.2130159189303716,0.5959719022115072
light_tx,0,4.0,"2001,2002,2003",15.951366424560547,0.15994476278622946,0.6673846443494161
light_tx,0,7.0,"2001,2002,2003",16.283740361531574,0.14997521042823792,0.7520006895065308
light_tx,0,13.0,"2001,2002,2003",16.683331807454426,0.13946556548277536,0.8081752061843872
light_tx,0,19.0,"2001,2002,2003",16.779233932495117,0.13643175860246023,0.8140079776446024
light_tx,1,1.0,"2001,2002,2003",21.33027458190918,0.14605103433132172,0.7540222406387329
light_tx,1,4.0,"2001,2002,2003",22.030670166015625,0.10720209777355194,0.7956313888231913
light_tx,1,7.0,"2001,2002,2003",22.18071683247884,0.10114564746618271,0.8123502731323242
light_tx,1,13.0,"2001,2002,2003",22.324103673299152,0.09602697193622589,0.8111327886581421
light_tx,1,19.0,"2001,2002,2003",22.36598078409831,0.09469675521055858,0.8146107792854309
light_tx,2,1.0,"2001,2002,2003",17.121567408243816,0.33204803864161175,0.6197701096534729
light_tx,2,4.0,"2001,2002,2003",18.05099042256673,0.24869710703690848,0.8392326831817627
light_tx,2,7.0,"2001,2002,2003",18.232715606689453,0.2410222440958023,0.8613438010215759
light_tx,2,13.0,"2001,2002,2003",18.40730349222819,0.23373821377754211,0.8789529005686442
light_tx,2,19.0,"2001,2002,2003",18.447593053181965,0.23128643135229746,0.8785771131515503
light_tx,3,1.0,"2001,2002,2003",15.866854349772135,0.26621345182259876,0.5509519577026367
light_tx,3,4.0,"2001,2002,2003",17.13487943013509,0.16739322245121002,0.8599202036857605
light_tx,3,7.0,"2001,2002,2003",17.365155537923176,0.1606308470169703,0.872963527838389
light_tx,3,13.0,"2001,2002,2003",17.5908260345459,0.15173386534055075,0.8896062175432841
light_tx,3,19.0,"2001,2002,2003",17.6557133992513,0.14904598395029703,0.8956042130788168
light_tx,4,1.0,"2001,2002,2003",18.224080403645832,0.23417669534683228,0.7939265171686808
light_tx,4,4.0,"2001,2002,2003",19.127229690551758,0.1721095989147822,0.8336213429768881
light_tx,4,7.0,"2001,2002,2003",19.318578084309895,0.1663797696431478,0.8379160563151041
light_tx,4,13.0,"2001,2002,2003",19.503803253173828,0.1606579671303431,0.841758131980896
light_tx,4,19.0,"2001,2002,2003",19.550331751505535,0.15865193804105124,0.8445291916529337
light_tx,5,1.0,"2001,2002,2003",22.997277577718098,0.19035140673319498,0.6389095385869344
light_tx,5,4.0,"2001,2002,2003",24.31936518351237,0.13508264223734537,0.8353875676790873
light_tx,5,7.0,"2001,2002,2003",24.44567934672038,0.12907364964485168,0.8448103268941244
light_tx,5,13.0,"2001,2002,2003",24.56640561421712,0.12242085486650467,0.8442083994547526
light_tx,5,19.0,"2001,2002,2003",24.580509185791016,0.12036966780821483,0.8431459665298462
light_tx,6,1.0,"2001,2002,2003",22.66598637898763,0.22443436086177826,0.8932306369145712
light_tx,6,4.0,"2001,2002,2003",23.838694254557293,0.17221840719381967,0.8966312607129415
light_tx,6,7.0,"2001,2002,2003",24.003162384033203,0.16614452004432678,0.9029250542322794
light_tx,6,13.0,"2001,2002,2003",24.14531898498535,0.16034639875094095,0.9105627735455831
light_tx,6,19.0,"2001,2002,2003",24.177189509073894,0.1593822588523229,0.9122511148452759
light_tx,7,1.0,"2001,2002,2003",15.767706235249838,0.2618986815214157,0.754809300104777
light_tx,7,4.0,"2001,2002,2003",16.316939036051433,0.22102923194567362,0.7821684082349142
light_tx,7,7.0,"2001,2002,2003",16.458381017049152,0.21370932956536612,0.7873886227607727
light_tx,7,13.0,"2001,2002,2003",16.6047846476237,0.2046202520529429,0.8037156065305074
light_tx,7,19.0,"2001,2002,2003",16.652047475179035,0.20130276183287302,0.8142457008361816
light_tx,8,1.0,"2001,2002,2003",15.888132413228353,0.26761582493782043,0.8238011201222738
light_tx,8,4.0,"2001,2002,2003",17.37143834431966,0.17576107879479727,0.9294519821802775
light_tx,8,7.0,"2001,2002,2003",17.644306182861328,0.16686153908570608,0.934032162030538
light_tx,8,13.0,"2001,2002,2003",17.910260518391926,0.15646226704120636,0.9344120621681213
light_tx,8,19.0,"2001,2002,2003",17.98239517211914,0.15374929209550223,0.9317460656166077
light_tx,9,1.0,"2001,2002,2003",17.35070037841797,0.21095287799835205,0.8606663544972738
light_tx,9,4.0,"2001,2002,2003",17.897889455159504,0.15831398963928223,0.8967877229054769
light_tx,9,7.0,"2001,2002,2003",18.053042729695637,0.1507990707953771,0.9043674071629842
light_tx,9,13.0,"2001,2002,2003",18.20566177368164,0.1422118047873179,0.9120481014251709
light_tx,9,19.0,"2001,2002,2003",18.24984614054362,0.13973246018091837,0.9152196645736694
light_tx,10,1.0,"2001,2002,2003",18.454790115356445,0.20534140368302664,0.9073261618614197
light_tx,10,4.0,"2001,2002,2003",20.38153584798177,0.12573563804229101,0.9513164957364401
light_tx,10,7.0,"2001,2002,2003",20.708089192708332,0.12086506436268489,0.9548475742340088
light_tx,10,13.0,"2001,2002,2003",21.05832036336263,0.11665841937065125,0.958185871442159
light_tx,10,19.0,"2001,2002,2003",21.16505750020345,0.11528109014034271,0.959110955397288
light_tx,11,1.0,"2001,2002,2003",18.199235916137695,0.25774410863717395,0.48501957456270856
light_tx,11,4.0,"2001,2002,2003",19.906665166219074,0.15824620922406515,0.8138099908828735
light_tx,11,7.0,"2001,2002,2003",20.13901138305664,0.15197279552618662,0.8198820749918619
light_tx,11,13.0,"2001,2002,2003",20.354516983032227,0.14461381236712137,0.8258825937906901
light_tx,11,19.0,"2001,2002,2003",20.40911928812663,0.1431655635436376,0.8361971378326416
light_tx,12,1.0,"2001,2002,2003",20.32128079732259,0.260568767786026,0.8550300598144531
light_tx,12,4.0,"2001,2002,2003",22.481170018513996,0.18394075334072113,0.9323941469192505
light_tx,12,7.0,"2001,2002,2003",22.83748499552409,0.17669297754764557,0.9419535795847574
light_tx,12,13.0,"2001,2002,2003",23.227385838826496,0.17102056741714478,0.9505652785301208
light_tx,12,19.0,"2001,2002,2003",23.350948333740234,0.17180700600147247,0.952521562576294
light_tx,13,1.0,"2001,2002,2003",18.36018943786621,0.26184359192848206,0.6621411442756653
light_tx,13,4.0,"2001,2002,2003",20.813514073689777,0.16670470436414084,0.8896210392316183
light_tx,13,7.0,"2001,2002,2003",21.19915707906087,0.15575181941191354,0.8975897232691447
light_tx,13,13.0,"2001,2002,2003",21.67494074503581,0.14314617216587067,0.9030312895774841
light_tx,13,19.0,"2001,2002,2003",21.843218485514324,0.13711673518021902,0.9017311930656433
light_tx,14,1.0,"2001,2002,2003",17.183252334594727,0.1530138154824575,0.834386944770813
light_tx,14,4.0,"2001,2002,2003",18.227229436238606,0.10265069703261058,0.8988315661748251
light_tx,14,7.0,"2001,2002,2003",18.452778498331707,0.09737150867780049,0.9003097812334696
light_tx,14,13.0,"2001,2002,2003",18.669029235839844,0.09264603008826573,0.8992699782053629
light_tx,14,19.0,"2001,2002,2003",18.73169008890788,0.09188482413689296,0.8988298376401266
light_tx,15,1.0,"2001,2002,2003",24.840789159138996,0.15231538315614065,0.8924539883931478
light_tx,15,4.0,"2001,2002,2003",26.560427983601887,0.10789055873950322,0.9309457937876383
light_tx,15,7.0,"2001,2002,2003",26.92368443806966,0.09990776578585307,0.9387434323628744
light_tx,15,13.0,"2001,2002,2003",27.30604871114095,0.09158709396918614,0.9448303381601969
light_tx,15,19.0,"2001,2002,2003",27.408857345581055,0.08909660081068675,0.9457347989082336
light_tx,16,1.0,"2001,2002,2003",18.87575848897298,0.19252837697664896,0.875966747601827
light_tx,16,4.0,"2001,2002,2003",20.81948725382487,0.13807506362597147,0.9304464260737101
light_tx,16,7.0,"2001,2002,2003",21.16102409362793,0.12944690883159637,0.9397851427396139
light_tx,16,13.0,"2001,2002,2003",21.52773094177246,0.12015901257594426,0.9468397299448649
light_tx,16,19.0,"2001,2002,2003",21.636315027872723,0.11796290179093678,0.94622802734375
light_tx,17,1.0,"2001,2002,2003",16.124413172403973,0.21083669861157736,0.8297476768493652
light_tx,17,4.0,"2001,2002,2003",17.174970626831055,0.1602586805820465,0.8893191417058309
light_tx,17,7.0,"2001,2002,2003",17.364634831746418,0.1542129913965861,0.9023470679918925
light_tx,17,13.0,"2001,2002,2003",17.551347732543945,0.14589021603266397,0.9056429068247477
light_tx,17,19.0,"2001,2002,2003",17.607121149698894,0.14258177081743875,0.9017348686854044
light_tx,18,1.0,"2001,2002,2003",21.77560043334961,0.1837869534889857,0.8279987970987955
light_tx,18,4.0,"2001,2002,2003",23.019477208455402,0.12787497540314993,0.9021532336870829
light_tx,18,7.0,"2001,2002,2003",23.305017471313477,0.12028076499700546,0.9136920770009359
light_tx,18,13.0,"2001,2002,2003",23.604742685953777,0.11300695935885112,0.923307458559672
light_tx,18,19.0,"2001,2002,2003",23.704139073689777,0.11061588178078334,0.9254033962885538
light_tx,19,1.0,"2001,2002,2003",21.21849250793457,0.148489847779274,0.8602226575215658
light_tx,19,4.0,"2001,2002,2003",24.322080612182617,0.08916458239157994,0.9202794830004374
light_tx,19,7.0,"2001,2002,2003",24.758805592854817,0.08279209087292354,0.9261008699735006
light_tx,19,13.0,"2001,2002,2003",25.230873743693035,0.07626249392827351,0.9322983821233114
light_tx,19,19.0,"2001,2002,2003",25.37186622619629,0.07400185863176982,0.9364219705263773
light_tx,20,1.0,"2001,2002,2003",23.592013041178387,0.0964174618323644,0.8982715010643005
light_tx,20,4.0,"2001,2002,2003",25.975143432617188,0.06131510684887568,0.9320192933082581
light_tx,20,7.0,"2001,2002,2003",26.533992131551106,0.056214661647876106,0.9352584481239319
light_tx,20,13.0,"2001,2002,2003",27.23002751668294,0.05079253762960434,0.9366312026977539
light_tx,20,19.0,"2001,2002,2003",27.495882034301758,0.049292893459399544,0.9355707963307699
light_tx,21,1.0,"2001,2002,2003",18.15989939371745,0.2380468100309372,0.7846008936564127
light_tx,21,4.0,"2001,2002,2003",19.971206029256184,0.17857006192207336,0.8796033064524332
light_tx,21,7.0,"2001,2002,2003",20.33759371439616,0.17060007651646933,0.8827113509178162
light_tx,21,13.0,"2001,2002,2003",20.71117909749349,0.15990615884462991,0.8859031995137533
light_tx,21,19.0,"2001,2002,2003",20.82682927449544,0.15469826261202493,0.8897841175397238
light_tx,22,1.0,"2001,2002,2003",17.55316670735677,0.23015493154525757,0.8910812139511108
light_tx,22,4.0,"2001,2002,2003",21.29719607035319,0.1071835532784462,0.9527228077252706
light_tx,22,7.0,"2001,2002,2003",21.78361701965332,0.09962815543015797,0.9581000010172526
light_tx,22,13.0,"2001,2002,2003",22.287399291992188,0.09142399827639262,0.9640681743621826
light_tx,22,19.0,"2001,2002,2003",22.442794799804688,0.0890234038233757,0.9660412669181824
light_tx,23,1.0,"2001,2002,2003",24.501185099283855,0.16157647470633188,0.8897058963775635
light_tx,23,4.0,"2001,2002,2003",26.19038263956706,0.13439713915189108,0.9310463468233744
light_tx,23,7.0,"2001,2002,2003",26.57154591878255,0.12832926213741302,0.9363721609115601
light_tx,23,13.0,"2001,2002,2003",27.006206512451172,0.12187416851520538,0.9431457122166952
light_tx,23,19.0,"2001,2002,2003",27.147558848063152,0.12151763091484706,0.9449891249338785
light_tx,24,1.0,"2001,2002,2003",17.837643305460613,0.25182709097862244,0.7255096038182577
light_tx,24,4.0,"2001,2002,2003",20.648517608642578,0.14618336657683054,0.8874069452285767
light_tx,24,7.0,"2001,2002,2003",21.130950927734375,0.1357242465019226,0.892968992392222
light_tx,24,13.0,"2001,2002,2003",21.64429473876953,0.12585397064685822,0.9032201766967773
light_tx,24,19.0,"2001,2002,2003",21.789326349894207,0.12291593352953593,0.9095901846885681
light_tx,25,1.0,"2001,2002,2003",20.37377993265788,0.20156284173329672,0.7074616352717081
light_tx,25,4.0,"2001,2002,2003",21.759156545003254,0.15042480329672495,0.8121220668156942
light_tx,25,7.0,"2001,2002,2003",22.151363372802734,0.14166772862275442,0.826502521832784
light_tx,25,13.0,"2001,2002,2003",22.58972994486491,0.1317757268746694,0.8448618650436401
light_tx,25,19.0,"2001,2002,2003",22.722084045410156,0.12797440588474274,0.8486372629801432
light_tx,26,1.0,"2001,2002,2003",16.725383758544922,0.2838306228319804,0.8074276447296143
light_tx,26,4.0,"2001,2002,2003",17.718353907267254,0.19968299567699432,0.8662057121594747
light_tx,26,7.0,"2001,2002,2003",17.95364252726237,0.19233985741933188,0.8744781613349915
light_tx,26,13.0,"2001,2002,2003",18.205621083577473,0.1819057216246923,0.882155974706014
light_tx,26,19.0,"2001,2002,2003",18.272478739420574,0.17708686987559,0.8849672079086304
light_tx,27,1.0,"2001,2002,2003",22.82756169637044,0.1560865342617035,0.7650993267695109
light_tx,27,4.0,"2001,2002,2003",24.45839564005534,0.10864061117172241,0.8623864650726318
light_tx,27,7.0,"2001,2002,2003",24.676655451456707,0.10600428034861882,0.865251898765564
light_tx,27,13.0,"2001,2002,2003",24.905696233113606,0.10306787490844727,0.8720431923866272
light_tx,27,19.0,"2001,2002,2003",24.973211924235027,0.10204923649628957,0.8743650118509928
light_tx,28,1.0,"2001,2002,2003",20.71876398722331,0.18648304541905722,0.7432241837183634
light_tx,28,4.0,"2001,2002,2003",21.58740170796712,0.13005369901657104,0.8813458879788717
light_tx,28,7.0,"2001,2002,2003",21.748628616333008,0.1259979655345281,0.8842095931371053
light_tx,28,13.0,"2001,2002,2003",21.89952214558919,0.12095458805561066,0.8881485064824423
light_tx,28,19.0,"2001,2002,2003",21.94217300415039,0.11926312744617462,0.8935853044191996
light_tx,29,1.0,"2001,2002,2003",20.92881139119466,0.18889539937178293,0.6775965094566345
light_tx,29,4.0,"2001,2002,2003",22.2251402537028,0.13343080381552377,0.7769661347071329
light_tx,29,7.0,"2001,2002,2003",22.55250612894694,0.12698025504748026,0.7893411914507548
light_tx,29,13.0,"2001,2002,2003",22.91752560933431,0.11804692943890889,0.8065360983212789
light_tx,29,19.0,"2001,2002,2003",23.03767267862956,0.11514180153608322,0.8127313454945883
light_tx,30,1.0,"2001,2002,2003",27.26516342163086,0.13406017422676086,0.8608824412027994
light_tx,30,4.0,"2001,2002,2003",29.582300821940105,0.08086233337720235,0.9167768756548563
light_tx,30,7.0,"2001,2002,2003",29.863988240559895,0.07684466987848282,0.9288434982299805
light_tx,30,13.0,"2001,2002,2003",30.197808583577473,0.0728449746966362,0.9399444063504537
light_tx,30,19.0,"2001,2002,2003",30.304358164469402,0.07206211735804875,0.9428192377090454
light_tx,31,1.0,"2001,2002,2003",16.449029286702473,0.2149723470211029,0.8197034001350403
light_tx,31,4.0,"2001,2002,2003",17.05380376180013,0.18472793201605478,0.9034827947616577
light_tx,31,7.0,"2001,2002,2003",17.221004486083984,0.17658968766530356,0.9112592339515686
light_tx,31,13.0,"2001,2002,2003",17.398022333780926,0.16977987686793009,0.9150697390238444
light_tx,31,19.0,"2001,2002,2003",17.457083384195965,0.1678261011838913,0.9106661677360535
light_tx,32,1.0,"2001,2002,2003",19.979228337605793,0.18979633847872415,0.8895358443260193
light_tx,32,4.0,"2001,2002,2003",21.417871475219727,0.14599924782911936,0.9390384952227274
light_tx,32,7.0,"2001,2002,2003",21.92755126953125,0.13939217229684195,0.9443072477976481
light_tx,32,13.0,"2001,2002,2003",22.48773193359375,0.13274496297041574,0.9465906023979187
light_tx,32,19.0,"2001,2002,2003",22.657594045003254,0.13124976058801016,0.9469226201375326
light_tx,33,1.0,"2001,2002,2003",19.921168009440105,0.19766183694203696,0.834270715713501
light_tx,33,4.0,"2001,2002,2003",21.02484130859375,0.15356365839640299,0.8725614349047343
light_tx,33,7.0,"2001,2002,2003",21.280173619588215,0.1474236696958542,0.8725773096084595
light_tx,33,13.0,"2001,2002,2003",21.526645024617512,0.1397292216618856,0.877517561117808
light_tx,33,19.0,"2001,2002,2003",21.588090896606445,0.13738825420538583,0.8758864005406698
light_tx,34,1.0,"2001,2002,2003",21.115772883097332,0.1509435921907425,0.8049788276354471
light_tx,34,4.0,"2001,2002,2003",23.37121327718099,0.10142537951469421,0.8832254211107889
light_tx,34,7.0,"2001,2002,2003",24.11071014404297,0.09218221406141917,0.8891831636428833
light_tx,34,13.0,"2001,2002,2003",25.02334149678548,0.08112612863381703,0.8985545833905538
light_tx,34,19.0,"2001,2002,2003",25.160043080647785,0.07895196477572124,0.9024532437324524
light_tx,35,1.0,"2001,2002,2003",16.320329030354817,0.289885679880778,0.7553420464197794
light_tx,35,4.0,"2001,2002,2003",17.054365793863933,0.2299481431643168,0.8769067923227946
light_tx,35,7.0,"2001,2002,2003",17.21965789794922,0.22025470932324728,0.8834375341733297
light_tx,35,13.0,"2001,2002,2003",17.394020716349285,0.20937902728716531,0.8916762272516886
light_tx,35,19.0,"2001,2002,2003",17.444876352945965,0.20623289545377096,0.8928325573603312
light_tx,36,1.0,"2001,2002,2003",22.22629992167155,0.14764667799075445,0.8289350469907125
light_tx,36,4.0,"2001,2002,2003",24.13398043314616,0.09889745463927586,0.9121789336204529
light_tx,36,7.0,"2001,2002,2003",24.663739522298176,0.09198107818762462,0.9148223996162415
light_tx,36,13.0,"2001,2002,2003",25.261842091878254,0.08391158034404118,0.9176014463106791
light_tx,36,19.0,"2001,2002,2003",25.406064987182617,0.08190417289733887,0.9205200672149658
light_tx,37,1.0,"2001,2002,2003",22.0792719523112,0.16494880616664886,0.8920955856641134
light_tx,37,4.0,"2001,2002,2003",24.276095072428387,0.10959561169147491,0.9267169237136841
light_tx,37,7.0,"2001,2002,2003",24.722632090250652,0.10187746087710063,0.9330057303110758
light_tx,37,13.0,"2001,2002,2003",25.15146001180013,0.09302921841541927,0.9378268718719482
light_tx,37,19.0,"2001,2002,2003",25.254236857096355,0.09022377928098042,0.9373052914937338
light_tx,38,1.0,"2001,2002,2003",19.936919530232746,0.23324710627396902,0.8544022440910339
light_tx,38,4.0,"2001,2002,2003",22.351720809936523,0.1272288610537847,0.9295213421185812
light_tx,38,7.0,"2001,2002,2003",22.73797543843587,0.11818087349335353,0.9363751808802286
light_tx,38,13.0,"2001,2002,2003",23.12136395772298,0.10820634166399638,0.9381980895996094
light_tx,38,19.0,"2001,2002,2003",23.24923833211263,0.10522079467773438,0.9381266434987386
light_tx,39,1.0,"2001,2002,2003",16.56972885131836,0.24738718072573343,0.7375158468882242
light_tx,39,4.0,"2001,2002,2003",19.036470413208008,0.15326276421546936,0.8013100028038025
light_tx,39,7.0,"2001,2002,2003",19.30949592590332,0.1451676587263743,0.8074630896250407
light_tx,39,13.0,"2001,2002,2003",19.600554784138996,0.138149564464887,0.8097202380498251
light_tx,39,19.0,"2001,2002,2003",19.693891525268555,0.1358771820863088,0.8155529300371805
light_tx,40,1.0,"2001,2002,2003",19.411953608194988,0.2666197419166565,0.783719519774119
light_tx,40,4.0,"2001,2002,2003",22.05058415730794,0.15142132341861725,0.9410412311553955
light_tx,40,7.0,"2001,2002,2003",22.451255162556965,0.1436888873577118,0.9443635741869608
light_tx,40,13.0,"2001,2002,2003",22.87397829691569,0.136081263422966,0.9506168762842814
light_tx,40,19.0,"2001,2002,2003",22.995769500732422,0.1333298534154892,0.9512391090393066
light_tx,41,1.0,"2001,2002,2003",21.788288116455078,0.1512602816025416,0.8526151378949484
light_tx,41,4.0,"2001,2002,2003",23.98698552449544,0.0941071758667628,0.9156414866447449
light_tx,41,7.0,"2001,2002,2003",24.26312001546224,0.08869705597559611,0.9172501961390177
light_tx,41,13.0,"2001,2002,2003",24.61414337158203,0.08399100104967754,0.9198639988899231
light_tx,41,19.0,"2001,2002,2003",24.74981180826823,0.08305712292591731,0.9216842254002889
light_tx,42,1.0,"2001,2002,2003",18.902108510335285,0.18879433969656625,0.8610381285349528
light_tx,42,4.0,"2001,2002,2003",20.42949104309082,0.12522280464569727,0.9099125266075134
light_tx,42,7.0,"2001,2002,2003",20.802209218343098,0.1169383426507314,0.9147489468256632
light_tx,42,13.0,"2001,2002,2003",21.25179608662923,0.10811397681633632,0.9207093516985575
light_tx,42,19.0,"2001,2002,2003",21.371468861897785,0.10686914622783661,0.920461098353068
light_tx,43,1.0,"2001,2002,2003",18.38871129353841,0.20889589687188467,0.770299474398295
light_tx,43,4.0,"2001,2002,2003",19.876529693603516,0.15354114274183908,0.9284978111584982
light_tx,43,7.0,"2001,2002,2003",20.13654390970866,0.14959779878457388,0.9318569898605347
light_tx,43,13.0,"2001,2002,2003",20.403629938761394,0.14335506161053976,0.9357308745384216
light_tx,43,19.0,"2001,2002,2003",20.484190622965496,0.14110426108042398,0.9361699223518372
light_tx,44,1.0,"2001,2002,2003",23.414889653523762,0.20388910671075186,0.7405983010927836
light_tx,44,4.0,"2001,2002,2003",26.07064374287923,0.12146182358264923,0.8782227436701456
light_tx,44,7.0,"2001,2002,2003",26.402484893798828,0.11490390449762344,0.8870917161305746
light_tx,44,13.0,"2001,2002,2003",26.75128173828125,0.10729658603668213,0.8971270124117533
light_tx,44,19.0,"2001,2002,2003",26.8420467376709,0.1052410751581192,0.8970164259274801
light_tx,45,1.0,"2001,2002,2003",22.019797643025715,0.23103058834870657,0.7571417291959127
light_tx,45,4.0,"2001,2002,2003",23.578170776367188,0.15405834217866263,0.8426974217096964
light_tx,45,7.0,"2001,2002,2003",23.89219919840495,0.14661641418933868,0.8488807876904806
light_tx,45,13.0,"2001,2002,2003",24.244478861490887,0.1394418179988861,0.85474560658137
light_tx,45,19.0,"2001,2002,2003",24.33708127339681,0.1364185313383738,0.86137455701828
light_tx,46,1.0,"2001,2002,2003",23.265051523844402,0.18198374410470328,0.79253617922465
light_tx,46,4.0,"2001,2002,2003",24.665913899739582,0.13128613928953806,0.8653330008188883
light_tx,46,7.0,"2001,2002,2003",24.99996566772461,0.1214380959669749,0.8752575914065043
light_tx,46,13.0,"2001,2002,2003",25.364535649617512,0.11226528386274974,0.8874629139900208
light_tx,46,19.0,"2001,2002,2003",25.475556055704754,0.10924950490395229,0.8923399647076925
light_tx,47,1.0,"2001,2002,2003",21.272977193196613,0.15247041483720145,0.8230974078178406
light_tx,47,4.0,"2001,2002,2003",22.668690999348957,0.10886463771263759,0.865713894367218
light_tx,47,7.0,"2001,2002,2003",23.000686009724934,0.10365547239780426,0.8740486105283102
light_tx,47,13.0,"2001,2002,2003",23.34691111246745,0.09857054799795151,0.8894869287808737
light_tx,47,19.0,"2001,2002,2003",23.445966084798176,0.09714939445257187,0.8946059743563334
light_tx,48,1.0,"2001,2002,2003",17.20618438720703,0.17505561808745065,0.8663450082143148
light_tx,48,4.0,"2001,2002,2003",20.144943237304688,0.11245818932851155,0.936700721581777
light_tx,48,7.0,"2001,2002,2003",20.430296579996746,0.10686727861563365,0.936202605565389
light_tx,48,13.0,"2001,2002,2003",20.727678934733074,0.10045886288086574,0.9299883445103964
light_tx,48,19.0,"2001,2002,2003",20.818477630615234,0.09897895902395248,0.9269363681475321
light_tx,49,1.0,"2001,2002,2003",20.041670481363933,0.18353469173113504,0.7543383836746216
light_tx,49,4.0,"2001,2002,2003",21.49840482076009,0.12626101821660995,0.827296515305837
light_tx,49,7.0,"2001,2002,2003",21.96017074584961,0.11474580814441045,0.8460267980893453
light_tx,49,13.0,"2001,2002,2003",22.41158167521159,0.10316011557976405,0.8678279519081116
light_tx,49,19.0,"2001,2002,2003",22.557398478190105,0.10030359278122584,0.8714484175046285
light_tx,50,1.0,"2001,2002,2003",18.688493728637695,0.18980900446573892,0.7413716912269592
light_tx,50,4.0,"2001,2002,2003",20.444477081298828,0.12725465993086496,0.7466104427973429
