method,source_id,repeat,tx_ms,rx_ms,total_ms
token-efficiency-digital-v1/raw/16QAM/N4084/m7,n01943899/ILSVRC2012_val_00005706_n01943899,0,10.366630973294377,119.73353999201208,130.10017096530646
token-efficiency-digital-v1/raw/16QAM/N4084/m7,n01943899/ILSVRC2012_val_00005706_n01943899,1,10.24092291481793,119.24270598683506,129.483628901653
token-efficiency-digital-v1/raw/16QAM/N4084/m7,n01943899/ILSVRC2012_val_00005706_n01943899,2,10.203982004895806,119.06666797585785,129.27064998075366
token-efficiency-digital-v1/raw/16QAM/N4084/m8,n01943899/ILSVRC2012_val_00005706_n01943899,0,10.907901916652918,119.23228204250336,130.14018395915627
token-efficiency-digital-v1/raw/16QAM/N4084/m8,n01943899/ILSVRC2012_val_00005706_n01943899,1,10.920825996436179,119.05070603825152,129.9715320346877
token-efficiency-digital-v1/raw/16QAM/N4084/m8,n01943899/ILSVRC2012_val_00005706_n01943899,2,10.848658974282444,119.27871406078339,130.12737303506583
token-efficiency-digital-v1/raw/16QAM/N4084/m9,n01943899/ILSVRC2012_val_00005706_n01943899,0,11.912356014363468,122.86693707574159,134.77929309010506
token-efficiency-digital-v1/raw/16QAM/N4084/m9,n01943899/ILSVRC2012_val_00005706_n01943899,1,11.891173897311091,120.5418260069564,132.4329999042675
token-efficiency-digital-v1/raw/16QAM/N4084/m9,n01943899/ILSVRC2012_val_00005706_n01943899,2,11.943369987420738,119.5347699103877,131.47813989780843
token-efficiency-digital-v1/raw/16QAM/N4084/m10,n01943899/ILSVRC2012_val_00005706_n01943899,0,13.260872918181121,17.05180003773421,30.312672955915332
token-efficiency-digital-v1/raw/16QAM/N4084/m10,n01943899/ILSVRC2012_val_00005706_n01943899,1,13.332262984476984,16.97701495140791,30.309277935884893
token-efficiency-digital-v1/raw/16QAM/N4084/m10,n01943899/ILSVRC2012_val_00005706_n01943899,2,13.283204985782504,16.96792198345065,30.251126969233155
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m6,n01943899/ILSVRC2012_val_00005706_n01943899,0,174.07008190639317,132.09721900057048,306.16730090696365
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m6,n01943899/ILSVRC2012_val_00005706_n01943899,1,174.69019396230578,132.3885410092771,307.0787349715829
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m6,n01943899/ILSVRC2012_val_00005706_n01943899,2,174.55841996707022,133.31168901640922,307.87010898347944
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m7,n01943899/ILSVRC2012_val_00005706_n01943899,0,174.30219298694283,138.51251802407205,312.8147110110149
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m7,n01943899/ILSVRC2012_val_00005706_n01943899,1,173.55314700398594,138.28452106099576,311.8376680649817
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m7,n01943899/ILSVRC2012_val_00005706_n01943899,2,173.7876799888909,138.64056603051722,312.4282460194081
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m8,n01943899/ILSVRC2012_val_00005706_n01943899,0,172.1728639677167,147.3398000234738,319.5126639911905
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m8,n01943899/ILSVRC2012_val_00005706_n01943899,1,172.41652496159077,147.50433899462223,319.920863956213
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m8,n01943899/ILSVRC2012_val_00005706_n01943899,2,172.08857100922614,147.34961790964007,319.4381889188662
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m9,n01943899/ILSVRC2012_val_00005706_n01943899,0,171.84684495441616,161.47965705022216,333.3265020046383
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m9,n01943899/ILSVRC2012_val_00005706_n01943899,1,171.53344000689685,161.2483289791271,332.78176898602396
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m9,n01943899/ILSVRC2012_val_00005706_n01943899,2,174.34039094951004,162.39416098687798,336.734551936388
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m10,n01943899/ILSVRC2012_val_00005706_n01943899,0,177.4604299571365,182.1435639867559,359.6039939438924
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m10,n01943899/ILSVRC2012_val_00005706_n01943899,1,178.30272193532437,182.17878008726984,360.4815020225942
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m10,n01943899/ILSVRC2012_val_00005706_n01943899,2,177.40249098278582,181.94387794937938,359.3463689321652
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m6,n01943899/ILSVRC2012_val_00005706_n01943899,0,174.49234297964722,132.54498003516346,307.0373230148107
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m6,n01943899/ILSVRC2012_val_00005706_n01943899,1,174.76787196937948,132.2139159310609,306.9817879004404
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m6,n01943899/ILSVRC2012_val_00005706_n01943899,2,173.99721895344555,132.40183400921524,306.3990529626608
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m7,n01943899/ILSVRC2012_val_00005706_n01943899,0,174.21943694353104,138.88874696567655,313.1081839092076
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m7,n01943899/ILSVRC2012_val_00005706_n01943899,1,173.74200094491243,138.91505706124008,312.6570580061525
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m7,n01943899/ILSVRC2012_val_00005706_n01943899,2,172.73382493294775,138.99636606220156,311.7301909951493
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m8,n01943899/ILSVRC2012_val_00005706_n01943899,0,174.27104094531387,148.11444305814803,322.3854840034619
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m8,n01943899/ILSVRC2012_val_00005706_n01943899,1,172.2613120218739,147.63552602380514,319.89683804567903
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m8,n01943899/ILSVRC2012_val_00005706_n01943899,2,172.61550901457667,147.79711398296058,320.41262299753726
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m9,n01943899/ILSVRC2012_val_00005706_n01943899,0,171.34466103743762,161.17623809259385,332.52089913003147
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m9,n01943899/ILSVRC2012_val_00005706_n01943899,1,171.02903698105365,161.2226429861039,332.25167996715754
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m9,n01943899/ILSVRC2012_val_00005706_n01943899,2,171.28283600322902,161.3620009738952,332.6448369771242
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m10,n01943899/ILSVRC2012_val_00005706_n01943899,0,177.17882501892745,182.2159179719165,359.39474299084395
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m10,n01943899/ILSVRC2012_val_00005706_n01943899,1,176.547443959862,181.87472107820213,358.4221650380641
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m10,n01943899/ILSVRC2012_val_00005706_n01943899,2,176.34661495685577,182.3651730082929,358.7117879651487
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m6,n01943899/ILSVRC2012_val_00005706_n01943899,0,176.3045690022409,132.58789898827672,308.8924679905176
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m6,n01943899/ILSVRC2012_val_00005706_n01943899,1,176.28291493747383,132.37316196318716,308.656076900661
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m6,n01943899/ILSVRC2012_val_00005706_n01943899,2,176.41382501460612,132.4281900888309,308.842015103437
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m7,n01943899/ILSVRC2012_val_00005706_n01943899,0,173.38674701750278,138.64305207971483,312.0297990972176
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m7,n01943899/ILSVRC2012_val_00005706_n01943899,1,173.05304598994553,138.77858209889382,311.83162808883935
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m7,n01943899/ILSVRC2012_val_00005706_n01943899,2,173.2575639616698,138.73437698930502,311.9919409509748
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m8,n01943899/ILSVRC2012_val_00005706_n01943899,0,172.47124097775668,148.14127492718399,320.61251590494066
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m8,n01943899/ILSVRC2012_val_00005706_n01943899,1,172.56111500319093,147.84708304796368,320.4081980511546
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m8,n01943899/ILSVRC2012_val_00005706_n01943899,2,172.40477504674345,147.86565804388374,320.2704330906272
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m9,n01943899/ILSVRC2012_val_00005706_n01943899,0,173.1283130357042,161.09007294289768,334.2183859786019
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m9,n01943899/ILSVRC2012_val_00005706_n01943899,1,171.44184303469956,163.10276999138296,334.5446130260825
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m9,n01943899/ILSVRC2012_val_00005706_n01943899,2,174.47548895142972,163.10226800851524,337.57775695994496
token-efficiency-digital-v1/arithmetic/16QAM/N4084/m10,n01943899/ILSVRC2012_val_00005706_n01943899,0,177.1981449564919,183.20618197321892,360.4043269297108
