method,source_index,image_id,snr_db,seed,N,E,header_ok,body_crc_ok,norm_control_ok,norm_code,enhancement_energy,psnr_db,lpips_alex,dino_cosine
residual,59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2001,4084,8168,1,1,True,37,2047.9998779296875,23.981027603149414,0.049968887120485306,0.9312293529510498
source,59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2002,4084,8168,1,1,True,92,2047.9998779296875,24.00780487060547,0.0503574013710022,0.9299064874649048
residual,59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2002,4084,8168,1,1,True,37,2047.9998779296875,24.02776527404785,0.050103992223739624,0.9305681586265564
source,59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2003,4084,8168,1,1,True,92,2047.9998779296875,23.973934173583984,0.05056516081094742,0.93168044090271
residual,59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2003,4084,8168,1,1,True,37,2047.9998779296875,24.003807067871094,0.05025387182831764,0.9318158030509949
source,60,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2001,4084,8168,1,0,True,223,2047.9998779296875,13.938491821289062,0.33507055044174194,0.766594648361206
residual,60,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2001,4084,8168,1,0,True,200,2048.000244140625,13.28962516784668,0.36587637662887573,0.7358222603797913
source,60,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2002,4084,8168,1,0,True,223,2047.9998779296875,14.715503692626953,0.25710955262184143,0.8883498907089233
residual,60,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2002,4084,8168,1,0,True,200,2048.000244140625,14.443592071533203,0.2622898817062378,0.8773396015167236
source,60,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2003,4084,8168,1,0,True,223,2047.9998779296875,15.236303329467773,0.2459147423505783,0.9071042537689209
residual,60,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2003,4084,8168,1,0,True,200,2048.000244140625,15.009236335754395,0.25259900093078613,0.9038021564483643
source,60,n03759954/ILSVRC2012_val_00010804_n03759954,4.0,2001,4084,8168,1,1,True,223,2047.9998779296875,16.163867950439453,0.20182178914546967,0.9244873523712158
residual,60,n03759954/ILSVRC2012_val_00010804_n03759954,4.0,2001,4084,8168,1,1,True,200,2048.000244140625,16.238731384277344,0.20040437579154968,0.9256619215011597
source,60,n03759954/ILSVRC2012_val_00010804_n03759954,4.0,2002,4084,8168,1,1,True,223,2047.9998779296875,16.008602142333984,0.20671725273132324,0.9091687202453613
residual,60,n03759954/ILSVRC2012_val_00010804_n03759954,4.0,2002,4084,8168,1,1,True,200,2048.000244140625,16.13129425048828,0.20397914946079254,0.9090125560760498
source,60,n03759954/ILSVRC2012_val_00010804_n03759954,4.0,2003,4084,8168,1,1,True,223,2047.9998779296875,16.031633377075195,0.20514297485351562,0.8903961777687073
residual,60,n03759954/ILSVRC2012_val_00010804_n03759954,4.0,2003,4084,8168,1,1,True,200,2048.000244140625,16.151153564453125,0.2032599300146103,0.8977226614952087
source,60,n03759954/ILSVRC2012_val_00010804_n03759954,7.0,2001,4084,8168,1,1,True,223,2047.9998779296875,16.331069946289062,0.19776253402233124,0.9252504706382751
residual,60,n03759954/ILSVRC2012_val_00010804_n03759954,7.0,2001,4084,8168,1,1,True,200,2048.000244140625,16.378963470458984,0.1965169757604599,0.9242637157440186
source,60,n03759954/ILSVRC2012_val_00010804_n03759954,7.0,2002,4084,8168,1,1,True,223,2047.9998779296875,16.288623809814453,0.19932448863983154,0.9128223061561584
residual,60,n03759954/ILSVRC2012_val_00010804_n03759954,7.0,2002,4084,8168,1,1,True,200,2048.000244140625,16.350624084472656,0.19821541011333466,0.9164818525314331
source,60,n03759954/ILSVRC2012_val_00010804_n03759954,7.0,2003,4084,8168,1,1,True,223,2047.9998779296875,16.269948959350586,0.20068411529064178,0.9096035957336426
residual,60,n03759954/ILSVRC2012_val_00010804_n03759954,7.0,2003,4084,8168,1,1,True,200,2048.000244140625,16.332603454589844,0.19981753826141357,0.9145967960357666
source,60,n03759954/ILSVRC2012_val_00010804_n03759954,13.0,2001,4084,8168,1,1,True,223,2047.9998779296875,16.505619049072266,0.19341391324996948,0.9214017987251282
residual,60,n03759954/ILSVRC2012_val_00010804_n03759954,13.0,2001,4084,8168,1,1,True,200,2048.000244140625,16.522823333740234,0.19330734014511108,0.9206967949867249
source,60,n03759954/ILSVRC2012_val_00010804_n03759954,13.0,2002,4084,8168,1,1,True,223,2047.9998779296875,16.489213943481445,0.1940295547246933,0.9222533702850342
residual,60,n03759954/ILSVRC2012_val_00010804_n03759954,13.0,2002,4084,8168,1,1,True,200,2048.000244140625,16.50797462463379,0.19349244236946106,0.9232751131057739
source,60,n03759954/ILSVRC2012_val_00010804_n03759954,13.0,2003,4084,8168,1,1,True,223,2047.9998779296875,16.490686416625977,0.19665490090847015,0.9174741506576538
residual,60,n03759954/ILSVRC2012_val_00010804_n03759954,13.0,2003,4084,8168,1,1,True,200,2048.000244140625,16.51129913330078,0.1962042599916458,0.9174081087112427
source,60,n03759954/ILSVRC2012_val_00010804_n03759954,19.0,2001,4084,8168,1,1,True,223,2047.9998779296875,16.558658599853516,0.19267669320106506,0.9208065271377563
residual,60,n03759954/ILSVRC2012_val_00010804_n03759954,19.0,2001,4084,8168,1,1,True,200,2048.000244140625,16.562877655029297,0.19253036379814148,0.9209731817245483
source,60,n03759954/ILSVRC2012_val_00010804_n03759954,19.0,2002,4084,8168,1,1,True,223,2047.9998779296875,16.548368453979492,0.19257567822933197,0.9236897826194763
residual,60,n03759954/ILSVRC2012_val_00010804_n03759954,19.0,2002,4084,8168,1,1,True,200,2048.000244140625,16.553569793701172,0.1925249844789505,0.923672080039978
source,60,n03759954/ILSVRC2012_val_00010804_n03759954,19.0,2003,4084,8168,1,1,True,223,2047.9998779296875,16.553157806396484,0.19466955959796906,0.9188052415847778
residual,60,n03759954/ILSVRC2012_val_00010804_n03759954,19.0,2003,4084,8168,1,1,True,200,2048.000244140625,16.5579776763916,0.1942189633846283,0.9194238185882568
source,61,n03775071/ILSVRC2012_val_00002420_n03775071,1.0,2001,4084,8168,1,0,True,97,2048.00048828125,19.080705642700195,0.1849556863307953,0.8191445469856262
residual,61,n03775071/ILSVRC2012_val_00002420_n03775071,1.0,2001,4084,8168,1,0,True,67,2047.999755859375,18.74482536315918,0.19575749337673187,0.8133452534675598
source,61,n03775071/ILSVRC2012_val_00002420_n03775071,1.0,2002,4084,8168,1,0,True,97,2048.00048828125,13.534134864807129,0.5599653720855713,0.12614011764526367
residual,61,n03775071/ILSVRC2012_val_00002420_n03775071,1.0,2002,4084,8168,1,0,True,67,2047.999755859375,13.000535011291504,0.6097878813743591,0.08324103057384491
source,61,n03775071/ILSVRC2012_val_00002420_n03775071,1.0,2003,4084,8168,1,0,True,97,2048.00048828125,14.528911590576172,0.3562220633029938,0.5972883701324463
residual,61,n03775071/ILSVRC2012_val_00002420_n03775071,1.0,2003,4084,8168,1,0,True,67,2047.999755859375,13.922451972961426,0.39117732644081116,0.5825750827789307
source,61,n03775071/ILSVRC2012_val_00002420_n03775071,4.0,2001,4084,8168,1,1,True,97,2048.00048828125,23.12638282775879,0.08871190249919891,0.9287728071212769
residual,61,n03775071/ILSVRC2012_val_00002420_n03775071,4.0,2001,4084,8168,1,1,True,67,2047.999755859375,23.208332061767578,0.08712165802717209,0.9292505979537964
source,61,n03775071/ILSVRC2012_val_00002420_n03775071,4.0,2002,4084,8168,1,1,True,97,2048.00048828125,23.199708938598633,0.08593590557575226,0.9280712604522705
residual,61,n03775071/ILSVRC2012_val_00002420_n03775071,4.0,2002,4084,8168,1,1,True,67,2047.999755859375,23.306442260742188,0.08372889459133148,0.9274650812149048
source,61,n03775071/ILSVRC2012_val_00002420_n03775071,4.0,2003,4084,8168,1,1,True,97,2048.00048828125,23.0227108001709,0.08780324459075928,0.925899088382721
residual,61,n03775071/ILSVRC2012_val_00002420_n03775071,4.0,2003,4084,8168,1,1,True,67,2047.999755859375,23.104480743408203,0.08603651076555252,0.9267765283584595
source,61,n03775071/ILSVRC2012_val_00002420_n03775071,7.0,2001,4084,8168,1,1,True,97,2048.00048828125,23.286962509155273,0.0856851115822792,0.9295452833175659
residual,61,n03775071/ILSVRC2012_val_00002420_n03775071,7.0,2001,4084,8168,1,1,True,67,2047.999755859375,23.35222625732422,0.08458659052848816,0.9302455186843872
source,61,n03775071/ILSVRC2012_val_00002420_n03775071,7.0,2002,4084,8168,1,1,True,97,2048.00048828125,23.402299880981445,0.08168070018291473,0.9284652471542358
residual,61,n03775071/ILSVRC2012_val_00002420_n03775071,7.0,2002,4084,8168,1,1,True,67,2047.999755859375,23.465953826904297,0.08058184385299683,0.9300195574760437
source,61,n03775071/ILSVRC2012_val_00002420_n03775071,7.0,2003,4084,8168,1,1,True,97,2048.00048828125,23.18462562561035,0.08437831699848175,0.9274214506149292
residual,61,n03775071/ILSVRC2012_val_00002420_n03775071,7.0,2003,4084,8168,1,1,True,67,2047.999755859375,23.259401321411133,0.08334842324256897,0.9286739826202393
source,61,n03775071/ILSVRC2012_val_00002420_n03775071,13.0,2001,4084,8168,1,1,True,97,2048.00048828125,23.48086929321289,0.08165982365608215,0.9320576190948486
residual,61,n03775071/ILSVRC2012_val_00002420_n03775071,13.0,2001,4084,8168,1,1,True,67,2047.999755859375,23.503416061401367,0.08117879927158356,0.9326639771461487
source,61,n03775071/ILSVRC2012_val_00002420_n03775071,13.0,2002,4084,8168,1,1,True,97,2048.00048828125,23.563343048095703,0.07933293282985687,0.9326381087303162
residual,61,n03775071/ILSVRC2012_val_00002420_n03775071,13.0,2002,4084,8168,1,1,True,67,2047.999755859375,23.574081420898438,0.0792420506477356,0.9329971075057983
source,61,n03775071/ILSVRC2012_val_00002420_n03775071,13.0,2003,4084,8168,1,1,True,97,2048.00048828125,23.424335479736328,0.08155012130737305,0.9296432733535767
residual,61,n03775071/ILSVRC2012_val_00002420_n03775071,13.0,2003,4084,8168,1,1,True,67,2047.999755859375,23.45718765258789,0.08119608461856842,0.9306455850601196
source,61,n03775071/ILSVRC2012_val_00002420_n03775071,19.0,2001,4084,8168,1,1,True,97,2048.00048828125,23.54238510131836,0.08034684509038925,0.9338531494140625
residual,61,n03775071/ILSVRC2012_val_00002420_n03775071,19.0,2001,4084,8168,1,1,True,67,2047.999755859375,23.547988891601562,0.08024318516254425,0.9340758323669434
source,61,n03775071/ILSVRC2012_val_00002420_n03775071,19.0,2002,4084,8168,1,1,True,97,2048.00048828125,23.58654022216797,0.07901885360479355,0.9337834119796753
residual,61,n03775071/ILSVRC2012_val_00002420_n03775071,19.0,2002,4084,8168,1,1,True,67,2047.999755859375,23.58523941040039,0.07902124524116516,0.9339658617973328
source,61,n03775071/ILSVRC2012_val_00002420_n03775071,19.0,2003,4084,8168,1,1,True,97,2048.00048828125,23.51534652709961,0.08036992698907852,0.9328652620315552
residual,61,n03775071/ILSVRC2012_val_00002420_n03775071,19.0,2003,4084,8168,1,1,True,67,2047.999755859375,23.525493621826172,0.08019578456878662,0.9333348274230957
source,62,n03782006/ILSVRC2012_val_00004758_n03782006,1.0,2001,4084,8168,1,0,True,133,2047.999755859375,20.111774444580078,0.18433594703674316,0.9247707724571228
residual,62,n03782006/ILSVRC2012_val_00004758_n03782006,1.0,2001,4084,8168,1,0,True,101,2048.0,19.561264038085938,0.2008926272392273,0.9129287004470825
source,62,n03782006/ILSVRC2012_val_00004758_n03782006,1.0,2002,4084,8168,1,0,True,133,2047.999755859375,18.411447525024414,0.22929097712039948,0.868520975112915
residual,62,n03782006/ILSVRC2012_val_00004758_n03782006,1.0,2002,4084,8168,1,0,True,101,2048.0,17.803117752075195,0.24754589796066284,0.8245073556900024
source,62,n03782006/ILSVRC2012_val_00004758_n03782006,1.0,2003,4084,8168,1,0,True,133,2047.999755859375,19.96225929260254,0.2114100307226181,0.9268890619277954
residual,62,n03782006/ILSVRC2012_val_00004758_n03782006,1.0,2003,4084,8168,1,0,True,101,2048.0,19.465187072753906,0.23082637786865234,0.9141222238540649
source,62,n03782006/ILSVRC2012_val_00004758_n03782006,4.0,2001,4084,8168,1,1,True,133,2047.999755859375,22.47890853881836,0.13058516383171082,0.9320144057273865
residual,62,n03782006/ILSVRC2012_val_00004758_n03782006,4.0,2001,4084,8168,1,1,True,101,2048.0,22.57997703552246,0.12819857895374298,0.933600902557373
source,62,n03782006/ILSVRC2012_val_00004758_n03782006,4.0,2002,4084,8168,1,1,True,133,2047.999755859375,22.466585159301758,0.12686796486377716,0.9340356588363647
residual,62,n03782006/ILSVRC2012_val_00004758_n03782006,4.0,2002,4084,8168,1,1,True,101,2048.0,22.55742835998535,0.1251782923936844,0.9347915053367615
source,62,n03782006/ILSVRC2012_val_00004758_n03782006,4.0,2003,4084,8168,1,1,True,133,2047.999755859375,22.509748458862305,0.13723896443843842,0.9148906469345093
residual,62,n03782006/ILSVRC2012_val_00004758_n03782006,4.0,2003,4084,8168,1,1,True,101,2048.0,22.599668502807617,0.13504177331924438,0.9171350002288818
source,62,n03782006/ILSVRC2012_val_00004758_n03782006,7.0,2001,4084,8168,1,1,True,133,2047.999755859375,22.65618133544922,0.1263868808746338,0.935409665107727
residual,62,n03782006/ILSVRC2012_val_00004758_n03782006,7.0,2001,4084,8168,1,1,True,101,2048.0,22.72368621826172,0.12522020936012268,0.9368698000907898
source,62,n03782006/ILSVRC2012_val_00004758_n03782006,7.0,2002,4084,8168,1,1,True,133,2047.999755859375,22.62712860107422,0.1238894835114479,0.93632972240448
residual,62,n03782006/ILSVRC2012_val_00004758_n03782006,7.0,2002,4084,8168,1,1,True,101,2048.0,22.6938533782959,0.12306000292301178,0.9372484683990479
source,62,n03782006/ILSVRC2012_val_00004758_n03782006,7.0,2003,4084,8168,1,1,True,133,2047.999755859375,22.67036247253418,0.13347353041172028,0.920220136642456
residual,62,n03782006/ILSVRC2012_val_00004758_n03782006,7.0,2003,4084,8168,1,1,True,101,2048.0,22.73224639892578,0.13181674480438232,0.9240086674690247
source,62,n03782006/ILSVRC2012_val_00004758_n03782006,13.0,2001,4084,8168,1,1,True,133,2047.999755859375,22.83294677734375,0.12362998723983765,0.9399325847625732
residual,62,n03782006/ILSVRC2012_val_00004758_n03782006,13.0,2001,4084,8168,1,1,True,101,2048.0,22.852571487426758,0.12367650121450424,0.940373957157135
source,62,n03782006/ILSVRC2012_val_00004758_n03782006,13.0,2002,4084,8168,1,1,True,133,2047.999755859375,22.807559967041016,0.12269221246242523,0.9396951198577881
residual,62,n03782006/ILSVRC2012_val_00004758_n03782006,13.0,2002,4084,8168,1,1,True,101,2048.0,22.831153869628906,0.12285902351140976,0.9400006532669067
source,62,n03782006/ILSVRC2012_val_00004758_n03782006,13.0,2003,4084,8168,1,1,True,133,2047.999755859375,22.833770751953125,0.12819935381412506,0.9314823150634766
residual,62,n03782006/ILSVRC2012_val_00004758_n03782006,13.0,2003,4084,8168,1,1,True,101,2048.0,22.851974487304688,0.1274021416902542,0.9331628084182739
source,62,n03782006/ILSVRC2012_val_00004758_n03782006,19.0,2001,4084,8168,1,1,True,133,2047.999755859375,22.877531051635742,0.12377259135246277,0.9406136274337769
residual,62,n03782006/ILSVRC2012_val_00004758_n03782006,19.0,2001,4084,8168,1,1,True,101,2048.0,22.88138198852539,0.12384293973445892,0.9404703378677368
source,62,n03782006/ILSVRC2012_val_00004758_n03782006,19.0,2002,4084,8168,1,1,True,133,2047.999755859375,22.864273071289062,0.1233534961938858,0.9402413368225098
residual,62,n03782006/ILSVRC2012_val_00004758_n03782006,19.0,2002,4084,8168,1,1,True,101,2048.0,22.870594024658203,0.12357239425182343,0.9401895999908447
source,62,n03782006/ILSVRC2012_val_00004758_n03782006,19.0,2003,4084,8168,1,1,True,133,2047.999755859375,22.87548828125,0.12607118487358093,0.9359103441238403
residual,62,n03782006/ILSVRC2012_val_00004758_n03782006,19.0,2003,4084,8168,1,1,True,101,2048.0,22.879274368286133,0.12577351927757263,0.9365923404693604
source,63,n03796401/ILSVRC2012_val_00025827_n03796401,1.0,2001,4084,8168,1,0,True,161,2048.0,17.897724151611328,0.2728874385356903,0.7842191457748413
residual,63,n03796401/ILSVRC2012_val_00025827_n03796401,1.0,2001,4084,8168,1,0,True,131,2047.999755859375,17.479644775390625,0.2950412929058075,0.7146449089050293
source,63,n03796401/ILSVRC2012_val_00025827_n03796401,1.0,2002,4084,8168,1,0,True,161,2048.0,18.7274112701416,0.2851558029651642,0.8159574866294861
residual,63,n03796401/ILSVRC2012_val_00025827_n03796401,1.0,2002,4084,8168,1,0,True,131,2047.999755859375,18.459604263305664,0.30034059286117554,0.8139445781707764
source,63,n03796401/ILSVRC2012_val_00025827_n03796401,1.0,2003,4084,8168,1,0,True,161,2048.0,15.013740539550781,0.30484503507614136,0.7058753967285156
residual,63,n03796401/ILSVRC2012_val_00025827_n03796401,1.0,2003,4084,8168,1,0,True,131,2047.999755859375,14.394640922546387,0.3218924403190613,0.657792329788208
source,63,n03796401/ILSVRC2012_val_00025827_n03796401,4.0,2001,4084,8168,1,1,True,161,2048.0,21.332618713378906,0.16086068749427795,0.8837365508079529
residual,63,n03796401/ILSVRC2012_val_00025827_n03796401,4.0,2001,4084,8168,1,1,True,131,2047.999755859375,21.43425941467285,0.15781459212303162,0.8923565149307251
source,63,n03796401/ILSVRC2012_val_00025827_n03796401,4.0,2002,4084,8168,1,1,True,161,2048.0,21.43022346496582,0.15488047897815704,0.8982462882995605
residual,63,n03796401/ILSVRC2012_val_00025827_n03796401,4.0,2002,4084,8168,1,1,True,131,2047.999755859375,21.528125762939453,0.15269556641578674,0.9042531847953796
source,63,n03796401/ILSVRC2012_val_00025827_n03796401,4.0,2003,4084,8168,1,1,True,161,2048.0,21.35441780090332,0.16198259592056274,0.8965914845466614
residual,63,n03796401/ILSVRC2012_val_00025827_n03796401,4.0,2003,4084,8168,1,1,True,131,2047.999755859375,21.448856353759766,0.15939053893089294,0.9006805419921875
source,63,n03796401/ILSVRC2012_val_00025827_n03796401,7.0,2001,4084,8168,1,1,True,161,2048.0,21.521900177001953,0.15576359629631042,0.8973979949951172
residual,63,n03796401/ILSVRC2012_val_00025827_n03796401,7.0,2001,4084,8168,1,1,True,131,2047.999755859375,21.598819732666016,0.1540413647890091,0.90018630027771
source,63,n03796401/ILSVRC2012_val_00025827_n03796401,7.0,2002,4084,8168,1,1,True,161,2048.0,21.611860275268555,0.15094028413295746,0.9086112976074219
residual,63,n03796401/ILSVRC2012_val_00025827_n03796401,7.0,2002,4084,8168,1,1,True,131,2047.999755859375,21.680294036865234,0.14996479451656342,0.9118683338165283
source,63,n03796401/ILSVRC2012_val_00025827_n03796401,7.0,2003,4084,8168,1,1,True,161,2048.0,21.532054901123047,0.1571502387523651,0.90654456615448
residual,63,n03796401/ILSVRC2012_val_00025827_n03796401,7.0,2003,4084,8168,1,1,True,131,2047.999755859375,21.606626510620117,0.15532460808753967,0.9118186235427856
source,63,n03796401/ILSVRC2012_val_00025827_n03796401,13.0,2001,4084,8168,1,1,True,161,2048.0,21.748992919921875,0.15132543444633484,0.9088801741600037
residual,63,n03796401/ILSVRC2012_val_00025827_n03796401,13.0,2001,4084,8168,1,1,True,131,2047.999755859375,21.77977752685547,0.1508207619190216,0.9107919931411743
source,63,n03796401/ILSVRC2012_val_00025827_n03796401,13.0,2002,4084,8168,1,1,True,161,2048.0,21.80875587463379,0.1492508351802826,0.9162430763244629
residual,63,n03796401/ILSVRC2012_val_00025827_n03796401,13.0,2002,4084,8168,1,1,True,131,2047.999755859375,21.832523345947266,0.1491214781999588,0.9166468977928162
source,63,n03796401/ILSVRC2012_val_00025827_n03796401,13.0,2003,4084,8168,1,1,True,161,2048.0,21.768814086914062,0.15155592560768127,0.9191725254058838
residual,63,n03796401/ILSVRC2012_val_00025827_n03796401,13.0,2003,4084,8168,1,1,True,131,2047.999755859375,21.803115844726562,0.15100106596946716,0.919870138168335
source,63,n03796401/ILSVRC2012_val_00025827_n03796401,19.0,2001,4084,8168,1,1,True,161,2048.0,21.838638305664062,0.1496601700782776,0.9131011962890625
residual,63,n03796401/ILSVRC2012_val_00025827_n03796401,19.0,2001,4084,8168,1,1,True,131,2047.999755859375,21.8502140045166,0.14950993657112122,0.9136005640029907
source,63,n03796401/ILSVRC2012_val_00025827_n03796401,19.0,2002,4084,8168,1,1,True,161,2048.0,21.875709533691406,0.14915499091148376,0.9163061380386353
residual,63,n03796401/ILSVRC2012_val_00025827_n03796401,19.0,2002,4084,8168,1,1,True,131,2047.999755859375,21.882524490356445,0.14927533268928528,0.9158453941345215
source,63,n03796401/ILSVRC2012_val_00025827_n03796401,19.0,2003,4084,8168,1,1,True,161,2048.0,21.864025115966797,0.15028750896453857,0.9201861619949341
residual,63,n03796401/ILSVRC2012_val_00025827_n03796401,19.0,2003,4084,8168,1,1,True,131,2047.999755859375,21.873565673828125,0.15010687708854675,0.9195840358734131
source,64,n03866082/ILSVRC2012_val_00003554_n03866082,1.0,2001,4084,8168,1,0,True,159,2047.9998779296875,21.365619659423828,0.2381184697151184,0.8587073683738708
residual,64,n03866082/ILSVRC2012_val_00003554_n03866082,1.0,2001,4084,8168,1,0,True,138,2047.999755859375,20.826679229736328,0.2546875774860382,0.8295111060142517
source,64,n03866082/ILSVRC2012_val_00003554_n03866082,1.0,2002,4084,8168,1,0,True,159,2047.9998779296875,20.43572425842285,0.24291063845157623,0.832446813583374
residual,64,n03866082/ILSVRC2012_val_00003554_n03866082,1.0,2002,4084,8168,1,0,True,138,2047.999755859375,19.80587387084961,0.25566497445106506,0.8141643404960632
source,64,n03866082/ILSVRC2012_val_00003554_n03866082,1.0,2003,4084,8168,1,0,True,159,2047.9998779296875,22.814815521240234,0.19536910951137543,0.8493238091468811
residual,64,n03866082/ILSVRC2012_val_00003554_n03866082,1.0,2003,4084,8168,1,0,False,0,2047.999755859375,22.08987808227539,0.21349267661571503,0.8491395115852356
source,64,n03866082/ILSVRC2012_val_00003554_n03866082,4.0,2001,4084,8168,1,1,True,159,2047.9998779296875,23.32917022705078,0.17240548133850098,0.8380557298660278
residual,64,n03866082/ILSVRC2012_val_00003554_n03866082,4.0,2001,4084,8168,1,1,True,138,2047.999755859375,23.39748764038086,0.17184394598007202,0.8427263498306274
source,64,n03866082/ILSVRC2012_val_00003554_n03866082,4.0,2002,4084,8168,1,1,True,159,2047.9998779296875,23.298063278198242,0.171291783452034,0.860049307346344
residual,64,n03866082/ILSVRC2012_val_00003554_n03866082,4.0,2002,4084,8168,1,1,True,138,2047.999755859375,23.35850715637207,0.17037785053253174,0.8655110597610474
source,64,n03866082/ILSVRC2012_val_00003554_n03866082,4.0,2003,4084,8168,1,1,True,159,2047.9998779296875,23.191728591918945,0.1741434633731842,0.8388006687164307
residual,64,n03866082/ILSVRC2012_val_00003554_n03866082,4.0,2003,4084,8168,1,1,True,138,2047.999755859375,23.266712188720703,0.17283205687999725,0.8405405282974243
source,64,n03866082/ILSVRC2012_val_00003554_n03866082,7.0,2001,4084,8168,1,1,True,159,2047.9998779296875,23.478485107421875,0.1705089658498764,0.8470308184623718
residual,64,n03866082/ILSVRC2012_val_00003554_n03866082,7.0,2001,4084,8168,1,1,True,138,2047.999755859375,23.53714942932129,0.1697879135608673,0.8507002592086792
source,64,n03866082/ILSVRC2012_val_00003554_n03866082,7.0,2002,4084,8168,1,1,True,159,2047.9998779296875,23.43436050415039,0.16942942142486572,0.8682712316513062
residual,64,n03866082/ILSVRC2012_val_00003554_n03866082,7.0,2002,4084,8168,1,1,True,138,2047.999755859375,23.480417251586914,0.16893552243709564,0.8705315589904785
source,64,n03866082/ILSVRC2012_val_00003554_n03866082,7.0,2003,4084,8168,1,1,True,159,2047.9998779296875,23.36551856994629,0.17134001851081848,0.8474677801132202
residual,64,n03866082/ILSVRC2012_val_00003554_n03866082,7.0,2003,4084,8168,1,1,True,138,2047.999755859375,23.428781509399414,0.17048078775405884,0.8526553511619568
source,64,n03866082/ILSVRC2012_val_00003554_n03866082,13.0,2001,4084,8168,1,1,True,159,2047.9998779296875,23.654869079589844,0.16743022203445435,0.8667267560958862
residual,64,n03866082/ILSVRC2012_val_00003554_n03866082,13.0,2001,4084,8168,1,1,True,138,2047.999755859375,23.675222396850586,0.16690917313098907,0.8698828220367432
source,64,n03866082/ILSVRC2012_val_00003554_n03866082,13.0,2002,4084,8168,1,1,True,159,2047.9998779296875,23.592958450317383,0.16737869381904602,0.8772296905517578
residual,64,n03866082/ILSVRC2012_val_00003554_n03866082,13.0,2002,4084,8168,1,1,True,138,2047.999755859375,23.61139678955078,0.16717612743377686,0.8794071674346924
source,64,n03866082/ILSVRC2012_val_00003554_n03866082,13.0,2003,4084,8168,1,1,True,159,2047.9998779296875,23.5776424407959,0.16863563656806946,0.8628418445587158
residual,64,n03866082/ILSVRC2012_val_00003554_n03866082,13.0,2003,4084,8168,1,1,True,138,2047.999755859375,23.60231590270996,0.16836829483509064,0.8660775423049927
source,64,n03866082/ILSVRC2012_val_00003554_n03866082,19.0,2001,4084,8168,1,1,True,159,2047.9998779296875,23.689424514770508,0.16613493859767914,0.8761321306228638
residual,64,n03866082/ILSVRC2012_val_00003554_n03866082,19.0,2001,4084,8168,1,1,True,138,2047.999755859375,23.69253158569336,0.16604548692703247,0.877129852771759
source,64,n03866082/ILSVRC2012_val_00003554_n03866082,19.0,2002,4084,8168,1,1,True,159,2047.9998779296875,23.647579193115234,0.1661660075187683,0.8821359872817993
residual,64,n03866082/ILSVRC2012_val_00003554_n03866082,19.0,2002,4084,8168,1,1,True,138,2047.999755859375,23.65363121032715,0.16596172749996185,0.8823975324630737
source,64,n03866082/ILSVRC2012_val_00003554_n03866082,19.0,2003,4084,8168,1,1,True,159,2047.9998779296875,23.645095825195312,0.16705605387687683,0.8734867572784424
residual,64,n03866082/ILSVRC2012_val_00003554_n03866082,19.0,2003,4084,8168,1,1,True,138,2047.999755859375,23.652725219726562,0.16678106784820557,0.8749471306800842
source,65,n03876231/ILSVRC2012_val_00022714_n03876231,1.0,2001,4084,8168,1,0,True,123,2048.0,19.852664947509766,0.2158229947090149,0.7856874465942383
residual,65,n03876231/ILSVRC2012_val_00022714_n03876231,1.0,2001,4084,8168,1,0,True,88,2047.999755859375,19.293598175048828,0.23548837006092072,0.7263315916061401
source,65,n03876231/ILSVRC2012_val_00022714_n03876231,1.0,2002,4084,8168,1,0,True,123,2048.0,21.45298957824707,0.17076125741004944,0.9249129295349121
residual,65,n03876231/ILSVRC2012_val_00022714_n03876231,1.0,2002,4084,8168,1,0,True,88,2047.999755859375,21.090229034423828,0.18316516280174255,0.9206215143203735
source,65,n03876231/ILSVRC2012_val_00022714_n03876231,1.0,2003,4084,8168,1,0,True,123,2048.0,22.394107818603516,0.15459215641021729,0.8906183242797852
residual,65,n03876231/ILSVRC2012_val_00022714_n03876231,1.0,2003,4084,8168,1,0,True,88,2047.999755859375,21.809080123901367,0.17190919816493988,0.877187967300415
source,65,n03876231/ILSVRC2012_val_00022714_n03876231,4.0,2001,4084,8168,1,1,True,123,2048.0,24.725725173950195,0.08503301441669464,0.931101381778717
residual,65,n03876231/ILSVRC2012_val_00022714_n03876231,4.0,2001,4084,8168,1,1,True,88,2047.999755859375,24.854421615600586,0.08338826149702072,0.9304783344268799
source,65,n03876231/ILSVRC2012_val_00022714_n03876231,4.0,2002,4084,8168,1,1,True,123,2048.0,24.631135940551758,0.08817785233259201,0.9387763142585754
residual,65,n03876231/ILSVRC2012_val_00022714_n03876231,4.0,2002,4084,8168,1,1,True,88,2047.999755859375,24.769067764282227,0.08597128093242645,0.9386065006256104
