method,method_complex_uses,control,control_complex_uses,scope,metric,equal_resource,source_images,mean_method_minus_control,ci_low,ci_high,interpretation
arithmetic_adaptive,3060,raw_adaptive,3060,primary_1_4_7,psnr_db,True,100,0.04252129978603806,0.01726840474870471,0.07834018037054295,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,raw_adaptive,3060,primary_1_4_7,ssim,True,100,0.0008347857039835688,0.0003567748446431367,0.0013604342824675903,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,raw_adaptive,3060,primary_1_4_7,lpips,True,100,-0.0011831624019477095,-0.002195686285694439,-0.00032188470527115683,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,raw_adaptive,3060,primary_1_4_7,dino,True,100,0.0004863073759608727,-0.0008929276201460132,0.0015998247050576613,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,raw_adaptive,3060,high_13_19,psnr_db,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,raw_adaptive,3060,high_13_19,ssim,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,raw_adaptive,3060,high_13_19,lpips,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,raw_adaptive,3060,high_13_19,dino,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_1,psnr_db,True,100,-1.5093256918589273,-1.6911121288140618,-1.3222714701493576,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_1,ssim,True,100,-0.04977934431284666,-0.05921732465022555,-0.03926323817453038,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_1,lpips,True,100,-0.053942250994344555,-0.06029910498733323,-0.047753913311908654,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_1,dino,True,100,0.26434713453054426,0.23929618068163594,0.2902298101447522,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_4,psnr_db,True,100,-1.180105202992757,-1.3216547718842826,-1.033591948986053,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_4,ssim,True,100,-0.049836613287528364,-0.05746300790458921,-0.04186129926641784,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_4,lpips,True,100,-0.0330075154453516,-0.03806300530551623,-0.02812537633224081,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_4,dino,True,100,0.09209973663091661,0.0796001805042227,0.10555304657171172,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_7,psnr_db,True,100,-0.9407832654317219,-1.0364715712865193,-0.8419187761942549,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_7,ssim,True,100,-0.045460423131783806,-0.050970381028950205,-0.039879629860321696,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_7,lpips,True,100,-0.021504633507380886,-0.025485643348190937,-0.01780511150012414,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_7,dino,True,100,0.0326831458012263,0.025918091128269843,0.0400215225170056,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_13,psnr_db,True,100,-2.4863412221272787,-2.58166437959671,-2.388225623766582,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_13,ssim,True,100,-0.09977951576312384,-0.10634144479160508,-0.09311607599010076,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_13,lpips,True,100,0.024813321568071842,0.021287461507444583,0.028137143156025564,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_13,dino,True,100,-0.01660203317801157,-0.021281949107845612,-0.011919055312871926,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_19,psnr_db,True,100,-2.793562138875325,-2.913344441890716,-2.6712801294326782,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_19,ssim,True,100,-0.10929413100083668,-0.11635923526684441,-0.10213159512604285,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_19,lpips,True,100,0.03525816597975791,0.03202078039882082,0.03840140888863243,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,snr_19,dino,True,100,-0.02214685559272767,-0.026470824663837773,-0.0177985042333603,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,primary_1_4_7,psnr_db,True,100,-1.2100713867611352,-1.3318308857811814,-1.0828956471284221,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,primary_1_4_7,ssim,True,100,-0.04835879357738628,-0.05568815077417012,-0.040616715226736336,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,primary_1_4_7,lpips,True,100,-0.03615146664902568,-0.040953894327705125,-0.031602104704930536,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,primary_1_4_7,dino,True,100,0.12971000565422905,0.11657572759853471,0.14330111562957368,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,high_13_19,psnr_db,True,100,-2.639951680501302,-2.74669468363126,-2.530492082277933,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,high_13_19,ssim,True,100,-0.10453682338198027,-0.11134567579875393,-0.09763729975993433,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,high_13_19,lpips,True,100,0.03003574377391487,0.026684498608383973,0.03325156789362276,system_comparison_not_architecture_causality
arithmetic_adaptive,3060,wetok_r3,3060,high_13_19,dino,True,100,-0.01937444438536962,-0.023768772495289654,-0.014928347927828635,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_1,psnr_db,False,100,1.07780255317688,0.877678508758545,1.2768969321250918,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_1,ssim,False,100,0.03840177163481713,0.031103744460580257,0.04531374478184929,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_1,lpips,False,100,-0.03499860566730301,-0.04216351004255315,-0.027277425736809784,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_1,dino,False,100,0.014999773005644479,0.0032342669169108038,0.025950528432925547,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_4,psnr_db,False,100,1.4367397689819337,1.2703820125261944,1.6009665247599285,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_4,ssim,False,100,0.0530904982984066,0.04721345240995289,0.058908803394685176,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_4,lpips,False,100,-0.03626222403720021,-0.04115685005268704,-0.03085460423057278,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_4,dino,False,100,0.03071147859096527,0.022399618739883102,0.03902778369188309,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_7,psnr_db,False,100,0.019624716440836566,0.0,0.0505713526407877,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_7,ssim,False,100,0.00025910372535387636,-1.4007091522216796e-08,0.0006486699022352684,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_7,lpips,False,100,-0.00021789332230885832,-0.0005461658537387851,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_7,dino,False,100,8.271157741546631e-05,-0.00010241806507110707,0.000350552797317506,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_13,psnr_db,False,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_13,ssim,False,100,-9.98377799987793e-09,-1.8328428268432617e-08,-1.4901161193847657e-09,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_13,lpips,False,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_13,dino,False,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_19,psnr_db,False,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_19,ssim,False,100,-9.98377799987793e-09,-1.8328428268432617e-08,-1.4901161193847657e-09,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_19,lpips,False,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,snr_19,dino,False,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,primary_1_4_7,psnr_db,False,100,0.8447223461998833,0.745510309881634,0.9475237994988763,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,primary_1_4_7,ssim,False,100,0.030583791219525872,0.02719560774074246,0.03400212843147004,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,primary_1_4_7,lpips,False,100,-0.023826241008937363,-0.02693320374987606,-0.02052770085301664,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,primary_1_4_7,dino,False,100,0.01526465439134174,0.010531002965238364,0.019863719046943708,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,high_13_19,psnr_db,False,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,high_13_19,ssim,False,100,-9.98377799987793e-09,-1.8328428268432617e-08,-1.4901161193847657e-09,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,high_13_19,lpips,False,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,arithmetic_adaptive,3060,high_13_19,dino,False,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_1,psnr_db,False,100,-4.15839137395223,-4.400819621245067,-3.9262055268287646,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_1,ssim,False,100,-0.13088465483238299,-0.14448111932662625,-0.11735884860809888,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_1,lpips,False,100,-0.05135433409983913,-0.0627816111620826,-0.03994426917315772,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_1,dino,False,100,0.4465982259127001,0.4171057430647002,0.4764074122921254,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_4,psnr_db,False,100,-3.323137744267782,-3.491920214494069,-3.1611635686556485,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_4,ssim,False,100,-0.10700290953119594,-0.11781835711871586,-0.09579378645742936,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_4,lpips,False,100,-0.057611151859164246,-0.065611530215169,-0.04969636950238299,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_4,dino,False,100,0.3591830269992351,0.3322928391794364,0.3862406520545484,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_7,psnr_db,False,100,-4.1117959912618,-4.261556182861328,-3.958309380054472,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_7,ssim,False,100,-0.13734557603796324,-0.14947394294291733,-0.1252628819060822,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_7,lpips,False,100,-0.030646091761688393,-0.03756613446585835,-0.0242082251648729,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_7,dino,False,100,0.26841951534152036,0.24322082363814113,0.2946168045128385,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_13,psnr_db,False,100,-5.223544419606527,-5.430896499792735,-5.014133313179016,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_13,ssim,False,100,-0.17319983884692194,-0.18753072049592925,-0.15900133352478346,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_13,lpips,False,100,-0.0027522000918785727,-0.009819257130846385,0.0037800134764984254,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_13,dino,False,100,0.1787054805457592,0.1562733048945665,0.20349467482045278,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_19,psnr_db,False,100,-5.639519036610923,-5.878567948977152,-5.400832674980164,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_19,ssim,False,100,-0.18457642391324044,-0.19964727109918987,-0.1696201600804925,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_19,lpips,False,100,0.005524418981124955,-0.0016184252328239378,0.012152378649916492,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,snr_19,dino,False,100,0.15109460324048996,0.1292081110700964,0.17538773017128306,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,primary_1_4_7,psnr_db,False,100,-3.864441703160604,-4.022958662880793,-3.7057999328242435,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,primary_1_4_7,ssim,False,100,-0.12507771346718072,-0.13640517118780146,-0.11342616329145512,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,primary_1_4_7,lpips,False,100,-0.04653719257356392,-0.054506985475671364,-0.03899255950148735,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,primary_1_4_7,dino,False,100,0.35806692275115176,0.3330609100358042,0.38367376881413584,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,high_13_19,psnr_db,False,100,-5.431531728108724,-5.654596088091532,-5.208951498031618,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,high_13_19,ssim,False,100,-0.17888813138008117,-0.19361799035593866,-0.16432666250566635,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,high_13_19,lpips,False,100,0.0013861094446231922,-0.005716331062217556,0.007977027175171915,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,perceptual_deepjscc,3060,high_13_19,dino,False,100,0.16490004189312454,0.14281794016435737,0.18945729484533258,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_1,psnr_db,False,100,1.15013929049174,0.9349822764396674,1.360347081502279,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_1,ssim,False,100,0.03944018007566532,0.03221853718999774,0.046309004167405264,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_1,lpips,False,100,-0.03718288543944557,-0.044650521743576976,-0.029334655753492065,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_1,dino,False,100,0.014500600894292193,0.0030314931025107648,0.025384425178170203,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_4,psnr_db,False,100,1.4375500869750977,1.2718016869227091,1.6010976281166076,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_4,ssim,False,100,0.0530796787639459,0.04719144269078969,0.058908803394685176,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_4,lpips,False,100,-0.036269957938541965,-0.04115511700712765,-0.030884884277513874,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_4,dino,False,100,0.030691933830579124,0.022360854650537172,0.039018882095813744,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_7,psnr_db,False,100,0.07404156049092604,0.0402312635580698,0.11486164371172579,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_7,ssim,False,100,0.0017358719309171061,0.0010568992545207357,0.00255936467771729,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_7,lpips,False,100,-0.0015753668546676638,-0.002383000471318761,-0.0008934122857948145,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_7,dino,False,100,0.0020603505770365373,0.0007396319607893616,0.003629901861151057,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_13,psnr_db,False,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_13,ssim,False,100,-9.98377799987793e-09,-1.8328428268432617e-08,-1.4901161193847657e-09,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_13,lpips,False,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_13,dino,False,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_19,psnr_db,False,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_19,ssim,False,100,-9.98377799987793e-09,-1.8328428268432617e-08,-1.4901161193847657e-09,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_19,lpips,False,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,snr_19,dino,False,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,primary_1_4_7,psnr_db,False,100,0.8872436459859213,0.7851303114096324,0.9911895831425978,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,primary_1_4_7,ssim,False,100,0.031418576923509446,0.027985609830150165,0.03483747327224248,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,primary_1_4_7,lpips,False,100,-0.02500940341088507,-0.028270917736200826,-0.021606955587346516,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,primary_1_4_7,dino,False,100,0.015750961767302608,0.010960291561153189,0.02044090572165118,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,high_13_19,psnr_db,False,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,high_13_19,ssim,False,100,-9.98377799987793e-09,-1.8328428268432617e-08,-1.4901161193847657e-09,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,high_13_19,lpips,False,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive,3060,high_13_19,dino,False,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_1,psnr_db,True,100,-0.14412293752034505,-0.34553419987360634,0.04867075125376336,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_1,ssim,True,100,-0.012627886893848575,-0.02022103397858639,-0.0057826850150401446,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_1,lpips,True,100,0.013354731251796086,0.005648775122438868,0.02174500695243476,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_1,dino,True,100,-0.020075698296229048,-0.03185946593185266,-0.009317936584353445,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_4,psnr_db,True,100,0.01345362981160486,-0.07886306715011582,0.10330588197708133,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_4,ssim,True,100,-0.002147550731897356,-0.00574996771787604,0.0008995780237019062,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_4,lpips,True,100,0.000683610439300536,-0.0035765977709864595,0.00516297933893899,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_4,dino,True,100,0.000647280613581338,-0.0041084524095058505,0.005153335099418956,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_7,psnr_db,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_7,ssim,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_7,lpips,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_7,dino,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_13,psnr_db,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_13,ssim,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_13,lpips,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_13,dino,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_19,psnr_db,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_19,ssim,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_19,lpips,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,snr_19,dino,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,primary_1_4_7,psnr_db,True,100,-0.043556435902913596,-0.12103170739279873,0.0297476390732658,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,primary_1_4_7,ssim,True,100,-0.004925145875248643,-0.007771583080809146,-0.002306390177872442,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,primary_1_4_7,lpips,True,100,0.00467944723036554,0.0015011855917465347,0.008068982510930958,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,primary_1_4_7,dino,True,100,-0.006476139227549244,-0.010580059164100233,-0.0026776982396841233,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,high_13_19,psnr_db,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,high_13_19,ssim,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,high_13_19,lpips,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,raw_adaptive_N4204,4204,high_13_19,dino,True,100,0.0,0.0,0.0,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,wetok_r3,3060,snr_1,psnr_db,False,100,-0.4315231386820473,-0.6756440048217769,-0.18915741880734765,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,wetok_r3,3060,snr_1,ssim,False,100,-0.011377572678029534,-0.022743650575478867,0.0005590064699451119,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,wetok_r3,3060,snr_1,lpips,False,100,-0.08894085666164755,-0.09832206277425089,-0.07911325553494196,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,wetok_r3,3060,snr_1,dino,False,100,0.2793469075361888,0.2549833206223945,0.30397445049881927,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,wetok_r3,3060,snr_4,psnr_db,False,100,0.2566345659891765,0.057556032896042046,0.4565810956160225,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,wetok_r3,3060,snr_4,ssim,False,100,0.0032538850108782408,-0.00471057545517882,0.01148054859290519,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,wetok_r3,3060,snr_4,lpips,False,100,-0.06926973948255181,-0.07531170632736757,-0.06306864672324931,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,wetok_r3,3060,snr_4,dino,False,100,0.12281121522188189,0.10896196520080174,0.1375801789835096,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,wetok_r3,3060,snr_7,psnr_db,False,100,-0.9211585489908853,-1.0175974195798236,-0.8214076126416525,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,wetok_r3,3060,snr_7,ssim,False,100,-0.04520131940642992,-0.050805287356177974,-0.03954158113524318,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,wetok_r3,3060,snr_7,lpips,False,100,-0.021722526829689746,-0.025705287584258864,-0.018064006652217354,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,wetok_r3,3060,snr_7,dino,False,100,0.032765857378641766,0.025998860120773314,0.04008670231203239,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,wetok_r3,3060,snr_13,psnr_db,False,100,-2.4863412221272787,-2.58166437959671,-2.388225623766582,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,wetok_r3,3060,snr_13,ssim,False,100,-0.09977952574690184,-0.10634146005784471,-0.09311608699088302,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,wetok_r3,3060,snr_13,lpips,False,100,0.024813321568071842,0.021287461507444583,0.028137143156025564,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,wetok_r3,3060,snr_13,dino,False,100,-0.01660203317801157,-0.021281949107845612,-0.011919055312871926,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,wetok_r3,3060,snr_19,psnr_db,False,100,-2.793562138875325,-2.913344441890716,-2.6712801294326782,system_comparison_not_architecture_causality
arithmetic_adaptive_N4204,4204,wetok_r3,3060,snr_19,ssim,False,100,-0.10929414098461468,-0.11635924257586398,-0.10213161055992055,system_comparison_not_architecture_causality
