method,source_index,image_id,snr_db,seed,N,E,header_ok,body_crc_ok,checkpoint_sha256,psnr_db,lpips_alex,dino_cosine
original_residual_control,44,n02951585/ILSVRC2012_val_00008336_n02951585,13.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,26.90494155883789,0.10665109753608704,0.8868211507797241
predicted_innovation_candidate,44,n02951585/ILSVRC2012_val_00008336_n02951585,13.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,26.985681533813477,0.1045282632112503,0.8860433101654053
original_residual_control,44,n02951585/ILSVRC2012_val_00008336_n02951585,13.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,26.856632232666016,0.10511472821235657,0.8928087949752808
predicted_innovation_candidate,44,n02951585/ILSVRC2012_val_00008336_n02951585,13.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,26.890323638916016,0.10349899530410767,0.8978019952774048
original_residual_control,44,n02951585/ILSVRC2012_val_00008336_n02951585,13.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,26.876468658447266,0.10518522560596466,0.8984353542327881
predicted_innovation_candidate,44,n02951585/ILSVRC2012_val_00008336_n02951585,13.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,26.95769500732422,0.10138295590877533,0.9065581560134888
original_residual_control,44,n02951585/ILSVRC2012_val_00008336_n02951585,19.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,26.991127014160156,0.1052788645029068,0.8889204859733582
predicted_innovation_candidate,44,n02951585/ILSVRC2012_val_00008336_n02951585,19.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,27.077960968017578,0.10189267992973328,0.8902428150177002
original_residual_control,44,n02951585/ILSVRC2012_val_00008336_n02951585,19.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,26.959421157836914,0.10421663522720337,0.8911816477775574
predicted_innovation_candidate,44,n02951585/ILSVRC2012_val_00008336_n02951585,19.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,27.017261505126953,0.10104947537183762,0.8951390981674194
original_residual_control,44,n02951585/ILSVRC2012_val_00008336_n02951585,19.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,26.956615447998047,0.10385468602180481,0.8956117630004883
predicted_innovation_candidate,44,n02951585/ILSVRC2012_val_00008336_n02951585,19.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,27.039060592651367,0.10046887397766113,0.8994544744491577
original_residual_control,45,n02980441/ILSVRC2012_val_00023472_n02980441,1.0,2001,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,22.149438858032227,0.23834900557994843,0.7201745510101318
predicted_innovation_candidate,45,n02980441/ILSVRC2012_val_00023472_n02980441,1.0,2001,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,22.45904541015625,0.22992129623889923,0.7446911931037903
original_residual_control,45,n02980441/ILSVRC2012_val_00023472_n02980441,1.0,2002,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,20.89137840270996,0.28716325759887695,0.6322759985923767
predicted_innovation_candidate,45,n02980441/ILSVRC2012_val_00023472_n02980441,1.0,2002,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,20.96839714050293,0.2794647514820099,0.6252181529998779
original_residual_control,45,n02980441/ILSVRC2012_val_00023472_n02980441,1.0,2003,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,22.51016616821289,0.20228005945682526,0.8209003210067749
predicted_innovation_candidate,45,n02980441/ILSVRC2012_val_00023472_n02980441,1.0,2003,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,22.572534561157227,0.1963573545217514,0.8322646021842957
original_residual_control,45,n02980441/ILSVRC2012_val_00023472_n02980441,4.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.849533081054688,0.15075571835041046,0.8240141868591309
predicted_innovation_candidate,45,n02980441/ILSVRC2012_val_00023472_n02980441,4.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.858535766601562,0.14910754561424255,0.8274567127227783
original_residual_control,45,n02980441/ILSVRC2012_val_00023472_n02980441,4.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.1146240234375,0.1420019567012787,0.8407619595527649
predicted_innovation_candidate,45,n02980441/ILSVRC2012_val_00023472_n02980441,4.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.082916259765625,0.14392469823360443,0.8359411954879761
original_residual_control,45,n02980441/ILSVRC2012_val_00023472_n02980441,4.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.64706802368164,0.15267309546470642,0.8515921831130981
predicted_innovation_candidate,45,n02980441/ILSVRC2012_val_00023472_n02980441,4.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.647369384765625,0.1527743637561798,0.8687164187431335
original_residual_control,45,n02980441/ILSVRC2012_val_00023472_n02980441,7.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.164520263671875,0.14231106638908386,0.8345293998718262
predicted_innovation_candidate,45,n02980441/ILSVRC2012_val_00023472_n02980441,7.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.156818389892578,0.14077447354793549,0.8378198146820068
original_residual_control,45,n02980441/ILSVRC2012_val_00023472_n02980441,7.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.347354888916016,0.13833457231521606,0.8568382263183594
predicted_innovation_candidate,45,n02980441/ILSVRC2012_val_00023472_n02980441,7.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.317052841186523,0.13955450057983398,0.8474206924438477
original_residual_control,45,n02980441/ILSVRC2012_val_00023472_n02980441,7.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.015888214111328,0.14425824582576752,0.8538116216659546
predicted_innovation_candidate,45,n02980441/ILSVRC2012_val_00023472_n02980441,7.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.007938385009766,0.14436045289039612,0.863474428653717
original_residual_control,45,n02980441/ILSVRC2012_val_00023472_n02980441,13.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.49030303955078,0.13207131624221802,0.8474670648574829
predicted_innovation_candidate,45,n02980441/ILSVRC2012_val_00023472_n02980441,13.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.483379364013672,0.13321974873542786,0.8504216074943542
original_residual_control,45,n02980441/ILSVRC2012_val_00023472_n02980441,13.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.575267791748047,0.13082626461982727,0.8577132821083069
predicted_innovation_candidate,45,n02980441/ILSVRC2012_val_00023472_n02980441,13.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.55632209777832,0.13231603801250458,0.852385938167572
original_residual_control,45,n02980441/ILSVRC2012_val_00023472_n02980441,13.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.428932189941406,0.13497868180274963,0.8542118072509766
predicted_innovation_candidate,45,n02980441/ILSVRC2012_val_00023472_n02980441,13.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.416339874267578,0.1356116533279419,0.8578022718429565
original_residual_control,45,n02980441/ILSVRC2012_val_00023472_n02980441,19.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.58624267578125,0.12946094572544098,0.8573533296585083
predicted_innovation_candidate,45,n02980441/ILSVRC2012_val_00023472_n02980441,19.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.58603858947754,0.13002102077007294,0.8583681583404541
original_residual_control,45,n02980441/ILSVRC2012_val_00023472_n02980441,19.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.621246337890625,0.12935414910316467,0.8576775789260864
predicted_innovation_candidate,45,n02980441/ILSVRC2012_val_00023472_n02980441,19.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.617019653320312,0.13023142516613007,0.8549213409423828
original_residual_control,45,n02980441/ILSVRC2012_val_00023472_n02980441,19.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.5560245513916,0.1311141699552536,0.8573748469352722
predicted_innovation_candidate,45,n02980441/ILSVRC2012_val_00023472_n02980441,19.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.552488327026367,0.13150447607040405,0.8590606451034546
original_residual_control,46,n03028079/ILSVRC2012_val_00031446_n03028079,1.0,2001,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.516685485839844,0.19483345746994019,0.7938176393508911
predicted_innovation_candidate,46,n03028079/ILSVRC2012_val_00031446_n03028079,1.0,2001,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.603858947753906,0.1905435174703598,0.8096559047698975
original_residual_control,46,n03028079/ILSVRC2012_val_00031446_n03028079,1.0,2002,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,22.78029441833496,0.2179151475429535,0.7359829545021057
predicted_innovation_candidate,46,n03028079/ILSVRC2012_val_00031446_n03028079,1.0,2002,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.0471248626709,0.2080434113740921,0.7587931752204895
original_residual_control,46,n03028079/ILSVRC2012_val_00031446_n03028079,1.0,2003,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.076885223388672,0.15235747396945953,0.7511781454086304
predicted_innovation_candidate,46,n03028079/ILSVRC2012_val_00031446_n03028079,1.0,2003,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.18981170654297,0.15220528841018677,0.7723672389984131
original_residual_control,46,n03028079/ILSVRC2012_val_00031446_n03028079,4.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.83466148376465,0.13037844002246857,0.8597354888916016
predicted_innovation_candidate,46,n03028079/ILSVRC2012_val_00031446_n03028079,4.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.90447998046875,0.13178135454654694,0.8848708271980286
original_residual_control,46,n03028079/ILSVRC2012_val_00031446_n03028079,4.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.64984130859375,0.12477360665798187,0.8195511102676392
predicted_innovation_candidate,46,n03028079/ILSVRC2012_val_00031446_n03028079,4.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.752613067626953,0.12338080257177353,0.8404037356376648
original_residual_control,46,n03028079/ILSVRC2012_val_00031446_n03028079,4.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.575252532958984,0.12086142599582672,0.8516155481338501
predicted_innovation_candidate,46,n03028079/ILSVRC2012_val_00031446_n03028079,4.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.653881072998047,0.12175402045249939,0.8390510082244873
original_residual_control,46,n03028079/ILSVRC2012_val_00031446_n03028079,7.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.11773109436035,0.1216898113489151,0.8716223239898682
predicted_innovation_candidate,46,n03028079/ILSVRC2012_val_00031446_n03028079,7.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.208221435546875,0.12243615090847015,0.894210934638977
original_residual_control,46,n03028079/ILSVRC2012_val_00031446_n03028079,7.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.00090789794922,0.11662297695875168,0.8500567674636841
predicted_innovation_candidate,46,n03028079/ILSVRC2012_val_00031446_n03028079,7.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.107940673828125,0.11449380964040756,0.8582662343978882
original_residual_control,46,n03028079/ILSVRC2012_val_00031446_n03028079,7.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,24.911895751953125,0.11441140621900558,0.8688503503799438
predicted_innovation_candidate,46,n03028079/ILSVRC2012_val_00031446_n03028079,7.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.0199031829834,0.11341811716556549,0.8614234924316406
original_residual_control,46,n03028079/ILSVRC2012_val_00031446_n03028079,13.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.37627410888672,0.11341168731451035,0.8872119784355164
predicted_innovation_candidate,46,n03028079/ILSVRC2012_val_00031446_n03028079,13.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.531131744384766,0.11117450892925262,0.8930352330207825
original_residual_control,46,n03028079/ILSVRC2012_val_00031446_n03028079,13.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.323043823242188,0.1105695515871048,0.8852372169494629
predicted_innovation_candidate,46,n03028079/ILSVRC2012_val_00031446_n03028079,13.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.465803146362305,0.10780429095029831,0.8853626251220703
original_residual_control,46,n03028079/ILSVRC2012_val_00031446_n03028079,13.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.27061653137207,0.11103039234876633,0.8873156309127808
predicted_innovation_candidate,46,n03028079/ILSVRC2012_val_00031446_n03028079,13.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.430936813354492,0.10852935910224915,0.8841668367385864
original_residual_control,46,n03028079/ILSVRC2012_val_00031446_n03028079,19.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.437217712402344,0.11068267375230789,0.8893738985061646
predicted_innovation_candidate,46,n03028079/ILSVRC2012_val_00031446_n03028079,19.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.613290786743164,0.1083344891667366,0.893172025680542
original_residual_control,46,n03028079/ILSVRC2012_val_00031446_n03028079,19.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.40262222290039,0.10920681059360504,0.893447995185852
predicted_innovation_candidate,46,n03028079/ILSVRC2012_val_00031446_n03028079,19.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.571590423583984,0.1065976470708847,0.8912107348442078
original_residual_control,46,n03028079/ILSVRC2012_val_00031446_n03028079,19.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.383934020996094,0.11031150817871094,0.8925782442092896
predicted_innovation_candidate,46,n03028079/ILSVRC2012_val_00031446_n03028079,19.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,25.566123962402344,0.10770358145236969,0.8910733461380005
original_residual_control,47,n03109150/ILSVRC2012_val_00032588_n03109150,1.0,2001,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.68755531311035,0.13171491026878357,0.7837588787078857
predicted_innovation_candidate,47,n03109150/ILSVRC2012_val_00032588_n03109150,1.0,2001,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.804222106933594,0.12821105122566223,0.769783616065979
original_residual_control,47,n03109150/ILSVRC2012_val_00032588_n03109150,1.0,2002,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.356103897094727,0.1396862119436264,0.7730588912963867
predicted_innovation_candidate,47,n03109150/ILSVRC2012_val_00032588_n03109150,1.0,2002,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.509300231933594,0.13665813207626343,0.7986428737640381
original_residual_control,47,n03109150/ILSVRC2012_val_00032588_n03109150,1.0,2003,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.011154174804688,0.16849584877490997,0.7971945405006409
predicted_innovation_candidate,47,n03109150/ILSVRC2012_val_00032588_n03109150,1.0,2003,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,21.163585662841797,0.16436797380447388,0.8169097304344177
original_residual_control,47,n03109150/ILSVRC2012_val_00032588_n03109150,4.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,22.802419662475586,0.10319507122039795,0.8439486026763916
predicted_innovation_candidate,47,n03109150/ILSVRC2012_val_00032588_n03109150,4.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,22.804595947265625,0.10148559510707855,0.8600558042526245
original_residual_control,47,n03109150/ILSVRC2012_val_00032588_n03109150,4.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,22.835384368896484,0.10190285742282867,0.8819261789321899
predicted_innovation_candidate,47,n03109150/ILSVRC2012_val_00032588_n03109150,4.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,22.910606384277344,0.10238801687955856,0.8832800984382629
original_residual_control,47,n03109150/ILSVRC2012_val_00032588_n03109150,4.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,22.92361831665039,0.1072850227355957,0.8791229724884033
predicted_innovation_candidate,47,n03109150/ILSVRC2012_val_00032588_n03109150,4.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,22.95812225341797,0.10805779695510864,0.8896539807319641
original_residual_control,47,n03109150/ILSVRC2012_val_00032588_n03109150,7.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.137056350708008,0.09817143529653549,0.8583036661148071
predicted_innovation_candidate,47,n03109150/ILSVRC2012_val_00032588_n03109150,7.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.119483947753906,0.09708411246538162,0.8693196773529053
original_residual_control,47,n03109150/ILSVRC2012_val_00032588_n03109150,7.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.134214401245117,0.09673640877008438,0.8943599462509155
predicted_innovation_candidate,47,n03109150/ILSVRC2012_val_00032588_n03109150,7.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.1795654296875,0.0976424291729927,0.8926698565483093
original_residual_control,47,n03109150/ILSVRC2012_val_00032588_n03109150,7.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.208730697631836,0.1004631519317627,0.8873946666717529
predicted_innovation_candidate,47,n03109150/ILSVRC2012_val_00032588_n03109150,7.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.20905303955078,0.10154657065868378,0.8995248675346375
original_residual_control,47,n03109150/ILSVRC2012_val_00032588_n03109150,13.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.478588104248047,0.0918692797422409,0.8860956430435181
predicted_innovation_candidate,47,n03109150/ILSVRC2012_val_00032588_n03109150,13.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.458032608032227,0.09373419731855392,0.8894937038421631
original_residual_control,47,n03109150/ILSVRC2012_val_00032588_n03109150,13.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.449443817138672,0.09181435406208038,0.902389645576477
predicted_innovation_candidate,47,n03109150/ILSVRC2012_val_00032588_n03109150,13.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.460830688476562,0.09320440143346786,0.9006174206733704
original_residual_control,47,n03109150/ILSVRC2012_val_00032588_n03109150,13.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.49360466003418,0.09334905445575714,0.9026907682418823
predicted_innovation_candidate,47,n03109150/ILSVRC2012_val_00032588_n03109150,13.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.478071212768555,0.09527891874313354,0.9121971130371094
original_residual_control,47,n03109150/ILSVRC2012_val_00032588_n03109150,19.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.570667266845703,0.09118963032960892,0.8987544775009155
predicted_innovation_candidate,47,n03109150/ILSVRC2012_val_00032588_n03109150,19.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.555675506591797,0.091867595911026,0.9013853669166565
original_residual_control,47,n03109150/ILSVRC2012_val_00032588_n03109150,19.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.55126190185547,0.09116636961698532,0.9044510722160339
predicted_innovation_candidate,47,n03109150/ILSVRC2012_val_00032588_n03109150,19.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.557209014892578,0.09290650486946106,0.9055627584457397
original_residual_control,47,n03109150/ILSVRC2012_val_00032588_n03109150,19.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.57343864440918,0.09226011484861374,0.9073418378829956
predicted_innovation_candidate,47,n03109150/ILSVRC2012_val_00032588_n03109150,19.0,2003,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,23.563308715820312,0.09243746101856232,0.9139617085456848
original_residual_control,48,n03127747/ILSVRC2012_val_00003732_n03127747,1.0,2001,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,16.72538185119629,0.19813165068626404,0.8113657236099243
predicted_innovation_candidate,48,n03127747/ILSVRC2012_val_00003732_n03127747,1.0,2001,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,16.546117782592773,0.20198781788349152,0.7886476516723633
original_residual_control,48,n03127747/ILSVRC2012_val_00003732_n03127747,1.0,2002,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,16.493043899536133,0.1827303171157837,0.9052953720092773
predicted_innovation_candidate,48,n03127747/ILSVRC2012_val_00003732_n03127747,1.0,2002,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,16.555540084838867,0.17838269472122192,0.9128060340881348
original_residual_control,48,n03127747/ILSVRC2012_val_00003732_n03127747,1.0,2003,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.74620246887207,0.16807720065116882,0.8349220156669617
predicted_innovation_candidate,48,n03127747/ILSVRC2012_val_00003732_n03127747,1.0,2003,4084,8168,True,False,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,17.867887496948242,0.16146811842918396,0.8482065200805664
original_residual_control,48,n03127747/ILSVRC2012_val_00003732_n03127747,4.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,20.194869995117188,0.10977155715227127,0.9425937533378601
predicted_innovation_candidate,48,n03127747/ILSVRC2012_val_00003732_n03127747,4.0,2001,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,20.239503860473633,0.11078465729951859,0.9277753829956055
original_residual_control,48,n03127747/ILSVRC2012_val_00003732_n03127747,4.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,20.019489288330078,0.11488578468561172,0.9339911937713623
predicted_innovation_candidate,48,n03127747/ILSVRC2012_val_00003732_n03127747,4.0,2002,4084,8168,True,True,46620a5305ab717718bdc27b9e21a7ac1bbfdd5d5f0966635971d82d004db1a1,20.096837997436523,0.11507928371429443,0.9255384802818298
