source_index,image_id,snr_db,noise_seed,method,repeat,order,position,tx_ms,rx_ms,total_ms
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,m8_receiver_only_refiner,1,7,7,9.792722063139081,59.66824200004339,69.46096406318247
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,m8_plus_latent_512,1,7,8,57.31018597725779,59.63350599631667,116.94369197357446
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,m8_plus_latent_1024,1,7,9,57.23579507321119,59.51928498689085,116.75508006010205
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,raw_N3060_m8_Dc,1,7,10,9.705650969408453,59.060471947304904,68.76612291671336
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,arithmetic_N3060_m8_Dc,1,7,11,61.01309205405414,77.1940320264548,138.20712408050895
0,n01440764/ILSVRC2012_val_00003014_n01440764,13,2001,raw_N3060_m9_Dc,1,7,12,10.690051014535129,60.08820794522762,70.77825895976275
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,arithmetic_N3060_m9_Dc,0,8,0,78.46610399428755,88.73698592651635,167.2030899208039
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,raw_N3572_m8_Dc,0,8,1,9.827008005231619,59.373071999289095,69.20008000452071
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,arithmetic_N3572_m8_Dc,0,8,2,60.95853203441948,76.97782199829817,137.93635403271765
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,raw_N4084_m8_Dc,0,8,3,9.794692043215036,59.442836907692254,69.23752895090729
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,arithmetic_N4084_m8_Dc,0,8,4,60.99132704548538,77.01300201006234,138.00432905554771
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,m8_D0,0,8,5,9.750089957378805,59.45810198318213,69.20819194056094
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,m8_Dc_only,0,8,6,9.778923937119544,59.0428119758144,68.82173591293395
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,m8_receiver_only_refiner,0,8,7,9.782050969079137,59.655860997736454,69.43791196681559
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,m8_plus_latent_512,0,8,8,57.61814792640507,59.40005904994905,117.01820697635412
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,m8_plus_latent_1024,0,8,9,57.350561022758484,59.41975396126509,116.77031498402357
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,raw_N3060_m8_Dc,0,8,10,9.70911595504731,58.88148199301213,68.59059794805944
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,arithmetic_N3060_m8_Dc,0,8,11,60.69193501025438,76.91328099463135,137.60521600488573
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,raw_N3060_m9_Dc,0,8,12,10.694434051401913,59.8561359802261,70.55057003162801
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,arithmetic_N3572_m8_Dc,1,9,0,60.85706898011267,77.14217808097601,137.99924706108868
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,raw_N4084_m8_Dc,1,9,1,9.769466007128358,59.228555066511035,68.99802107363939
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,arithmetic_N4084_m8_Dc,1,9,2,60.93075207900256,77.33841601293534,138.2691680919379
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,m8_D0,1,9,3,9.788361960090697,59.36068401206285,69.14904597215354
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,m8_Dc_only,1,9,4,9.77795897051692,59.3986960593611,69.17665502987802
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,m8_receiver_only_refiner,1,9,5,9.736584965139627,59.64384402614087,69.3804289912805
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,m8_plus_latent_512,1,9,6,57.516717934049666,59.49291703291237,117.00963496696204
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,m8_plus_latent_1024,1,9,7,57.16931202914566,59.41554997116327,116.58486200030893
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,raw_N3060_m8_Dc,1,9,8,9.708591969683766,58.74230701010674,68.45089897979051
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,arithmetic_N3060_m8_Dc,1,9,9,60.892497072927654,76.94460998754948,137.83710706047714
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,raw_N3060_m9_Dc,1,9,10,10.843971045687795,59.835474006831646,70.67944505251944
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,arithmetic_N3060_m9_Dc,1,9,11,78.0993599910289,88.31754291895777,166.41690290998667
0,n01440764/ILSVRC2012_val_00003014_n01440764,19,2001,raw_N3572_m8_Dc,1,9,12,9.827145957387984,59.49479597620666,69.32194193359464
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,arithmetic_N3572_m8_Dc,0,10,0,61.09796999953687,77.2044810000807,138.30245099961758
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,raw_N4084_m8_Dc,0,10,1,9.802229003980756,59.22011798247695,69.0223469864577
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,arithmetic_N4084_m8_Dc,0,10,2,60.85393507964909,77.1087339380756,137.9626690177247
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,m8_D0,0,10,3,9.853035095147789,59.305019094608724,69.15805418975651
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,m8_Dc_only,0,10,4,9.753154939971864,59.49557793792337,69.24873287789524
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,m8_receiver_only_refiner,0,10,5,9.807302965782583,59.768858016468585,69.57616098225117
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,m8_plus_latent_512,0,10,6,57.63778102118522,59.85537497326732,117.49315599445254
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,m8_plus_latent_1024,0,10,7,57.30936606414616,59.55637991428375,116.86574597842991
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,raw_N3060_m8_Dc,0,10,8,9.682824951596558,59.37974201515317,69.06256696674973
