method,source_index,image_id,snr_db,seed,N,E,header_ok,body_crc_ok,norm_control_ok,norm_code,enhancement_energy,psnr_db,lpips_alex,dino_cosine,decoder_sha256,protocol_id,model_context_sha256
random_source,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2002,4084,8168,1,1,True,194,2047.9998779296875,17.413461685180664,0.2467208057641983,0.8674057722091675,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2002,4084,8168,1,1,True,172,2047.999755859375,17.438051223754883,0.2429349720478058,0.8679550886154175,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2003,4084,8168,1,1,True,194,2047.9998779296875,17.40253257751465,0.24596768617630005,0.8701663017272949,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2003,4084,8168,1,1,True,172,2047.999755859375,17.434833526611328,0.24353967607021332,0.8732821941375732,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2001,4084,8168,1,1,True,194,2047.9998779296875,17.536041259765625,0.23930883407592773,0.8814165592193604,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2001,4084,8168,1,1,True,172,2047.999755859375,17.54526138305664,0.23883484303951263,0.8816328048706055,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2002,4084,8168,1,1,True,194,2047.9998779296875,17.515714645385742,0.23859402537345886,0.8714216947555542,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2002,4084,8168,1,1,True,172,2047.999755859375,17.527055740356445,0.2384805679321289,0.871893048286438,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2003,4084,8168,1,1,True,194,2047.9998779296875,17.52547836303711,0.23978888988494873,0.8805303573608398,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2003,4084,8168,1,1,True,172,2047.999755859375,17.537391662597656,0.23948918282985687,0.8803858757019043,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2001,4084,8168,1,1,True,194,2047.9998779296875,17.568132400512695,0.23779989778995514,0.8807893395423889,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2001,4084,8168,1,1,True,172,2047.999755859375,17.571210861206055,0.23784932494163513,0.8804022073745728,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2002,4084,8168,1,1,True,194,2047.9998779296875,17.55741310119629,0.2377670258283615,0.8752734065055847,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2002,4084,8168,1,1,True,172,2047.999755859375,17.56178092956543,0.23786470293998718,0.8759989738464355,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2003,4084,8168,1,1,True,194,2047.9998779296875,17.566097259521484,0.23878124356269836,0.8789477348327637,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2003,4084,8168,1,1,True,172,2047.999755859375,17.569650650024414,0.23860199749469757,0.8787093162536621,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2001,4084,8168,1,0,True,187,2047.999755859375,15.096559524536133,0.24099892377853394,0.6770650744438171,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2001,4084,8168,1,0,True,160,2048.0,14.935059547424316,0.24328798055648804,0.589920699596405,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2002,4084,8168,1,0,True,187,2047.999755859375,14.254758834838867,0.2903442084789276,0.6613991260528564,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2002,4084,8168,1,0,True,160,2048.0,13.797245979309082,0.30617034435272217,0.5881553888320923,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2003,4084,8168,1,0,True,187,2047.999755859375,14.118480682373047,0.3649817407131195,0.23560218513011932,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2003,4084,8168,1,0,True,160,2048.0,13.749849319458008,0.40603888034820557,0.20028670132160187,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2001,4084,8168,1,1,True,187,2047.999755859375,16.1176815032959,0.18809041380882263,0.8827790021896362,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2001,4084,8168,1,1,True,160,2048.0,16.187345504760742,0.18706771731376648,0.8772278428077698,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2002,4084,8168,1,1,True,187,2047.999755859375,16.099655151367188,0.19270698726177216,0.8760356903076172,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2002,4084,8168,1,1,True,160,2048.0,16.16843605041504,0.1917046457529068,0.8706380128860474,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2003,4084,8168,1,1,True,187,2047.999755859375,16.12628746032715,0.19254805147647858,0.8723273873329163,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2003,4084,8168,1,1,True,160,2048.0,16.198448181152344,0.19027237594127655,0.8739548325538635,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,3,n01689811/ILSVRC2012_val_00020598_n01689811,7.0,2001,4084,8168,1,1,True,187,2047.999755859375,16.259262084960938,0.1864272654056549,0.8711674213409424,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,3,n01689811/ILSVRC2012_val_00020598_n01689811,7.0,2001,4084,8168,1,1,True,160,2048.0,16.308000564575195,0.18541693687438965,0.8678468465805054,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,3,n01689811/ILSVRC2012_val_00020598_n01689811,7.0,2002,4084,8168,1,1,True,187,2047.999755859375,16.238117218017578,0.1905975043773651,0.8638925552368164,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,3,n01689811/ILSVRC2012_val_00020598_n01689811,7.0,2002,4084,8168,1,1,True,160,2048.0,16.28646469116211,0.18982765078544617,0.8586384654045105,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,3,n01689811/ILSVRC2012_val_00020598_n01689811,7.0,2003,4084,8168,1,1,True,187,2047.999755859375,16.271268844604492,0.18799135088920593,0.873264729976654,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,3,n01689811/ILSVRC2012_val_00020598_n01689811,7.0,2003,4084,8168,1,1,True,160,2048.0,16.320459365844727,0.1868310272693634,0.8710067272186279,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,3,n01689811/ILSVRC2012_val_00020598_n01689811,13.0,2001,4084,8168,1,1,True,187,2047.999755859375,16.4064998626709,0.18371884524822235,0.8647875189781189,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,3,n01689811/ILSVRC2012_val_00020598_n01689811,13.0,2001,4084,8168,1,1,True,160,2048.0,16.421194076538086,0.18348926305770874,0.8645339012145996,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,3,n01689811/ILSVRC2012_val_00020598_n01689811,13.0,2002,4084,8168,1,1,True,187,2047.999755859375,16.387529373168945,0.18768788874149323,0.8496173620223999,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,3,n01689811/ILSVRC2012_val_00020598_n01689811,13.0,2002,4084,8168,1,1,True,160,2048.0,16.40376853942871,0.18731944262981415,0.849768877029419,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,3,n01689811/ILSVRC2012_val_00020598_n01689811,13.0,2003,4084,8168,1,1,True,187,2047.999755859375,16.4168643951416,0.1855488419532776,0.8626144528388977,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,3,n01689811/ILSVRC2012_val_00020598_n01689811,13.0,2003,4084,8168,1,1,True,160,2048.0,16.430585861206055,0.18491122126579285,0.8620024919509888,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,3,n01689811/ILSVRC2012_val_00020598_n01689811,19.0,2001,4084,8168,1,1,True,187,2047.999755859375,16.448558807373047,0.1839333474636078,0.8625764846801758,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,3,n01689811/ILSVRC2012_val_00020598_n01689811,19.0,2001,4084,8168,1,1,True,160,2048.0,16.45182991027832,0.18387937545776367,0.8623255491256714,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,3,n01689811/ILSVRC2012_val_00020598_n01689811,19.0,2002,4084,8168,1,1,True,187,2047.999755859375,16.43581771850586,0.18607090413570404,0.8519174456596375,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,3,n01689811/ILSVRC2012_val_00020598_n01689811,19.0,2002,4084,8168,1,1,True,160,2048.0,16.44071388244629,0.1856527328491211,0.8534042239189148,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,3,n01689811/ILSVRC2012_val_00020598_n01689811,19.0,2003,4084,8168,1,1,True,187,2047.999755859375,16.454559326171875,0.18355758488178253,0.8599361777305603,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,3,n01689811/ILSVRC2012_val_00020598_n01689811,19.0,2003,4084,8168,1,1,True,160,2048.0,16.45700454711914,0.1832987666130066,0.8598709106445312,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,4,n01735189/ILSVRC2012_val_00006699_n01735189,1.0,2001,4084,8168,1,0,True,165,2048.0,17.265302658081055,0.2898540794849396,0.7485389709472656,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,4,n01735189/ILSVRC2012_val_00006699_n01735189,1.0,2001,4084,8168,1,0,True,141,2048.0,16.962966918945312,0.3108510971069336,0.7434606552124023,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,4,n01735189/ILSVRC2012_val_00006699_n01735189,1.0,2002,4084,8168,1,0,True,165,2048.0,17.63567543029785,0.22550010681152344,0.776724636554718,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,4,n01735189/ILSVRC2012_val_00006699_n01735189,1.0,2002,4084,8168,1,0,True,141,2048.0,17.431533813476562,0.2344171702861786,0.7632098197937012,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,4,n01735189/ILSVRC2012_val_00006699_n01735189,1.0,2003,4084,8168,1,0,True,165,2048.0,17.392723083496094,0.27898484468460083,0.7970077991485596,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,4,n01735189/ILSVRC2012_val_00006699_n01735189,1.0,2003,4084,8168,1,0,True,141,2048.0,17.123342514038086,0.28902748227119446,0.7721601724624634,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,4,n01735189/ILSVRC2012_val_00006699_n01735189,4.0,2001,4084,8168,1,1,True,165,2048.0,18.43598175048828,0.18869349360466003,0.890223503112793,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,4,n01735189/ILSVRC2012_val_00006699_n01735189,4.0,2001,4084,8168,1,1,True,141,2048.0,18.492952346801758,0.18667209148406982,0.8921371698379517,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,4,n01735189/ILSVRC2012_val_00006699_n01735189,4.0,2002,4084,8168,1,1,True,165,2048.0,18.335222244262695,0.1906147450208664,0.8584344387054443,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,4,n01735189/ILSVRC2012_val_00006699_n01735189,4.0,2002,4084,8168,1,1,True,141,2048.0,18.399158477783203,0.1894265115261078,0.8632840514183044,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,4,n01735189/ILSVRC2012_val_00006699_n01735189,4.0,2003,4084,8168,1,1,True,165,2048.0,18.434593200683594,0.19230075180530548,0.8751486539840698,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,4,n01735189/ILSVRC2012_val_00006699_n01735189,4.0,2003,4084,8168,1,1,True,141,2048.0,18.493988037109375,0.19173894822597504,0.8799809217453003,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
