method,source_index,image_id,snr_db,seed,N,E,decoder,decoder_sha256,protocol_id,model_context_sha256,evidence,psnr_db,lpips_alex,dino_cosine
full_tx_control,92,n07714990/ILSVRC2012_val_00008416_n07714990,19.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,19.535724639892578,0.15067513287067413,0.9179158210754395
light_tx,92,n07714990/ILSVRC2012_val_00008416_n07714990,19.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,19.552349090576172,0.15867143869400024,0.9132075905799866
pure_continuous,92,n07714990/ILSVRC2012_val_00008416_n07714990,19.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,20.84211540222168,0.10600079596042633,0.9446330070495605
full_tx_control,92,n07714990/ILSVRC2012_val_00008416_n07714990,19.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,19.515573501586914,0.1495710164308548,0.9193902611732483
light_tx,92,n07714990/ILSVRC2012_val_00008416_n07714990,19.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,19.530216217041016,0.15800411999225616,0.9092761278152466
pure_continuous,92,n07714990/ILSVRC2012_val_00008416_n07714990,19.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,20.846529006958008,0.10669752210378647,0.948756992816925
full_tx_control,92,n07714990/ILSVRC2012_val_00008416_n07714990,19.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,19.5130558013916,0.1519586443901062,0.9212597608566284
light_tx,92,n07714990/ILSVRC2012_val_00008416_n07714990,19.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,19.523300170898438,0.15828600525856018,0.9052499532699585
pure_continuous,93,n07716906/ILSVRC2012_val_00011140_n07716906,1.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,25.43958282470703,0.08953651040792465,0.9231852293014526
full_tx_control,93,n07716906/ILSVRC2012_val_00011140_n07716906,1.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,21.566791534423828,0.1694750338792801,0.8531975150108337
light_tx,93,n07716906/ILSVRC2012_val_00011140_n07716906,1.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,21.688928604125977,0.1648290604352951,0.8672008514404297
pure_continuous,93,n07716906/ILSVRC2012_val_00011140_n07716906,1.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,24.96242332458496,0.0819081962108612,0.9321994781494141
full_tx_control,93,n07716906/ILSVRC2012_val_00011140_n07716906,1.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,22.85610580444336,0.14838726818561554,0.9171462059020996
light_tx,93,n07716906/ILSVRC2012_val_00011140_n07716906,1.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,22.97850799560547,0.1388086974620819,0.907495379447937
pure_continuous,93,n07716906/ILSVRC2012_val_00011140_n07716906,1.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,24.726009368896484,0.0968194454908371,0.9230101108551025
full_tx_control,93,n07716906/ILSVRC2012_val_00011140_n07716906,1.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,21.494277954101562,0.20161667466163635,0.865683376789093
light_tx,93,n07716906/ILSVRC2012_val_00011140_n07716906,1.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,21.64595603942871,0.18690170347690582,0.8731693029403687
pure_continuous,93,n07716906/ILSVRC2012_val_00011140_n07716906,4.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,27.41866683959961,0.05670902505517006,0.9454004764556885
full_tx_control,93,n07716906/ILSVRC2012_val_00011140_n07716906,4.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,25.6461181640625,0.08709575235843658,0.9400538802146912
light_tx,93,n07716906/ILSVRC2012_val_00011140_n07716906,4.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,25.174428939819336,0.09223449230194092,0.933997392654419
pure_continuous,93,n07716906/ILSVRC2012_val_00011140_n07716906,4.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,27.068424224853516,0.05472460389137268,0.9654965400695801
full_tx_control,93,n07716906/ILSVRC2012_val_00011140_n07716906,4.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,25.616573333740234,0.08599357306957245,0.9373757839202881
light_tx,93,n07716906/ILSVRC2012_val_00011140_n07716906,4.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,25.183002471923828,0.09059954434633255,0.9362732768058777
pure_continuous,93,n07716906/ILSVRC2012_val_00011140_n07716906,4.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,27.11990737915039,0.06014396250247955,0.9582332372665405
full_tx_control,93,n07716906/ILSVRC2012_val_00011140_n07716906,4.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,25.002975463867188,0.08825092762708664,0.9285234212875366
light_tx,93,n07716906/ILSVRC2012_val_00011140_n07716906,4.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,24.420015335083008,0.09191864728927612,0.9226949214935303
pure_continuous,93,n07716906/ILSVRC2012_val_00011140_n07716906,7.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,28.78779411315918,0.04246815666556358,0.9533973336219788
full_tx_control,93,n07716906/ILSVRC2012_val_00011140_n07716906,7.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,26.273609161376953,0.07858110964298248,0.9450945854187012
light_tx,93,n07716906/ILSVRC2012_val_00011140_n07716906,7.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,25.80976676940918,0.08365076780319214,0.9395636916160583
pure_continuous,93,n07716906/ILSVRC2012_val_00011140_n07716906,7.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,28.479578018188477,0.04264995455741882,0.9692737460136414
full_tx_control,93,n07716906/ILSVRC2012_val_00011140_n07716906,7.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,26.19513702392578,0.0792301744222641,0.9401885867118835
light_tx,93,n07716906/ILSVRC2012_val_00011140_n07716906,7.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,25.743457794189453,0.083495132625103,0.941636860370636
pure_continuous,93,n07716906/ILSVRC2012_val_00011140_n07716906,7.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,28.732051849365234,0.04424447566270828,0.9605712890625
full_tx_control,93,n07716906/ILSVRC2012_val_00011140_n07716906,7.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,25.728450775146484,0.0793665274977684,0.9335527420043945
light_tx,93,n07716906/ILSVRC2012_val_00011140_n07716906,7.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,25.126026153564453,0.08390362560749054,0.9291549324989319
pure_continuous,93,n07716906/ILSVRC2012_val_00011140_n07716906,13.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,30.300857543945312,0.032427828758955,0.9649120569229126
full_tx_control,93,n07716906/ILSVRC2012_val_00011140_n07716906,13.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,26.810409545898438,0.07014210522174835,0.9454545974731445
light_tx,93,n07716906/ILSVRC2012_val_00011140_n07716906,13.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,26.4420166015625,0.07436447590589523,0.9432200789451599
pure_continuous,93,n07716906/ILSVRC2012_val_00011140_n07716906,13.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,30.114572525024414,0.03245071694254875,0.9697965383529663
full_tx_control,93,n07716906/ILSVRC2012_val_00011140_n07716906,13.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,26.89470672607422,0.06863714754581451,0.944239616394043
light_tx,93,n07716906/ILSVRC2012_val_00011140_n07716906,13.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,26.497676849365234,0.07275726646184921,0.943735659122467
pure_continuous,93,n07716906/ILSVRC2012_val_00011140_n07716906,13.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,30.356212615966797,0.033453524112701416,0.9649309515953064
full_tx_control,93,n07716906/ILSVRC2012_val_00011140_n07716906,13.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,26.64546775817871,0.0694890171289444,0.9389826655387878
light_tx,93,n07716906/ILSVRC2012_val_00011140_n07716906,13.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,26.1235408782959,0.07436183094978333,0.9383370876312256
pure_continuous,93,n07716906/ILSVRC2012_val_00011140_n07716906,19.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,30.886474609375,0.02945055440068245,0.9682870507240295
full_tx_control,93,n07716906/ILSVRC2012_val_00011140_n07716906,19.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,26.98961067199707,0.06645111739635468,0.9438799023628235
light_tx,93,n07716906/ILSVRC2012_val_00011140_n07716906,19.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,26.661041259765625,0.07041539251804352,0.9443854689598083
pure_continuous,93,n07716906/ILSVRC2012_val_00011140_n07716906,19.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,30.800296783447266,0.029811561107635498,0.9706476330757141
full_tx_control,93,n07716906/ILSVRC2012_val_00011140_n07716906,19.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,27.040626525878906,0.06565913558006287,0.9423699378967285
light_tx,93,n07716906/ILSVRC2012_val_00011140_n07716906,19.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,26.697751998901367,0.06969936192035675,0.9440622329711914
pure_continuous,93,n07716906/ILSVRC2012_val_00011140_n07716906,19.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,30.920631408691406,0.030375313013792038,0.9688962697982788
full_tx_control,93,n07716906/ILSVRC2012_val_00011140_n07716906,19.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,26.934335708618164,0.06617148220539093,0.9410004019737244
light_tx,93,n07716906/ILSVRC2012_val_00011140_n07716906,19.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,26.499013900756836,0.07046367973089218,0.9411571621894836
pure_continuous,94,n07720875/ILSVRC2012_val_00000423_n07720875,1.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,22.339553833007812,0.11748286336660385,0.9139320850372314
full_tx_control,94,n07720875/ILSVRC2012_val_00000423_n07720875,1.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,19.355161666870117,0.2151881456375122,0.7767084836959839
light_tx,94,n07720875/ILSVRC2012_val_00000423_n07720875,1.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,19.537391662597656,0.21164570748806,0.796088457107544
pure_continuous,94,n07720875/ILSVRC2012_val_00000423_n07720875,1.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,23.00403594970703,0.10657218843698502,0.9206951856613159
full_tx_control,94,n07720875/ILSVRC2012_val_00000423_n07720875,1.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,21.77959442138672,0.13881242275238037,0.7831326127052307
light_tx,94,n07720875/ILSVRC2012_val_00000423_n07720875,1.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,22.008371353149414,0.12930205464363098,0.8247987031936646
pure_continuous,94,n07720875/ILSVRC2012_val_00000423_n07720875,1.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,22.965473175048828,0.11133791506290436,0.8804993629455566
full_tx_control,94,n07720875/ILSVRC2012_val_00000423_n07720875,1.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,21.591068267822266,0.1576557755470276,0.891546905040741
light_tx,94,n07720875/ILSVRC2012_val_00000423_n07720875,1.0,2003,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,21.634479522705078,0.1616096943616867,0.902588427066803
pure_continuous,94,n07720875/ILSVRC2012_val_00000423_n07720875,4.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,25.674745559692383,0.061422303318977356,0.9505752325057983
full_tx_control,94,n07720875/ILSVRC2012_val_00000423_n07720875,4.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,24.24363899230957,0.0787898525595665,0.9236977696418762
light_tx,94,n07720875/ILSVRC2012_val_00000423_n07720875,4.0,2001,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,24.060264587402344,0.08477556705474854,0.9346848726272583
pure_continuous,94,n07720875/ILSVRC2012_val_00000423_n07720875,4.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,new_selected_model,24.89129638671875,0.06796341389417648,0.9609454870223999
full_tx_control,94,n07720875/ILSVRC2012_val_00000423_n07720875,4.0,2002,4084,8168,frozen_stageA_Dc,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:matmul_tf32_off:cudnn_tf32_off,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,new_selected_model,24.326906204223633,0.07894770056009293,0.9319184422492981
