method,source_index,image_id,snr_db,seed,N,E,checkpoint_sha256,decoder_sha256,protocol_id,normalized_latent,header_ok,body_crc_ok,psnr_db,lpips_alex,dino_cosine
pure_continuous,41,n02834397/ILSVRC2012_val_00010741_n02834397,1.0,2003,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.41222018003463745,1,not_applicable,23.36398696899414,0.10995760560035706,0.9351145625114441
full_tx_control,41,n02834397/ILSVRC2012_val_00010741_n02834397,1.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.43214932084083557,1,0,21.330883026123047,0.16368719935417175,0.8648234605789185
light_tx,41,n02834397/ILSVRC2012_val_00010741_n02834397,1.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.43066737055778503,1,0,21.41779899597168,0.1603345274925232,0.8543013334274292
pure_continuous,41,n02834397/ILSVRC2012_val_00010741_n02834397,4.0,2001,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.24873588979244232,1,not_applicable,25.045392990112305,0.07455268502235413,0.951362133026123
full_tx_control,41,n02834397/ILSVRC2012_val_00010741_n02834397,4.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.33723461627960205,1,1,24.0366268157959,0.09278399497270584,0.9211325645446777
light_tx,41,n02834397/ILSVRC2012_val_00010741_n02834397,4.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.3416561484336853,1,1,23.913455963134766,0.09483391791582108,0.9119083881378174
pure_continuous,41,n02834397/ILSVRC2012_val_00010741_n02834397,4.0,2002,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.24639980494976044,1,not_applicable,25.30261993408203,0.07279244810342789,0.9206663966178894
full_tx_control,41,n02834397/ILSVRC2012_val_00010741_n02834397,4.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.3350910544395447,1,1,24.16306495666504,0.09020373225212097,0.9135141372680664
light_tx,41,n02834397/ILSVRC2012_val_00010741_n02834397,4.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.3399790823459625,1,1,24.044063568115234,0.09382189810276031,0.9113001227378845
pure_continuous,41,n02834397/ILSVRC2012_val_00010741_n02834397,4.0,2003,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.24234774708747864,1,not_applicable,25.261627197265625,0.07308794558048248,0.9608685374259949
full_tx_control,41,n02834397/ILSVRC2012_val_00010741_n02834397,4.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.3349320888519287,1,1,24.13795280456543,0.09160212427377701,0.929695725440979
light_tx,41,n02834397/ILSVRC2012_val_00010741_n02834397,4.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.33821922540664673,1,1,24.003437042236328,0.093665711581707,0.9237159490585327
pure_continuous,41,n02834397/ILSVRC2012_val_00010741_n02834397,7.0,2001,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.1598345935344696,1,not_applicable,26.128829956054688,0.05857850983738899,0.9602438807487488
full_tx_control,41,n02834397/ILSVRC2012_val_00010741_n02834397,7.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.3161945343017578,1,1,24.321434020996094,0.08737893402576447,0.9251453876495361
light_tx,41,n02834397/ILSVRC2012_val_00010741_n02834397,7.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.3199709355831146,1,1,24.198108673095703,0.08915826678276062,0.9156685471534729
pure_continuous,41,n02834397/ILSVRC2012_val_00010741_n02834397,7.0,2002,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.1581825464963913,1,not_applicable,26.293498992919922,0.058549921959638596,0.9390575885772705
full_tx_control,41,n02834397/ILSVRC2012_val_00010741_n02834397,7.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.31454184651374817,1,1,24.439210891723633,0.0847741961479187,0.9176146984100342
light_tx,41,n02834397/ILSVRC2012_val_00010741_n02834397,7.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.3186381459236145,1,1,24.325313568115234,0.08846720308065414,0.914614737033844
pure_continuous,41,n02834397/ILSVRC2012_val_00010741_n02834397,7.0,2003,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.15568891167640686,1,not_applicable,26.26512908935547,0.05927295237779617,0.9676821827888489
full_tx_control,41,n02834397/ILSVRC2012_val_00010741_n02834397,7.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.31514132022857666,1,1,24.408611297607422,0.08680938929319382,0.9241244792938232
light_tx,41,n02834397/ILSVRC2012_val_00010741_n02834397,7.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.3178952932357788,1,1,24.26593780517578,0.08846569806337357,0.9214673042297363
pure_continuous,41,n02834397/ILSVRC2012_val_00010741_n02834397,13.0,2001,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.0893610343337059,1,not_applicable,27.20292854309082,0.04694417864084244,0.9707208871841431
full_tx_control,41,n02834397/ILSVRC2012_val_00010741_n02834397,13.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.29689881205558777,1,1,24.67770767211914,0.08192984759807587,0.9283666610717773
light_tx,41,n02834397/ILSVRC2012_val_00010741_n02834397,13.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.29913413524627686,1,1,24.588911056518555,0.08374879509210587,0.9233872890472412
pure_continuous,41,n02834397/ILSVRC2012_val_00010741_n02834397,13.0,2002,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.0885353833436966,1,not_applicable,27.21734046936035,0.04788536578416824,0.9625992774963379
full_tx_control,41,n02834397/ILSVRC2012_val_00010741_n02834397,13.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.2961055636405945,1,1,24.740371704101562,0.0799972265958786,0.9203301072120667
light_tx,41,n02834397/ILSVRC2012_val_00010741_n02834397,13.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.29854047298431396,1,1,24.64368438720703,0.08418174833059311,0.917104959487915
pure_continuous,41,n02834397/ILSVRC2012_val_00010741_n02834397,13.0,2003,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.0875447541475296,1,not_applicable,27.20224380493164,0.04844130203127861,0.9725016355514526
full_tx_control,41,n02834397/ILSVRC2012_val_00010741_n02834397,13.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.29697397351264954,1,1,24.724620819091797,0.08136627078056335,0.9248642325401306
light_tx,41,n02834397/ILSVRC2012_val_00010741_n02834397,13.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.29864370822906494,1,1,24.609834671020508,0.08404245972633362,0.919099748134613
pure_continuous,41,n02834397/ILSVRC2012_val_00010741_n02834397,19.0,2001,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.06929688155651093,1,not_applicable,27.513233184814453,0.04338046908378601,0.9734819531440735
full_tx_control,41,n02834397/ILSVRC2012_val_00010741_n02834397,19.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.29110944271087646,1,1,24.829397201538086,0.08016268908977509,0.9264061450958252
light_tx,41,n02834397/ILSVRC2012_val_00010741_n02834397,19.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.2925749123096466,1,1,24.74317169189453,0.08295311033725739,0.9248226881027222
pure_continuous,41,n02834397/ILSVRC2012_val_00010741_n02834397,19.0,2002,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.06883348524570465,1,not_applicable,27.492761611938477,0.04486611858010292,0.9708188772201538
full_tx_control,41,n02834397/ILSVRC2012_val_00010741_n02834397,19.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.29078370332717896,1,1,24.85849380493164,0.07927782833576202,0.9221091270446777
light_tx,41,n02834397/ILSVRC2012_val_00010741_n02834397,19.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.2923644781112671,1,1,24.76128387451172,0.08320034295320511,0.9193793535232544
pure_continuous,41,n02834397/ILSVRC2012_val_00010741_n02834397,19.0,2003,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.06844954192638397,1,not_applicable,27.487565994262695,0.04446997866034508,0.9752968549728394
full_tx_control,41,n02834397/ILSVRC2012_val_00010741_n02834397,19.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.2913147509098053,1,1,24.852291107177734,0.0797816812992096,0.92474764585495
light_tx,41,n02834397/ILSVRC2012_val_00010741_n02834397,19.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.2925182580947876,1,1,24.744979858398438,0.08301791548728943,0.9208506345748901
pure_continuous,42,n02841315/ILSVRC2012_val_00014601_n02841315,1.0,2001,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.487335205078125,1,not_applicable,20.31414031982422,0.1300429403781891,0.9167109131813049
full_tx_control,42,n02841315/ILSVRC2012_val_00014601_n02841315,1.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.5928688049316406,1,0,19.317581176757812,0.17718489468097687,0.867348313331604
light_tx,42,n02841315/ILSVRC2012_val_00014601_n02841315,1.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.5965073108673096,1,0,19.25646209716797,0.1733505129814148,0.8873628377914429
pure_continuous,42,n02841315/ILSVRC2012_val_00014601_n02841315,1.0,2002,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.4841495752334595,1,not_applicable,20.662843704223633,0.12513518333435059,0.8886631727218628
full_tx_control,42,n02841315/ILSVRC2012_val_00014601_n02841315,1.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.6123992204666138,1,0,18.69013214111328,0.20347407460212708,0.8276865482330322
light_tx,42,n02841315/ILSVRC2012_val_00014601_n02841315,1.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.6158394813537598,1,0,18.633203506469727,0.20276965200901031,0.8486431837081909
pure_continuous,42,n02841315/ILSVRC2012_val_00014601_n02841315,1.0,2003,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.5022680163383484,1,not_applicable,20.37582778930664,0.1345386803150177,0.921394944190979
full_tx_control,42,n02841315/ILSVRC2012_val_00014601_n02841315,1.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.6063584089279175,1,0,18.568492889404297,0.19432637095451355,0.8391548991203308
light_tx,42,n02841315/ILSVRC2012_val_00014601_n02841315,1.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.6087483167648315,1,0,18.816659927368164,0.19026285409927368,0.8471083641052246
pure_continuous,42,n02841315/ILSVRC2012_val_00014601_n02841315,4.0,2001,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.31026357412338257,1,not_applicable,21.887638092041016,0.09381532669067383,0.9403074383735657
full_tx_control,42,n02841315/ILSVRC2012_val_00014601_n02841315,4.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.5037688612937927,1,1,20.618078231811523,0.11960940808057785,0.9346615076065063
light_tx,42,n02841315/ILSVRC2012_val_00014601_n02841315,4.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.5116560459136963,1,1,20.34381866455078,0.1261972039937973,0.9302151799201965
pure_continuous,42,n02841315/ILSVRC2012_val_00014601_n02841315,4.0,2002,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.30666592717170715,1,not_applicable,21.99737548828125,0.09219831973314285,0.9175881147384644
full_tx_control,42,n02841315/ILSVRC2012_val_00014601_n02841315,4.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.5065915584564209,1,1,20.738712310791016,0.1192290186882019,0.9171080589294434
light_tx,42,n02841315/ILSVRC2012_val_00014601_n02841315,4.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.5157245993614197,1,1,20.454750061035156,0.12458053976297379,0.908136248588562
pure_continuous,42,n02841315/ILSVRC2012_val_00014601_n02841315,4.0,2003,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.3177803158760071,1,not_applicable,21.801483154296875,0.0971880853176117,0.9484090209007263
full_tx_control,42,n02841315/ILSVRC2012_val_00014601_n02841315,4.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.5052167773246765,1,1,20.737972259521484,0.11927499622106552,0.8969765901565552
light_tx,42,n02841315/ILSVRC2012_val_00014601_n02841315,4.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.5129900574684143,1,1,20.489904403686523,0.12489067018032074,0.8913861513137817
pure_continuous,42,n02841315/ILSVRC2012_val_00014601_n02841315,7.0,2001,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.21611057221889496,1,not_applicable,22.767908096313477,0.07831600308418274,0.9506795406341553
full_tx_control,42,n02841315/ILSVRC2012_val_00014601_n02841315,7.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.4801557660102844,1,1,21.002334594726562,0.11040565371513367,0.9367970824241638
light_tx,42,n02841315/ILSVRC2012_val_00014601_n02841315,7.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.4873540997505188,1,1,20.750385284423828,0.11683725565671921,0.9322137832641602
pure_continuous,42,n02841315/ILSVRC2012_val_00014601_n02841315,7.0,2002,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.21266812086105347,1,not_applicable,22.762441635131836,0.07532916218042374,0.9322001338005066
full_tx_control,42,n02841315/ILSVRC2012_val_00014601_n02841315,7.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.4817695617675781,1,1,21.074419021606445,0.11239906400442123,0.9291365146636963
light_tx,42,n02841315/ILSVRC2012_val_00014601_n02841315,7.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.48972421884536743,1,1,20.81243133544922,0.11658849567174911,0.9174748659133911
pure_continuous,42,n02841315/ILSVRC2012_val_00014601_n02841315,7.0,2003,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.21977029740810394,1,not_applicable,22.665090560913086,0.07739129662513733,0.9440142512321472
full_tx_control,42,n02841315/ILSVRC2012_val_00014601_n02841315,7.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.4794360399246216,1,1,21.081153869628906,0.11116446554660797,0.907197892665863
light_tx,42,n02841315/ILSVRC2012_val_00014601_n02841315,7.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.48646464943885803,1,1,20.84381103515625,0.11738927662372589,0.8945581912994385
pure_continuous,42,n02841315/ILSVRC2012_val_00014601_n02841315,13.0,2001,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.13607296347618103,1,not_applicable,23.60660171508789,0.06184595078229904,0.9483057260513306
full_tx_control,42,n02841315/ILSVRC2012_val_00014601_n02841315,13.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.4567835330963135,1,1,21.48674201965332,0.09948770701885223,0.9352424144744873
light_tx,42,n02841315/ILSVRC2012_val_00014601_n02841315,13.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.4619055986404419,1,1,21.29286766052246,0.1052098348736763,0.9324105978012085
pure_continuous,42,n02841315/ILSVRC2012_val_00014601_n02841315,13.0,2002,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.13372156023979187,1,not_applicable,23.55649185180664,0.06052624434232712,0.9426182508468628
full_tx_control,42,n02841315/ILSVRC2012_val_00014601_n02841315,13.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.45713168382644653,1,1,21.421262741088867,0.10469582676887512,0.933376669883728
light_tx,42,n02841315/ILSVRC2012_val_00014601_n02841315,13.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.46253979206085205,1,1,21.22911262512207,0.10959789901971817,0.9222538471221924
pure_continuous,42,n02841315/ILSVRC2012_val_00014601_n02841315,13.0,2003,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.1368681788444519,1,not_applicable,23.49778938293457,0.06207059323787689,0.9409443736076355
full_tx_control,42,n02841315/ILSVRC2012_val_00014601_n02841315,13.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.4552856683731079,1,1,21.414348602294922,0.10371752083301544,0.9165216684341431
