source_index,image_id,snr_db,noise_seed,N,E,family,sent_mode,received_mode,header_ok,body_crc_ok,source_complete,payload_bits,arithmetic_length_field,source_error,candidate_key,method,psnr_db,lpips_alex,dino_cosine,renderer,policy,selected_mode
37,n02509815/ILSVRC2012_val_00014423_n02509815,7.0,2003,3572,7144,arithmetic,9,9,1,1,1,3945,3945,,"('arithmetic', 'fee0dc283bef0326194297390022487900f4481413cb1ff7e2c3cc66836a71eb')",arithmetic_N3572_m9_Dc,24.517173767089844,0.10627917945384979,0.9174596667289734,Dc,reliability,9
37,n02509815/ILSVRC2012_val_00014423_n02509815,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,3945,3945,,"('arithmetic', 'fee0dc283bef0326194297390022487900f4481413cb1ff7e2c3cc66836a71eb')",arithmetic_N3572_m9_Dc,24.517173767089844,0.10627917945384979,0.9174596667289734,Dc,reliability,9
37,n02509815/ILSVRC2012_val_00014423_n02509815,13.0,2002,3572,7144,arithmetic,9,9,1,1,1,3945,3945,,"('arithmetic', 'fee0dc283bef0326194297390022487900f4481413cb1ff7e2c3cc66836a71eb')",arithmetic_N3572_m9_Dc,24.517173767089844,0.10627917945384979,0.9174596667289734,Dc,reliability,9
37,n02509815/ILSVRC2012_val_00014423_n02509815,13.0,2003,3572,7144,arithmetic,9,9,1,1,1,3945,3945,,"('arithmetic', 'fee0dc283bef0326194297390022487900f4481413cb1ff7e2c3cc66836a71eb')",arithmetic_N3572_m9_Dc,24.517173767089844,0.10627917945384979,0.9174596667289734,Dc,reliability,9
37,n02509815/ILSVRC2012_val_00014423_n02509815,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,3945,3945,,"('arithmetic', 'fee0dc283bef0326194297390022487900f4481413cb1ff7e2c3cc66836a71eb')",arithmetic_N3572_m9_Dc,24.517173767089844,0.10627917945384979,0.9174596667289734,Dc,reliability,9
37,n02509815/ILSVRC2012_val_00014423_n02509815,19.0,2002,3572,7144,arithmetic,9,9,1,1,1,3945,3945,,"('arithmetic', 'fee0dc283bef0326194297390022487900f4481413cb1ff7e2c3cc66836a71eb')",arithmetic_N3572_m9_Dc,24.517173767089844,0.10627917945384979,0.9174596667289734,Dc,reliability,9
37,n02509815/ILSVRC2012_val_00014423_n02509815,19.0,2003,3572,7144,arithmetic,9,9,1,1,1,3945,3945,,"('arithmetic', 'fee0dc283bef0326194297390022487900f4481413cb1ff7e2c3cc66836a71eb')",arithmetic_N3572_m9_Dc,24.517173767089844,0.10627917945384979,0.9174596667289734,Dc,reliability,9
38,n02708093/ILSVRC2012_val_00024690_n02708093,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1572,1572,,"('arithmetic', '19851f79a4abdb0a65513a5c74638984b1c7fb8de145f5685e249e500756cfe6')",arithmetic_N3572_m7_Dc,18.795787811279297,0.2419120818376541,0.9053100347518921,Dc,reliability,7
38,n02708093/ILSVRC2012_val_00024690_n02708093,1.0,2002,3572,7144,arithmetic,7,7,1,1,1,1572,1572,,"('arithmetic', '19851f79a4abdb0a65513a5c74638984b1c7fb8de145f5685e249e500756cfe6')",arithmetic_N3572_m7_Dc,18.795787811279297,0.2419120818376541,0.9053100347518921,Dc,reliability,7
38,n02708093/ILSVRC2012_val_00024690_n02708093,1.0,2003,3572,7144,arithmetic,7,7,1,1,1,1572,1572,,"('arithmetic', '19851f79a4abdb0a65513a5c74638984b1c7fb8de145f5685e249e500756cfe6')",arithmetic_N3572_m7_Dc,18.795787811279297,0.2419120818376541,0.9053100347518921,Dc,reliability,7
38,n02708093/ILSVRC2012_val_00024690_n02708093,4.0,2001,3572,7144,arithmetic,8,8,1,1,1,2456,2456,,"('arithmetic', '4ddbb71eca03cbf407d2772c4504bb2bb6b3c4793b3f782f71d655d4209bb001')",arithmetic_N3572_m8_Dc,20.481958389282227,0.16131974756717682,0.9297209978103638,Dc,reliability,8
38,n02708093/ILSVRC2012_val_00024690_n02708093,4.0,2002,3572,7144,arithmetic,8,8,1,1,1,2456,2456,,"('arithmetic', '4ddbb71eca03cbf407d2772c4504bb2bb6b3c4793b3f782f71d655d4209bb001')",arithmetic_N3572_m8_Dc,20.481958389282227,0.16131974756717682,0.9297209978103638,Dc,reliability,8
38,n02708093/ILSVRC2012_val_00024690_n02708093,4.0,2003,3572,7144,arithmetic,8,8,1,1,1,2456,2456,,"('arithmetic', '4ddbb71eca03cbf407d2772c4504bb2bb6b3c4793b3f782f71d655d4209bb001')",arithmetic_N3572_m8_Dc,20.481958389282227,0.16131974756717682,0.9297209978103638,Dc,reliability,8
38,n02708093/ILSVRC2012_val_00024690_n02708093,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,3874,3874,,"('arithmetic', '247235c04ca8a96ef3d91bfd98d5da3c8b27afc9a39b64e5f227b420a525b80c')",arithmetic_N3572_m9_Dc,22.647415161132812,0.09741710126399994,0.9623286724090576,Dc,reliability,9
38,n02708093/ILSVRC2012_val_00024690_n02708093,7.0,2002,3572,7144,arithmetic,9,9,1,1,1,3874,3874,,"('arithmetic', '247235c04ca8a96ef3d91bfd98d5da3c8b27afc9a39b64e5f227b420a525b80c')",arithmetic_N3572_m9_Dc,22.647415161132812,0.09741710126399994,0.9623286724090576,Dc,reliability,9
38,n02708093/ILSVRC2012_val_00024690_n02708093,7.0,2003,3572,7144,arithmetic,9,9,1,1,1,3874,3874,,"('arithmetic', '247235c04ca8a96ef3d91bfd98d5da3c8b27afc9a39b64e5f227b420a525b80c')",arithmetic_N3572_m9_Dc,22.647415161132812,0.09741710126399994,0.9623286724090576,Dc,reliability,9
38,n02708093/ILSVRC2012_val_00024690_n02708093,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,3874,3874,,"('arithmetic', '247235c04ca8a96ef3d91bfd98d5da3c8b27afc9a39b64e5f227b420a525b80c')",arithmetic_N3572_m9_Dc,22.647415161132812,0.09741710126399994,0.9623286724090576,Dc,reliability,9
38,n02708093/ILSVRC2012_val_00024690_n02708093,13.0,2002,3572,7144,arithmetic,9,9,1,1,1,3874,3874,,"('arithmetic', '247235c04ca8a96ef3d91bfd98d5da3c8b27afc9a39b64e5f227b420a525b80c')",arithmetic_N3572_m9_Dc,22.647415161132812,0.09741710126399994,0.9623286724090576,Dc,reliability,9
38,n02708093/ILSVRC2012_val_00024690_n02708093,13.0,2003,3572,7144,arithmetic,9,9,1,1,1,3874,3874,,"('arithmetic', '247235c04ca8a96ef3d91bfd98d5da3c8b27afc9a39b64e5f227b420a525b80c')",arithmetic_N3572_m9_Dc,22.647415161132812,0.09741710126399994,0.9623286724090576,Dc,reliability,9
38,n02708093/ILSVRC2012_val_00024690_n02708093,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,3874,3874,,"('arithmetic', '247235c04ca8a96ef3d91bfd98d5da3c8b27afc9a39b64e5f227b420a525b80c')",arithmetic_N3572_m9_Dc,22.647415161132812,0.09741710126399994,0.9623286724090576,Dc,reliability,9
38,n02708093/ILSVRC2012_val_00024690_n02708093,19.0,2002,3572,7144,arithmetic,9,9,1,1,1,3874,3874,,"('arithmetic', '247235c04ca8a96ef3d91bfd98d5da3c8b27afc9a39b64e5f227b420a525b80c')",arithmetic_N3572_m9_Dc,22.647415161132812,0.09741710126399994,0.9623286724090576,Dc,reliability,9
38,n02708093/ILSVRC2012_val_00024690_n02708093,19.0,2003,3572,7144,arithmetic,9,9,1,1,1,3874,3874,,"('arithmetic', '247235c04ca8a96ef3d91bfd98d5da3c8b27afc9a39b64e5f227b420a525b80c')",arithmetic_N3572_m9_Dc,22.647415161132812,0.09741710126399994,0.9623286724090576,Dc,reliability,9
39,n02776631/ILSVRC2012_val_00028186_n02776631,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1697,1697,,"('arithmetic', 'e6b45baa945334974d66c57d890e8772c706b82b63bf5c001df267eb8c68352b')",arithmetic_N3572_m7_Dc,16.323270797729492,0.27130576968193054,0.7886192798614502,Dc,reliability,7
39,n02776631/ILSVRC2012_val_00028186_n02776631,1.0,2002,3572,7144,arithmetic,7,7,1,1,1,1697,1697,,"('arithmetic', 'e6b45baa945334974d66c57d890e8772c706b82b63bf5c001df267eb8c68352b')",arithmetic_N3572_m7_Dc,16.323270797729492,0.27130579948425293,0.7886192798614502,Dc,reliability,7
39,n02776631/ILSVRC2012_val_00028186_n02776631,1.0,2003,3572,7144,arithmetic,7,7,1,1,1,1697,1697,,"('arithmetic', 'e6b45baa945334974d66c57d890e8772c706b82b63bf5c001df267eb8c68352b')",arithmetic_N3572_m7_Dc,16.323270797729492,0.27130576968193054,0.7886192798614502,Dc,reliability,7
39,n02776631/ILSVRC2012_val_00028186_n02776631,4.0,2001,3572,7144,arithmetic,8,8,1,1,1,2675,2675,,"('arithmetic', 'f15f5dd79a2ecb53bec3edf48078c268593a101e6d61037ede79c4d50663f900')",arithmetic_N3572_m8_Dc,17.972959518432617,0.19339905679225922,0.8019670248031616,Dc,reliability,8
39,n02776631/ILSVRC2012_val_00028186_n02776631,4.0,2002,3572,7144,arithmetic,8,8,1,1,1,2675,2675,,"('arithmetic', 'f15f5dd79a2ecb53bec3edf48078c268593a101e6d61037ede79c4d50663f900')",arithmetic_N3572_m8_Dc,17.972959518432617,0.1933990716934204,0.8019670248031616,Dc,reliability,8
39,n02776631/ILSVRC2012_val_00028186_n02776631,4.0,2003,3572,7144,arithmetic,8,8,1,1,1,2675,2675,,"('arithmetic', 'f15f5dd79a2ecb53bec3edf48078c268593a101e6d61037ede79c4d50663f900')",arithmetic_N3572_m8_Dc,17.972959518432617,0.1933990716934204,0.8019670248031616,Dc,reliability,8
39,n02776631/ILSVRC2012_val_00028186_n02776631,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,4178,4178,,"('arithmetic', 'c58a847fb97b19940fdbf9e12a3d457cd92f29edd959cc34ac89eda40af276ff')",arithmetic_N3572_m9_Dc,19.33275032043457,0.1561255156993866,0.8369346857070923,Dc,reliability,9
39,n02776631/ILSVRC2012_val_00028186_n02776631,7.0,2002,3572,7144,arithmetic,9,9,1,1,1,4178,4178,,"('arithmetic', 'c58a847fb97b19940fdbf9e12a3d457cd92f29edd959cc34ac89eda40af276ff')",arithmetic_N3572_m9_Dc,19.33275032043457,0.1561255156993866,0.8369346857070923,Dc,reliability,9
39,n02776631/ILSVRC2012_val_00028186_n02776631,7.0,2003,3572,7144,arithmetic,9,9,1,1,1,4178,4178,,"('arithmetic', 'c58a847fb97b19940fdbf9e12a3d457cd92f29edd959cc34ac89eda40af276ff')",arithmetic_N3572_m9_Dc,19.33275032043457,0.1561255156993866,0.8369346857070923,Dc,reliability,9
39,n02776631/ILSVRC2012_val_00028186_n02776631,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,4178,4178,,"('arithmetic', 'c58a847fb97b19940fdbf9e12a3d457cd92f29edd959cc34ac89eda40af276ff')",arithmetic_N3572_m9_Dc,19.33275032043457,0.1561255156993866,0.8369346857070923,Dc,reliability,9
39,n02776631/ILSVRC2012_val_00028186_n02776631,13.0,2002,3572,7144,arithmetic,9,9,1,1,1,4178,4178,,"('arithmetic', 'c58a847fb97b19940fdbf9e12a3d457cd92f29edd959cc34ac89eda40af276ff')",arithmetic_N3572_m9_Dc,19.33275032043457,0.1561255156993866,0.8369346857070923,Dc,reliability,9
39,n02776631/ILSVRC2012_val_00028186_n02776631,13.0,2003,3572,7144,arithmetic,9,9,1,1,1,4178,4178,,"('arithmetic', 'c58a847fb97b19940fdbf9e12a3d457cd92f29edd959cc34ac89eda40af276ff')",arithmetic_N3572_m9_Dc,19.33275032043457,0.1561255156993866,0.8369346857070923,Dc,reliability,9
39,n02776631/ILSVRC2012_val_00028186_n02776631,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,4178,4178,,"('arithmetic', 'c58a847fb97b19940fdbf9e12a3d457cd92f29edd959cc34ac89eda40af276ff')",arithmetic_N3572_m9_Dc,19.33275032043457,0.1561255156993866,0.8369346857070923,Dc,reliability,9
39,n02776631/ILSVRC2012_val_00028186_n02776631,19.0,2002,3572,7144,arithmetic,9,9,1,1,1,4178,4178,,"('arithmetic', 'c58a847fb97b19940fdbf9e12a3d457cd92f29edd959cc34ac89eda40af276ff')",arithmetic_N3572_m9_Dc,19.33275032043457,0.1561255156993866,0.8369346857070923,Dc,reliability,9
39,n02776631/ILSVRC2012_val_00028186_n02776631,19.0,2003,3572,7144,arithmetic,9,9,1,1,1,4178,4178,,"('arithmetic', 'c58a847fb97b19940fdbf9e12a3d457cd92f29edd959cc34ac89eda40af276ff')",arithmetic_N3572_m9_Dc,19.33275032043457,0.1561255156993866,0.8369346857070923,Dc,reliability,9
40,n02788148/ILSVRC2012_val_00012264_n02788148,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1558,1558,,"('arithmetic', '387061beac82b692c5b87f9d43f953a7ae08f552c53bcf742cf092c7ce57aa43')",arithmetic_N3572_m7_Dc,18.70277976989746,0.23844902217388153,0.9286868572235107,Dc,reliability,7
40,n02788148/ILSVRC2012_val_00012264_n02788148,1.0,2002,3572,7144,arithmetic,7,7,1,1,1,1558,1558,,"('arithmetic', '387061beac82b692c5b87f9d43f953a7ae08f552c53bcf742cf092c7ce57aa43')",arithmetic_N3572_m7_Dc,18.70277976989746,0.23844902217388153,0.9286868572235107,Dc,reliability,7
40,n02788148/ILSVRC2012_val_00012264_n02788148,1.0,2003,3572,7144,arithmetic,7,7,1,1,1,1558,1558,,"('arithmetic', '387061beac82b692c5b87f9d43f953a7ae08f552c53bcf742cf092c7ce57aa43')",arithmetic_N3572_m7_Dc,18.70277976989746,0.23844902217388153,0.9286868572235107,Dc,reliability,7
40,n02788148/ILSVRC2012_val_00012264_n02788148,4.0,2001,3572,7144,arithmetic,8,8,1,1,1,2526,2526,,"('arithmetic', '7bd279912a5c70c043b4d1df24aaee65473b1cd52575a0e7fe6f766d4e5f420c')",arithmetic_N3572_m8_Dc,20.43021011352539,0.18527792394161224,0.9261111617088318,Dc,reliability,8
40,n02788148/ILSVRC2012_val_00012264_n02788148,4.0,2002,3572,7144,arithmetic,8,8,1,1,1,2526,2526,,"('arithmetic', '7bd279912a5c70c043b4d1df24aaee65473b1cd52575a0e7fe6f766d4e5f420c')",arithmetic_N3572_m8_Dc,20.43021011352539,0.18527793884277344,0.9261111617088318,Dc,reliability,8
40,n02788148/ILSVRC2012_val_00012264_n02788148,4.0,2003,3572,7144,arithmetic,8,8,1,1,1,2526,2526,,"('arithmetic', '7bd279912a5c70c043b4d1df24aaee65473b1cd52575a0e7fe6f766d4e5f420c')",arithmetic_N3572_m8_Dc,20.43021011352539,0.18527793884277344,0.9261111617088318,Dc,reliability,8
40,n02788148/ILSVRC2012_val_00012264_n02788148,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,4033,4033,,"('arithmetic', '972030fc3b148d707d8e7854169f2cfd160b123a8644cd907c2a2ffedf393c37')",arithmetic_N3572_m9_Dc,22.182846069335938,0.12835447490215302,0.9587704539299011,Dc,reliability,9
40,n02788148/ILSVRC2012_val_00012264_n02788148,7.0,2002,3572,7144,arithmetic,9,9,1,1,1,4033,4033,,"('arithmetic', '972030fc3b148d707d8e7854169f2cfd160b123a8644cd907c2a2ffedf393c37')",arithmetic_N3572_m9_Dc,22.182846069335938,0.12835446000099182,0.9587704539299011,Dc,reliability,9
40,n02788148/ILSVRC2012_val_00012264_n02788148,7.0,2003,3572,7144,arithmetic,9,9,1,1,1,4033,4033,,"('arithmetic', '972030fc3b148d707d8e7854169f2cfd160b123a8644cd907c2a2ffedf393c37')",arithmetic_N3572_m9_Dc,22.182846069335938,0.12835447490215302,0.9587704539299011,Dc,reliability,9
40,n02788148/ILSVRC2012_val_00012264_n02788148,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,4033,4033,,"('arithmetic', '972030fc3b148d707d8e7854169f2cfd160b123a8644cd907c2a2ffedf393c37')",arithmetic_N3572_m9_Dc,22.182846069335938,0.12835446000099182,0.9587704539299011,Dc,reliability,9
40,n02788148/ILSVRC2012_val_00012264_n02788148,13.0,2002,3572,7144,arithmetic,9,9,1,1,1,4033,4033,,"('arithmetic', '972030fc3b148d707d8e7854169f2cfd160b123a8644cd907c2a2ffedf393c37')",arithmetic_N3572_m9_Dc,22.182846069335938,0.12835447490215302,0.9587704539299011,Dc,reliability,9
40,n02788148/ILSVRC2012_val_00012264_n02788148,13.0,2003,3572,7144,arithmetic,9,9,1,1,1,4033,4033,,"('arithmetic', '972030fc3b148d707d8e7854169f2cfd160b123a8644cd907c2a2ffedf393c37')",arithmetic_N3572_m9_Dc,22.182846069335938,0.12835446000099182,0.9587704539299011,Dc,reliability,9
40,n02788148/ILSVRC2012_val_00012264_n02788148,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,4033,4033,,"('arithmetic', '972030fc3b148d707d8e7854169f2cfd160b123a8644cd907c2a2ffedf393c37')",arithmetic_N3572_m9_Dc,22.182846069335938,0.12835447490215302,0.9587704539299011,Dc,reliability,9
40,n02788148/ILSVRC2012_val_00012264_n02788148,19.0,2002,3572,7144,arithmetic,9,9,1,1,1,4033,4033,,"('arithmetic', '972030fc3b148d707d8e7854169f2cfd160b123a8644cd907c2a2ffedf393c37')",arithmetic_N3572_m9_Dc,22.182846069335938,0.12835446000099182,0.9587704539299011,Dc,reliability,9
40,n02788148/ILSVRC2012_val_00012264_n02788148,19.0,2003,3572,7144,arithmetic,9,9,1,1,1,4033,4033,,"('arithmetic', '972030fc3b148d707d8e7854169f2cfd160b123a8644cd907c2a2ffedf393c37')",arithmetic_N3572_m9_Dc,22.182846069335938,0.12835447490215302,0.9587704539299011,Dc,reliability,9
41,n02834397/ILSVRC2012_val_00010741_n02834397,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1540,1540,,"('arithmetic', '3ef978f493ffff84fcb5c37800ffbe73f734cd0f9a6c40142e988b1e3a6e5093')",arithmetic_N3572_m7_Dc,21.368572235107422,0.1597009152173996,0.8316669464111328,Dc,reliability,7
41,n02834397/ILSVRC2012_val_00010741_n02834397,1.0,2002,3572,7144,arithmetic,7,7,1,1,1,1540,1540,,"('arithmetic', '3ef978f493ffff84fcb5c37800ffbe73f734cd0f9a6c40142e988b1e3a6e5093')",arithmetic_N3572_m7_Dc,21.368572235107422,0.1597009152173996,0.8316669464111328,Dc,reliability,7
41,n02834397/ILSVRC2012_val_00010741_n02834397,1.0,2003,3572,7144,arithmetic,7,7,1,1,1,1540,1540,,"('arithmetic', '3ef978f493ffff84fcb5c37800ffbe73f734cd0f9a6c40142e988b1e3a6e5093')",arithmetic_N3572_m7_Dc,21.368572235107422,0.1597009152173996,0.8316669464111328,Dc,reliability,7
41,n02834397/ILSVRC2012_val_00010741_n02834397,4.0,2001,3572,7144,arithmetic,8,8,1,1,1,2427,2427,,"('arithmetic', 'a5c1575186c05ff77df43aefd291d67677eb9eb41e8319ab3894b3a75871d571')",arithmetic_N3572_m8_Dc,22.558767318725586,0.11273160576820374,0.9402858018875122,Dc,reliability,8
41,n02834397/ILSVRC2012_val_00010741_n02834397,4.0,2002,3572,7144,arithmetic,8,8,1,1,1,2427,2427,,"('arithmetic', 'a5c1575186c05ff77df43aefd291d67677eb9eb41e8319ab3894b3a75871d571')",arithmetic_N3572_m8_Dc,22.558767318725586,0.11273160576820374,0.9402858018875122,Dc,reliability,8
41,n02834397/ILSVRC2012_val_00010741_n02834397,4.0,2003,3572,7144,arithmetic,8,8,1,1,1,2427,2427,,"('arithmetic', 'a5c1575186c05ff77df43aefd291d67677eb9eb41e8319ab3894b3a75871d571')",arithmetic_N3572_m8_Dc,22.558767318725586,0.11273160576820374,0.9402858018875122,Dc,reliability,8
41,n02834397/ILSVRC2012_val_00010741_n02834397,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,3886,3886,,"('arithmetic', '8320581a6f582c1ba95fdfb2737f3abbe955c9bc7d5aff10a1a6b59e002ebdf2')",arithmetic_N3572_m9_Dc,24.06426239013672,0.08467774838209152,0.9212570786476135,Dc,reliability,9
41,n02834397/ILSVRC2012_val_00010741_n02834397,7.0,2002,3572,7144,arithmetic,9,9,1,1,1,3886,3886,,"('arithmetic', '8320581a6f582c1ba95fdfb2737f3abbe955c9bc7d5aff10a1a6b59e002ebdf2')",arithmetic_N3572_m9_Dc,24.06426239013672,0.08467774838209152,0.9212570786476135,Dc,reliability,9
41,n02834397/ILSVRC2012_val_00010741_n02834397,7.0,2003,3572,7144,arithmetic,9,9,1,1,1,3886,3886,,"('arithmetic', '8320581a6f582c1ba95fdfb2737f3abbe955c9bc7d5aff10a1a6b59e002ebdf2')",arithmetic_N3572_m9_Dc,24.06426239013672,0.08467774838209152,0.9212570786476135,Dc,reliability,9
41,n02834397/ILSVRC2012_val_00010741_n02834397,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,3886,3886,,"('arithmetic', '8320581a6f582c1ba95fdfb2737f3abbe955c9bc7d5aff10a1a6b59e002ebdf2')",arithmetic_N3572_m9_Dc,24.06426239013672,0.08467774838209152,0.9212570786476135,Dc,reliability,9
41,n02834397/ILSVRC2012_val_00010741_n02834397,13.0,2002,3572,7144,arithmetic,9,9,1,1,1,3886,3886,,"('arithmetic', '8320581a6f582c1ba95fdfb2737f3abbe955c9bc7d5aff10a1a6b59e002ebdf2')",arithmetic_N3572_m9_Dc,24.06426239013672,0.08467774838209152,0.9212570786476135,Dc,reliability,9
41,n02834397/ILSVRC2012_val_00010741_n02834397,13.0,2003,3572,7144,arithmetic,9,9,1,1,1,3886,3886,,"('arithmetic', '8320581a6f582c1ba95fdfb2737f3abbe955c9bc7d5aff10a1a6b59e002ebdf2')",arithmetic_N3572_m9_Dc,24.06426239013672,0.08467774838209152,0.9212570786476135,Dc,reliability,9
41,n02834397/ILSVRC2012_val_00010741_n02834397,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,3886,3886,,"('arithmetic', '8320581a6f582c1ba95fdfb2737f3abbe955c9bc7d5aff10a1a6b59e002ebdf2')",arithmetic_N3572_m9_Dc,24.06426239013672,0.08467774838209152,0.9212570786476135,Dc,reliability,9
41,n02834397/ILSVRC2012_val_00010741_n02834397,19.0,2002,3572,7144,arithmetic,9,9,1,1,1,3886,3886,,"('arithmetic', '8320581a6f582c1ba95fdfb2737f3abbe955c9bc7d5aff10a1a6b59e002ebdf2')",arithmetic_N3572_m9_Dc,24.06426239013672,0.08467774838209152,0.9212570786476135,Dc,reliability,9
41,n02834397/ILSVRC2012_val_00010741_n02834397,19.0,2003,3572,7144,arithmetic,9,9,1,1,1,3886,3886,,"('arithmetic', '8320581a6f582c1ba95fdfb2737f3abbe955c9bc7d5aff10a1a6b59e002ebdf2')",arithmetic_N3572_m9_Dc,24.06426239013672,0.08467774838209152,0.9212570786476135,Dc,reliability,9
42,n02841315/ILSVRC2012_val_00014601_n02841315,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1624,1624,,"('arithmetic', 'd08b2995fdab7fa647fd466e60ecb826d3360b412b3d0633f82ceb3ac29d032e')",arithmetic_N3572_m7_Dc,16.67800521850586,0.25113123655319214,0.7503545880317688,Dc,reliability,7
42,n02841315/ILSVRC2012_val_00014601_n02841315,1.0,2002,3572,7144,arithmetic,7,7,1,1,1,1624,1624,,"('arithmetic', 'd08b2995fdab7fa647fd466e60ecb826d3360b412b3d0633f82ceb3ac29d032e')",arithmetic_N3572_m7_Dc,16.67800521850586,0.25113123655319214,0.7503545880317688,Dc,reliability,7
42,n02841315/ILSVRC2012_val_00014601_n02841315,1.0,2003,3572,7144,arithmetic,7,7,1,1,1,1624,1624,,"('arithmetic', 'd08b2995fdab7fa647fd466e60ecb826d3360b412b3d0633f82ceb3ac29d032e')",arithmetic_N3572_m7_Dc,16.67800521850586,0.25113123655319214,0.7503545880317688,Dc,reliability,7
42,n02841315/ILSVRC2012_val_00014601_n02841315,4.0,2001,3572,7144,arithmetic,8,8,1,1,1,2609,2609,,"('arithmetic', '90d8d5415504499d4d05cf71ea6ea23cbcc8c4f707d80c6b8afd2d2762505eb7')",arithmetic_N3572_m8_Dc,18.763256072998047,0.17313387989997864,0.9031088352203369,Dc,reliability,8
42,n02841315/ILSVRC2012_val_00014601_n02841315,4.0,2002,3572,7144,arithmetic,8,8,1,1,1,2609,2609,,"('arithmetic', '90d8d5415504499d4d05cf71ea6ea23cbcc8c4f707d80c6b8afd2d2762505eb7')",arithmetic_N3572_m8_Dc,18.763256072998047,0.17313386499881744,0.9031088352203369,Dc,reliability,8
42,n02841315/ILSVRC2012_val_00014601_n02841315,4.0,2003,3572,7144,arithmetic,8,8,1,1,1,2609,2609,,"('arithmetic', '90d8d5415504499d4d05cf71ea6ea23cbcc8c4f707d80c6b8afd2d2762505eb7')",arithmetic_N3572_m8_Dc,18.763256072998047,0.17313387989997864,0.9031088352203369,Dc,reliability,8
42,n02841315/ILSVRC2012_val_00014601_n02841315,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,4174,4174,,"('arithmetic', '459f7b0b92681135cdb66e54e3c111ffdede34a77779dc75e60a1ca1652fd6ee')",arithmetic_N3572_m9_Dc,20.113197326660156,0.1239236369729042,0.9277769327163696,Dc,reliability,9
42,n02841315/ILSVRC2012_val_00014601_n02841315,7.0,2002,3572,7144,arithmetic,9,9,1,1,1,4174,4174,,"('arithmetic', '459f7b0b92681135cdb66e54e3c111ffdede34a77779dc75e60a1ca1652fd6ee')",arithmetic_N3572_m9_Dc,20.113197326660156,0.1239236369729042,0.9277769327163696,Dc,reliability,9
42,n02841315/ILSVRC2012_val_00014601_n02841315,7.0,2003,3572,7144,arithmetic,9,9,1,1,1,4174,4174,,"('arithmetic', '459f7b0b92681135cdb66e54e3c111ffdede34a77779dc75e60a1ca1652fd6ee')",arithmetic_N3572_m9_Dc,20.113197326660156,0.1239236369729042,0.9277769327163696,Dc,reliability,9
42,n02841315/ILSVRC2012_val_00014601_n02841315,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,4174,4174,,"('arithmetic', '459f7b0b92681135cdb66e54e3c111ffdede34a77779dc75e60a1ca1652fd6ee')",arithmetic_N3572_m9_Dc,20.113197326660156,0.1239236369729042,0.9277769327163696,Dc,reliability,9
42,n02841315/ILSVRC2012_val_00014601_n02841315,13.0,2002,3572,7144,arithmetic,9,9,1,1,1,4174,4174,,"('arithmetic', '459f7b0b92681135cdb66e54e3c111ffdede34a77779dc75e60a1ca1652fd6ee')",arithmetic_N3572_m9_Dc,20.113197326660156,0.1239236369729042,0.9277769327163696,Dc,reliability,9
42,n02841315/ILSVRC2012_val_00014601_n02841315,13.0,2003,3572,7144,arithmetic,9,9,1,1,1,4174,4174,,"('arithmetic', '459f7b0b92681135cdb66e54e3c111ffdede34a77779dc75e60a1ca1652fd6ee')",arithmetic_N3572_m9_Dc,20.113197326660156,0.1239236369729042,0.9277769327163696,Dc,reliability,9
42,n02841315/ILSVRC2012_val_00014601_n02841315,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,4174,4174,,"('arithmetic', '459f7b0b92681135cdb66e54e3c111ffdede34a77779dc75e60a1ca1652fd6ee')",arithmetic_N3572_m9_Dc,20.113197326660156,0.1239236369729042,0.9277769327163696,Dc,reliability,9
42,n02841315/ILSVRC2012_val_00014601_n02841315,19.0,2002,3572,7144,arithmetic,9,9,1,1,1,4174,4174,,"('arithmetic', '459f7b0b92681135cdb66e54e3c111ffdede34a77779dc75e60a1ca1652fd6ee')",arithmetic_N3572_m9_Dc,20.113197326660156,0.1239236369729042,0.9277769327163696,Dc,reliability,9
