family,budget,renderer,policy,source_index,snr_db,psnr_db,lpips_alex,dino_cosine,selected_mode
arithmetic,4084,Dc,goodput,76,1.0,19.05091921488444,0.21685802936553955,0.8936804533004761,8
arithmetic,4084,Dc,goodput,76,4.0,20.73197364807129,0.14511403441429138,0.9131582379341125,9
arithmetic,4084,Dc,goodput,76,7.0,20.73197364807129,0.14511403441429138,0.9131583372751871,9
arithmetic,4084,Dc,goodput,76,13.0,20.73197364807129,0.14511403441429138,0.9131585359573364,9
arithmetic,4084,Dc,goodput,76,19.0,20.73197364807129,0.14511403441429138,0.9131585359573364,9
arithmetic,4084,Dc,goodput,77,1.0,19.300779342651367,0.17658367256323496,0.7861716747283936,8
arithmetic,4084,Dc,goodput,77,4.0,20.687837600708008,0.14086993038654327,0.8790012001991272,9
arithmetic,4084,Dc,goodput,77,7.0,20.687837600708008,0.14086993535359701,0.8790011803309122,9
arithmetic,4084,Dc,goodput,77,13.0,20.687837600708008,0.14086993535359701,0.8790011405944824,9
arithmetic,4084,Dc,goodput,77,19.0,20.687837600708008,0.14086993535359701,0.8790011405944824,9
arithmetic,4084,Dc,goodput,78,1.0,14.854769388834635,0.35740453998247784,0.7553467750549316,8
arithmetic,4084,Dc,goodput,78,4.0,19.47743797302246,0.1536731868982315,0.9415805339813232,9
arithmetic,4084,Dc,goodput,78,7.0,19.47743797302246,0.1536731868982315,0.941580573717753,9
arithmetic,4084,Dc,goodput,78,13.0,19.47743797302246,0.1536731868982315,0.9415806531906128,9
arithmetic,4084,Dc,goodput,78,19.0,19.47743797302246,0.1536731868982315,0.9415806531906128,9
arithmetic,4084,Dc,goodput,79,1.0,18.72144889831543,0.10821978747844696,0.8689466714859009,8
arithmetic,4084,Dc,goodput,79,4.0,22.855432510375977,0.0611703023314476,0.9139326810836792,9
arithmetic,4084,Dc,goodput,79,7.0,22.855432510375977,0.0611703023314476,0.9139326810836792,9
arithmetic,4084,Dc,goodput,79,13.0,22.855432510375977,0.0611703023314476,0.9139326810836792,9
arithmetic,4084,Dc,goodput,79,19.0,22.855432510375977,0.0611703023314476,0.9139326810836792,9
arithmetic,4084,Dc,goodput,80,1.0,17.53506851196289,0.28837789098421734,0.7970286011695862,8
arithmetic,4084,Dc,goodput,80,4.0,19.95687484741211,0.17191520829995474,0.8939565420150757,9
arithmetic,4084,Dc,goodput,80,7.0,19.95687484741211,0.17191520829995474,0.8939565221468607,9
arithmetic,4084,Dc,goodput,80,13.0,19.95687484741211,0.17191521326700845,0.8939564824104309,9
arithmetic,4084,Dc,goodput,80,19.0,19.95687484741211,0.17191520829995474,0.8939564824104309,9
arithmetic,4084,Dc,goodput,81,1.0,20.38345718383789,0.17407965660095215,0.799186110496521,8
arithmetic,4084,Dc,goodput,81,4.0,22.233427047729492,0.1483463446299235,0.897467315196991,9
arithmetic,4084,Dc,goodput,81,7.0,22.233427047729492,0.14834634959697723,0.8974672754605612,9
arithmetic,4084,Dc,goodput,81,13.0,22.233427047729492,0.1483463446299235,0.8974671959877014,9
arithmetic,4084,Dc,goodput,81,19.0,22.233427047729492,0.1483463446299235,0.8974671959877014,9
arithmetic,4084,Dc,goodput,82,1.0,17.09094746907552,0.3025845984617869,0.7379076480865479,8
arithmetic,4084,Dc,goodput,82,4.0,19.95772933959961,0.16890661418437958,0.8298755884170532,9
arithmetic,4084,Dc,goodput,82,7.0,19.95772933959961,0.16890661418437958,0.8298757672309875,9
arithmetic,4084,Dc,goodput,82,13.0,19.95772933959961,0.16890661418437958,0.8298761248588562,9
arithmetic,4084,Dc,goodput,82,19.0,19.95772933959961,0.16890661418437958,0.8298761248588562,9
arithmetic,4084,Dc,goodput,83,1.0,17.51731300354004,0.3557245930035909,0.6075545350710551,8
arithmetic,4084,Dc,goodput,83,4.0,22.845746994018555,0.11818476269642512,0.9193657636642456,9
arithmetic,4084,Dc,goodput,83,7.0,22.845746994018555,0.11818476269642512,0.9193657636642456,9
arithmetic,4084,Dc,goodput,83,13.0,22.845746994018555,0.11818476021289825,0.9193657636642456,9
arithmetic,4084,Dc,goodput,83,19.0,22.845746994018555,0.11818476269642512,0.9193657636642456,9
arithmetic,4084,Dc,goodput,84,1.0,21.05459976196289,0.1954822540283203,0.811802089214325,8
arithmetic,4084,Dc,goodput,84,4.0,21.84274673461914,0.13888039191563925,0.6989796757698059,9
arithmetic,4084,Dc,goodput,84,7.0,21.84274673461914,0.13888039191563925,0.6989797552426656,9
arithmetic,4084,Dc,goodput,84,13.0,21.84274673461914,0.13888039191563925,0.698979914188385,9
arithmetic,4084,Dc,goodput,84,19.0,21.84274673461914,0.13888039191563925,0.698979914188385,9
arithmetic,4084,Dc,goodput,85,1.0,19.12119483947754,0.15983358025550842,0.945357620716095,8
arithmetic,4084,Dc,goodput,85,4.0,21.499826431274414,0.11228358497222264,0.9688460826873779,9
arithmetic,4084,Dc,goodput,85,7.0,21.499826431274414,0.11228358497222264,0.9688461025555929,9
arithmetic,4084,Dc,goodput,85,13.0,21.499826431274414,0.11228358248869579,0.9688461422920227,9
arithmetic,4084,Dc,goodput,85,19.0,21.499826431274414,0.11228358497222264,0.9688461422920227,9
arithmetic,4084,Dc,goodput,86,1.0,22.46351432800293,0.1346762776374817,0.9668138027191162,8
arithmetic,4084,Dc,goodput,86,4.0,24.838703155517578,0.082864910364151,0.9740984439849854,9
arithmetic,4084,Dc,goodput,86,7.0,24.838703155517578,0.082864910364151,0.9740984439849854,9
arithmetic,4084,Dc,goodput,86,13.0,24.838703155517578,0.082864910364151,0.9740984439849854,9
arithmetic,4084,Dc,goodput,86,19.0,24.838703155517578,0.082864910364151,0.9740984439849854,9
arithmetic,4084,Dc,goodput,87,1.0,18.322582880655926,0.19343313574790955,0.8904767433802286,8
arithmetic,4084,Dc,goodput,87,4.0,22.645183563232422,0.09734240422646205,0.9573531150817871,9
arithmetic,4084,Dc,goodput,87,7.0,22.645183563232422,0.09734240422646205,0.9573531150817871,9
arithmetic,4084,Dc,goodput,87,13.0,22.645183563232422,0.09734240422646205,0.9573531150817871,9
arithmetic,4084,Dc,goodput,87,19.0,22.645183563232422,0.09734240174293518,0.9573531150817871,9
arithmetic,4084,Dc,goodput,88,1.0,17.342938741048176,0.21755510568618774,0.8700947364171346,8
arithmetic,4084,Dc,goodput,88,4.0,19.52469253540039,0.14456653594970703,0.9213626384735107,9
arithmetic,4084,Dc,goodput,88,7.0,19.52469253540039,0.14456653594970703,0.9213626980781555,9
arithmetic,4084,Dc,goodput,88,13.0,19.52469253540039,0.14456653594970703,0.9213628172874451,9
arithmetic,4084,Dc,goodput,88,19.0,19.52469253540039,0.14456653594970703,0.9213628172874451,9
arithmetic,4084,Dc,goodput,89,1.0,20.042972564697266,0.185452530781428,0.8940598964691162,8
arithmetic,4084,Dc,goodput,89,4.0,21.018964767456055,0.13668666779994965,0.9249812364578247,9
arithmetic,4084,Dc,goodput,89,7.0,21.018964767456055,0.13668666779994965,0.9249811967213949,9
arithmetic,4084,Dc,goodput,89,13.0,21.018964767456055,0.13668666779994965,0.9249811172485352,9
arithmetic,4084,Dc,goodput,89,19.0,21.018964767456055,0.13668666779994965,0.9249811172485352,9
arithmetic,4084,Dc,goodput,90,1.0,13.812966346740723,0.4431596597035726,0.4738321900367737,8
arithmetic,4084,Dc,goodput,90,4.0,20.580442428588867,0.157039076089859,0.8223328590393066,9
arithmetic,4084,Dc,goodput,90,7.0,20.580442428588867,0.157039076089859,0.8223327398300171,9
arithmetic,4084,Dc,goodput,90,13.0,20.580442428588867,0.157039076089859,0.822332501411438,9
arithmetic,4084,Dc,goodput,90,19.0,20.580442428588867,0.157039076089859,0.822332501411438,9
arithmetic,4084,Dc,goodput,91,1.0,15.21530818939209,0.31903039415677387,0.6568511525789896,8
arithmetic,4084,Dc,goodput,91,4.0,20.262969970703125,0.14502224326133728,0.8175018429756165,9
arithmetic,4084,Dc,goodput,91,7.0,20.262969970703125,0.14502224326133728,0.8175018231074015,9
arithmetic,4084,Dc,goodput,91,13.0,20.262969970703125,0.14502224326133728,0.8175017833709717,9
arithmetic,4084,Dc,goodput,91,19.0,20.262969970703125,0.14502224326133728,0.8175017833709717,9
arithmetic,4084,Dc,goodput,92,1.0,17.9671573638916,0.21669743955135345,0.8633303642272949,8
arithmetic,4084,Dc,goodput,92,4.0,18.71518898010254,0.17283552885055542,0.9070792198181152,9
arithmetic,4084,Dc,goodput,92,7.0,18.71518898010254,0.17283552885055542,0.907079259554545,9
arithmetic,4084,Dc,goodput,92,13.0,18.71518898010254,0.17283552885055542,0.9070793390274048,9
arithmetic,4084,Dc,goodput,92,19.0,18.71518898010254,0.17283552885055542,0.9070793390274048,9
arithmetic,4084,Dc,goodput,93,1.0,21.497143427530926,0.1582600548863411,0.9174167513847351,8
arithmetic,4084,Dc,goodput,93,4.0,25.37742805480957,0.07138000428676605,0.9501428604125977,9
arithmetic,4084,Dc,goodput,93,7.0,25.37742805480957,0.07138000180323918,0.9501428604125977,9
arithmetic,4084,Dc,goodput,93,13.0,25.37742805480957,0.07138000180323918,0.9501428604125977,9
arithmetic,4084,Dc,goodput,93,19.0,25.37742805480957,0.07138000180323918,0.9501428604125977,9
arithmetic,4084,Dc,goodput,94,1.0,22.386028289794922,0.11752897252639134,0.8901185989379883,8
arithmetic,4084,Dc,goodput,94,4.0,24.071691513061523,0.08168739080429077,0.9279864430427551,9
arithmetic,4084,Dc,goodput,94,7.0,24.071691513061523,0.08168739080429077,0.9279864231745402,9
arithmetic,4084,Dc,goodput,94,13.0,24.071691513061523,0.08168739080429077,0.9279863834381104,9
arithmetic,4084,Dc,goodput,94,19.0,24.071691513061523,0.08168739080429077,0.9279863834381104,9
arithmetic,4084,Dc,goodput,95,1.0,17.499352137247723,0.1986441115538279,0.8152936100959778,8
arithmetic,4084,Dc,goodput,95,4.0,20.565526962280273,0.1169654056429863,0.9107062816619873,9
arithmetic,4084,Dc,goodput,95,7.0,20.565526962280273,0.1169654056429863,0.9107063015302023,9
arithmetic,4084,Dc,goodput,95,13.0,20.565526962280273,0.1169654056429863,0.9107063412666321,9
arithmetic,4084,Dc,goodput,95,19.0,20.565526962280273,0.1169654056429863,0.9107063412666321,9
arithmetic,4084,Dc,goodput,96,1.0,23.773298263549805,0.16097499430179596,0.9199641942977905,8
arithmetic,4084,Dc,goodput,96,4.0,26.525556564331055,0.09811531007289886,0.917722225189209,9
arithmetic,4084,Dc,goodput,96,7.0,26.525556564331055,0.09811531007289886,0.9177223245302836,9
arithmetic,4084,Dc,goodput,96,13.0,26.525556564331055,0.09811531007289886,0.9177225232124329,9
arithmetic,4084,Dc,goodput,96,19.0,26.525556564331055,0.09811531007289886,0.9177225232124329,9
arithmetic,4084,Dc,goodput,97,1.0,17.353412628173828,0.2824784715970357,0.747079094250997,8
arithmetic,4084,Dc,goodput,97,4.0,18.25640106201172,0.22905921936035156,0.7259642481803894,9
arithmetic,4084,Dc,goodput,97,7.0,18.25640106201172,0.22905921936035156,0.7259642283121744,9
arithmetic,4084,Dc,goodput,97,13.0,18.25640106201172,0.22905921936035156,0.7259641885757446,9
arithmetic,4084,Dc,goodput,97,19.0,18.25640106201172,0.22905921936035156,0.7259641885757446,9
arithmetic,4084,Dc,goodput,98,1.0,19.93525505065918,0.1294673631588618,0.8512784242630005,8
arithmetic,4084,Dc,goodput,98,4.0,22.337108612060547,0.08260361850261688,0.9027035236358643,9
arithmetic,4084,Dc,goodput,98,7.0,22.337108612060547,0.08260361850261688,0.9027035633722941,9
arithmetic,4084,Dc,goodput,98,13.0,22.337108612060547,0.08260361850261688,0.9027036428451538,9
arithmetic,4084,Dc,goodput,98,19.0,22.337108612060547,0.08260361850261688,0.9027036428451538,9
arithmetic,4084,Dc,goodput,99,1.0,18.278396606445312,0.18266898393630981,0.8170640468597412,8
arithmetic,4084,Dc,goodput,99,4.0,20.275074005126953,0.13532745838165283,0.8861609697341919,9
arithmetic,4084,Dc,goodput,99,7.0,20.275074005126953,0.13532745838165283,0.8861609896024069,9
arithmetic,4084,Dc,goodput,99,13.0,20.275074005126953,0.13532745838165283,0.8861610293388367,9
arithmetic,4084,Dc,goodput,99,19.0,20.275074005126953,0.13532745838165283,0.8861610293388367,9
arithmetic,4084,Dc,quality,0,1.0,13.873333295186361,0.22650001446406046,0.6005789140860239,8
arithmetic,4084,Dc,quality,0,4.0,15.693902969360352,0.14851780235767365,0.7976691722869873,9
arithmetic,4084,Dc,quality,0,7.0,15.693902969360352,0.14851780235767365,0.7976690729459127,9
arithmetic,4084,Dc,quality,0,13.0,15.693902969360352,0.14851780235767365,0.7976688742637634,9
arithmetic,4084,Dc,quality,0,19.0,15.693902969360352,0.14851780235767365,0.7976688742637634,9
arithmetic,4084,Dc,quality,1,1.0,21.200607299804688,0.12767630815505981,0.7305284738540649,8
arithmetic,4084,Dc,quality,1,4.0,21.61578941345215,0.11658566445112228,0.8231227993965149,9
arithmetic,4084,Dc,quality,1,7.0,21.61578941345215,0.11658566445112228,0.8231229782104492,9
arithmetic,4084,Dc,quality,1,13.0,21.61578941345215,0.11658566445112228,0.8231233358383179,9
arithmetic,4084,Dc,quality,1,19.0,21.61578941345215,0.11658566445112228,0.8231233358383179,9
arithmetic,4084,Dc,quality,2,1.0,16.78792444864909,0.2929394046465556,0.860660175482432,8
arithmetic,4084,Dc,quality,2,4.0,16.867353757222492,0.2841402937968572,0.7651216189066569,9
arithmetic,4084,Dc,quality,2,7.0,17.645963668823242,0.24124203125635782,0.8346746961275736,9
arithmetic,4084,Dc,quality,2,13.0,17.645963668823242,0.24124203125635782,0.8346747756004333,9
arithmetic,4084,Dc,quality,2,19.0,17.645963668823242,0.24124203622341156,0.8346747756004333,9
arithmetic,4084,Dc,quality,3,1.0,14.50776227315267,0.2494039237499237,0.8019788463910421,8
arithmetic,4084,Dc,quality,3,4.0,15.968773206075033,0.20735438664754233,0.8268574078877767,9
arithmetic,4084,Dc,quality,3,7.0,16.627696990966797,0.18437612056732178,0.8713895082473755,9
arithmetic,4084,Dc,quality,3,13.0,16.627696990966797,0.18437612056732178,0.8713893890380859,9
arithmetic,4084,Dc,quality,3,19.0,16.627696990966797,0.18437612056732178,0.8713893890380859,9
arithmetic,4084,Dc,quality,4,1.0,16.78247324625651,0.2780487934748332,0.6509330620368322,8
arithmetic,4084,Dc,quality,4,4.0,18.94675636291504,0.16369718313217163,0.8722684979438782,9
arithmetic,4084,Dc,quality,4,7.0,18.94675636291504,0.16369718313217163,0.8722684979438782,9
arithmetic,4084,Dc,quality,4,13.0,18.94675636291504,0.1636971781651179,0.8722684979438782,9
arithmetic,4084,Dc,quality,4,19.0,18.94675636291504,0.16369718313217163,0.8722684979438782,9
arithmetic,4084,Dc,quality,5,1.0,22.887194951375324,0.18937948842843375,0.702810525894165,8
arithmetic,4084,Dc,quality,5,4.0,24.077701568603516,0.12948590517044067,0.7905673384666443,9
arithmetic,4084,Dc,quality,5,7.0,24.077701568603516,0.12948590020338693,0.7905672788619995,9
arithmetic,4084,Dc,quality,5,13.0,24.077701568603516,0.12948590517044067,0.79056715965271,9
arithmetic,4084,Dc,quality,5,19.0,24.077701568603516,0.12948590020338693,0.79056715965271,9
arithmetic,4084,Dc,quality,6,1.0,18.013741493225098,0.429371178150177,0.6317092527945837,8
arithmetic,4084,Dc,quality,6,4.0,23.521711349487305,0.1676033834616343,0.9086804389953613,9
arithmetic,4084,Dc,quality,6,7.0,23.521711349487305,0.16760338842868805,0.9086804191271464,9
arithmetic,4084,Dc,quality,6,13.0,23.521711349487305,0.1676033834616343,0.9086803793907166,9
arithmetic,4084,Dc,quality,6,19.0,23.521711349487305,0.1676033834616343,0.9086803793907166,9
arithmetic,4084,Dc,quality,7,1.0,15.398406028747559,0.24074997007846832,0.7604616284370422,8
arithmetic,4084,Dc,quality,7,4.0,14.994882583618164,0.2818323075771332,0.6141634086767832,9
arithmetic,4084,Dc,quality,7,7.0,16.14510726928711,0.2006566971540451,0.8690737883249918,9
arithmetic,4084,Dc,quality,7,13.0,16.14510726928711,0.2006566971540451,0.8690738677978516,9
arithmetic,4084,Dc,quality,7,19.0,16.14510726928711,0.2006566971540451,0.8690738677978516,9
arithmetic,4084,Dc,quality,8,1.0,14.271229108174643,0.28008096913496655,0.8744920690854391,8
arithmetic,4084,Dc,quality,8,4.0,16.849454879760742,0.17073343694210052,0.9254805445671082,9
arithmetic,4084,Dc,quality,8,7.0,16.849454879760742,0.17073343694210052,0.9254805445671082,9
arithmetic,4084,Dc,quality,8,13.0,16.849454879760742,0.17073343694210052,0.9254805445671082,9
arithmetic,4084,Dc,quality,8,19.0,16.849454879760742,0.17073343694210052,0.9254805445671082,9
arithmetic,4084,Dc,quality,9,1.0,16.496402740478516,0.20145259300867716,0.8751710851987203,8
arithmetic,4084,Dc,quality,9,4.0,17.59404754638672,0.14481858909130096,0.8789893388748169,9
arithmetic,4084,Dc,quality,9,7.0,17.59404754638672,0.14481858909130096,0.8789893786112467,9
arithmetic,4084,Dc,quality,9,13.0,17.59404754638672,0.14481858909130096,0.8789894580841064,9
arithmetic,4084,Dc,quality,9,19.0,17.59404754638672,0.14481858909130096,0.8789894580841064,9
arithmetic,4084,Dc,quality,10,1.0,18.4981689453125,0.15566879510879517,0.9461118578910828,8
arithmetic,4084,Dc,quality,10,4.0,20.043407440185547,0.1154266893863678,0.9612476825714111,9
arithmetic,4084,Dc,quality,10,7.0,20.043407440185547,0.1154266893863678,0.9612476627031962,9
arithmetic,4084,Dc,quality,10,13.0,20.043407440185547,0.1154266893863678,0.9612476229667664,9
arithmetic,4084,Dc,quality,10,19.0,20.043407440185547,0.1154266893863678,0.9612476229667664,9
arithmetic,4084,Dc,quality,11,1.0,14.261213938395182,0.39610115190347034,0.5800647139549255,8
arithmetic,4084,Dc,quality,11,4.0,19.850181579589844,0.14935721457004547,0.793117344379425,9
arithmetic,4084,Dc,quality,11,7.0,19.850181579589844,0.14935721457004547,0.793117344379425,9
arithmetic,4084,Dc,quality,11,13.0,19.850181579589844,0.14935721457004547,0.793117344379425,9
arithmetic,4084,Dc,quality,11,19.0,19.850181579589844,0.14935721457004547,0.793117344379425,9
arithmetic,4084,Dc,quality,12,1.0,20.706783294677734,0.22272529701391855,0.9130004644393921,8
arithmetic,4084,Dc,quality,12,4.0,22.268173217773438,0.17429921527703604,0.8909101486206055,9
arithmetic,4084,Dc,quality,12,7.0,22.268173217773438,0.1742992103099823,0.8909100691477457,9
arithmetic,4084,Dc,quality,12,13.0,22.268173217773438,0.17429921527703604,0.8909099102020264,9
arithmetic,4084,Dc,quality,12,19.0,22.268173217773438,0.17429921527703604,0.8909099102020264,9
arithmetic,4084,Dc,quality,13,1.0,17.41983699798584,0.27746472756067914,0.8246829708417257,8
arithmetic,4084,Dc,quality,13,4.0,20.89848518371582,0.16189720729986826,0.8910526037216187,9
arithmetic,4084,Dc,quality,13,7.0,20.89848518371582,0.16189720729986826,0.8910525441169739,9
arithmetic,4084,Dc,quality,13,13.0,20.89848518371582,0.161897212266922,0.8910524249076843,9
arithmetic,4084,Dc,quality,13,19.0,20.89848518371582,0.16189720729986826,0.8910524249076843,9
arithmetic,4084,Dc,quality,14,1.0,16.468777974446613,0.1297516624132792,0.8790240287780762,8
arithmetic,4084,Dc,quality,14,4.0,17.996095657348633,0.1025913804769516,0.9132829904556274,9
arithmetic,4084,Dc,quality,14,7.0,17.996095657348633,0.1025913804769516,0.9132830103238424,9
arithmetic,4084,Dc,quality,14,13.0,17.996095657348633,0.1025913804769516,0.9132830500602722,9
arithmetic,4084,Dc,quality,14,19.0,17.996095657348633,0.1025913804769516,0.9132830500602722,9
arithmetic,4084,Dc,quality,15,1.0,24.84625244140625,0.14818207422892252,0.9128852486610413,8
arithmetic,4084,Dc,quality,15,4.0,26.13262939453125,0.11106743663549423,0.9123358726501465,9
arithmetic,4084,Dc,quality,15,7.0,26.13262939453125,0.11106743663549423,0.9123358329137167,9
arithmetic,4084,Dc,quality,15,13.0,26.13262939453125,0.11106743663549423,0.9123357534408569,9
arithmetic,4084,Dc,quality,15,19.0,26.13262939453125,0.11106743663549423,0.9123357534408569,9
arithmetic,4084,Dc,quality,16,1.0,16.525546391805012,0.27354099849859875,0.8760736584663391,8
arithmetic,4084,Dc,quality,16,4.0,20.64118194580078,0.12823610504468283,0.9465855360031128,9
arithmetic,4084,Dc,quality,16,7.0,20.64118194580078,0.12823610504468283,0.9465855757395426,9
arithmetic,4084,Dc,quality,16,13.0,20.64118194580078,0.12823611001173654,0.9465856552124023,9
arithmetic,4084,Dc,quality,16,19.0,20.64118194580078,0.12823611001173654,0.9465856552124023,9
arithmetic,4084,Dc,quality,17,1.0,15.921142578125,0.18380546073118845,0.8961172103881836,8
arithmetic,4084,Dc,quality,17,4.0,16.897125244140625,0.16028995315233865,0.91060471534729,9
arithmetic,4084,Dc,quality,17,7.0,16.897125244140625,0.16028995315233865,0.91060471534729,9
arithmetic,4084,Dc,quality,17,13.0,16.897125244140625,0.1602899432182312,0.91060471534729,9
arithmetic,4084,Dc,quality,17,19.0,16.897125244140625,0.1602899432182312,0.91060471534729,9
arithmetic,4084,Dc,quality,18,1.0,20.704694112141926,0.18914893766244253,0.8672074675559998,8
arithmetic,4084,Dc,quality,18,4.0,22.513505935668945,0.11759148786465327,0.9208335876464844,9
arithmetic,4084,Dc,quality,18,7.0,22.513505935668945,0.11759148786465327,0.9208335876464844,9
arithmetic,4084,Dc,quality,18,13.0,22.513505935668945,0.11759148786465327,0.9208335876464844,9
arithmetic,4084,Dc,quality,18,19.0,22.513505935668945,0.1175914853811264,0.9208335876464844,9
arithmetic,4084,Dc,quality,19,1.0,22.275259017944336,0.10622727870941162,0.9377920627593994,8
arithmetic,4084,Dc,quality,19,4.0,23.61243438720703,0.08942896872758865,0.9441930651664734,9
arithmetic,4084,Dc,quality,19,7.0,23.61243438720703,0.08942896872758865,0.9441930850346884,9
arithmetic,4084,Dc,quality,19,13.0,23.61243438720703,0.08942896872758865,0.9441931247711182,9
arithmetic,4084,Dc,quality,19,19.0,23.61243438720703,0.08942896872758865,0.9441931247711182,9
arithmetic,4084,Dc,quality,20,1.0,22.68160120646159,0.09240648647149403,0.9373106360435486,8
arithmetic,4084,Dc,quality,20,4.0,25.923301696777344,0.059675669918457665,0.936682939529419,9
arithmetic,4084,Dc,quality,20,7.0,25.923301696777344,0.059675668676694237,0.936682939529419,9
arithmetic,4084,Dc,quality,20,13.0,25.923301696777344,0.0596756674349308,0.936682939529419,9
arithmetic,4084,Dc,quality,20,19.0,25.923301696777344,0.0596756674349308,0.936682939529419,9
arithmetic,4084,Dc,quality,21,1.0,16.25296942392985,0.27916700144608814,0.8159963488578796,8
arithmetic,4084,Dc,quality,21,4.0,19.532121658325195,0.17364829778671265,0.8970870971679688,9
arithmetic,4084,Dc,quality,21,7.0,19.532121658325195,0.17364829778671265,0.8970871369043986,9
arithmetic,4084,Dc,quality,21,13.0,19.532121658325195,0.17364829778671265,0.8970872163772583,9
arithmetic,4084,Dc,quality,21,19.0,19.532121658325195,0.17364829778671265,0.8970872163772583,9
arithmetic,4084,Dc,quality,22,1.0,19.20591163635254,0.15015342831611633,0.937623918056488,8
arithmetic,4084,Dc,quality,22,4.0,20.730674743652344,0.11449753493070602,0.9644520282745361,9
arithmetic,4084,Dc,quality,22,7.0,20.73067347208659,0.11449753493070602,0.964452068010966,9
arithmetic,4084,Dc,quality,22,13.0,20.730670928955078,0.11449753493070602,0.9644521474838257,9
arithmetic,4084,Dc,quality,22,19.0,20.730670928955078,0.11449753493070602,0.9644521474838257,9
arithmetic,4084,Dc,quality,23,1.0,24.32339922587077,0.17349613706270853,0.9223558306694031,8
arithmetic,4084,Dc,quality,23,4.0,25.851207733154297,0.13148190081119537,0.9198100566864014,9
arithmetic,4084,Dc,quality,23,7.0,25.851206461588543,0.13148190577824911,0.9198100566864014,9
arithmetic,4084,Dc,quality,23,13.0,25.85120391845703,0.13148190577824911,0.9198100566864014,9
arithmetic,4084,Dc,quality,23,19.0,25.85120391845703,0.13148190577824911,0.9198100566864014,9
arithmetic,4084,Dc,quality,24,1.0,16.32590675354004,0.2450967033704122,0.8101915518442789,8
arithmetic,4084,Dc,quality,24,4.0,18.286486943562824,0.19572094082832336,0.8955864310264587,9
arithmetic,4084,Dc,quality,24,7.0,20.94670867919922,0.13069013257821402,0.9307181239128113,9
arithmetic,4084,Dc,quality,24,13.0,20.94670867919922,0.13069012761116028,0.9307182431221008,9
arithmetic,4084,Dc,quality,24,19.0,20.94670867919922,0.13069013257821402,0.9307182431221008,9
arithmetic,4084,Dc,quality,25,1.0,18.167887369791668,0.25423482060432434,0.683395783106486,8
arithmetic,4084,Dc,quality,25,4.0,20.721952438354492,0.15830351412296295,0.8342722654342651,9
arithmetic,4084,Dc,quality,25,7.0,20.721952438354492,0.15830351412296295,0.834272305170695,9
arithmetic,4084,Dc,quality,25,13.0,20.721952438354492,0.15830351412296295,0.8342723846435547,9
arithmetic,4084,Dc,quality,25,19.0,20.721952438354492,0.15830351412296295,0.8342723846435547,9
arithmetic,4084,Dc,quality,26,1.0,15.556618690490723,0.2694252034028371,0.8516251643498739,8
arithmetic,4084,Dc,quality,26,4.0,17.340242385864258,0.19899775584538779,0.9142552018165588,9
arithmetic,4084,Dc,quality,26,7.0,17.340242385864258,0.19899775087833405,0.9142552018165588,9
arithmetic,4084,Dc,quality,26,13.0,17.340242385864258,0.19899775584538779,0.9142552018165588,9
arithmetic,4084,Dc,quality,26,19.0,17.340242385864258,0.19899775584538779,0.9142552018165588,9
arithmetic,4084,Dc,quality,27,1.0,23.415687561035156,0.12663491070270538,0.8615432977676392,8
arithmetic,4084,Dc,quality,27,4.0,24.243255615234375,0.1036054144303004,0.8519211411476135,9
arithmetic,4084,Dc,quality,27,7.0,24.243255615234375,0.1036054144303004,0.8519210815429688,9
arithmetic,4084,Dc,quality,27,13.0,24.243255615234375,0.10360541939735413,0.8519209623336792,9
arithmetic,4084,Dc,quality,27,19.0,24.243255615234375,0.10360541939735413,0.8519209623336792,9
arithmetic,4084,Dc,quality,28,1.0,20.049843470255535,0.1700633962949117,0.8220506509145101,8
arithmetic,4084,Dc,quality,28,4.0,21.199905395507812,0.13142171005407968,0.8492817878723145,9
arithmetic,4084,Dc,quality,28,7.0,21.199905395507812,0.13142171005407968,0.8492817481358846,9
arithmetic,4084,Dc,quality,28,13.0,21.199905395507812,0.13142171005407968,0.8492816686630249,9
arithmetic,4084,Dc,quality,28,19.0,21.199905395507812,0.13142171005407968,0.8492816686630249,9
arithmetic,4084,Dc,quality,29,1.0,19.48213259379069,0.20010921359062195,0.7198171615600586,8
arithmetic,4084,Dc,quality,29,4.0,21.837318420410156,0.13310903310775757,0.8845616579055786,9
arithmetic,4084,Dc,quality,29,7.0,21.837318420410156,0.1331090380748113,0.8845616579055786,9
arithmetic,4084,Dc,quality,29,13.0,21.837318420410156,0.1331090380748113,0.8845616579055786,9
arithmetic,4084,Dc,quality,29,19.0,21.837318420410156,0.1331090380748113,0.8845616579055786,9
arithmetic,4084,Dc,quality,30,1.0,28.49810791015625,0.10671753684679668,0.8716034889221191,8
arithmetic,4084,Dc,quality,30,4.0,29.50008773803711,0.08266766369342804,0.9518203735351562,9
arithmetic,4084,Dc,quality,30,7.0,29.50008773803711,0.08266766120990117,0.9518203735351562,9
arithmetic,4084,Dc,quality,30,13.0,29.50008773803711,0.08266766120990117,0.9518203735351562,9
arithmetic,4084,Dc,quality,30,19.0,29.50008773803711,0.08266766120990117,0.9518203735351562,9
arithmetic,4084,Dc,quality,31,1.0,14.79388395945231,0.27691041429837543,0.8164337873458862,8
arithmetic,4084,Dc,quality,31,4.0,16.72452735900879,0.17462745308876038,0.8896850347518921,9
