source_index,image_id,snr_db,noise_seed,N,E,family,sent_mode,received_mode,header_ok,body_crc_ok,source_complete,payload_bits,arithmetic_length_field,source_error,candidate_key,method,psnr_db,lpips_alex,dino_cosine,renderer,policy,selected_mode,seed,preprocessing_id,seed_count,seed_keys,budget
13,n01983481/ILSVRC2012_val_00019856_n01983481,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,4279,4279,,"('arithmetic', '8695c0fc46217f789cbdd6b6e92b7b1418ab5609be45bfffa3537cd7aa89d125')",arithmetic_N3572_m9_D0,20.474977493286133,0.1688289443651835,0.922906756401062,D0,goodput,9,2001,,3,"2001,2002,2003",3572
14,n02013706/ILSVRC2012_val_00003168_n02013706,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1438,1438,,"('arithmetic', '7a40a6b64ac200de46fddae03d034143ea9e8000ed0bd3d3b3c4eb293fe5ea06')",arithmetic_N3572_m7_D0,13.829339981079102,0.1964653879404068,0.8500139713287354,D0,goodput,7,2001,,3,"2001,2002,2003",3572
14,n02013706/ILSVRC2012_val_00003168_n02013706,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,3597,3597,,"('arithmetic', '8b7ea93dd32259bef8184fc1871103992cbfef19fc46d1a0f47ef5afe4387277')",arithmetic_N3572_m9_D0,17.064481735229492,0.10234862565994263,0.9358943700790405,D0,goodput,9,2001,,3,"2001,2002,2003",3572
14,n02013706/ILSVRC2012_val_00003168_n02013706,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,3597,3597,,"('arithmetic', '8b7ea93dd32259bef8184fc1871103992cbfef19fc46d1a0f47ef5afe4387277')",arithmetic_N3572_m9_D0,17.064481735229492,0.10234862565994263,0.9358943700790405,D0,goodput,9,2001,,3,"2001,2002,2003",3572
14,n02013706/ILSVRC2012_val_00003168_n02013706,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,3597,3597,,"('arithmetic', '8b7ea93dd32259bef8184fc1871103992cbfef19fc46d1a0f47ef5afe4387277')",arithmetic_N3572_m9_D0,17.064481735229492,0.10234862565994263,0.9358943700790405,D0,goodput,9,2001,,3,"2001,2002,2003",3572
14,n02013706/ILSVRC2012_val_00003168_n02013706,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,3597,3597,,"('arithmetic', '8b7ea93dd32259bef8184fc1871103992cbfef19fc46d1a0f47ef5afe4387277')",arithmetic_N3572_m9_D0,17.064481735229492,0.10234862565994263,0.9358943700790405,D0,goodput,9,2001,,3,"2001,2002,2003",3572
15,n02027492/ILSVRC2012_val_00007524_n02027492,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1446,1446,,"('arithmetic', 'b67266f48926c34229ff3c4cb5f835fa5631bd12b5e1ee5d6cb0203b08a9407a')",arithmetic_N3572_m7_D0,22.66079330444336,0.19485674301783243,0.8706539273262024,D0,goodput,7,2001,,3,"2001,2002,2003",3572
15,n02027492/ILSVRC2012_val_00007524_n02027492,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,3958,3958,,"('arithmetic', '0c20f8edc89b753ca5fdb00bb6739be372a4b0d8244695f557bacc6930274eb2')",arithmetic_N3572_m9_D0,25.557968139648438,0.11673906445503235,0.9287845492362976,D0,goodput,9,2001,,3,"2001,2002,2003",3572
15,n02027492/ILSVRC2012_val_00007524_n02027492,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,3958,3958,,"('arithmetic', '0c20f8edc89b753ca5fdb00bb6739be372a4b0d8244695f557bacc6930274eb2')",arithmetic_N3572_m9_D0,25.557968139648438,0.11673906445503235,0.9287845492362976,D0,goodput,9,2001,,3,"2001,2002,2003",3572
15,n02027492/ILSVRC2012_val_00007524_n02027492,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,3958,3958,,"('arithmetic', '0c20f8edc89b753ca5fdb00bb6739be372a4b0d8244695f557bacc6930274eb2')",arithmetic_N3572_m9_D0,25.557968139648438,0.11673906445503235,0.9287845492362976,D0,goodput,9,2001,,3,"2001,2002,2003",3572
15,n02027492/ILSVRC2012_val_00007524_n02027492,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,3958,3958,,"('arithmetic', '0c20f8edc89b753ca5fdb00bb6739be372a4b0d8244695f557bacc6930274eb2')",arithmetic_N3572_m9_D0,25.557968139648438,0.11673906445503235,0.9287845492362976,D0,goodput,9,2001,,3,"2001,2002,2003",3572
16,n02088094/ILSVRC2012_val_00005507_n02088094,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1600,1600,,"('arithmetic', '12a8824209de1be4a1061a32009087322c320ec206f544951b907bf945f387fd')",arithmetic_N3572_m7_D0,16.67959976196289,0.2582848370075226,0.9168410897254944,D0,goodput,7,2001,,3,"2001,2002,2003",3572
16,n02088094/ILSVRC2012_val_00005507_n02088094,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,4122,4122,,"('arithmetic', 'dfa706ab2cad30db1898f1d0c33d32da4d0ab6e2e3a3416d0688739a04252343')",arithmetic_N3572_m9_D0,17.109444936116535,0.23184178272883096,0.8986321091651917,D0,goodput,9,2001,,3,"2001,2002,2003",3572
16,n02088094/ILSVRC2012_val_00005507_n02088094,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,4122,4122,,"('arithmetic', 'dfa706ab2cad30db1898f1d0c33d32da4d0ab6e2e3a3416d0688739a04252343')",arithmetic_N3572_m9_D0,19.845169067382812,0.14582985639572144,0.9624718427658081,D0,goodput,9,2001,,3,"2001,2002,2003",3572
16,n02088094/ILSVRC2012_val_00005507_n02088094,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,4122,4122,,"('arithmetic', 'dfa706ab2cad30db1898f1d0c33d32da4d0ab6e2e3a3416d0688739a04252343')",arithmetic_N3572_m9_D0,19.845169067382812,0.14582985639572144,0.9624718427658081,D0,goodput,9,2001,,3,"2001,2002,2003",3572
16,n02088094/ILSVRC2012_val_00005507_n02088094,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,4122,4122,,"('arithmetic', 'dfa706ab2cad30db1898f1d0c33d32da4d0ab6e2e3a3416d0688739a04252343')",arithmetic_N3572_m9_D0,19.845169067382812,0.14582985639572144,0.9624718427658081,D0,goodput,9,2001,,3,"2001,2002,2003",3572
17,n02090622/ILSVRC2012_val_00006265_n02090622,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1562,1562,,"('arithmetic', '295a6b5c852bb5a099cbc2e60af5eaa19a2d902db320c81082451397f1ceb208')",arithmetic_N3572_m7_D0,14.380048751831055,0.24362879494825998,0.8877184391021729,D0,goodput,7,2001,,3,"2001,2002,2003",3572
17,n02090622/ILSVRC2012_val_00006265_n02090622,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,4202,4202,,"('arithmetic', '35ffd9925aff50c4f4e9f9b7f0706f4934109d59fa7782928add2f9128a20224')",arithmetic_N3572_m9_D0,15.025498708089193,0.21298172076543173,0.8878869016965231,D0,goodput,9,2001,,3,"2001,2002,2003",3572
17,n02090622/ILSVRC2012_val_00006265_n02090622,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,4202,4202,,"('arithmetic', '35ffd9925aff50c4f4e9f9b7f0706f4934109d59fa7782928add2f9128a20224')",arithmetic_N3572_m9_D0,15.850854873657227,0.17488184571266174,0.9246348142623901,D0,goodput,9,2001,,3,"2001,2002,2003",3572
17,n02090622/ILSVRC2012_val_00006265_n02090622,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,4202,4202,,"('arithmetic', '35ffd9925aff50c4f4e9f9b7f0706f4934109d59fa7782928add2f9128a20224')",arithmetic_N3572_m9_D0,15.850854873657227,0.17488184571266174,0.9246348142623901,D0,goodput,9,2001,,3,"2001,2002,2003",3572
17,n02090622/ILSVRC2012_val_00006265_n02090622,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,4202,4202,,"('arithmetic', '35ffd9925aff50c4f4e9f9b7f0706f4934109d59fa7782928add2f9128a20224')",arithmetic_N3572_m9_D0,15.850854873657227,0.17488184571266174,0.9246348142623901,D0,goodput,9,2001,,3,"2001,2002,2003",3572
18,n02096177/ILSVRC2012_val_00019083_n02096177,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1477,1477,,"('arithmetic', '8d3d9f7774c1edf3f0fae51918962e602bb598a41414e86021fada49c33f7d17')",arithmetic_N3572_m7_D0,19.398479461669922,0.21092495322227478,0.9078855514526367,D0,goodput,7,2001,,3,"2001,2002,2003",3572
18,n02096177/ILSVRC2012_val_00019083_n02096177,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,3907,3907,,"('arithmetic', 'f1b84aeb020d7d98263e2212dc2b77a32a8c3510050d79c5019a93349a04edf7')",arithmetic_N3572_m9_D0,21.522438049316406,0.13592782616615295,0.9363512992858887,D0,goodput,9,2001,,3,"2001,2002,2003",3572
18,n02096177/ILSVRC2012_val_00019083_n02096177,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,3907,3907,,"('arithmetic', 'f1b84aeb020d7d98263e2212dc2b77a32a8c3510050d79c5019a93349a04edf7')",arithmetic_N3572_m9_D0,21.522438049316406,0.13592782616615295,0.9363512992858887,D0,goodput,9,2001,,3,"2001,2002,2003",3572
18,n02096177/ILSVRC2012_val_00019083_n02096177,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,3907,3907,,"('arithmetic', 'f1b84aeb020d7d98263e2212dc2b77a32a8c3510050d79c5019a93349a04edf7')",arithmetic_N3572_m9_D0,21.522438049316406,0.13592782616615295,0.9363512992858887,D0,goodput,9,2001,,3,"2001,2002,2003",3572
18,n02096177/ILSVRC2012_val_00019083_n02096177,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,3907,3907,,"('arithmetic', 'f1b84aeb020d7d98263e2212dc2b77a32a8c3510050d79c5019a93349a04edf7')",arithmetic_N3572_m9_D0,21.522438049316406,0.13592782616615295,0.9363512992858887,D0,goodput,9,2001,,3,"2001,2002,2003",3572
19,n02098286/ILSVRC2012_val_00038253_n02098286,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1371,1371,,"('arithmetic', 'b980b5db7ceb9096fa8c5fea37a98cc9e0f6701a3b84cf7a8cc25549a4ee15ed')",arithmetic_N3572_m7_D0,19.76580238342285,0.1501360535621643,0.9118127822875977,D0,goodput,7,2001,,3,"2001,2002,2003",3572
19,n02098286/ILSVRC2012_val_00038253_n02098286,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,3654,3654,,"('arithmetic', '5eca0d67385d65b4e4b610e06b16b5f98cf7b1e6c978ec5d0a1ad9d84c8dff64')",arithmetic_N3572_m9_D0,22.903451919555664,0.09791307151317596,0.9561826586723328,D0,goodput,9,2001,,3,"2001,2002,2003",3572
19,n02098286/ILSVRC2012_val_00038253_n02098286,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,3654,3654,,"('arithmetic', '5eca0d67385d65b4e4b610e06b16b5f98cf7b1e6c978ec5d0a1ad9d84c8dff64')",arithmetic_N3572_m9_D0,22.903451919555664,0.09791307151317596,0.9561826586723328,D0,goodput,9,2001,,3,"2001,2002,2003",3572
19,n02098286/ILSVRC2012_val_00038253_n02098286,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,3654,3654,,"('arithmetic', '5eca0d67385d65b4e4b610e06b16b5f98cf7b1e6c978ec5d0a1ad9d84c8dff64')",arithmetic_N3572_m9_D0,22.903451919555664,0.09791307151317596,0.9561826586723328,D0,goodput,9,2001,,3,"2001,2002,2003",3572
19,n02098286/ILSVRC2012_val_00038253_n02098286,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,3654,3654,,"('arithmetic', '5eca0d67385d65b4e4b610e06b16b5f98cf7b1e6c978ec5d0a1ad9d84c8dff64')",arithmetic_N3572_m9_D0,22.903451919555664,0.09791307151317596,0.9561826586723328,D0,goodput,9,2001,,3,"2001,2002,2003",3572
20,n02102480/ILSVRC2012_val_00010261_n02102480,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1372,1372,,"('arithmetic', '297dd4c5e2528b2ae976c5e54aedf664f04f137f3f119b048b68a1aa7d751776')",arithmetic_N3572_m7_D0,22.555679321289062,0.09028253704309464,0.9481832385063171,D0,goodput,7,2001,,3,"2001,2002,2003",3572
20,n02102480/ILSVRC2012_val_00010261_n02102480,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,3738,3738,,"('arithmetic', '99a8080183aba6616cb6d855a16368b141d9b43236813689f88cdd44dd6aadf5')",arithmetic_N3572_m9_D0,25.37393569946289,0.06443264832099278,0.9504537582397461,D0,goodput,9,2001,,3,"2001,2002,2003",3572
20,n02102480/ILSVRC2012_val_00010261_n02102480,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,3738,3738,,"('arithmetic', '99a8080183aba6616cb6d855a16368b141d9b43236813689f88cdd44dd6aadf5')",arithmetic_N3572_m9_D0,25.37393569946289,0.06443264583746593,0.9504537582397461,D0,goodput,9,2001,,3,"2001,2002,2003",3572
20,n02102480/ILSVRC2012_val_00010261_n02102480,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,3738,3738,,"('arithmetic', '99a8080183aba6616cb6d855a16368b141d9b43236813689f88cdd44dd6aadf5')",arithmetic_N3572_m9_D0,25.37393569946289,0.06443264583746593,0.9504537582397461,D0,goodput,9,2001,,3,"2001,2002,2003",3572
20,n02102480/ILSVRC2012_val_00010261_n02102480,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,3738,3738,,"('arithmetic', '99a8080183aba6616cb6d855a16368b141d9b43236813689f88cdd44dd6aadf5')",arithmetic_N3572_m9_D0,25.37393569946289,0.06443264832099278,0.9504537582397461,D0,goodput,9,2001,,3,"2001,2002,2003",3572
21,n02105641/ILSVRC2012_val_00018762_n02105641,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1617,1617,,"('arithmetic', 'a6a5ff906057e2d6de761deeb32703f08063ebeeeda2cd9f8476b91ab0f14d0a')",arithmetic_N3572_m7_D0,15.707688331604004,0.31452901164690655,0.8544531464576721,D0,goodput,7,2001,,3,"2001,2002,2003",3572
21,n02105641/ILSVRC2012_val_00018762_n02105641,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,4298,4298,,"('arithmetic', '6788184939cf2002bb4330f9300b26bd9be7bb35f417713f6b2a819658b78e4c')",arithmetic_N3572_m9_D0,18.89498519897461,0.20184773206710815,0.9171780943870544,D0,goodput,9,2001,,3,"2001,2002,2003",3572
21,n02105641/ILSVRC2012_val_00018762_n02105641,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,4298,4298,,"('arithmetic', '6788184939cf2002bb4330f9300b26bd9be7bb35f417713f6b2a819658b78e4c')",arithmetic_N3572_m9_D0,18.89498519897461,0.20184773206710815,0.9171780943870544,D0,goodput,9,2001,,3,"2001,2002,2003",3572
21,n02105641/ILSVRC2012_val_00018762_n02105641,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,4298,4298,,"('arithmetic', '6788184939cf2002bb4330f9300b26bd9be7bb35f417713f6b2a819658b78e4c')",arithmetic_N3572_m9_D0,18.89498519897461,0.20184773206710815,0.9171780943870544,D0,goodput,9,2001,,3,"2001,2002,2003",3572
21,n02105641/ILSVRC2012_val_00018762_n02105641,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,4298,4298,,"('arithmetic', '6788184939cf2002bb4330f9300b26bd9be7bb35f417713f6b2a819658b78e4c')",arithmetic_N3572_m9_D0,18.89498519897461,0.20184773206710815,0.9171780943870544,D0,goodput,9,2001,,3,"2001,2002,2003",3572
22,n02106550/ILSVRC2012_val_00014315_n02106550,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1576,1576,,"('arithmetic', 'ff13d288aacd86d1daa6bc2e5562f77310bfd3e0f8a371a4d578d993ced35084')",arithmetic_N3572_m7_D0,16.3289794921875,0.23846603433291116,0.9346290826797485,D0,goodput,7,2001,,3,"2001,2002,2003",3572
22,n02106550/ILSVRC2012_val_00014315_n02106550,4.0,2001,3572,7144,arithmetic,9,9,1,0,1,4050,4050,,"('arithmetic', '0936bd2484908711570a9b3d187155898e3dce5a9fcef0ed49c9e645f76cdb8c')",arithmetic_N3572_m9_D0,19.256255467732746,0.13454795380433401,0.9558346271514893,D0,goodput,9,2001,,3,"2001,2002,2003",3572
22,n02106550/ILSVRC2012_val_00014315_n02106550,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,4050,4050,,"('arithmetic', 'f541c3facaec74a09f01e06f185fab73553ec3c546ee5ce1ce4b1414016a13ae')",arithmetic_N3572_m9_D0,20.33329200744629,0.11957978208859761,0.962758481502533,D0,goodput,9,2001,,3,"2001,2002,2003",3572
22,n02106550/ILSVRC2012_val_00014315_n02106550,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,4050,4050,,"('arithmetic', 'f541c3facaec74a09f01e06f185fab73553ec3c546ee5ce1ce4b1414016a13ae')",arithmetic_N3572_m9_D0,20.33329200744629,0.11957977712154388,0.962758481502533,D0,goodput,9,2001,,3,"2001,2002,2003",3572
22,n02106550/ILSVRC2012_val_00014315_n02106550,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,4050,4050,,"('arithmetic', 'f541c3facaec74a09f01e06f185fab73553ec3c546ee5ce1ce4b1414016a13ae')",arithmetic_N3572_m9_D0,20.33329200744629,0.11957978208859761,0.962758481502533,D0,goodput,9,2001,,3,"2001,2002,2003",3572
23,n02107683/ILSVRC2012_val_00010786_n02107683,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1524,1524,,"('arithmetic', 'd803e3b34ee6fd3f1238022a6bfc76f75c6ff0d978c18a741c5d077be96b4701')",arithmetic_N3572_m7_D0,22.16058921813965,0.2167559266090393,0.8661370277404785,D0,goodput,7,2001,,3,"2001,2002,2003",3572
23,n02107683/ILSVRC2012_val_00010786_n02107683,4.0,2001,3572,7144,arithmetic,9,9,1,0,1,4018,4018,,"('arithmetic', '8466659b25e2b1668b0b881b46657b0ded8eb806248b45ccfee9b32f747ed1c8')",arithmetic_N3572_m9_D0,23.846996943155926,0.19052777687708536,0.917409618695577,D0,goodput,9,2001,,3,"2001,2002,2003",3572
23,n02107683/ILSVRC2012_val_00010786_n02107683,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,4018,4018,,"('arithmetic', '0aa373b6c81b6c19a43ff3a9280907c73e109b434c072795856a0d52b76b4b6d')",arithmetic_N3572_m9_D0,25.275508880615234,0.14265215396881104,0.9313883185386658,D0,goodput,9,2001,,3,"2001,2002,2003",3572
23,n02107683/ILSVRC2012_val_00010786_n02107683,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,4018,4018,,"('arithmetic', '0aa373b6c81b6c19a43ff3a9280907c73e109b434c072795856a0d52b76b4b6d')",arithmetic_N3572_m9_D0,25.275508880615234,0.14265215396881104,0.9313883185386658,D0,goodput,9,2001,,3,"2001,2002,2003",3572
23,n02107683/ILSVRC2012_val_00010786_n02107683,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,4018,4018,,"('arithmetic', '0aa373b6c81b6c19a43ff3a9280907c73e109b434c072795856a0d52b76b4b6d')",arithmetic_N3572_m9_D0,25.275508880615234,0.14265215396881104,0.9313883185386658,D0,goodput,9,2001,,3,"2001,2002,2003",3572
24,n02110806/ILSVRC2012_val_00030364_n02110806,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1684,1684,,"('arithmetic', '70119183da11f6424089df06eac99642bcf8260db42542a41595fa0c478fd26b')",arithmetic_N3572_m7_D0,14.371806144714355,0.2950251301129659,0.8269762396812439,D0,goodput,7,2001,,3,"2001,2002,2003",3572
24,n02110806/ILSVRC2012_val_00030364_n02110806,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,4330,4330,,"('arithmetic', 'c6150ff6ca231f3f05e3256e663047747a149408da4341c16992f261b40eca59')",arithmetic_N3572_m9_D0,19.60812250773112,0.14742416640122732,0.9289291699727377,D0,goodput,9,2001,,3,"2001,2002,2003",3572
24,n02110806/ILSVRC2012_val_00030364_n02110806,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,4330,4330,,"('arithmetic', 'c6150ff6ca231f3f05e3256e663047747a149408da4341c16992f261b40eca59')",arithmetic_N3572_m9_D0,20.385656356811523,0.13674050569534302,0.9456360936164856,D0,goodput,9,2001,,3,"2001,2002,2003",3572
24,n02110806/ILSVRC2012_val_00030364_n02110806,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,4330,4330,,"('arithmetic', 'c6150ff6ca231f3f05e3256e663047747a149408da4341c16992f261b40eca59')",arithmetic_N3572_m9_D0,20.385656356811523,0.13674050569534302,0.9456360936164856,D0,goodput,9,2001,,3,"2001,2002,2003",3572
24,n02110806/ILSVRC2012_val_00030364_n02110806,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,4330,4330,,"('arithmetic', 'c6150ff6ca231f3f05e3256e663047747a149408da4341c16992f261b40eca59')",arithmetic_N3572_m9_D0,20.385656356811523,0.13674050569534302,0.9456360936164856,D0,goodput,9,2001,,3,"2001,2002,2003",3572
25,n02113799/ILSVRC2012_val_00007866_n02113799,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1579,1579,,"('arithmetic', 'd7b56ab67673d1d3248a271ed1cd4ca032fea3b2efa555ff21bab8d1fb4c7d84')",arithmetic_N3572_m7_D0,17.423614501953125,0.26846951246261597,0.7479408979415894,D0,goodput,7,2001,,3,"2001,2002,2003",3572
25,n02113799/ILSVRC2012_val_00007866_n02113799,4.0,2001,3572,7144,arithmetic,9,9,1,0,1,4193,4193,,"('arithmetic', 'd0171569467e56ae8c6dd2bbfbf0c8491a24f657cae4c42de9afa7bc7e9a42a7')",arithmetic_N3572_m9_D0,16.567378362019856,0.3087400645017624,0.7392632166544596,D0,goodput,9,2001,,3,"2001,2002,2003",3572
25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,4193,4193,,"('arithmetic', '3ce7c5aea3465363f0a9753c8c72e2a8f989e8ec453f792c36e6ab7d4b5c230d')",arithmetic_N3572_m9_D0,20.178104400634766,0.169448584318161,0.8602007627487183,D0,goodput,9,2001,,3,"2001,2002,2003",3572
25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,4193,4193,,"('arithmetic', '3ce7c5aea3465363f0a9753c8c72e2a8f989e8ec453f792c36e6ab7d4b5c230d')",arithmetic_N3572_m9_D0,20.178104400634766,0.169448584318161,0.8602007627487183,D0,goodput,9,2001,,3,"2001,2002,2003",3572
25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,4193,4193,,"('arithmetic', '3ce7c5aea3465363f0a9753c8c72e2a8f989e8ec453f792c36e6ab7d4b5c230d')",arithmetic_N3572_m9_D0,20.178104400634766,0.169448584318161,0.8602007627487183,D0,goodput,9,2001,,3,"2001,2002,2003",3572
26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1535,1535,,"('arithmetic', '4a08a7795708a225fb1974afb7616e215adab2ec3d90819d255b88ddf80b3a50')",arithmetic_N3572_m7_D0,14.46963119506836,0.2964431742827098,0.84992516040802,D0,goodput,7,2001,,3,"2001,2002,2003",3572
26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,4198,4198,,"('arithmetic', '64d7d66e890acbc981700c12146b01bab0e263c458a3763d2c6be74cc8c6f2c6')",arithmetic_N3572_m9_D0,16.417287826538086,0.21035945415496826,0.9425818920135498,D0,goodput,9,2001,,3,"2001,2002,2003",3572
26,n02123159/ILSVRC2012_val_00025723_n02123159,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,4198,4198,,"('arithmetic', '64d7d66e890acbc981700c12146b01bab0e263c458a3763d2c6be74cc8c6f2c6')",arithmetic_N3572_m9_D0,16.417287826538086,0.21035945415496826,0.9425818920135498,D0,goodput,9,2001,,3,"2001,2002,2003",3572
26,n02123159/ILSVRC2012_val_00025723_n02123159,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,4198,4198,,"('arithmetic', '64d7d66e890acbc981700c12146b01bab0e263c458a3763d2c6be74cc8c6f2c6')",arithmetic_N3572_m9_D0,16.417287826538086,0.21035945415496826,0.9425818920135498,D0,goodput,9,2001,,3,"2001,2002,2003",3572
26,n02123159/ILSVRC2012_val_00025723_n02123159,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,4198,4198,,"('arithmetic', '64d7d66e890acbc981700c12146b01bab0e263c458a3763d2c6be74cc8c6f2c6')",arithmetic_N3572_m9_D0,16.417287826538086,0.21035945415496826,0.9425818920135498,D0,goodput,9,2001,,3,"2001,2002,2003",3572
27,n02134084/ILSVRC2012_val_00020332_n02134084,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1550,1550,,"('arithmetic', 'f1c85bba62d503779a16400e2e4af8787d67d6e67855839a09485031f418ec7e')",arithmetic_N3572_m7_D0,21.31464958190918,0.18671980996926626,0.8302134275436401,D0,goodput,7,2001,,3,"2001,2002,2003",3572
27,n02134084/ILSVRC2012_val_00020332_n02134084,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,4021,4021,,"('arithmetic', 'bce77264548d45d5b22c20d0180088c54185ff10711723afd29f2cd499e334c3')",arithmetic_N3572_m9_D0,23.638782501220703,0.11460202684005101,0.8628615140914917,D0,goodput,9,2001,,3,"2001,2002,2003",3572
27,n02134084/ILSVRC2012_val_00020332_n02134084,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,4021,4021,,"('arithmetic', 'bce77264548d45d5b22c20d0180088c54185ff10711723afd29f2cd499e334c3')",arithmetic_N3572_m9_D0,23.638782501220703,0.11460202684005101,0.8628615140914917,D0,goodput,9,2001,,3,"2001,2002,2003",3572
27,n02134084/ILSVRC2012_val_00020332_n02134084,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,4021,4021,,"('arithmetic', 'bce77264548d45d5b22c20d0180088c54185ff10711723afd29f2cd499e334c3')",arithmetic_N3572_m9_D0,23.638782501220703,0.11460202435652415,0.8628615140914917,D0,goodput,9,2001,,3,"2001,2002,2003",3572
27,n02134084/ILSVRC2012_val_00020332_n02134084,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,4021,4021,,"('arithmetic', 'bce77264548d45d5b22c20d0180088c54185ff10711723afd29f2cd499e334c3')",arithmetic_N3572_m9_D0,23.638782501220703,0.11460202435652415,0.8628615140914917,D0,goodput,9,2001,,3,"2001,2002,2003",3572
28,n02168699/ILSVRC2012_val_00040132_n02168699,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1465,1465,,"('arithmetic', 'f1a18e466965aa59e822209e3193b843c797a0da0e2ca7d31ea4ee2bcdbcbb1d')",arithmetic_N3572_m7_D0,18.77400016784668,0.23158329725265503,0.790869951248169,D0,goodput,7,2001,,3,"2001,2002,2003",3572
28,n02168699/ILSVRC2012_val_00040132_n02168699,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,3976,3976,,"('arithmetic', 'aac728746d692f42f1c65865b6c95f0416f63bac8e2177482e371ac90bd551d3')",arithmetic_N3572_m9_D0,20.443923950195312,0.15190327167510986,0.8704310059547424,D0,goodput,9,2001,,3,"2001,2002,2003",3572
28,n02168699/ILSVRC2012_val_00040132_n02168699,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,3976,3976,,"('arithmetic', 'aac728746d692f42f1c65865b6c95f0416f63bac8e2177482e371ac90bd551d3')",arithmetic_N3572_m9_D0,20.443923950195312,0.15190327167510986,0.8704310059547424,D0,goodput,9,2001,,3,"2001,2002,2003",3572
