population,scope,method,control,metric,source_images,selection_data,gain,ci_low,ci_high
development,transition_5_6,raw_quality,raw_goodput,dino,100,calibration_only,0.006571642458438872,0.0029258307193716416,0.0103840926066041
development,transition_5_6,arithmetic_quality,arithmetic_reliability,psnr_db,100,calibration_only,0.0,0.0,0.0
development,transition_5_6,arithmetic_quality,arithmetic_reliability,lpips,100,calibration_only,0.0,0.0,0.0
development,transition_5_6,arithmetic_quality,arithmetic_reliability,dino,100,calibration_only,0.0,0.0,0.0
development,transition_5_6,arithmetic_quality,arithmetic_goodput,psnr_db,100,calibration_only,-0.07084481239318867,-0.22078016110261292,0.08611781152089405
development,transition_5_6,arithmetic_quality,arithmetic_goodput,lpips,100,calibration_only,-0.007165570684398216,-0.013595592999986066,-0.0011797138294205077
development,transition_5_6,arithmetic_quality,arithmetic_goodput,dino,100,calibration_only,0.008689991484085717,0.001616070576012128,0.016042064131547996
development,transition_5_6,raw_quality,arithmetic_quality,psnr_db,100,calibration_only,-0.31003541787465416,-0.3899007938702902,-0.22726520975430822
development,transition_5_6,raw_quality,arithmetic_quality,lpips,100,calibration_only,0.006424963815758625,0.0038690589930241302,0.008768723047027983
development,transition_5_6,raw_quality,arithmetic_quality,dino,100,calibration_only,-0.008619614144166314,-0.011379794828593734,-0.005914096581439188
development,transition_5_6,arithmetic_quality,raw_m7,psnr_db,100,calibration_only,2.2848608462015787,2.0887012787262598,2.477530995527903
development,transition_5_6,arithmetic_quality,raw_m7,lpips,100,calibration_only,-0.07452416684788962,-0.07924577362144676,-0.06997778809443116
development,transition_5_6,arithmetic_quality,raw_m7,dino,100,calibration_only,0.05501925130685171,0.04733729645858209,0.06288319663455089
development,transition_5_6,arithmetic_quality,raw_m8,psnr_db,100,calibration_only,0.6949365393320719,0.6207535479068754,0.7675805375178654
development,transition_5_6,arithmetic_quality,raw_m8,lpips,100,calibration_only,-0.01786114948180815,-0.01994856656187524,-0.015608769402606413
development,transition_5_6,arithmetic_quality,raw_m8,dino,100,calibration_only,0.015191256602605185,0.011508186660707,0.01925179166595141
development,transition_5_6,arithmetic_quality,raw_m9,psnr_db,100,calibration_only,1.7341903909047445,1.507565553824107,1.9624506436983742
development,transition_5_6,arithmetic_quality,raw_m9,lpips,100,calibration_only,-0.06343264227422575,-0.06960151844363038,-0.05723463002126664
development,transition_5_6,arithmetic_quality,raw_m9,dino,100,calibration_only,0.10173797945181529,0.09016635613508214,0.11369466572146242
development,transition_5_6,arithmetic_quality,arithmetic_m7,psnr_db,100,calibration_only,2.2848608462015787,2.0887012787262598,2.477530995527903
development,transition_5_6,arithmetic_quality,arithmetic_m7,lpips,100,calibration_only,-0.07452416684788962,-0.07924577362144676,-0.06997778809443116
development,transition_5_6,arithmetic_quality,arithmetic_m7,dino,100,calibration_only,0.05501925130685171,0.04733729645858209,0.06288319663455089
development,transition_5_6,arithmetic_quality,arithmetic_m8,psnr_db,100,calibration_only,0.6949365393320719,0.6207535479068754,0.7675805375178654
development,transition_5_6,arithmetic_quality,arithmetic_m8,lpips,100,calibration_only,-0.01786114948180815,-0.01994856656187524,-0.015608769402606413
development,transition_5_6,arithmetic_quality,arithmetic_m8,dino,100,calibration_only,0.015191256602605185,0.011508186660707,0.01925179166595141
development,transition_5_6,arithmetic_quality,arithmetic_m9,psnr_db,100,calibration_only,-0.07084481239318867,-0.22078016110261292,0.08611781152089405
development,transition_5_6,arithmetic_quality,arithmetic_m9,lpips,100,calibration_only,-0.007165570684398216,-0.013595592999986066,-0.0011797138294205077
development,transition_5_6,arithmetic_quality,arithmetic_m9,dino,100,calibration_only,0.008689991484085717,0.001616070576012128,0.016042064131547996
development,transition_5_6,arithmetic_quality,raw_reliability,psnr_db,100,calibration_only,0.6949365393320719,0.6207535479068754,0.7675805375178654
development,transition_5_6,arithmetic_quality,raw_reliability,lpips,100,calibration_only,-0.01786114948180815,-0.01994856656187524,-0.015608769402606413
development,transition_5_6,arithmetic_quality,raw_reliability,dino,100,calibration_only,0.015191256602605185,0.011508186660707,0.01925179166595141
development,transition_5_6,arithmetic_quality,raw_quality,psnr_db,100,calibration_only,0.31003541787465416,0.2272652097543082,0.3899007938702902
development,transition_5_6,arithmetic_quality,raw_quality,lpips,100,calibration_only,-0.006424963815758625,-0.008768723047027983,-0.0038690589930241307
development,transition_5_6,arithmetic_quality,raw_quality,dino,100,calibration_only,0.008619614144166314,0.005914096581439187,0.011379794828593732
development,transition_5_6,arithmetic_quality,raw_goodput,psnr_db,100,calibration_only,0.6949365393320719,0.6207535479068754,0.7675805375178654
development,transition_5_6,arithmetic_quality,raw_goodput,lpips,100,calibration_only,-0.01786114948180815,-0.01994856656187524,-0.015608769402606413
development,transition_5_6,arithmetic_quality,raw_goodput,dino,100,calibration_only,0.015191256602605185,0.011508186660707,0.01925179166595141
development,transition_5_6,arithmetic_quality,old_raw_adaptive,psnr_db,100,calibration_only,0.31003541787465416,0.2272652097543082,0.3899007938702902
development,transition_5_6,arithmetic_quality,old_raw_adaptive,lpips,100,calibration_only,-0.006424963815758625,-0.008768723047027983,-0.0038690589930241307
development,transition_5_6,arithmetic_quality,old_raw_adaptive,dino,100,calibration_only,0.008619614144166314,0.005914096581439187,0.011379794828593732
development,transition_5_6,arithmetic_quality,r2__full_grid_innovation,psnr_db,100,calibration_only,-1.2452020788192748,-1.3729405326843263,-1.1205140411853793
development,transition_5_6,arithmetic_quality,r2__full_grid_innovation,lpips,100,calibration_only,-0.023929874996344247,-0.02911016171239316,-0.018811808203812688
development,transition_5_6,arithmetic_quality,r2__full_grid_innovation,dino,100,calibration_only,0.05439345161120098,0.045096016794443125,0.06394270595908165
development,transition_5_6,arithmetic_quality,r3__full_grid_prediction_features,psnr_db,100,calibration_only,-1.142624247868856,-1.2813138591845834,-1.0037264630794531
development,transition_5_6,arithmetic_quality,r3__full_grid_prediction_features,lpips,100,calibration_only,-0.02184691022460659,-0.026770370157435535,-0.016946692565145593
development,transition_5_6,arithmetic_quality,r3__full_grid_prediction_features,dino,100,calibration_only,0.05163346956173579,0.04308564899365106,0.06057576308151085
development,transition_5_6,arithmetic_quality,perceptual_deepjscc,psnr_db,100,calibration_only,-4.522981357574463,-4.707853113015493,-4.3424027597506845
development,transition_5_6,arithmetic_quality,perceptual_deepjscc,lpips,100,calibration_only,-0.025239802571013575,-0.032965741248646124,-0.01760409267712384
development,transition_5_6,arithmetic_quality,perceptual_deepjscc,dino,100,calibration_only,0.292650964880983,0.266726159631585,0.31904064324808623
development,transition_5_6,arithmetic_quality,wetok_8PSK_FEC,psnr_db,100,calibration_only,10.863928116957345,10.183073626101017,11.562666129310927
development,transition_5_6,arithmetic_quality,wetok_8PSK_FEC,lpips,100,calibration_only,-0.5459002518064032,-0.5672013140234631,-0.5248086280529387
development,transition_5_6,arithmetic_quality,wetok_8PSK_FEC,dino,100,calibration_only,0.8876334511372259,0.8742560991114589,0.9006978197037048
development,high_13_19,raw_quality,raw_reliability,psnr_db,100,calibration_only,0.0,0.0,0.0
development,high_13_19,raw_quality,raw_reliability,lpips,100,calibration_only,0.0,0.0,0.0
development,high_13_19,raw_quality,raw_reliability,dino,100,calibration_only,0.0,0.0,0.0
development,high_13_19,raw_quality,raw_goodput,psnr_db,100,calibration_only,0.0,0.0,0.0
development,high_13_19,raw_quality,raw_goodput,lpips,100,calibration_only,0.0,0.0,0.0
development,high_13_19,raw_quality,raw_goodput,dino,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,arithmetic_reliability,psnr_db,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,arithmetic_reliability,lpips,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,arithmetic_reliability,dino,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,arithmetic_goodput,psnr_db,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,arithmetic_goodput,lpips,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,arithmetic_goodput,dino,100,calibration_only,0.0,0.0,0.0
development,high_13_19,raw_quality,arithmetic_quality,psnr_db,100,calibration_only,0.0,0.0,0.0
development,high_13_19,raw_quality,arithmetic_quality,lpips,100,calibration_only,0.0,0.0,0.0
development,high_13_19,raw_quality,arithmetic_quality,dino,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,raw_m7,psnr_db,100,calibration_only,3.1420285415649416,2.8961904959678653,3.387504819154739
development,high_13_19,arithmetic_quality,raw_m7,lpips,100,calibration_only,-0.09790872495621443,-0.10372709688264876,-0.09227897461596876
development,high_13_19,arithmetic_quality,raw_m7,dino,100,calibration_only,0.07395710468292237,0.06498505599796772,0.08352533300220967
development,high_13_19,arithmetic_quality,raw_m8,psnr_db,100,calibration_only,1.5521042346954346,1.4296515719890595,1.6799753096103667
development,high_13_19,arithmetic_quality,raw_m8,lpips,100,calibration_only,-0.04124570759013295,-0.044493221805430944,-0.038049769384786485
development,high_13_19,arithmetic_quality,raw_m8,dino,100,calibration_only,0.03412910997867584,0.02728271046280861,0.04181752337515354
development,high_13_19,arithmetic_quality,raw_m9,psnr_db,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,raw_m9,lpips,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,raw_m9,dino,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,arithmetic_m7,psnr_db,100,calibration_only,3.1420285415649416,2.8961904959678653,3.387504819154739
development,high_13_19,arithmetic_quality,arithmetic_m7,lpips,100,calibration_only,-0.09790872495621443,-0.10372709688264876,-0.09227897461596876
development,high_13_19,arithmetic_quality,arithmetic_m7,dino,100,calibration_only,0.07395710468292237,0.06498505599796772,0.08352533300220967
development,high_13_19,arithmetic_quality,arithmetic_m8,psnr_db,100,calibration_only,1.5521042346954346,1.4296515719890595,1.6799753096103667
development,high_13_19,arithmetic_quality,arithmetic_m8,lpips,100,calibration_only,-0.04124570759013295,-0.044493221805430944,-0.038049769384786485
development,high_13_19,arithmetic_quality,arithmetic_m8,dino,100,calibration_only,0.03412910997867584,0.02728271046280861,0.04181752337515354
development,high_13_19,arithmetic_quality,arithmetic_m9,psnr_db,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,arithmetic_m9,lpips,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,arithmetic_m9,dino,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,raw_reliability,psnr_db,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,raw_reliability,lpips,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,raw_reliability,dino,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,raw_quality,psnr_db,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,raw_quality,lpips,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,raw_quality,dino,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,raw_goodput,psnr_db,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,raw_goodput,lpips,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,raw_goodput,dino,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,old_raw_adaptive,psnr_db,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,old_raw_adaptive,lpips,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,old_raw_adaptive,dino,100,calibration_only,0.0,0.0,0.0
development,high_13_19,arithmetic_quality,r2__full_grid_innovation,psnr_db,100,calibration_only,-2.546085577011109,-2.650241808652878,-2.4417586828072873
development,high_13_19,arithmetic_quality,r2__full_grid_innovation,lpips,100,calibration_only,0.026258146587448815,0.02252134948705012,0.029812937725490582
development,high_13_19,arithmetic_quality,r2__full_grid_innovation,dino,100,calibration_only,-0.01817592690388361,-0.02249562872449557,-0.013800408706068992
development,high_13_19,arithmetic_quality,r3__full_grid_prediction_features,psnr_db,100,calibration_only,-2.639951680501302,-2.747755218346914,-2.5298439932664234
development,high_13_19,arithmetic_quality,r3__full_grid_prediction_features,lpips,100,calibration_only,0.03003574377391487,0.026636833180751038,0.03337172475655097
development,high_13_19,arithmetic_quality,r3__full_grid_prediction_features,dino,100,calibration_only,-0.01937444438536962,-0.02372588340689739,-0.015079906967778998
development,high_13_19,arithmetic_quality,perceptual_deepjscc,psnr_db,100,calibration_only,-5.431531709035238,-5.652907922585803,-5.209195158084234
development,high_13_19,arithmetic_quality,perceptual_deepjscc,lpips,100,calibration_only,0.0013861088951428726,-0.00565182512300089,0.008205386259127407
development,high_13_19,arithmetic_quality,perceptual_deepjscc,dino,100,calibration_only,0.16490001974006496,0.1425774246118963,0.1896478207477679
development,high_13_19,arithmetic_quality,wetok_8PSK_FEC,psnr_db,100,calibration_only,-2.4893231105804445,-2.6561490397453316,-2.319324410200119
development,high_13_19,arithmetic_quality,wetok_8PSK_FEC,lpips,100,calibration_only,0.04897159345758459,0.04592977222489814,0.05193477555798988
development,high_13_19,arithmetic_quality,wetok_8PSK_FEC,dino,100,calibration_only,-0.030458149512608848,-0.0347353618517518,-0.026252719906469192
development,all_snrs,raw_quality,raw_reliability,psnr_db,100,calibration_only,0.3211235595884779,0.2886742891357059,0.35410891028812963
development,all_snrs,raw_quality,raw_reliability,lpips,100,calibration_only,-0.00893467315250919,-0.009913116874217632,-0.007986444134087788
development,all_snrs,raw_quality,raw_reliability,dino,100,calibration_only,0.00645886347407387,0.004531371798543705,0.00853861884985651
development,all_snrs,raw_quality,raw_goodput,psnr_db,100,calibration_only,0.10997174898783366,0.08999769226710007,0.12908004415602908
development,all_snrs,raw_quality,raw_goodput,lpips,100,calibration_only,-0.0032674816188712924,-0.0038505242358050553,-0.002697931075335615
development,all_snrs,raw_quality,raw_goodput,dino,100,calibration_only,0.0018776121309825378,0.0008359516341061838,0.0029668836018868884
development,all_snrs,arithmetic_quality,arithmetic_reliability,psnr_db,100,calibration_only,0.0,0.0,0.0
development,all_snrs,arithmetic_quality,arithmetic_reliability,lpips,100,calibration_only,0.0,0.0,0.0
development,all_snrs,arithmetic_quality,arithmetic_reliability,dino,100,calibration_only,0.0,0.0,0.0
development,all_snrs,arithmetic_quality,arithmetic_goodput,psnr_db,100,calibration_only,-0.020241374969482865,-0.0630800460293185,0.024605089005969517
development,all_snrs,arithmetic_quality,arithmetic_goodput,lpips,100,calibration_only,-0.0020473059098280602,-0.003884455142853161,-0.0003370610941201429
development,all_snrs,arithmetic_quality,arithmetic_goodput,dino,100,calibration_only,0.0024828547097387756,0.00046173445028918283,0.004583446894727999
development,all_snrs,raw_quality,arithmetic_quality,psnr_db,100,calibration_only,-0.10680496215820295,-0.13422209464936005,-0.0793416243961875
development,all_snrs,raw_quality,arithmetic_quality,lpips,100,calibration_only,0.0023427735481943387,0.0014935794799544268,0.003143081452786212
development,all_snrs,raw_quality,arithmetic_quality,dino,100,calibration_only,-0.0026711643451736056,-0.003736195146682715,-0.0016500651414195692
development,all_snrs,arithmetic_quality,raw_m7,psnr_db,100,calibration_only,2.2340633778345014,2.056861175196511,2.410806039083571
development,all_snrs,arithmetic_quality,raw_m7,lpips,100,calibration_only,-0.07162913034004824,-0.07582025687068346,-0.06758051753594053
development,all_snrs,arithmetic_quality,raw_m7,dino,100,calibration_only,0.053022275382564175,0.04607543044430871,0.06025384966674306
development,all_snrs,arithmetic_quality,raw_m8,psnr_db,100,calibration_only,1.0774464602697464,0.9889728365057989,1.1706995875267754
development,all_snrs,arithmetic_quality,raw_m8,lpips,100,calibration_only,-0.030750626925201637,-0.03286736115910823,-0.028742380759013544
development,all_snrs,arithmetic_quality,raw_m8,dino,100,calibration_only,0.0322232311325414,0.0274538401475265,0.037395696461910315
development,all_snrs,arithmetic_quality,raw_m9,psnr_db,100,calibration_only,2.712770340329125,2.501534587616012,2.934093642705963
development,all_snrs,arithmetic_quality,raw_m9,lpips,100,calibration_only,-0.14098492669917287,-0.14739020745367523,-0.13460973000060766
development,all_snrs,arithmetic_quality,raw_m9,dino,100,calibration_only,0.2507623493462978,0.24399855552897567,0.2574489478048026
development,all_snrs,arithmetic_quality,arithmetic_m7,psnr_db,100,calibration_only,2.2237295582180927,2.0452863518510545,2.400795838265192
development,all_snrs,arithmetic_quality,arithmetic_m7,lpips,100,calibration_only,-0.0713170903725993,-0.07553774128561573,-0.06726091233197423
development,all_snrs,arithmetic_quality,arithmetic_m7,dino,100,calibration_only,0.053093585684185936,0.04617848501815683,0.06029088623041199
development,all_snrs,arithmetic_quality,arithmetic_m8,psnr_db,100,calibration_only,1.3045868501209077,1.2070222839287348,1.4057348865895043
development,all_snrs,arithmetic_quality,arithmetic_m8,lpips,100,calibration_only,-0.04677382840375815,-0.050399272431774694,-0.04314997103683918
development,all_snrs,arithmetic_quality,arithmetic_m8,dino,100,calibration_only,0.04971858414156096,0.043265252537936685,0.05677877757308029
development,all_snrs,arithmetic_quality,arithmetic_m9,psnr_db,100,calibration_only,1.5130737885974697,1.4025702327830456,1.6268384586345577
development,all_snrs,arithmetic_quality,arithmetic_m9,lpips,100,calibration_only,-0.08683344013988972,-0.09149796091082198,-0.08221665368681509
development,all_snrs,arithmetic_quality,arithmetic_m9,dino,100,calibration_only,0.10806791994144163,0.10036896653045412,0.11605550330488143
development,all_snrs,arithmetic_quality,raw_reliability,psnr_db,100,calibration_only,0.4279285217466807,0.39109647144590104,0.46568558677037564
development,all_snrs,arithmetic_quality,raw_reliability,lpips,100,calibration_only,-0.011277446700703528,-0.012336064019284785,-0.010217146609776786
development,all_snrs,arithmetic_quality,raw_reliability,dino,100,calibration_only,0.009130027819247476,0.0070660951850669675,0.011429985013391292
development,all_snrs,arithmetic_quality,raw_quality,psnr_db,100,calibration_only,0.10680496215820295,0.07934162439618747,0.13422209464936002
development,all_snrs,arithmetic_quality,raw_quality,lpips,100,calibration_only,-0.0023427735481943387,-0.0031430814527862124,-0.001493579479954427
development,all_snrs,arithmetic_quality,raw_quality,dino,100,calibration_only,0.0026711643451736056,0.001650065141419569,0.0037361951466827145
development,all_snrs,arithmetic_quality,raw_goodput,psnr_db,100,calibration_only,0.2167767111460366,0.19289334042866996,0.24117928767204244
development,all_snrs,arithmetic_quality,raw_goodput,lpips,100,calibration_only,-0.005610255167065631,-0.006344085969208249,-0.004857203875158336
development,all_snrs,arithmetic_quality,raw_goodput,dino,100,calibration_only,0.004548776476156143,0.0033289349238787304,0.005860440142097935
development,all_snrs,arithmetic_quality,old_raw_adaptive,psnr_db,100,calibration_only,0.10680496215820295,0.07934162439618747,0.13422209464936002
development,all_snrs,arithmetic_quality,old_raw_adaptive,lpips,100,calibration_only,-0.0023427735481943387,-0.0031430814527862124,-0.001493579479954427
development,all_snrs,arithmetic_quality,old_raw_adaptive,dino,100,calibration_only,0.0026711643451736056,0.001650065141419569,0.0037361951466827145
development,all_snrs,arithmetic_quality,r2__full_grid_innovation,psnr_db,100,calibration_only,-1.655805223555792,-1.7482603617622738,-1.562303669191542
development,all_snrs,arithmetic_quality,r2__full_grid_innovation,lpips,100,calibration_only,-0.015604429149645422,-0.020027059093150973,-0.011402130744564124
development,all_snrs,arithmetic_quality,r2__full_grid_innovation,dino,100,calibration_only,0.06634934629712787,0.05774822891326178,0.07544070849141904
development,all_snrs,arithmetic_quality,r3__full_grid_prediction_features,psnr_db,100,calibration_only,-1.5993380024319606,-1.6979013593310406,-1.4976553439753397
development,all_snrs,arithmetic_quality,r3__full_grid_prediction_features,lpips,100,calibration_only,-0.013153818978351495,-0.017234885118402803,-0.009252800878458875
development,all_snrs,arithmetic_quality,r3__full_grid_prediction_features,dino,100,calibration_only,0.06480686675934566,0.05663514489999839,0.07328011027492937
development,all_snrs,arithmetic_quality,perceptual_deepjscc,psnr_db,100,calibration_only,-4.862359755379813,-5.048612308672497,-4.672703757774262
development,all_snrs,arithmetic_quality,perceptual_deepjscc,lpips,100,calibration_only,-0.01654860586105358,-0.02395666477620779,-0.009297410005082694
development,all_snrs,arithmetic_quality,perceptual_deepjscc,dino,100,calibration_only,0.2776441096541073,0.25439215741543814,0.301509194025792
development,all_snrs,arithmetic_quality,wetok_8PSK_FEC,psnr_db,100,calibration_only,6.740025951294672,6.2839885647126605,7.207129319310188
development,all_snrs,arithmetic_quality,wetok_8PSK_FEC,lpips,100,calibration_only,-0.36599407010933477,-0.381929085221696,-0.35042133073695
development,all_snrs,arithmetic_quality,wetok_8PSK_FEC,dino,100,calibration_only,0.6188632712340248,0.6086787894871917,0.6288612076674778
