population,image_index,image_id,family,budget,mode,renderer,snr_db,seed,raw_payload_bits,actual_payload_bits,header_accepted,body_crc_accepted,accepted_correct,source_complete,psnr_db,lpips
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,8,Dc,1.0,4103,3060,2460,1,1,1,1,18.215015411376953,0.17550134658813477
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,8,Dc,4.0,4101,3060,2460,1,1,1,1,18.215015411376953,0.17550137639045715
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,8,Dc,4.0,4102,3060,2460,1,1,1,1,18.215015411376953,0.17550134658813477
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,8,Dc,4.0,4103,3060,2460,1,1,1,1,18.215015411376953,0.17550137639045715
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,8,Dc,7.0,4101,3060,2460,1,1,1,1,18.215015411376953,0.17550134658813477
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,8,Dc,7.0,4102,3060,2460,1,1,1,1,18.215015411376953,0.17550137639045715
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,8,Dc,7.0,4103,3060,2460,1,1,1,1,18.215015411376953,0.17550134658813477
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,8,Dc,13.0,4101,3060,2460,1,1,1,1,18.215015411376953,0.17550137639045715
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,8,Dc,13.0,4102,3060,2460,1,1,1,1,18.215015411376953,0.17550134658813477
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,8,Dc,13.0,4103,3060,2460,1,1,1,1,18.215015411376953,0.17550137639045715
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,8,Dc,19.0,4101,3060,2460,1,1,1,1,18.215015411376953,0.17550134658813477
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,8,Dc,19.0,4102,3060,2460,1,1,1,1,18.215015411376953,0.17550137639045715
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,arithmetic,4084,8,Dc,19.0,4103,3060,2460,1,1,1,1,18.215015411376953,0.17550134658813477
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,8,Dc,1.0,4101,3060,2233,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,8,Dc,1.0,4102,3060,2233,1,1,1,1,22.49789810180664,0.11140057444572449
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,8,Dc,1.0,4103,3060,2233,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,8,Dc,4.0,4101,3060,2233,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,8,Dc,4.0,4102,3060,2233,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,8,Dc,4.0,4103,3060,2233,1,1,1,1,22.49789810180664,0.11140057444572449
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,8,Dc,7.0,4101,3060,2233,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,8,Dc,7.0,4102,3060,2233,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,8,Dc,7.0,4103,3060,2233,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,8,Dc,13.0,4101,3060,2233,1,1,1,1,22.49789810180664,0.11140057444572449
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,8,Dc,13.0,4102,3060,2233,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,8,Dc,13.0,4103,3060,2233,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,8,Dc,19.0,4101,3060,2233,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,8,Dc,19.0,4102,3060,2233,1,1,1,1,22.49789810180664,0.11140057444572449
