population,image_index,image_id,family,budget,mode,renderer,snr_db,seed,raw_payload_bits,actual_payload_bits,header_accepted,body_crc_accepted,accepted_correct,source_complete,psnr_db,lpips
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,raw,4084,8,Dc,1.0,4102,3060,3060,1,0,0,1,22.403276443481445,0.1374482959508896
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,raw,4084,8,Dc,1.0,4103,3060,3060,1,1,1,1,23.711271286010742,0.11442739516496658
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,raw,4084,8,Dc,4.0,4101,3060,3060,1,1,1,1,23.711271286010742,0.11442740261554718
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,raw,4084,8,Dc,4.0,4102,3060,3060,1,1,1,1,23.711271286010742,0.11442739516496658
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,raw,4084,8,Dc,4.0,4103,3060,3060,1,1,1,1,23.711271286010742,0.11442739516496658
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,raw,4084,8,Dc,7.0,4101,3060,3060,1,1,1,1,23.711271286010742,0.11442739516496658
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,raw,4084,8,Dc,7.0,4102,3060,3060,1,1,1,1,23.711271286010742,0.11442740261554718
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,raw,4084,8,Dc,7.0,4103,3060,3060,1,1,1,1,23.711271286010742,0.11442739516496658
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,raw,4084,8,Dc,13.0,4101,3060,3060,1,1,1,1,23.711271286010742,0.11442740261554718
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,raw,4084,8,Dc,13.0,4102,3060,3060,1,1,1,1,23.711271286010742,0.11442739516496658
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,raw,4084,8,Dc,13.0,4103,3060,3060,1,1,1,1,23.711271286010742,0.11442740261554718
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,raw,4084,8,Dc,19.0,4101,3060,3060,1,1,1,1,23.711271286010742,0.11442739516496658
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,raw,4084,8,Dc,19.0,4102,3060,3060,1,1,1,1,23.711271286010742,0.11442740261554718
calibration,4,n01494475/ILSVRC2012_val_00027283_n01494475,raw,4084,8,Dc,19.0,4103,3060,3060,1,1,1,1,23.711271286010742,0.11442739516496658
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,raw,4084,8,Dc,1.0,4101,3060,3060,1,0,0,1,21.29390525817871,0.18745474517345428
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,raw,4084,8,Dc,1.0,4102,3060,3060,1,0,0,1,24.406766891479492,0.11804801225662231
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,raw,4084,8,Dc,1.0,4103,3060,3060,1,0,0,1,26.301624298095703,0.1057063415646553
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,raw,4084,8,Dc,4.0,4101,3060,3060,1,1,1,1,26.70231056213379,0.10276539623737335
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,raw,4084,8,Dc,4.0,4102,3060,3060,1,1,1,1,26.70231056213379,0.10276539623737335
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,raw,4084,8,Dc,4.0,4103,3060,3060,1,1,1,1,26.70231056213379,0.10276539623737335
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,raw,4084,8,Dc,7.0,4101,3060,3060,1,1,1,1,26.70231056213379,0.10276538878679276
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,raw,4084,8,Dc,7.0,4102,3060,3060,1,1,1,1,26.70231056213379,0.10276539623737335
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,raw,4084,8,Dc,7.0,4103,3060,3060,1,1,1,1,26.70231056213379,0.10276539623737335
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,raw,4084,8,Dc,13.0,4101,3060,3060,1,1,1,1,26.70231056213379,0.10276539623737335
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,raw,4084,8,Dc,13.0,4102,3060,3060,1,1,1,1,26.70231056213379,0.10276538878679276
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,raw,4084,8,Dc,13.0,4103,3060,3060,1,1,1,1,26.70231056213379,0.10276539623737335
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,raw,4084,8,Dc,19.0,4101,3060,3060,1,1,1,1,26.70231056213379,0.10276539623737335
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,raw,4084,8,Dc,19.0,4102,3060,3060,1,1,1,1,26.70231056213379,0.10276539623737335
calibration,5,n01496331/ILSVRC2012_val_00041248_n01496331,raw,4084,8,Dc,19.0,4103,3060,3060,1,1,1,1,26.70231056213379,0.10276538878679276
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,raw,4084,8,Dc,1.0,4101,3060,3060,1,0,0,1,18.789012908935547,0.21126753091812134
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,raw,4084,8,Dc,1.0,4102,3060,3060,1,0,0,1,18.99002456665039,0.20856072008609772
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,raw,4084,8,Dc,1.0,4103,3060,3060,1,0,0,1,19.297767639160156,0.20233803987503052
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,raw,4084,8,Dc,4.0,4101,3060,3060,1,1,1,1,19.339353561401367,0.19402723014354706
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,raw,4084,8,Dc,4.0,4102,3060,3060,1,1,1,1,19.339353561401367,0.19402723014354706
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,raw,4084,8,Dc,4.0,4103,3060,3060,1,1,1,1,19.339353561401367,0.19402723014354706
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,raw,4084,8,Dc,7.0,4101,3060,3060,1,1,1,1,19.339353561401367,0.19402721524238586
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,raw,4084,8,Dc,7.0,4102,3060,3060,1,1,1,1,19.339353561401367,0.19402723014354706
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,raw,4084,8,Dc,7.0,4103,3060,3060,1,1,1,1,19.339353561401367,0.19402721524238586
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,raw,4084,8,Dc,13.0,4101,3060,3060,1,1,1,1,19.339353561401367,0.19402723014354706
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,raw,4084,8,Dc,13.0,4102,3060,3060,1,1,1,1,19.339353561401367,0.19402723014354706
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,raw,4084,8,Dc,13.0,4103,3060,3060,1,1,1,1,19.339353561401367,0.19402723014354706
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,raw,4084,8,Dc,19.0,4101,3060,3060,1,1,1,1,19.339353561401367,0.19402721524238586
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,raw,4084,8,Dc,19.0,4102,3060,3060,1,1,1,1,19.339353561401367,0.19402723014354706
calibration,6,n01498041/ILSVRC2012_val_00030470_n01498041,raw,4084,8,Dc,19.0,4103,3060,3060,1,1,1,1,19.339353561401367,0.19402723014354706
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,raw,4084,8,Dc,1.0,4101,3060,3060,1,0,0,1,15.926389694213867,0.22906139492988586
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,raw,4084,8,Dc,1.0,4102,3060,3060,1,0,0,1,16.556201934814453,0.22049427032470703
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,raw,4084,8,Dc,1.0,4103,3060,3060,1,1,1,1,17.615215301513672,0.19386611878871918
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,raw,4084,8,Dc,4.0,4101,3060,3060,1,1,1,1,17.615215301513672,0.19386611878871918
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,raw,4084,8,Dc,4.0,4102,3060,3060,1,1,1,1,17.615215301513672,0.19386611878871918
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,raw,4084,8,Dc,4.0,4103,3060,3060,1,1,1,1,17.615215301513672,0.19386610388755798
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,raw,4084,8,Dc,7.0,4101,3060,3060,1,1,1,1,17.615215301513672,0.19386611878871918
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,raw,4084,8,Dc,7.0,4102,3060,3060,1,1,1,1,17.615215301513672,0.19386611878871918
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,raw,4084,8,Dc,7.0,4103,3060,3060,1,1,1,1,17.615215301513672,0.19386611878871918
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,raw,4084,8,Dc,13.0,4101,3060,3060,1,1,1,1,17.615215301513672,0.19386610388755798
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,raw,4084,8,Dc,13.0,4102,3060,3060,1,1,1,1,17.615215301513672,0.19386610388755798
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,raw,4084,8,Dc,13.0,4103,3060,3060,1,1,1,1,17.615215301513672,0.19386611878871918
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,raw,4084,8,Dc,19.0,4101,3060,3060,1,1,1,1,17.615215301513672,0.19386611878871918
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,raw,4084,8,Dc,19.0,4102,3060,3060,1,1,1,1,17.615215301513672,0.19386610388755798
calibration,7,n01514668/ILSVRC2012_val_00016052_n01514668,raw,4084,8,Dc,19.0,4103,3060,3060,1,1,1,1,17.615215301513672,0.19386610388755798
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,raw,4084,8,Dc,1.0,4101,3060,3060,1,0,0,1,18.215744018554688,0.1761464625597
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,raw,4084,8,Dc,1.0,4102,3060,3060,1,0,0,1,17.103961944580078,0.2105950564146042
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,raw,4084,8,Dc,1.0,4103,3060,3060,1,0,0,1,17.786624908447266,0.18487700819969177
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,raw,4084,8,Dc,4.0,4101,3060,3060,1,1,1,1,18.215015411376953,0.17550137639045715
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,raw,4084,8,Dc,4.0,4102,3060,3060,1,1,1,1,18.215015411376953,0.17550134658813477
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,raw,4084,8,Dc,4.0,4103,3060,3060,1,1,1,1,18.215015411376953,0.17550137639045715
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,raw,4084,8,Dc,7.0,4101,3060,3060,1,1,1,1,18.215015411376953,0.17550134658813477
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,raw,4084,8,Dc,7.0,4102,3060,3060,1,1,1,1,18.215015411376953,0.17550137639045715
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,raw,4084,8,Dc,7.0,4103,3060,3060,1,1,1,1,18.215015411376953,0.17550134658813477
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,raw,4084,8,Dc,13.0,4101,3060,3060,1,1,1,1,18.215015411376953,0.17550137639045715
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,raw,4084,8,Dc,13.0,4102,3060,3060,1,1,1,1,18.215015411376953,0.17550134658813477
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,raw,4084,8,Dc,13.0,4103,3060,3060,1,1,1,1,18.215015411376953,0.17550137639045715
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,raw,4084,8,Dc,19.0,4101,3060,3060,1,1,1,1,18.215015411376953,0.17550134658813477
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,raw,4084,8,Dc,19.0,4102,3060,3060,1,1,1,1,18.215015411376953,0.17550137639045715
calibration,8,n01514859/ILSVRC2012_val_00006195_n01514859,raw,4084,8,Dc,19.0,4103,3060,3060,1,1,1,1,18.215015411376953,0.17550134658813477
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,raw,4084,8,Dc,1.0,4101,3060,3060,1,0,0,1,22.445270538330078,0.12056169658899307
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,raw,4084,8,Dc,1.0,4102,3060,3060,1,0,0,1,22.208044052124023,0.11595933139324188
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,raw,4084,8,Dc,1.0,4103,3060,3060,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,raw,4084,8,Dc,4.0,4101,3060,3060,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,raw,4084,8,Dc,4.0,4102,3060,3060,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,raw,4084,8,Dc,4.0,4103,3060,3060,1,1,1,1,22.49789810180664,0.11140057444572449
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,raw,4084,8,Dc,7.0,4101,3060,3060,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,raw,4084,8,Dc,7.0,4102,3060,3060,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,raw,4084,8,Dc,7.0,4103,3060,3060,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,raw,4084,8,Dc,13.0,4101,3060,3060,1,1,1,1,22.49789810180664,0.11140057444572449
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,raw,4084,8,Dc,13.0,4102,3060,3060,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,raw,4084,8,Dc,13.0,4103,3060,3060,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,raw,4084,8,Dc,19.0,4101,3060,3060,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,raw,4084,8,Dc,19.0,4102,3060,3060,1,1,1,1,22.49789810180664,0.11140057444572449
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,raw,4084,8,Dc,19.0,4103,3060,3060,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,8,Dc,1.0,4101,3060,3060,1,0,0,1,18.833938598632812,0.19222429394721985
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,8,Dc,1.0,4102,3060,3060,1,0,0,1,18.579742431640625,0.19197574257850647
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,8,Dc,1.0,4103,3060,3060,1,0,0,1,18.768064498901367,0.19303405284881592
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,8,Dc,4.0,4101,3060,3060,1,1,1,1,19.0506649017334,0.18069085478782654
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,8,Dc,4.0,4102,3060,3060,1,1,1,1,19.0506649017334,0.18069085478782654
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,8,Dc,4.0,4103,3060,3060,1,1,1,1,19.0506649017334,0.18069085478782654
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,8,Dc,7.0,4101,3060,3060,1,1,1,1,19.0506649017334,0.18069086968898773
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,8,Dc,7.0,4102,3060,3060,1,1,1,1,19.0506649017334,0.18069085478782654
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,8,Dc,7.0,4103,3060,3060,1,1,1,1,19.0506649017334,0.18069085478782654
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,8,Dc,13.0,4101,3060,3060,1,1,1,1,19.0506649017334,0.18069085478782654
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,8,Dc,13.0,4102,3060,3060,1,1,1,1,19.0506649017334,0.18069086968898773
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,8,Dc,13.0,4103,3060,3060,1,1,1,1,19.0506649017334,0.18069085478782654
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,8,Dc,19.0,4101,3060,3060,1,1,1,1,19.0506649017334,0.18069085478782654
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,8,Dc,19.0,4102,3060,3060,1,1,1,1,19.0506649017334,0.18069085478782654
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,raw,4084,8,Dc,19.0,4103,3060,3060,1,1,1,1,19.0506649017334,0.18069086968898773
calibration,11,n01531178/ILSVRC2012_val_00025888_n01531178,raw,4084,8,Dc,1.0,4101,3060,3060,1,0,0,1,20.698684692382812,0.15053844451904297
calibration,11,n01531178/ILSVRC2012_val_00025888_n01531178,raw,4084,8,Dc,1.0,4102,3060,3060,1,0,0,1,21.39458656311035,0.1127411425113678
calibration,11,n01531178/ILSVRC2012_val_00025888_n01531178,raw,4084,8,Dc,1.0,4103,3060,3060,1,0,0,1,21.98460578918457,0.1084553673863411
calibration,11,n01531178/ILSVRC2012_val_00025888_n01531178,raw,4084,8,Dc,4.0,4101,3060,3060,1,1,1,1,22.011882781982422,0.10655079782009125
calibration,11,n01531178/ILSVRC2012_val_00025888_n01531178,raw,4084,8,Dc,4.0,4102,3060,3060,1,1,1,1,22.011882781982422,0.10655079036951065
