method,selected_endpoint,source_index,image_id,snr_db,seed,N,E,psnr_db,lpips_alex,dino_cosine
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,54,n03485794/ILSVRC2012_val_00010782_n03485794,1.0,2003,4084,8168,22.62660789489746,0.10634429007768631,0.8503372669219971
calibration_frozen_resource_lookup,m8_plus_latent_1024,54,n03485794/ILSVRC2012_val_00010782_n03485794,4.0,2001,4084,8168,23.82098388671875,0.07116856426000595,0.9370002746582031
calibration_frozen_resource_lookup,m8_plus_latent_1024,54,n03485794/ILSVRC2012_val_00010782_n03485794,4.0,2002,4084,8168,23.89691162109375,0.06614337116479874,0.9452553987503052
calibration_frozen_resource_lookup,m8_plus_latent_1024,54,n03485794/ILSVRC2012_val_00010782_n03485794,4.0,2003,4084,8168,23.786373138427734,0.0681227520108223,0.9329308271408081
calibration_frozen_resource_lookup,m8_plus_latent_1024,54,n03485794/ILSVRC2012_val_00010782_n03485794,7.0,2001,4084,8168,24.123321533203125,0.06467998027801514,0.9421482086181641
calibration_frozen_resource_lookup,m8_plus_latent_1024,54,n03485794/ILSVRC2012_val_00010782_n03485794,7.0,2002,4084,8168,24.193660736083984,0.06121073663234711,0.9496533870697021
calibration_frozen_resource_lookup,m8_plus_latent_1024,54,n03485794/ILSVRC2012_val_00010782_n03485794,7.0,2003,4084,8168,24.083114624023438,0.06357647478580475,0.9404979944229126
calibration_frozen_resource_lookup,m8_plus_latent_1024,54,n03485794/ILSVRC2012_val_00010782_n03485794,13.0,2001,4084,8168,24.46891975402832,0.058701835572719574,0.9467706680297852
calibration_frozen_resource_lookup,m8_plus_latent_1024,54,n03485794/ILSVRC2012_val_00010782_n03485794,13.0,2002,4084,8168,24.511180877685547,0.05725661665201187,0.9495649337768555
calibration_frozen_resource_lookup,m8_plus_latent_1024,54,n03485794/ILSVRC2012_val_00010782_n03485794,13.0,2003,4084,8168,24.44470977783203,0.05850199609994888,0.9479914903640747
calibration_frozen_resource_lookup,m8_plus_latent_1024,54,n03485794/ILSVRC2012_val_00010782_n03485794,19.0,2001,4084,8168,24.599529266357422,0.057008832693099976,0.9468159675598145
calibration_frozen_resource_lookup,m8_plus_latent_1024,54,n03485794/ILSVRC2012_val_00010782_n03485794,19.0,2002,4084,8168,24.62335205078125,0.05648970603942871,0.949636697769165
calibration_frozen_resource_lookup,m8_plus_latent_1024,54,n03485794/ILSVRC2012_val_00010782_n03485794,19.0,2003,4084,8168,24.593841552734375,0.057269081473350525,0.9488880038261414
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,55,n03527444/ILSVRC2012_val_00035251_n03527444,1.0,2001,4084,8168,17.80675506591797,0.25056192278862,0.759952962398529
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,55,n03527444/ILSVRC2012_val_00035251_n03527444,1.0,2002,4084,8168,19.525087356567383,0.17261990904808044,0.9158480763435364
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,55,n03527444/ILSVRC2012_val_00035251_n03527444,1.0,2003,4084,8168,18.996742248535156,0.17511706054210663,0.9085732102394104
calibration_frozen_resource_lookup,m8_plus_latent_1024,55,n03527444/ILSVRC2012_val_00035251_n03527444,4.0,2001,4084,8168,20.645347595214844,0.13251830637454987,0.9354541301727295
calibration_frozen_resource_lookup,m8_plus_latent_1024,55,n03527444/ILSVRC2012_val_00035251_n03527444,4.0,2002,4084,8168,20.8739070892334,0.12682542204856873,0.9339401721954346
calibration_frozen_resource_lookup,m8_plus_latent_1024,55,n03527444/ILSVRC2012_val_00035251_n03527444,4.0,2003,4084,8168,20.916248321533203,0.12493609637022018,0.9216699600219727
calibration_frozen_resource_lookup,m8_plus_latent_1024,55,n03527444/ILSVRC2012_val_00035251_n03527444,7.0,2001,4084,8168,20.986713409423828,0.12316623330116272,0.933516263961792
calibration_frozen_resource_lookup,m8_plus_latent_1024,55,n03527444/ILSVRC2012_val_00035251_n03527444,7.0,2002,4084,8168,21.15114402770996,0.11867572367191315,0.9383347630500793
calibration_frozen_resource_lookup,m8_plus_latent_1024,55,n03527444/ILSVRC2012_val_00035251_n03527444,7.0,2003,4084,8168,21.217803955078125,0.11861886084079742,0.9346311688423157
calibration_frozen_resource_lookup,m8_plus_latent_1024,55,n03527444/ILSVRC2012_val_00035251_n03527444,13.0,2001,4084,8168,21.32229995727539,0.11567950248718262,0.933658242225647
calibration_frozen_resource_lookup,m8_plus_latent_1024,55,n03527444/ILSVRC2012_val_00035251_n03527444,13.0,2002,4084,8168,21.42796516418457,0.11396423727273941,0.9349401593208313
calibration_frozen_resource_lookup,m8_plus_latent_1024,55,n03527444/ILSVRC2012_val_00035251_n03527444,13.0,2003,4084,8168,21.507823944091797,0.1127246543765068,0.938360333442688
calibration_frozen_resource_lookup,m8_plus_latent_1024,55,n03527444/ILSVRC2012_val_00035251_n03527444,19.0,2001,4084,8168,21.454256057739258,0.11355779320001602,0.9328157901763916
calibration_frozen_resource_lookup,m8_plus_latent_1024,55,n03527444/ILSVRC2012_val_00035251_n03527444,19.0,2002,4084,8168,21.509563446044922,0.11328287422657013,0.9307677149772644
calibration_frozen_resource_lookup,m8_plus_latent_1024,55,n03527444/ILSVRC2012_val_00035251_n03527444,19.0,2003,4084,8168,21.564302444458008,0.11243034154176712,0.9357891082763672
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,56,n03584254/ILSVRC2012_val_00016384_n03584254,1.0,2001,4084,8168,25.93296241760254,0.030131690204143524,0.9648045301437378
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,56,n03584254/ILSVRC2012_val_00016384_n03584254,1.0,2002,4084,8168,26.362598419189453,0.029172098264098167,0.9683144092559814
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,56,n03584254/ILSVRC2012_val_00016384_n03584254,1.0,2003,4084,8168,25.744720458984375,0.03039909154176712,0.9562445282936096
calibration_frozen_resource_lookup,m8_plus_latent_1024,56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2001,4084,8168,28.933155059814453,0.01922116056084633,0.9752949476242065
calibration_frozen_resource_lookup,m8_plus_latent_1024,56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2002,4084,8168,27.789989471435547,0.016916777938604355,0.9766238927841187
calibration_frozen_resource_lookup,m8_plus_latent_1024,56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2003,4084,8168,28.484180450439453,0.019035622477531433,0.9699457883834839
calibration_frozen_resource_lookup,m8_plus_latent_1024,56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2001,4084,8168,29.109283447265625,0.018148163333535194,0.9750213623046875
calibration_frozen_resource_lookup,m8_plus_latent_1024,56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2002,4084,8168,28.24915313720703,0.016274292021989822,0.9760301113128662
calibration_frozen_resource_lookup,m8_plus_latent_1024,56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2003,4084,8168,28.689895629882812,0.018303513526916504,0.9733625650405884
calibration_frozen_resource_lookup,m8_plus_latent_1024,56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2001,4084,8168,29.039344787597656,0.017170578241348267,0.9741570353507996
calibration_frozen_resource_lookup,m8_plus_latent_1024,56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2002,4084,8168,28.571517944335938,0.016338299959897995,0.9747694730758667
calibration_frozen_resource_lookup,m8_plus_latent_1024,56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2003,4084,8168,28.82107162475586,0.017960406839847565,0.9761000275611877
calibration_frozen_resource_lookup,m8_plus_latent_1024,56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2001,4084,8168,28.902904510498047,0.01730756089091301,0.974052369594574
calibration_frozen_resource_lookup,m8_plus_latent_1024,56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2002,4084,8168,28.664173126220703,0.016702190041542053,0.9741153717041016
calibration_frozen_resource_lookup,m8_plus_latent_1024,56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2003,4084,8168,28.794347763061523,0.01748359203338623,0.9755370020866394
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2001,4084,8168,26.23286247253418,0.061906203627586365,0.9627307057380676
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2002,4084,8168,26.30803108215332,0.04976947605609894,0.9582451581954956
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2003,4084,8168,25.29212760925293,0.09204241633415222,0.8875097036361694
calibration_frozen_resource_lookup,m8_plus_latent_1024,57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2001,4084,8168,29.34061050415039,0.03585841879248619,0.9747288823127747
calibration_frozen_resource_lookup,m8_plus_latent_1024,57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2002,4084,8168,29.69003677368164,0.036400653421878815,0.9773684144020081
calibration_frozen_resource_lookup,m8_plus_latent_1024,57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2003,4084,8168,30.038841247558594,0.034366048872470856,0.9775712490081787
calibration_frozen_resource_lookup,m8_plus_latent_1024,57,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2001,4084,8168,29.815719604492188,0.03431007266044617,0.9791768193244934
calibration_frozen_resource_lookup,m8_plus_latent_1024,57,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2002,4084,8168,30.06209945678711,0.03481050953269005,0.9781767129898071
calibration_frozen_resource_lookup,m8_plus_latent_1024,57,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2003,4084,8168,30.269851684570312,0.03349382057785988,0.9784485697746277
calibration_frozen_resource_lookup,m8_plus_latent_1024,57,n03623198/ILSVRC2012_val_00019928_n03623198,13.0,2001,4084,8168,30.303518295288086,0.032934751361608505,0.9807469248771667
calibration_frozen_resource_lookup,m8_plus_latent_1024,57,n03623198/ILSVRC2012_val_00019928_n03623198,13.0,2002,4084,8168,30.369041442871094,0.033424992114305496,0.9781540632247925
calibration_frozen_resource_lookup,m8_plus_latent_1024,57,n03623198/ILSVRC2012_val_00019928_n03623198,13.0,2003,4084,8168,30.423290252685547,0.03312525898218155,0.9793007969856262
calibration_frozen_resource_lookup,m8_plus_latent_1024,57,n03623198/ILSVRC2012_val_00019928_n03623198,19.0,2001,4084,8168,30.47456932067871,0.03240543603897095,0.9809925556182861
calibration_frozen_resource_lookup,m8_plus_latent_1024,57,n03623198/ILSVRC2012_val_00019928_n03623198,19.0,2002,4084,8168,30.480037689208984,0.03284600377082825,0.9790632724761963
calibration_frozen_resource_lookup,m8_plus_latent_1024,57,n03623198/ILSVRC2012_val_00019928_n03623198,19.0,2003,4084,8168,30.48625946044922,0.0326395146548748,0.9800925254821777
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,58,n03657121/ILSVRC2012_val_00000359_n03657121,1.0,2001,4084,8168,24.378223419189453,0.054746340960264206,0.9295766949653625
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,58,n03657121/ILSVRC2012_val_00000359_n03657121,1.0,2002,4084,8168,25.433673858642578,0.03933357447385788,0.930999755859375
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,58,n03657121/ILSVRC2012_val_00000359_n03657121,1.0,2003,4084,8168,23.281795501708984,0.08949270099401474,0.8834003806114197
calibration_frozen_resource_lookup,m8_plus_latent_1024,58,n03657121/ILSVRC2012_val_00000359_n03657121,4.0,2001,4084,8168,26.867584228515625,0.026949966326355934,0.9670334458351135
calibration_frozen_resource_lookup,m8_plus_latent_1024,58,n03657121/ILSVRC2012_val_00000359_n03657121,4.0,2002,4084,8168,26.24147605895996,0.03005143254995346,0.9656095504760742
calibration_frozen_resource_lookup,m8_plus_latent_1024,58,n03657121/ILSVRC2012_val_00000359_n03657121,4.0,2003,4084,8168,26.50650978088379,0.030278487130999565,0.9672608971595764
calibration_frozen_resource_lookup,m8_plus_latent_1024,58,n03657121/ILSVRC2012_val_00000359_n03657121,7.0,2001,4084,8168,27.112648010253906,0.025735128670930862,0.9664791822433472
calibration_frozen_resource_lookup,m8_plus_latent_1024,58,n03657121/ILSVRC2012_val_00000359_n03657121,7.0,2002,4084,8168,26.68975067138672,0.028028085827827454,0.9664913415908813
calibration_frozen_resource_lookup,m8_plus_latent_1024,58,n03657121/ILSVRC2012_val_00000359_n03657121,7.0,2003,4084,8168,26.896360397338867,0.028104694560170174,0.9687970876693726
calibration_frozen_resource_lookup,m8_plus_latent_1024,58,n03657121/ILSVRC2012_val_00000359_n03657121,13.0,2001,4084,8168,27.38193130493164,0.0248359814286232,0.9666868448257446
calibration_frozen_resource_lookup,m8_plus_latent_1024,58,n03657121/ILSVRC2012_val_00000359_n03657121,13.0,2002,4084,8168,27.184972763061523,0.026249095797538757,0.9685695171356201
calibration_frozen_resource_lookup,m8_plus_latent_1024,58,n03657121/ILSVRC2012_val_00000359_n03657121,13.0,2003,4084,8168,27.328336715698242,0.02583957463502884,0.9683300852775574
calibration_frozen_resource_lookup,m8_plus_latent_1024,58,n03657121/ILSVRC2012_val_00000359_n03657121,19.0,2001,4084,8168,27.465707778930664,0.024619949981570244,0.9673225283622742
calibration_frozen_resource_lookup,m8_plus_latent_1024,58,n03657121/ILSVRC2012_val_00000359_n03657121,19.0,2002,4084,8168,27.37405014038086,0.025328513234853745,0.9683071374893188
calibration_frozen_resource_lookup,m8_plus_latent_1024,58,n03657121/ILSVRC2012_val_00000359_n03657121,19.0,2003,4084,8168,27.451671600341797,0.025027664378285408,0.9688279032707214
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,59,n03706229/ILSVRC2012_val_00017460_n03706229,1.0,2001,4084,8168,21.683067321777344,0.07564641535282135,0.8472421169281006
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,59,n03706229/ILSVRC2012_val_00017460_n03706229,1.0,2002,4084,8168,22.563669204711914,0.0671558603644371,0.8944833278656006
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,59,n03706229/ILSVRC2012_val_00017460_n03706229,1.0,2003,4084,8168,22.396604537963867,0.07368142157793045,0.8897220492362976
calibration_frozen_resource_lookup,m8_plus_latent_1024,59,n03706229/ILSVRC2012_val_00017460_n03706229,4.0,2001,4084,8168,23.664674758911133,0.05238642916083336,0.9095155596733093
calibration_frozen_resource_lookup,m8_plus_latent_1024,59,n03706229/ILSVRC2012_val_00017460_n03706229,4.0,2002,4084,8168,23.907567977905273,0.0458853505551815,0.9303836226463318
calibration_frozen_resource_lookup,m8_plus_latent_1024,59,n03706229/ILSVRC2012_val_00017460_n03706229,4.0,2003,4084,8168,23.754165649414062,0.04923442751169205,0.9300647377967834
calibration_frozen_resource_lookup,m8_plus_latent_1024,59,n03706229/ILSVRC2012_val_00017460_n03706229,7.0,2001,4084,8168,24.219703674316406,0.048097673803567886,0.9165487885475159
calibration_frozen_resource_lookup,m8_plus_latent_1024,59,n03706229/ILSVRC2012_val_00017460_n03706229,7.0,2002,4084,8168,24.343841552734375,0.041525427252054214,0.9371058940887451
calibration_frozen_resource_lookup,m8_plus_latent_1024,59,n03706229/ILSVRC2012_val_00017460_n03706229,7.0,2003,4084,8168,24.26091194152832,0.04422970116138458,0.9350441694259644
calibration_frozen_resource_lookup,m8_plus_latent_1024,59,n03706229/ILSVRC2012_val_00017460_n03706229,13.0,2001,4084,8168,25.06320571899414,0.03412409871816635,0.9346644282341003
calibration_frozen_resource_lookup,m8_plus_latent_1024,59,n03706229/ILSVRC2012_val_00017460_n03706229,13.0,2002,4084,8168,25.00547218322754,0.0349528044462204,0.9447303414344788
calibration_frozen_resource_lookup,m8_plus_latent_1024,59,n03706229/ILSVRC2012_val_00017460_n03706229,13.0,2003,4084,8168,24.99311065673828,0.03487071394920349,0.9410949349403381
calibration_frozen_resource_lookup,m8_plus_latent_1024,59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2001,4084,8168,25.265872955322266,0.03224872797727585,0.941228449344635
calibration_frozen_resource_lookup,m8_plus_latent_1024,59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2002,4084,8168,25.236064910888672,0.032754767686128616,0.947407603263855
calibration_frozen_resource_lookup,m8_plus_latent_1024,59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2003,4084,8168,25.23383140563965,0.032710470259189606,0.945726752281189
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,60,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2001,4084,8168,15.912824630737305,0.25412896275520325,0.837607741355896
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,60,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2002,4084,8168,16.37246322631836,0.21225586533546448,0.8830467462539673
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,60,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2003,4084,8168,16.362279891967773,0.23198871314525604,0.8433027267456055
calibration_frozen_resource_lookup,m8_plus_latent_1024,60,n03759954/ILSVRC2012_val_00010804_n03759954,4.0,2001,4084,8168,17.235149383544922,0.1872839778661728,0.8802037239074707
calibration_frozen_resource_lookup,m8_plus_latent_1024,60,n03759954/ILSVRC2012_val_00010804_n03759954,4.0,2002,4084,8168,17.28290367126465,0.19589245319366455,0.8702889680862427
calibration_frozen_resource_lookup,m8_plus_latent_1024,60,n03759954/ILSVRC2012_val_00010804_n03759954,4.0,2003,4084,8168,17.203157424926758,0.18529300391674042,0.8736666440963745
calibration_frozen_resource_lookup,m8_plus_latent_1024,60,n03759954/ILSVRC2012_val_00010804_n03759954,7.0,2001,4084,8168,17.578256607055664,0.175942063331604,0.8877044916152954
calibration_frozen_resource_lookup,m8_plus_latent_1024,60,n03759954/ILSVRC2012_val_00010804_n03759954,7.0,2002,4084,8168,17.632102966308594,0.18440772593021393,0.8859367370605469
calibration_frozen_resource_lookup,m8_plus_latent_1024,60,n03759954/ILSVRC2012_val_00010804_n03759954,7.0,2003,4084,8168,17.548582077026367,0.17781344056129456,0.8910801410675049
calibration_frozen_resource_lookup,m8_plus_latent_1024,60,n03759954/ILSVRC2012_val_00010804_n03759954,13.0,2001,4084,8168,17.925886154174805,0.16838596761226654,0.9034140110015869
calibration_frozen_resource_lookup,m8_plus_latent_1024,60,n03759954/ILSVRC2012_val_00010804_n03759954,13.0,2002,4084,8168,17.969215393066406,0.17380481958389282,0.8883545398712158
calibration_frozen_resource_lookup,m8_plus_latent_1024,60,n03759954/ILSVRC2012_val_00010804_n03759954,13.0,2003,4084,8168,17.913898468017578,0.17233604192733765,0.9004042148590088
calibration_frozen_resource_lookup,m8_plus_latent_1024,60,n03759954/ILSVRC2012_val_00010804_n03759954,19.0,2001,4084,8168,18.028209686279297,0.167855903506279,0.9024778604507446
calibration_frozen_resource_lookup,m8_plus_latent_1024,60,n03759954/ILSVRC2012_val_00010804_n03759954,19.0,2002,4084,8168,18.05966567993164,0.17071042954921722,0.8931292295455933
calibration_frozen_resource_lookup,m8_plus_latent_1024,60,n03759954/ILSVRC2012_val_00010804_n03759954,19.0,2003,4084,8168,18.024776458740234,0.17056109011173248,0.9026178121566772
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,61,n03775071/ILSVRC2012_val_00002420_n03775071,1.0,2001,4084,8168,20.172306060791016,0.1593540608882904,0.754469633102417
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,61,n03775071/ILSVRC2012_val_00002420_n03775071,1.0,2002,4084,8168,17.386817932128906,0.29716309905052185,0.667742908000946
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,61,n03775071/ILSVRC2012_val_00002420_n03775071,1.0,2003,4084,8168,23.203094482421875,0.08329686522483826,0.9276955723762512
calibration_frozen_resource_lookup,m8_plus_latent_1024,61,n03775071/ILSVRC2012_val_00002420_n03775071,4.0,2001,4084,8168,23.887126922607422,0.0699559897184372,0.9385507106781006
calibration_frozen_resource_lookup,m8_plus_latent_1024,61,n03775071/ILSVRC2012_val_00002420_n03775071,4.0,2002,4084,8168,24.18879508972168,0.06396576762199402,0.9395730495452881
calibration_frozen_resource_lookup,m8_plus_latent_1024,61,n03775071/ILSVRC2012_val_00002420_n03775071,4.0,2003,4084,8168,24.04911994934082,0.06305330991744995,0.9331628084182739
calibration_frozen_resource_lookup,m8_plus_latent_1024,61,n03775071/ILSVRC2012_val_00002420_n03775071,7.0,2001,4084,8168,24.182588577270508,0.0630122721195221,0.9420826435089111
calibration_frozen_resource_lookup,m8_plus_latent_1024,61,n03775071/ILSVRC2012_val_00002420_n03775071,7.0,2002,4084,8168,24.340974807739258,0.059696681797504425,0.9412657618522644
calibration_frozen_resource_lookup,m8_plus_latent_1024,61,n03775071/ILSVRC2012_val_00002420_n03775071,7.0,2003,4084,8168,24.280414581298828,0.05901707708835602,0.9409034848213196
calibration_frozen_resource_lookup,m8_plus_latent_1024,61,n03775071/ILSVRC2012_val_00002420_n03775071,13.0,2001,4084,8168,24.490747451782227,0.056627098470926285,0.9457914233207703
calibration_frozen_resource_lookup,m8_plus_latent_1024,61,n03775071/ILSVRC2012_val_00002420_n03775071,13.0,2002,4084,8168,24.52782440185547,0.056102871894836426,0.9464862942695618
calibration_frozen_resource_lookup,m8_plus_latent_1024,61,n03775071/ILSVRC2012_val_00002420_n03775071,13.0,2003,4084,8168,24.529796600341797,0.055385589599609375,0.9481115937232971
calibration_frozen_resource_lookup,m8_plus_latent_1024,61,n03775071/ILSVRC2012_val_00002420_n03775071,19.0,2001,4084,8168,24.578659057617188,0.05513235926628113,0.9485993385314941
calibration_frozen_resource_lookup,m8_plus_latent_1024,61,n03775071/ILSVRC2012_val_00002420_n03775071,19.0,2002,4084,8168,24.587610244750977,0.05504828691482544,0.948930025100708
calibration_frozen_resource_lookup,m8_plus_latent_1024,61,n03775071/ILSVRC2012_val_00002420_n03775071,19.0,2003,4084,8168,24.594017028808594,0.055009134113788605,0.9503153562545776
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,62,n03782006/ILSVRC2012_val_00004758_n03782006,1.0,2001,4084,8168,21.834896087646484,0.14581415057182312,0.9098291397094727
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,62,n03782006/ILSVRC2012_val_00004758_n03782006,1.0,2002,4084,8168,21.730730056762695,0.16741397976875305,0.8999004364013672
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,62,n03782006/ILSVRC2012_val_00004758_n03782006,1.0,2003,4084,8168,21.07423973083496,0.18309545516967773,0.8865092992782593
calibration_frozen_resource_lookup,m8_plus_latent_1024,62,n03782006/ILSVRC2012_val_00004758_n03782006,4.0,2001,4084,8168,22.896923065185547,0.12264622747898102,0.9189867973327637
calibration_frozen_resource_lookup,m8_plus_latent_1024,62,n03782006/ILSVRC2012_val_00004758_n03782006,4.0,2002,4084,8168,23.001388549804688,0.1179787814617157,0.9345121383666992
calibration_frozen_resource_lookup,m8_plus_latent_1024,62,n03782006/ILSVRC2012_val_00004758_n03782006,4.0,2003,4084,8168,23.04004669189453,0.11686094105243683,0.9284336566925049
calibration_frozen_resource_lookup,m8_plus_latent_1024,62,n03782006/ILSVRC2012_val_00004758_n03782006,7.0,2001,4084,8168,23.157333374023438,0.11630456149578094,0.9188358783721924
calibration_frozen_resource_lookup,m8_plus_latent_1024,62,n03782006/ILSVRC2012_val_00004758_n03782006,7.0,2002,4084,8168,23.245155334472656,0.11232039332389832,0.938934326171875
calibration_frozen_resource_lookup,m8_plus_latent_1024,62,n03782006/ILSVRC2012_val_00004758_n03782006,7.0,2003,4084,8168,23.25420379638672,0.11240173876285553,0.9278429746627808
calibration_frozen_resource_lookup,m8_plus_latent_1024,62,n03782006/ILSVRC2012_val_00004758_n03782006,13.0,2001,4084,8168,23.422359466552734,0.11077411472797394,0.9243767261505127
calibration_frozen_resource_lookup,m8_plus_latent_1024,62,n03782006/ILSVRC2012_val_00004758_n03782006,13.0,2002,4084,8168,23.4761962890625,0.1082276999950409,0.9402303695678711
calibration_frozen_resource_lookup,m8_plus_latent_1024,62,n03782006/ILSVRC2012_val_00004758_n03782006,13.0,2003,4084,8168,23.4752197265625,0.10739009082317352,0.9304670095443726
calibration_frozen_resource_lookup,m8_plus_latent_1024,62,n03782006/ILSVRC2012_val_00004758_n03782006,19.0,2001,4084,8168,23.51568031311035,0.1087903082370758,0.927902340888977
calibration_frozen_resource_lookup,m8_plus_latent_1024,62,n03782006/ILSVRC2012_val_00004758_n03782006,19.0,2002,4084,8168,23.541057586669922,0.10715360194444656,0.936931312084198
calibration_frozen_resource_lookup,m8_plus_latent_1024,62,n03782006/ILSVRC2012_val_00004758_n03782006,19.0,2003,4084,8168,23.540496826171875,0.10679953545331955,0.9300609827041626
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,63,n03796401/ILSVRC2012_val_00025827_n03796401,1.0,2001,4084,8168,21.172157287597656,0.17069488763809204,0.9027137756347656
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,63,n03796401/ILSVRC2012_val_00025827_n03796401,1.0,2002,4084,8168,21.177587509155273,0.2004062533378601,0.8742985725402832
calibration_frozen_resource_lookup,m8_plus_latent_512_fold_N4084,63,n03796401/ILSVRC2012_val_00025827_n03796401,1.0,2003,4084,8168,21.214733123779297,0.17626547813415527,0.8887494802474976
calibration_frozen_resource_lookup,m8_plus_latent_1024,63,n03796401/ILSVRC2012_val_00025827_n03796401,4.0,2001,4084,8168,22.41485595703125,0.14232681691646576,0.9019632339477539
calibration_frozen_resource_lookup,m8_plus_latent_1024,63,n03796401/ILSVRC2012_val_00025827_n03796401,4.0,2002,4084,8168,22.756935119628906,0.135381281375885,0.9055437445640564
calibration_frozen_resource_lookup,m8_plus_latent_1024,63,n03796401/ILSVRC2012_val_00025827_n03796401,4.0,2003,4084,8168,22.689855575561523,0.14551661908626556,0.8912426233291626
calibration_frozen_resource_lookup,m8_plus_latent_1024,63,n03796401/ILSVRC2012_val_00025827_n03796401,7.0,2001,4084,8168,22.937519073486328,0.13444072008132935,0.9100655913352966
calibration_frozen_resource_lookup,m8_plus_latent_1024,63,n03796401/ILSVRC2012_val_00025827_n03796401,7.0,2002,4084,8168,23.114665985107422,0.1264815479516983,0.9229499697685242
calibration_frozen_resource_lookup,m8_plus_latent_1024,63,n03796401/ILSVRC2012_val_00025827_n03796401,7.0,2003,4084,8168,23.03675651550293,0.13532654941082,0.8990641832351685
calibration_frozen_resource_lookup,m8_plus_latent_1024,63,n03796401/ILSVRC2012_val_00025827_n03796401,13.0,2001,4084,8168,23.395401000976562,0.12222794443368912,0.9216369390487671
calibration_frozen_resource_lookup,m8_plus_latent_1024,63,n03796401/ILSVRC2012_val_00025827_n03796401,13.0,2002,4084,8168,23.45806121826172,0.11780816316604614,0.9261552095413208
calibration_frozen_resource_lookup,m8_plus_latent_1024,63,n03796401/ILSVRC2012_val_00025827_n03796401,13.0,2003,4084,8168,23.412593841552734,0.12093508988618851,0.9134827256202698
calibration_frozen_resource_lookup,m8_plus_latent_1024,63,n03796401/ILSVRC2012_val_00025827_n03796401,19.0,2001,4084,8168,23.51482391357422,0.11727936565876007,0.9219691157341003
calibration_frozen_resource_lookup,m8_plus_latent_1024,63,n03796401/ILSVRC2012_val_00025827_n03796401,19.0,2002,4084,8168,23.548419952392578,0.11548340320587158,0.9285172820091248
calibration_frozen_resource_lookup,m8_plus_latent_1024,63,n03796401/ILSVRC2012_val_00025827_n03796401,19.0,2003,4084,8168,23.520904541015625,0.11658693850040436,0.9194475412368774
