method,selected_mode,source_index,image_id,snr_db,seed,N,E,psnr_db,lpips_alex,dino_cosine
raw_adaptive_m789_Dc,8,72,n04111531/ILSVRC2012_val_00013982_n04111531,1.0,2003,4084,8168,20.573766708374023,0.19527685642242432,0.8969110250473022
arithmetic_adaptive_m789_Dc,8,72,n04111531/ILSVRC2012_val_00013982_n04111531,1.0,2003,4084,8168,20.62749671936035,0.18878568708896637,0.8911952972412109
raw_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,4.0,2001,4084,8168,21.505613327026367,0.16990134119987488,0.8724454641342163
arithmetic_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,4.0,2001,4084,8168,21.505613327026367,0.16990134119987488,0.8724454641342163
raw_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,4.0,2002,4084,8168,21.505613327026367,0.16990134119987488,0.8724454641342163
arithmetic_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,4.0,2002,4084,8168,21.505613327026367,0.16990134119987488,0.8724454641342163
raw_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,4.0,2003,4084,8168,21.505613327026367,0.16990134119987488,0.8724454641342163
arithmetic_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,4.0,2003,4084,8168,21.505613327026367,0.16990134119987488,0.8724454641342163
raw_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,7.0,2001,4084,8168,21.505613327026367,0.16990134119987488,0.8724454641342163
arithmetic_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,7.0,2001,4084,8168,21.505613327026367,0.16990134119987488,0.8724454641342163
raw_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,7.0,2002,4084,8168,21.505613327026367,0.16990134119987488,0.8724454641342163
arithmetic_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,7.0,2002,4084,8168,21.505613327026367,0.16990134119987488,0.8724454641342163
raw_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,7.0,2003,4084,8168,21.505613327026367,0.16990134119987488,0.8724454641342163
arithmetic_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,7.0,2003,4084,8168,21.505613327026367,0.16990134119987488,0.8724454641342163
raw_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,13.0,2001,4084,8168,21.505613327026367,0.16990132629871368,0.8724454641342163
arithmetic_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,13.0,2001,4084,8168,21.505613327026367,0.16990132629871368,0.8724454641342163
raw_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,13.0,2002,4084,8168,21.505613327026367,0.16990134119987488,0.8724454641342163
arithmetic_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,13.0,2002,4084,8168,21.505613327026367,0.16990134119987488,0.8724454641342163
raw_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,13.0,2003,4084,8168,21.505613327026367,0.1699013113975525,0.8724454641342163
arithmetic_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,13.0,2003,4084,8168,21.505613327026367,0.1699013113975525,0.8724454641342163
raw_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,19.0,2001,4084,8168,21.505613327026367,0.16990134119987488,0.8724454641342163
arithmetic_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,19.0,2001,4084,8168,21.505613327026367,0.16990134119987488,0.8724454641342163
raw_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,19.0,2002,4084,8168,21.505613327026367,0.16990132629871368,0.8724454641342163
arithmetic_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,19.0,2002,4084,8168,21.505613327026367,0.16990132629871368,0.8724454641342163
raw_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,19.0,2003,4084,8168,21.505613327026367,0.16990134119987488,0.8724454641342163
arithmetic_adaptive_m789_Dc,9,72,n04111531/ILSVRC2012_val_00013982_n04111531,19.0,2003,4084,8168,21.505613327026367,0.16990134119987488,0.8724454641342163
raw_adaptive_m789_Dc,8,73,n04131690/ILSVRC2012_val_00002728_n04131690,1.0,2001,4084,8168,24.63282585144043,0.14606638252735138,0.9090065956115723
arithmetic_adaptive_m789_Dc,8,73,n04131690/ILSVRC2012_val_00002728_n04131690,1.0,2001,4084,8168,16.32626724243164,0.5057592391967773,0.6315230131149292
raw_adaptive_m789_Dc,8,73,n04131690/ILSVRC2012_val_00002728_n04131690,1.0,2002,4084,8168,24.350500106811523,0.15581448376178741,0.8940221071243286
arithmetic_adaptive_m789_Dc,8,73,n04131690/ILSVRC2012_val_00002728_n04131690,1.0,2002,4084,8168,25.126707077026367,0.1428421586751938,0.8997259140014648
raw_adaptive_m789_Dc,8,73,n04131690/ILSVRC2012_val_00002728_n04131690,1.0,2003,4084,8168,22.35454750061035,0.22655978798866272,0.8394783139228821
arithmetic_adaptive_m789_Dc,8,73,n04131690/ILSVRC2012_val_00002728_n04131690,1.0,2003,4084,8168,25.126707077026367,0.1428421586751938,0.8997259140014648
raw_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,4.0,2001,4084,8168,26.582929611206055,0.1025274470448494,0.9058613181114197
arithmetic_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,4.0,2001,4084,8168,27.381656646728516,0.08768411725759506,0.9514920711517334
raw_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,4.0,2002,4084,8168,26.894216537475586,0.08870333433151245,0.9498774409294128
arithmetic_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,4.0,2002,4084,8168,27.381656646728516,0.08768411725759506,0.9514920711517334
raw_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,4.0,2003,4084,8168,25.880420684814453,0.11637984216213226,0.9235106706619263
arithmetic_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,4.0,2003,4084,8168,27.381656646728516,0.08768411725759506,0.9514920711517334
raw_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,7.0,2001,4084,8168,27.381656646728516,0.08768411725759506,0.9514920711517334
arithmetic_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,7.0,2001,4084,8168,27.381656646728516,0.08768411725759506,0.9514920711517334
raw_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,7.0,2002,4084,8168,27.381656646728516,0.08768411725759506,0.9514920711517334
arithmetic_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,7.0,2002,4084,8168,27.381656646728516,0.08768411725759506,0.9514920711517334
raw_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,7.0,2003,4084,8168,27.381656646728516,0.08768411725759506,0.9514921307563782
arithmetic_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,7.0,2003,4084,8168,27.381656646728516,0.08768411725759506,0.9514921307563782
raw_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,13.0,2001,4084,8168,27.381656646728516,0.08768411725759506,0.9514921307563782
arithmetic_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,13.0,2001,4084,8168,27.381656646728516,0.08768411725759506,0.9514921307563782
raw_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,13.0,2002,4084,8168,27.381656646728516,0.08768411725759506,0.9514921307563782
arithmetic_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,13.0,2002,4084,8168,27.381656646728516,0.08768411725759506,0.9514921307563782
raw_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,13.0,2003,4084,8168,27.381656646728516,0.08768411725759506,0.9514921307563782
arithmetic_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,13.0,2003,4084,8168,27.381656646728516,0.08768411725759506,0.9514921307563782
raw_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,19.0,2001,4084,8168,27.381656646728516,0.08768411725759506,0.9514921307563782
arithmetic_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,19.0,2001,4084,8168,27.381656646728516,0.08768411725759506,0.9514921307563782
raw_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,19.0,2002,4084,8168,27.381656646728516,0.08768411725759506,0.9514921307563782
arithmetic_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,19.0,2002,4084,8168,27.381656646728516,0.08768411725759506,0.9514921307563782
raw_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,19.0,2003,4084,8168,27.381656646728516,0.08768411725759506,0.9514921307563782
arithmetic_adaptive_m789_Dc,9,73,n04131690/ILSVRC2012_val_00002728_n04131690,19.0,2003,4084,8168,27.381656646728516,0.08768411725759506,0.9514921307563782
raw_adaptive_m789_Dc,8,74,n04153751/ILSVRC2012_val_00008426_n04153751,1.0,2001,4084,8168,27.040042877197266,0.04777161404490471,0.9271862506866455
arithmetic_adaptive_m789_Dc,8,74,n04153751/ILSVRC2012_val_00008426_n04153751,1.0,2001,4084,8168,27.066564559936523,0.046670373529195786,0.942141056060791
raw_adaptive_m789_Dc,8,74,n04153751/ILSVRC2012_val_00008426_n04153751,1.0,2002,4084,8168,26.87828254699707,0.05001525953412056,0.9398931860923767
arithmetic_adaptive_m789_Dc,8,74,n04153751/ILSVRC2012_val_00008426_n04153751,1.0,2002,4084,8168,27.066564559936523,0.04667036980390549,0.942141056060791
raw_adaptive_m789_Dc,8,74,n04153751/ILSVRC2012_val_00008426_n04153751,1.0,2003,4084,8168,27.186983108520508,0.04720510542392731,0.941184401512146
arithmetic_adaptive_m789_Dc,8,74,n04153751/ILSVRC2012_val_00008426_n04153751,1.0,2003,4084,8168,27.066564559936523,0.04667036980390549,0.942141056060791
raw_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,4.0,2001,4084,8168,28.45230484008789,0.03544192388653755,0.9455264806747437
arithmetic_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,4.0,2001,4084,8168,28.23284912109375,0.03674307093024254,0.9473501443862915
raw_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,4.0,2002,4084,8168,28.143386840820312,0.03760415315628052,0.9412081837654114
arithmetic_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,4.0,2002,4084,8168,28.23284912109375,0.03674307093024254,0.9473501443862915
raw_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,4.0,2003,4084,8168,28.23284912109375,0.03674307093024254,0.9473501443862915
arithmetic_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,4.0,2003,4084,8168,28.23284912109375,0.03674307093024254,0.9473501443862915
raw_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,7.0,2001,4084,8168,28.23284912109375,0.03674307465553284,0.9473501443862915
arithmetic_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,7.0,2001,4084,8168,28.23284912109375,0.03674307465553284,0.9473501443862915
raw_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,7.0,2002,4084,8168,28.23284912109375,0.03674307093024254,0.9473501443862915
arithmetic_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,7.0,2002,4084,8168,28.23284912109375,0.03674307093024254,0.9473501443862915
raw_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,7.0,2003,4084,8168,28.23284912109375,0.03674307093024254,0.9473501443862915
arithmetic_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,7.0,2003,4084,8168,28.23284912109375,0.03674307093024254,0.9473501443862915
raw_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,13.0,2001,4084,8168,28.23284912109375,0.03674307093024254,0.9473501443862915
arithmetic_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,13.0,2001,4084,8168,28.23284912109375,0.03674307093024254,0.9473501443862915
raw_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,13.0,2002,4084,8168,28.23284912109375,0.03674307465553284,0.9473501443862915
arithmetic_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,13.0,2002,4084,8168,28.23284912109375,0.03674307465553284,0.9473501443862915
raw_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,13.0,2003,4084,8168,28.23284912109375,0.03674307093024254,0.9473501443862915
arithmetic_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,13.0,2003,4084,8168,28.23284912109375,0.03674307093024254,0.9473501443862915
raw_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,19.0,2001,4084,8168,28.23284912109375,0.03674307093024254,0.9473501443862915
arithmetic_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,19.0,2001,4084,8168,28.23284912109375,0.03674307093024254,0.9473501443862915
raw_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,19.0,2002,4084,8168,28.23284912109375,0.03674307093024254,0.9473501443862915
arithmetic_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,19.0,2002,4084,8168,28.23284912109375,0.03674307093024254,0.9473501443862915
raw_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,19.0,2003,4084,8168,28.23284912109375,0.03674307465553284,0.9473501443862915
arithmetic_adaptive_m789_Dc,9,74,n04153751/ILSVRC2012_val_00008426_n04153751,19.0,2003,4084,8168,28.23284912109375,0.03674307465553284,0.9473501443862915
raw_adaptive_m789_Dc,8,75,n04204347/ILSVRC2012_val_00018921_n04204347,1.0,2001,4084,8168,18.388580322265625,0.15906256437301636,0.8958693742752075
arithmetic_adaptive_m789_Dc,8,75,n04204347/ILSVRC2012_val_00018921_n04204347,1.0,2001,4084,8168,18.373043060302734,0.15413272380828857,0.8994960784912109
raw_adaptive_m789_Dc,8,75,n04204347/ILSVRC2012_val_00018921_n04204347,1.0,2002,4084,8168,18.320993423461914,0.151527538895607,0.8842662572860718
arithmetic_adaptive_m789_Dc,8,75,n04204347/ILSVRC2012_val_00018921_n04204347,1.0,2002,4084,8168,18.373043060302734,0.15413272380828857,0.8994960784912109
raw_adaptive_m789_Dc,8,75,n04204347/ILSVRC2012_val_00018921_n04204347,1.0,2003,4084,8168,17.978378295898438,0.16799643635749817,0.8841254711151123
arithmetic_adaptive_m789_Dc,8,75,n04204347/ILSVRC2012_val_00018921_n04204347,1.0,2003,4084,8168,18.373043060302734,0.15413272380828857,0.8994960784912109
raw_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,4.0,2001,4084,8168,19.46302032470703,0.11876711994409561,0.9316247701644897
arithmetic_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,4.0,2001,4084,8168,19.46302032470703,0.11876711994409561,0.9316247701644897
raw_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,4.0,2002,4084,8168,19.449508666992188,0.11907879263162613,0.9345587491989136
arithmetic_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,4.0,2002,4084,8168,19.46302032470703,0.11876711994409561,0.9316247701644897
raw_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,4.0,2003,4084,8168,19.321971893310547,0.12609998881816864,0.9367423057556152
arithmetic_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,4.0,2003,4084,8168,19.46302032470703,0.11876711994409561,0.9316247701644897
raw_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,7.0,2001,4084,8168,19.46302032470703,0.11876711994409561,0.9316247701644897
arithmetic_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,7.0,2001,4084,8168,19.46302032470703,0.11876711994409561,0.9316247701644897
raw_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,7.0,2002,4084,8168,19.46302032470703,0.11876711994409561,0.9316247701644897
arithmetic_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,7.0,2002,4084,8168,19.46302032470703,0.11876711994409561,0.9316247701644897
raw_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,7.0,2003,4084,8168,19.46302032470703,0.11876711994409561,0.9316246509552002
arithmetic_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,7.0,2003,4084,8168,19.46302032470703,0.11876711994409561,0.9316246509552002
raw_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,13.0,2001,4084,8168,19.46302032470703,0.11876711994409561,0.9316246509552002
arithmetic_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,13.0,2001,4084,8168,19.46302032470703,0.11876711994409561,0.9316246509552002
raw_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,13.0,2002,4084,8168,19.46302032470703,0.11876711994409561,0.9316246509552002
arithmetic_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,13.0,2002,4084,8168,19.46302032470703,0.11876711994409561,0.9316246509552002
raw_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,13.0,2003,4084,8168,19.46302032470703,0.11876712739467621,0.9316246509552002
arithmetic_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,13.0,2003,4084,8168,19.46302032470703,0.11876712739467621,0.9316246509552002
raw_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,19.0,2001,4084,8168,19.46302032470703,0.11876711994409561,0.9316246509552002
arithmetic_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,19.0,2001,4084,8168,19.46302032470703,0.11876711994409561,0.9316246509552002
raw_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,19.0,2002,4084,8168,19.46302032470703,0.11876711994409561,0.9316246509552002
arithmetic_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,19.0,2002,4084,8168,19.46302032470703,0.11876711994409561,0.9316246509552002
raw_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,19.0,2003,4084,8168,19.46302032470703,0.11876711994409561,0.9316246509552002
arithmetic_adaptive_m789_Dc,9,75,n04204347/ILSVRC2012_val_00018921_n04204347,19.0,2003,4084,8168,19.46302032470703,0.11876711994409561,0.9316246509552002
raw_adaptive_m789_Dc,8,76,n04235860/ILSVRC2012_val_00004033_n04235860,1.0,2001,4084,8168,18.553937911987305,0.2190847098827362,0.856383204460144
arithmetic_adaptive_m789_Dc,8,76,n04235860/ILSVRC2012_val_00004033_n04235860,1.0,2001,4084,8168,19.17034149169922,0.21428851783275604,0.9010171294212341
raw_adaptive_m789_Dc,8,76,n04235860/ILSVRC2012_val_00004033_n04235860,1.0,2002,4084,8168,19.194944381713867,0.21290449798107147,0.8793057203292847
arithmetic_adaptive_m789_Dc,8,76,n04235860/ILSVRC2012_val_00004033_n04235860,1.0,2002,4084,8168,19.17034149169922,0.21428850293159485,0.9010171294212341
raw_adaptive_m789_Dc,8,76,n04235860/ILSVRC2012_val_00004033_n04235860,1.0,2003,4084,8168,19.108774185180664,0.22125127911567688,0.9070082902908325
arithmetic_adaptive_m789_Dc,8,76,n04235860/ILSVRC2012_val_00004033_n04235860,1.0,2003,4084,8168,18.812074661254883,0.22199705243110657,0.87900710105896
raw_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,4.0,2001,4084,8168,20.70440101623535,0.14755557477474213,0.906396746635437
arithmetic_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,4.0,2001,4084,8168,20.73197364807129,0.14511403441429138,0.9131582379341125
raw_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,4.0,2002,4084,8168,20.725671768188477,0.1522965431213379,0.9169448614120483
arithmetic_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,4.0,2002,4084,8168,20.73197364807129,0.14511403441429138,0.9131582379341125
raw_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,4.0,2003,4084,8168,20.692598342895508,0.1447094976902008,0.9194155335426331
arithmetic_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,4.0,2003,4084,8168,20.73197364807129,0.14511403441429138,0.9131582379341125
raw_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,7.0,2001,4084,8168,20.73197364807129,0.14511403441429138,0.9131582379341125
arithmetic_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,7.0,2001,4084,8168,20.73197364807129,0.14511403441429138,0.9131582379341125
raw_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,7.0,2002,4084,8168,20.73197364807129,0.14511403441429138,0.9131582379341125
arithmetic_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,7.0,2002,4084,8168,20.73197364807129,0.14511403441429138,0.9131582379341125
raw_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,7.0,2003,4084,8168,20.73197364807129,0.14511403441429138,0.9131585359573364
arithmetic_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,7.0,2003,4084,8168,20.73197364807129,0.14511403441429138,0.9131585359573364
raw_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,13.0,2001,4084,8168,20.73197364807129,0.14511403441429138,0.9131585359573364
arithmetic_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,13.0,2001,4084,8168,20.73197364807129,0.14511403441429138,0.9131585359573364
raw_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,13.0,2002,4084,8168,20.73197364807129,0.14511403441429138,0.9131585359573364
arithmetic_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,13.0,2002,4084,8168,20.73197364807129,0.14511403441429138,0.9131585359573364
raw_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,13.0,2003,4084,8168,20.73197364807129,0.14511403441429138,0.9131585359573364
arithmetic_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,13.0,2003,4084,8168,20.73197364807129,0.14511403441429138,0.9131585359573364
raw_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,19.0,2001,4084,8168,20.73197364807129,0.14511403441429138,0.9131585359573364
arithmetic_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,19.0,2001,4084,8168,20.73197364807129,0.14511403441429138,0.9131585359573364
raw_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,19.0,2002,4084,8168,20.73197364807129,0.14511403441429138,0.9131585359573364
arithmetic_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,19.0,2002,4084,8168,20.73197364807129,0.14511403441429138,0.9131585359573364
raw_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,19.0,2003,4084,8168,20.73197364807129,0.14511403441429138,0.9131585359573364
arithmetic_adaptive_m789_Dc,9,76,n04235860/ILSVRC2012_val_00004033_n04235860,19.0,2003,4084,8168,20.73197364807129,0.14511403441429138,0.9131585359573364
raw_adaptive_m789_Dc,8,77,n04252077/ILSVRC2012_val_00012989_n04252077,1.0,2001,4084,8168,19.14596939086914,0.1766478568315506,0.8210279941558838
arithmetic_adaptive_m789_Dc,8,77,n04252077/ILSVRC2012_val_00012989_n04252077,1.0,2001,4084,8168,19.300779342651367,0.1765836775302887,0.7861716747283936
raw_adaptive_m789_Dc,8,77,n04252077/ILSVRC2012_val_00012989_n04252077,1.0,2002,4084,8168,19.380292892456055,0.17524176836013794,0.7777688503265381
arithmetic_adaptive_m789_Dc,8,77,n04252077/ILSVRC2012_val_00012989_n04252077,1.0,2002,4084,8168,19.300779342651367,0.1765836775302887,0.7861716747283936
raw_adaptive_m789_Dc,8,77,n04252077/ILSVRC2012_val_00012989_n04252077,1.0,2003,4084,8168,19.300779342651367,0.1765836626291275,0.7861716747283936
arithmetic_adaptive_m789_Dc,8,77,n04252077/ILSVRC2012_val_00012989_n04252077,1.0,2003,4084,8168,19.300779342651367,0.1765836626291275,0.7861716747283936
raw_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,4.0,2001,4084,8168,20.687837600708008,0.14086993038654327,0.8790012001991272
arithmetic_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,4.0,2001,4084,8168,20.687837600708008,0.14086993038654327,0.8790012001991272
raw_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,4.0,2002,4084,8168,20.670602798461914,0.14397689700126648,0.8470137715339661
arithmetic_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,4.0,2002,4084,8168,20.687837600708008,0.14086993038654327,0.8790012001991272
raw_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,4.0,2003,4084,8168,19.76889419555664,0.1609952598810196,0.8389326333999634
arithmetic_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,4.0,2003,4084,8168,20.687837600708008,0.14086993038654327,0.8790012001991272
raw_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,7.0,2001,4084,8168,20.687837600708008,0.14086994528770447,0.8790012001991272
arithmetic_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,7.0,2001,4084,8168,20.687837600708008,0.14086994528770447,0.8790012001991272
raw_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,7.0,2002,4084,8168,20.687837600708008,0.14086993038654327,0.8790012001991272
arithmetic_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,7.0,2002,4084,8168,20.687837600708008,0.14086993038654327,0.8790012001991272
raw_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,7.0,2003,4084,8168,20.687837600708008,0.14086993038654327,0.8790011405944824
arithmetic_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,7.0,2003,4084,8168,20.687837600708008,0.14086993038654327,0.8790011405944824
raw_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,13.0,2001,4084,8168,20.687837600708008,0.14086993038654327,0.8790011405944824
