method,source_index,image_id,snr_db,seed,N,E,psnr_db,lpips_alex,dino_cosine
m8_plus_latent_512_fold_N4084,51,n03388549/ILSVRC2012_val_00022928_n03388549,4.0,2001,4084,8168,21.78448486328125,0.1678425818681717,0.8674230575561523
m8_plus_latent_512_fold_N4084,51,n03388549/ILSVRC2012_val_00022928_n03388549,4.0,2002,4084,8168,22.00092124938965,0.16771326959133148,0.8422079682350159
m8_plus_latent_512_fold_N4084,51,n03388549/ILSVRC2012_val_00022928_n03388549,4.0,2003,4084,8168,21.837100982666016,0.16876330971717834,0.8693180084228516
m8_plus_latent_512_fold_N4084,51,n03388549/ILSVRC2012_val_00022928_n03388549,7.0,2001,4084,8168,22.038753509521484,0.1623297780752182,0.8734520077705383
m8_plus_latent_512_fold_N4084,51,n03388549/ILSVRC2012_val_00022928_n03388549,7.0,2002,4084,8168,22.235698699951172,0.16200976073741913,0.8485032320022583
m8_plus_latent_512_fold_N4084,51,n03388549/ILSVRC2012_val_00022928_n03388549,7.0,2003,4084,8168,22.103492736816406,0.16120833158493042,0.874313473701477
m8_plus_latent_512_fold_N4084,51,n03388549/ILSVRC2012_val_00022928_n03388549,13.0,2001,4084,8168,22.340848922729492,0.15685875713825226,0.8817533254623413
m8_plus_latent_512_fold_N4084,51,n03388549/ILSVRC2012_val_00022928_n03388549,13.0,2002,4084,8168,22.4746150970459,0.15665839612483978,0.8642380833625793
m8_plus_latent_512_fold_N4084,51,n03388549/ILSVRC2012_val_00022928_n03388549,13.0,2003,4084,8168,22.392528533935547,0.15660080313682556,0.876838743686676
m8_plus_latent_512_fold_N4084,51,n03388549/ILSVRC2012_val_00022928_n03388549,19.0,2001,4084,8168,22.471525192260742,0.15572507679462433,0.8849697113037109
m8_plus_latent_512_fold_N4084,51,n03388549/ILSVRC2012_val_00022928_n03388549,19.0,2002,4084,8168,22.545270919799805,0.15501819550991058,0.8738695383071899
m8_plus_latent_512_fold_N4084,51,n03388549/ILSVRC2012_val_00022928_n03388549,19.0,2003,4084,8168,22.501869201660156,0.155772864818573,0.8787422180175781
m8_plus_latent_512_fold_N4084,52,n03424325/ILSVRC2012_val_00006147_n03424325,1.0,2001,4084,8168,17.70819854736328,0.19519932568073273,0.9266061186790466
m8_plus_latent_512_fold_N4084,52,n03424325/ILSVRC2012_val_00006147_n03424325,1.0,2002,4084,8168,18.005157470703125,0.18447130918502808,0.9161475300788879
m8_plus_latent_512_fold_N4084,52,n03424325/ILSVRC2012_val_00006147_n03424325,1.0,2003,4084,8168,18.507123947143555,0.16100120544433594,0.9412599205970764
m8_plus_latent_512_fold_N4084,52,n03424325/ILSVRC2012_val_00006147_n03424325,4.0,2001,4084,8168,18.792325973510742,0.14500077068805695,0.9549888372421265
m8_plus_latent_512_fold_N4084,52,n03424325/ILSVRC2012_val_00006147_n03424325,4.0,2002,4084,8168,18.915273666381836,0.1377307027578354,0.9575445652008057
m8_plus_latent_512_fold_N4084,52,n03424325/ILSVRC2012_val_00006147_n03424325,4.0,2003,4084,8168,18.866592407226562,0.14350944757461548,0.9569079875946045
m8_plus_latent_512_fold_N4084,52,n03424325/ILSVRC2012_val_00006147_n03424325,7.0,2001,4084,8168,18.965620040893555,0.13913525640964508,0.9556611776351929
m8_plus_latent_512_fold_N4084,52,n03424325/ILSVRC2012_val_00006147_n03424325,7.0,2002,4084,8168,19.062713623046875,0.13418132066726685,0.9584395289421082
m8_plus_latent_512_fold_N4084,52,n03424325/ILSVRC2012_val_00006147_n03424325,7.0,2003,4084,8168,19.01959228515625,0.1389472782611847,0.955806314945221
m8_plus_latent_512_fold_N4084,52,n03424325/ILSVRC2012_val_00006147_n03424325,13.0,2001,4084,8168,19.15825080871582,0.13256709277629852,0.9550893902778625
m8_plus_latent_512_fold_N4084,52,n03424325/ILSVRC2012_val_00006147_n03424325,13.0,2002,4084,8168,19.215435028076172,0.13004916906356812,0.9594380259513855
m8_plus_latent_512_fold_N4084,52,n03424325/ILSVRC2012_val_00006147_n03424325,13.0,2003,4084,8168,19.185688018798828,0.13286569714546204,0.9553548693656921
m8_plus_latent_512_fold_N4084,52,n03424325/ILSVRC2012_val_00006147_n03424325,19.0,2001,4084,8168,19.236560821533203,0.13017797470092773,0.9558935165405273
m8_plus_latent_512_fold_N4084,52,n03424325/ILSVRC2012_val_00006147_n03424325,19.0,2002,4084,8168,19.26701545715332,0.12891602516174316,0.9584466218948364
m8_plus_latent_512_fold_N4084,52,n03424325/ILSVRC2012_val_00006147_n03424325,19.0,2003,4084,8168,19.250423431396484,0.1306576132774353,0.95528644323349
m8_plus_latent_512_fold_N4084,53,n03447721/ILSVRC2012_val_00006942_n03447721,1.0,2001,4084,8168,18.67318344116211,0.20640772581100464,0.8568217158317566
m8_plus_latent_512_fold_N4084,53,n03447721/ILSVRC2012_val_00006942_n03447721,1.0,2002,4084,8168,18.642017364501953,0.22426210343837738,0.8485403060913086
m8_plus_latent_512_fold_N4084,53,n03447721/ILSVRC2012_val_00006942_n03447721,1.0,2003,4084,8168,19.205549240112305,0.19753578305244446,0.8165024518966675
m8_plus_latent_512_fold_N4084,53,n03447721/ILSVRC2012_val_00006942_n03447721,4.0,2001,4084,8168,19.974882125854492,0.18079018592834473,0.8487901091575623
m8_plus_latent_512_fold_N4084,53,n03447721/ILSVRC2012_val_00006942_n03447721,4.0,2002,4084,8168,19.926151275634766,0.17795883119106293,0.88444584608078
m8_plus_latent_512_fold_N4084,53,n03447721/ILSVRC2012_val_00006942_n03447721,4.0,2003,4084,8168,19.928382873535156,0.17901228368282318,0.8595439195632935
m8_plus_latent_512_fold_N4084,53,n03447721/ILSVRC2012_val_00006942_n03447721,7.0,2001,4084,8168,20.214509963989258,0.1739901304244995,0.8541126251220703
m8_plus_latent_512_fold_N4084,53,n03447721/ILSVRC2012_val_00006942_n03447721,7.0,2002,4084,8168,20.191463470458984,0.17152941226959229,0.8807889223098755
m8_plus_latent_512_fold_N4084,53,n03447721/ILSVRC2012_val_00006942_n03447721,7.0,2003,4084,8168,20.18192481994629,0.17326724529266357,0.8602707386016846
m8_plus_latent_512_fold_N4084,53,n03447721/ILSVRC2012_val_00006942_n03447721,13.0,2001,4084,8168,20.4825496673584,0.16715788841247559,0.8550176620483398
m8_plus_latent_512_fold_N4084,53,n03447721/ILSVRC2012_val_00006942_n03447721,13.0,2002,4084,8168,20.462993621826172,0.16574592888355255,0.8712130784988403
m8_plus_latent_512_fold_N4084,53,n03447721/ILSVRC2012_val_00006942_n03447721,13.0,2003,4084,8168,20.470535278320312,0.1675318479537964,0.8604117631912231
m8_plus_latent_512_fold_N4084,53,n03447721/ILSVRC2012_val_00006942_n03447721,19.0,2001,4084,8168,20.56626319885254,0.16596747934818268,0.8511805534362793
m8_plus_latent_512_fold_N4084,53,n03447721/ILSVRC2012_val_00006942_n03447721,19.0,2002,4084,8168,20.55574607849121,0.1644841432571411,0.8621034622192383
m8_plus_latent_512_fold_N4084,53,n03447721/ILSVRC2012_val_00006942_n03447721,19.0,2003,4084,8168,20.565414428710938,0.16557370126247406,0.8567323684692383
m8_plus_latent_512_fold_N4084,54,n03485794/ILSVRC2012_val_00010782_n03485794,1.0,2001,4084,8168,22.48386573791504,0.10137022286653519,0.9042707681655884
m8_plus_latent_512_fold_N4084,54,n03485794/ILSVRC2012_val_00010782_n03485794,1.0,2002,4084,8168,20.184232711791992,0.161805659532547,0.8136447072029114
m8_plus_latent_512_fold_N4084,54,n03485794/ILSVRC2012_val_00010782_n03485794,1.0,2003,4084,8168,22.62660789489746,0.10634429007768631,0.8503372669219971
m8_plus_latent_512_fold_N4084,54,n03485794/ILSVRC2012_val_00010782_n03485794,4.0,2001,4084,8168,23.565185546875,0.079698845744133,0.9284330606460571
m8_plus_latent_512_fold_N4084,54,n03485794/ILSVRC2012_val_00010782_n03485794,4.0,2002,4084,8168,23.52754783630371,0.07945665717124939,0.8891380429267883
m8_plus_latent_512_fold_N4084,54,n03485794/ILSVRC2012_val_00010782_n03485794,4.0,2003,4084,8168,23.402271270751953,0.08082880079746246,0.9109985828399658
m8_plus_latent_512_fold_N4084,54,n03485794/ILSVRC2012_val_00010782_n03485794,7.0,2001,4084,8168,23.77901268005371,0.07653734087944031,0.9268392324447632
m8_plus_latent_512_fold_N4084,54,n03485794/ILSVRC2012_val_00010782_n03485794,7.0,2002,4084,8168,23.739761352539062,0.07646173983812332,0.8980956077575684
m8_plus_latent_512_fold_N4084,54,n03485794/ILSVRC2012_val_00010782_n03485794,7.0,2003,4084,8168,23.63477897644043,0.07683953642845154,0.9147516489028931
m8_plus_latent_512_fold_N4084,54,n03485794/ILSVRC2012_val_00010782_n03485794,13.0,2001,4084,8168,24.01034164428711,0.0731111690402031,0.9297513961791992
m8_plus_latent_512_fold_N4084,54,n03485794/ILSVRC2012_val_00010782_n03485794,13.0,2002,4084,8168,23.982444763183594,0.07273457944393158,0.9124342799186707
m8_plus_latent_512_fold_N4084,54,n03485794/ILSVRC2012_val_00010782_n03485794,13.0,2003,4084,8168,23.92957305908203,0.07300663739442825,0.925116777420044
m8_plus_latent_512_fold_N4084,54,n03485794/ILSVRC2012_val_00010782_n03485794,19.0,2001,4084,8168,24.0854549407959,0.0715961754322052,0.9309079647064209
m8_plus_latent_512_fold_N4084,54,n03485794/ILSVRC2012_val_00010782_n03485794,19.0,2002,4084,8168,24.065662384033203,0.07159864902496338,0.9228218793869019
m8_plus_latent_512_fold_N4084,54,n03485794/ILSVRC2012_val_00010782_n03485794,19.0,2003,4084,8168,24.046247482299805,0.07162010669708252,0.9293363690376282
m8_plus_latent_512_fold_N4084,55,n03527444/ILSVRC2012_val_00035251_n03527444,1.0,2001,4084,8168,17.80675506591797,0.25056192278862,0.759952962398529
m8_plus_latent_512_fold_N4084,55,n03527444/ILSVRC2012_val_00035251_n03527444,1.0,2002,4084,8168,19.525087356567383,0.17261990904808044,0.9158480763435364
m8_plus_latent_512_fold_N4084,55,n03527444/ILSVRC2012_val_00035251_n03527444,1.0,2003,4084,8168,18.996742248535156,0.17511706054210663,0.9085732102394104
m8_plus_latent_512_fold_N4084,55,n03527444/ILSVRC2012_val_00035251_n03527444,4.0,2001,4084,8168,20.15365982055664,0.15382158756256104,0.9094107747077942
m8_plus_latent_512_fold_N4084,55,n03527444/ILSVRC2012_val_00035251_n03527444,4.0,2002,4084,8168,19.967254638671875,0.1516154706478119,0.9245233535766602
m8_plus_latent_512_fold_N4084,55,n03527444/ILSVRC2012_val_00035251_n03527444,4.0,2003,4084,8168,20.03114891052246,0.14929133653640747,0.9125304222106934
m8_plus_latent_512_fold_N4084,55,n03527444/ILSVRC2012_val_00035251_n03527444,7.0,2001,4084,8168,20.382871627807617,0.14660128951072693,0.9144988059997559
m8_plus_latent_512_fold_N4084,55,n03527444/ILSVRC2012_val_00035251_n03527444,7.0,2002,4084,8168,20.262039184570312,0.14612826704978943,0.9272857308387756
m8_plus_latent_512_fold_N4084,55,n03527444/ILSVRC2012_val_00035251_n03527444,7.0,2003,4084,8168,20.334766387939453,0.14345428347587585,0.917953610420227
m8_plus_latent_512_fold_N4084,55,n03527444/ILSVRC2012_val_00035251_n03527444,13.0,2001,4084,8168,20.642345428466797,0.13956642150878906,0.924426794052124
m8_plus_latent_512_fold_N4084,55,n03527444/ILSVRC2012_val_00035251_n03527444,13.0,2002,4084,8168,20.623737335205078,0.1395406872034073,0.9382810592651367
m8_plus_latent_512_fold_N4084,55,n03527444/ILSVRC2012_val_00035251_n03527444,13.0,2003,4084,8168,20.657569885253906,0.13762611150741577,0.9269732236862183
m8_plus_latent_512_fold_N4084,55,n03527444/ILSVRC2012_val_00035251_n03527444,19.0,2001,4084,8168,20.745630264282227,0.13865157961845398,0.9317210912704468
m8_plus_latent_512_fold_N4084,55,n03527444/ILSVRC2012_val_00035251_n03527444,19.0,2002,4084,8168,20.738374710083008,0.13862016797065735,0.9395624995231628
m8_plus_latent_512_fold_N4084,55,n03527444/ILSVRC2012_val_00035251_n03527444,19.0,2003,4084,8168,20.75960922241211,0.1367815136909485,0.9332943558692932
m8_plus_latent_512_fold_N4084,56,n03584254/ILSVRC2012_val_00016384_n03584254,1.0,2001,4084,8168,25.93296241760254,0.030131690204143524,0.9648045301437378
m8_plus_latent_512_fold_N4084,56,n03584254/ILSVRC2012_val_00016384_n03584254,1.0,2002,4084,8168,26.362598419189453,0.029172098264098167,0.9683144092559814
m8_plus_latent_512_fold_N4084,56,n03584254/ILSVRC2012_val_00016384_n03584254,1.0,2003,4084,8168,25.744720458984375,0.03039909154176712,0.9562445282936096
m8_plus_latent_512_fold_N4084,56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2001,4084,8168,27.8376407623291,0.022527601569890976,0.9746479988098145
m8_plus_latent_512_fold_N4084,56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2002,4084,8168,28.347431182861328,0.022755982354283333,0.9750758409500122
m8_plus_latent_512_fold_N4084,56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2003,4084,8168,27.794960021972656,0.024154843762516975,0.9729330539703369
m8_plus_latent_512_fold_N4084,56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2001,4084,8168,27.99553108215332,0.021663788706064224,0.9737463593482971
m8_plus_latent_512_fold_N4084,56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2002,4084,8168,28.38760757446289,0.022054512053728104,0.9736024737358093
m8_plus_latent_512_fold_N4084,56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2003,4084,8168,28.024383544921875,0.02277597039937973,0.9735585451126099
m8_plus_latent_512_fold_N4084,56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2001,4084,8168,28.129243850708008,0.02112054079771042,0.9725486040115356
m8_plus_latent_512_fold_N4084,56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2002,4084,8168,28.356199264526367,0.020990269258618355,0.9734492301940918
m8_plus_latent_512_fold_N4084,56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2003,4084,8168,28.203624725341797,0.02113749459385872,0.9745848178863525
m8_plus_latent_512_fold_N4084,56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2001,4084,8168,28.253952026367188,0.02073531597852707,0.9724840521812439
m8_plus_latent_512_fold_N4084,56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2002,4084,8168,28.374967575073242,0.020518306642770767,0.9729927778244019
m8_plus_latent_512_fold_N4084,56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2003,4084,8168,28.31709098815918,0.020439695566892624,0.9738185405731201
m8_plus_latent_512_fold_N4084,57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2001,4084,8168,26.23286247253418,0.061906203627586365,0.9627307057380676
m8_plus_latent_512_fold_N4084,57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2002,4084,8168,26.30803108215332,0.04976947605609894,0.9582451581954956
m8_plus_latent_512_fold_N4084,57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2003,4084,8168,25.29212760925293,0.09204241633415222,0.8875097036361694
m8_plus_latent_512_fold_N4084,57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2001,4084,8168,28.55735969543457,0.0409710519015789,0.9764155149459839
m8_plus_latent_512_fold_N4084,57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2002,4084,8168,28.09218406677246,0.041204117238521576,0.9725852012634277
m8_plus_latent_512_fold_N4084,57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2003,4084,8168,29.107337951660156,0.03958948329091072,0.9759307503700256
m8_plus_latent_512_fold_N4084,57,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2001,4084,8168,28.8519287109375,0.03927052021026611,0.9781217575073242
m8_plus_latent_512_fold_N4084,57,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2002,4084,8168,28.416690826416016,0.0400809571146965,0.9751319885253906
m8_plus_latent_512_fold_N4084,57,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2003,4084,8168,29.21697425842285,0.0388246588408947,0.9780317544937134
m8_plus_latent_512_fold_N4084,57,n03623198/ILSVRC2012_val_00019928_n03623198,13.0,2001,4084,8168,29.138259887695312,0.03823927044868469,0.9794201850891113
m8_plus_latent_512_fold_N4084,57,n03623198/ILSVRC2012_val_00019928_n03623198,13.0,2002,4084,8168,28.869924545288086,0.03891638666391373,0.9778462052345276
m8_plus_latent_512_fold_N4084,57,n03623198/ILSVRC2012_val_00019928_n03623198,13.0,2003,4084,8168,29.344738006591797,0.03830759599804878,0.9791769981384277
m8_plus_latent_512_fold_N4084,57,n03623198/ILSVRC2012_val_00019928_n03623198,19.0,2001,4084,8168,29.239906311035156,0.038389094173908234,0.9794052243232727
m8_plus_latent_512_fold_N4084,57,n03623198/ILSVRC2012_val_00019928_n03623198,19.0,2002,4084,8168,29.095672607421875,0.03869811072945595,0.9785629510879517
m8_plus_latent_512_fold_N4084,57,n03623198/ILSVRC2012_val_00019928_n03623198,19.0,2003,4084,8168,29.359851837158203,0.038428895175457,0.9794223308563232
m8_plus_latent_512_fold_N4084,58,n03657121/ILSVRC2012_val_00000359_n03657121,1.0,2001,4084,8168,24.378223419189453,0.054746340960264206,0.9295766949653625
m8_plus_latent_512_fold_N4084,58,n03657121/ILSVRC2012_val_00000359_n03657121,1.0,2002,4084,8168,25.433673858642578,0.03933357447385788,0.930999755859375
m8_plus_latent_512_fold_N4084,58,n03657121/ILSVRC2012_val_00000359_n03657121,1.0,2003,4084,8168,23.281795501708984,0.08949270099401474,0.8834003806114197
m8_plus_latent_512_fold_N4084,58,n03657121/ILSVRC2012_val_00000359_n03657121,4.0,2001,4084,8168,25.160594940185547,0.042841315269470215,0.9534151554107666
m8_plus_latent_512_fold_N4084,58,n03657121/ILSVRC2012_val_00000359_n03657121,4.0,2002,4084,8168,25.83905029296875,0.037122804671525955,0.9565775394439697
m8_plus_latent_512_fold_N4084,58,n03657121/ILSVRC2012_val_00000359_n03657121,4.0,2003,4084,8168,25.745227813720703,0.04122043028473854,0.956268310546875
m8_plus_latent_512_fold_N4084,58,n03657121/ILSVRC2012_val_00000359_n03657121,7.0,2001,4084,8168,25.433815002441406,0.04104214161634445,0.9541424512863159
m8_plus_latent_512_fold_N4084,58,n03657121/ILSVRC2012_val_00000359_n03657121,7.0,2002,4084,8168,26.021358489990234,0.03627821058034897,0.9568318724632263
m8_plus_latent_512_fold_N4084,58,n03657121/ILSVRC2012_val_00000359_n03657121,7.0,2003,4084,8168,25.945026397705078,0.039664432406425476,0.9542037844657898
m8_plus_latent_512_fold_N4084,58,n03657121/ILSVRC2012_val_00000359_n03657121,13.0,2001,4084,8168,25.812973022460938,0.03870220109820366,0.9554638862609863
m8_plus_latent_512_fold_N4084,58,n03657121/ILSVRC2012_val_00000359_n03657121,13.0,2002,4084,8168,26.191749572753906,0.035712938755750656,0.9572939872741699
m8_plus_latent_512_fold_N4084,58,n03657121/ILSVRC2012_val_00000359_n03657121,13.0,2003,4084,8168,26.140308380126953,0.03766019642353058,0.9532065391540527
m8_plus_latent_512_fold_N4084,58,n03657121/ILSVRC2012_val_00000359_n03657121,19.0,2001,4084,8168,26.022815704345703,0.03727344051003456,0.956000804901123
m8_plus_latent_512_fold_N4084,58,n03657121/ILSVRC2012_val_00000359_n03657121,19.0,2002,4084,8168,26.248550415039062,0.0357745960354805,0.9573837518692017
m8_plus_latent_512_fold_N4084,58,n03657121/ILSVRC2012_val_00000359_n03657121,19.0,2003,4084,8168,26.21173095703125,0.036756936460733414,0.9544203281402588
m8_plus_latent_512_fold_N4084,59,n03706229/ILSVRC2012_val_00017460_n03706229,1.0,2001,4084,8168,21.683067321777344,0.07564641535282135,0.8472421169281006
m8_plus_latent_512_fold_N4084,59,n03706229/ILSVRC2012_val_00017460_n03706229,1.0,2002,4084,8168,22.563669204711914,0.0671558603644371,0.8944833278656006
m8_plus_latent_512_fold_N4084,59,n03706229/ILSVRC2012_val_00017460_n03706229,1.0,2003,4084,8168,22.396604537963867,0.07368142157793045,0.8897220492362976
m8_plus_latent_512_fold_N4084,59,n03706229/ILSVRC2012_val_00017460_n03706229,4.0,2001,4084,8168,23.317459106445312,0.05646181106567383,0.9092037081718445
m8_plus_latent_512_fold_N4084,59,n03706229/ILSVRC2012_val_00017460_n03706229,4.0,2002,4084,8168,22.9183292388916,0.0582217201590538,0.9019818305969238
m8_plus_latent_512_fold_N4084,59,n03706229/ILSVRC2012_val_00017460_n03706229,4.0,2003,4084,8168,23.275924682617188,0.06212342903017998,0.8974136114120483
m8_plus_latent_512_fold_N4084,59,n03706229/ILSVRC2012_val_00017460_n03706229,7.0,2001,4084,8168,23.466094970703125,0.05441046506166458,0.9174219369888306
m8_plus_latent_512_fold_N4084,59,n03706229/ILSVRC2012_val_00017460_n03706229,7.0,2002,4084,8168,23.160993576049805,0.054842304438352585,0.9122228622436523
m8_plus_latent_512_fold_N4084,59,n03706229/ILSVRC2012_val_00017460_n03706229,7.0,2003,4084,8168,23.453283309936523,0.05872549116611481,0.9030218124389648
m8_plus_latent_512_fold_N4084,59,n03706229/ILSVRC2012_val_00017460_n03706229,13.0,2001,4084,8168,23.647001266479492,0.05413592606782913,0.9207813739776611
m8_plus_latent_512_fold_N4084,59,n03706229/ILSVRC2012_val_00017460_n03706229,13.0,2002,4084,8168,23.45991325378418,0.05354798212647438,0.9182482957839966
m8_plus_latent_512_fold_N4084,59,n03706229/ILSVRC2012_val_00017460_n03706229,13.0,2003,4084,8168,23.65253448486328,0.05608334019780159,0.9137265682220459
m8_plus_latent_512_fold_N4084,59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2001,4084,8168,23.700031280517578,0.053804270923137665,0.923181414604187
m8_plus_latent_512_fold_N4084,59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2002,4084,8168,23.606489181518555,0.05420409515500069,0.9205487966537476
m8_plus_latent_512_fold_N4084,59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2003,4084,8168,23.706836700439453,0.05455696955323219,0.920749843120575
m8_plus_latent_512_fold_N4084,60,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2001,4084,8168,15.912824630737305,0.25412896275520325,0.837607741355896
m8_plus_latent_512_fold_N4084,60,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2002,4084,8168,16.37246322631836,0.21225586533546448,0.8830467462539673
m8_plus_latent_512_fold_N4084,60,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2003,4084,8168,16.362279891967773,0.23198871314525604,0.8433027267456055
m8_plus_latent_512_fold_N4084,60,n03759954/ILSVRC2012_val_00010804_n03759954,4.0,2001,4084,8168,16.76564598083496,0.21410609781742096,0.8899272084236145
m8_plus_latent_512_fold_N4084,60,n03759954/ILSVRC2012_val_00010804_n03759954,4.0,2002,4084,8168,16.645610809326172,0.2068248987197876,0.8655430674552917
m8_plus_latent_512_fold_N4084,60,n03759954/ILSVRC2012_val_00010804_n03759954,4.0,2003,4084,8168,16.846153259277344,0.205474853515625,0.8665212392807007
m8_plus_latent_512_fold_N4084,60,n03759954/ILSVRC2012_val_00010804_n03759954,7.0,2001,4084,8168,16.979225158691406,0.20661324262619019,0.8767562508583069
m8_plus_latent_512_fold_N4084,60,n03759954/ILSVRC2012_val_00010804_n03759954,7.0,2002,4084,8168,16.877700805664062,0.2020534723997116,0.8681063055992126
m8_plus_latent_512_fold_N4084,60,n03759954/ILSVRC2012_val_00010804_n03759954,7.0,2003,4084,8168,17.043363571166992,0.2004072219133377,0.8782669305801392
m8_plus_latent_512_fold_N4084,60,n03759954/ILSVRC2012_val_00010804_n03759954,13.0,2001,4084,8168,17.205907821655273,0.19960305094718933,0.871001124382019
m8_plus_latent_512_fold_N4084,60,n03759954/ILSVRC2012_val_00010804_n03759954,13.0,2002,4084,8168,17.14014434814453,0.19845598936080933,0.8728415966033936
m8_plus_latent_512_fold_N4084,60,n03759954/ILSVRC2012_val_00010804_n03759954,13.0,2003,4084,8168,17.231861114501953,0.19727200269699097,0.8830420970916748
m8_plus_latent_512_fold_N4084,60,n03759954/ILSVRC2012_val_00010804_n03759954,19.0,2001,4084,8168,17.27060890197754,0.19859057664871216,0.8727874755859375
m8_plus_latent_512_fold_N4084,60,n03759954/ILSVRC2012_val_00010804_n03759954,19.0,2002,4084,8168,17.236921310424805,0.19706164300441742,0.8713005781173706
m8_plus_latent_512_fold_N4084,60,n03759954/ILSVRC2012_val_00010804_n03759954,19.0,2003,4084,8168,17.28374671936035,0.19701609015464783,0.8792645335197449
m8_plus_latent_512_fold_N4084,61,n03775071/ILSVRC2012_val_00002420_n03775071,1.0,2001,4084,8168,20.172306060791016,0.1593540608882904,0.754469633102417
m8_plus_latent_512_fold_N4084,61,n03775071/ILSVRC2012_val_00002420_n03775071,1.0,2002,4084,8168,17.386817932128906,0.29716309905052185,0.667742908000946
m8_plus_latent_512_fold_N4084,61,n03775071/ILSVRC2012_val_00002420_n03775071,1.0,2003,4084,8168,23.203094482421875,0.08329686522483826,0.9276955723762512
m8_plus_latent_512_fold_N4084,61,n03775071/ILSVRC2012_val_00002420_n03775071,4.0,2001,4084,8168,23.507158279418945,0.08245882391929626,0.9319231510162354
m8_plus_latent_512_fold_N4084,61,n03775071/ILSVRC2012_val_00002420_n03775071,4.0,2002,4084,8168,23.51190948486328,0.07561560720205307,0.9421871900558472
m8_plus_latent_512_fold_N4084,61,n03775071/ILSVRC2012_val_00002420_n03775071,4.0,2003,4084,8168,23.55547332763672,0.07637172937393188,0.9324890375137329
m8_plus_latent_512_fold_N4084,61,n03775071/ILSVRC2012_val_00002420_n03775071,7.0,2001,4084,8168,23.62319564819336,0.07919637858867645,0.9298182725906372
m8_plus_latent_512_fold_N4084,61,n03775071/ILSVRC2012_val_00002420_n03775071,7.0,2002,4084,8168,23.612459182739258,0.07367587089538574,0.9412145018577576
m8_plus_latent_512_fold_N4084,61,n03775071/ILSVRC2012_val_00002420_n03775071,7.0,2003,4084,8168,23.669857025146484,0.07395634055137634,0.9341453313827515
m8_plus_latent_512_fold_N4084,61,n03775071/ILSVRC2012_val_00002420_n03775071,13.0,2001,4084,8168,23.707927703857422,0.07518944889307022,0.9309178590774536
m8_plus_latent_512_fold_N4084,61,n03775071/ILSVRC2012_val_00002420_n03775071,13.0,2002,4084,8168,23.690736770629883,0.07207643240690231,0.9408440589904785
m8_plus_latent_512_fold_N4084,61,n03775071/ILSVRC2012_val_00002420_n03775071,13.0,2003,4084,8168,23.742847442626953,0.0710582509636879,0.9335050582885742
m8_plus_latent_512_fold_N4084,61,n03775071/ILSVRC2012_val_00002420_n03775071,19.0,2001,4084,8168,23.714462280273438,0.07403632998466492,0.9311171174049377
m8_plus_latent_512_fold_N4084,61,n03775071/ILSVRC2012_val_00002420_n03775071,19.0,2002,4084,8168,23.701679229736328,0.07227250933647156,0.9382302761077881
m8_plus_latent_512_fold_N4084,61,n03775071/ILSVRC2012_val_00002420_n03775071,19.0,2003,4084,8168,23.734661102294922,0.07190153002738953,0.932884693145752
m8_plus_latent_512_fold_N4084,62,n03782006/ILSVRC2012_val_00004758_n03782006,1.0,2001,4084,8168,21.834896087646484,0.14581415057182312,0.9098291397094727
m8_plus_latent_512_fold_N4084,62,n03782006/ILSVRC2012_val_00004758_n03782006,1.0,2002,4084,8168,21.730730056762695,0.16741397976875305,0.8999004364013672
m8_plus_latent_512_fold_N4084,62,n03782006/ILSVRC2012_val_00004758_n03782006,1.0,2003,4084,8168,21.07423973083496,0.18309545516967773,0.8865092992782593
m8_plus_latent_512_fold_N4084,62,n03782006/ILSVRC2012_val_00004758_n03782006,4.0,2001,4084,8168,22.466657638549805,0.1299004703760147,0.9165307283401489
