population,image_index,image_id,family,budget,mode,renderer,snr_db,seed,raw_payload_bits,actual_payload_bits,header_accepted,body_crc_accepted,accepted_correct,source_complete,psnr_db,lpips,dino_cosine
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,arithmetic,4084,8,Dc,13.0,2003,3060,2656,1,1,1,1,19.17034149169922,0.21428853273391724,0.9010169506072998
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,arithmetic,4084,9,Dc,13.0,2003,5088,4331,1,1,1,1,20.73197364807129,0.14511403441429138,0.9131585359573364
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,raw,4084,7,Dc,19.0,2001,1860,1860,1,1,1,1,18.068525314331055,0.2575661838054657,0.8781490325927734
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,raw,4084,8,Dc,19.0,2001,3060,3060,1,1,1,1,19.17034149169922,0.21428850293159485,0.9010169506072998
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,raw,4084,9,Dc,19.0,2001,5088,5088,1,1,1,1,20.73197364807129,0.14511403441429138,0.9131585359573364
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,arithmetic,4084,7,Dc,19.0,2001,1860,1631,1,1,1,1,18.068525314331055,0.2575661838054657,0.8781490325927734
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,arithmetic,4084,8,Dc,19.0,2001,3060,2656,1,1,1,1,19.17034149169922,0.21428850293159485,0.9010169506072998
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,arithmetic,4084,9,Dc,19.0,2001,5088,4331,1,1,1,1,20.73197364807129,0.14511403441429138,0.9131585359573364
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,raw,4084,7,Dc,19.0,2002,1860,1860,1,1,1,1,18.068525314331055,0.2575661838054657,0.8781490325927734
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,raw,4084,8,Dc,19.0,2002,3060,3060,1,1,1,1,19.17034149169922,0.21428850293159485,0.9010169506072998
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,raw,4084,9,Dc,19.0,2002,5088,5088,1,1,1,1,20.73197364807129,0.14511403441429138,0.9131585359573364
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,arithmetic,4084,7,Dc,19.0,2002,1860,1631,1,1,1,1,18.068525314331055,0.2575661838054657,0.8781490325927734
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,arithmetic,4084,8,Dc,19.0,2002,3060,2656,1,1,1,1,19.17034149169922,0.21428850293159485,0.9010169506072998
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,arithmetic,4084,9,Dc,19.0,2002,5088,4331,1,1,1,1,20.73197364807129,0.14511403441429138,0.9131585359573364
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,raw,4084,7,Dc,19.0,2003,1860,1860,1,1,1,1,18.068525314331055,0.2575661838054657,0.8781490325927734
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,raw,4084,8,Dc,19.0,2003,3060,3060,1,1,1,1,19.17034149169922,0.21428851783275604,0.9010169506072998
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,raw,4084,9,Dc,19.0,2003,5088,5088,1,1,1,1,20.73197364807129,0.14511403441429138,0.9131585359573364
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,arithmetic,4084,7,Dc,19.0,2003,1860,1631,1,1,1,1,18.068525314331055,0.2575661838054657,0.8781490325927734
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,arithmetic,4084,8,Dc,19.0,2003,3060,2656,1,1,1,1,19.17034149169922,0.21428851783275604,0.9010169506072998
development,76,n04235860/ILSVRC2012_val_00004033_n04235860,arithmetic,4084,9,Dc,19.0,2003,5088,4331,1,1,1,1,20.73197364807129,0.14511403441429138,0.9131585359573364
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,7,Dc,1.0,2001,1860,1860,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021671772003174
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,8,Dc,1.0,2001,3060,3060,1,0,0,1,19.14596939086914,0.1766478568315506,0.8210279941558838
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,9,Dc,1.0,2001,5088,5088,1,0,0,1,7.889680862426758,0.6236276626586914,0.023624341934919357
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,7,Dc,1.0,2001,1860,1624,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021671772003174
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,8,Dc,1.0,2001,3060,2628,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861716747283936
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,9,Dc,1.0,2001,5088,4271,1,0,0,1,14.8927583694458,0.4249928891658783,0.4160556197166443
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,7,Dc,1.0,2002,1860,1860,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021671772003174
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,8,Dc,1.0,2002,3060,3060,1,0,0,1,19.380292892456055,0.17524176836013794,0.7777688503265381
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,9,Dc,1.0,2002,5088,5088,1,0,0,1,9.209240913391113,0.5737729668617249,0.11572673171758652
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,7,Dc,1.0,2002,1860,1624,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021671772003174
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,8,Dc,1.0,2002,3060,2628,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861716747283936
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,9,Dc,1.0,2002,5088,4271,1,0,0,1,10.289081573486328,0.5713028907775879,0.5916922092437744
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,7,Dc,1.0,2003,1860,1860,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021671772003174
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,8,Dc,1.0,2003,3060,3060,1,1,1,1,19.300779342651367,0.1765836626291275,0.7861716747283936
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,9,Dc,1.0,2003,5088,5088,1,0,0,1,10.883692741394043,0.5578655004501343,0.28662848472595215
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,7,Dc,1.0,2003,1860,1624,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021671772003174
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,8,Dc,1.0,2003,3060,2628,1,1,1,1,19.300779342651367,0.1765836626291275,0.7861716747283936
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,9,Dc,1.0,2003,5088,4271,1,0,0,1,13.781837463378906,0.4602685570716858,0.5032028555870056
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,7,Dc,4.0,2001,1860,1860,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021671772003174
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,8,Dc,4.0,2001,3060,3060,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861716747283936
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,9,Dc,4.0,2001,5088,5088,1,1,1,1,20.687837600708008,0.14086993038654327,0.8790012001991272
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,7,Dc,4.0,2001,1860,1624,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021671772003174
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,8,Dc,4.0,2001,3060,2628,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861716747283936
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,9,Dc,4.0,2001,5088,4271,1,1,1,1,20.687837600708008,0.14086993038654327,0.8790012001991272
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,7,Dc,4.0,2002,1860,1860,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021671772003174
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,8,Dc,4.0,2002,3060,3060,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861716747283936
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,9,Dc,4.0,2002,5088,5088,1,0,0,1,20.670602798461914,0.14397689700126648,0.8470137715339661
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,7,Dc,4.0,2002,1860,1624,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021671772003174
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,8,Dc,4.0,2002,3060,2628,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861716747283936
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,9,Dc,4.0,2002,5088,4271,1,1,1,1,20.687837600708008,0.14086993038654327,0.8790012001991272
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,7,Dc,4.0,2003,1860,1860,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021671772003174
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,8,Dc,4.0,2003,3060,3060,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861716747283936
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,9,Dc,4.0,2003,5088,5088,1,0,0,1,19.76889419555664,0.1609952598810196,0.8389326333999634
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,7,Dc,4.0,2003,1860,1624,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021671772003174
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,8,Dc,4.0,2003,3060,2628,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861716747283936
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,9,Dc,4.0,2003,5088,4271,1,1,1,1,20.687837600708008,0.14086993038654327,0.8790012001991272
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,7,Dc,7.0,2001,1860,1860,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021671772003174
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,8,Dc,7.0,2001,3060,3060,1,1,1,1,19.300779342651367,0.1765836626291275,0.7861716747283936
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,9,Dc,7.0,2001,5088,5088,1,1,1,1,20.687837600708008,0.14086994528770447,0.8790012001991272
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,7,Dc,7.0,2001,1860,1624,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021671772003174
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,8,Dc,7.0,2001,3060,2628,1,1,1,1,19.300779342651367,0.1765836626291275,0.7861716747283936
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,9,Dc,7.0,2001,5088,4271,1,1,1,1,20.687837600708008,0.14086994528770447,0.8790012001991272
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,7,Dc,7.0,2002,1860,1860,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021671772003174
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,8,Dc,7.0,2002,3060,3060,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861716747283936
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,9,Dc,7.0,2002,5088,5088,1,1,1,1,20.687837600708008,0.14086993038654327,0.8790012001991272
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,7,Dc,7.0,2002,1860,1624,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021671772003174
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,8,Dc,7.0,2002,3060,2628,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861716747283936
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,9,Dc,7.0,2002,5088,4271,1,1,1,1,20.687837600708008,0.14086993038654327,0.8790012001991272
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,7,Dc,7.0,2003,1860,1860,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021674156188965
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,8,Dc,7.0,2003,3060,3060,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861717343330383
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,9,Dc,7.0,2003,5088,5088,1,1,1,1,20.687837600708008,0.14086993038654327,0.8790011405944824
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,7,Dc,7.0,2003,1860,1624,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021674156188965
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,8,Dc,7.0,2003,3060,2628,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861717343330383
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,9,Dc,7.0,2003,5088,4271,1,1,1,1,20.687837600708008,0.14086993038654327,0.8790011405944824
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,7,Dc,13.0,2001,1860,1860,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021674156188965
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,8,Dc,13.0,2001,3060,3060,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861717343330383
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,9,Dc,13.0,2001,5088,5088,1,1,1,1,20.687837600708008,0.14086993038654327,0.8790011405944824
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,7,Dc,13.0,2001,1860,1624,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021674156188965
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,8,Dc,13.0,2001,3060,2628,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861717343330383
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,9,Dc,13.0,2001,5088,4271,1,1,1,1,20.687837600708008,0.14086993038654327,0.8790011405944824
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,7,Dc,13.0,2002,1860,1860,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021674156188965
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,8,Dc,13.0,2002,3060,3060,1,1,1,1,19.300779342651367,0.1765836626291275,0.7861717343330383
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,9,Dc,13.0,2002,5088,5088,1,1,1,1,20.687837600708008,0.14086994528770447,0.8790011405944824
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,7,Dc,13.0,2002,1860,1624,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021674156188965
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,8,Dc,13.0,2002,3060,2628,1,1,1,1,19.300779342651367,0.1765836626291275,0.7861717343330383
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,9,Dc,13.0,2002,5088,4271,1,1,1,1,20.687837600708008,0.14086994528770447,0.8790011405944824
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,7,Dc,13.0,2003,1860,1860,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021674156188965
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,8,Dc,13.0,2003,3060,3060,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861717343330383
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,9,Dc,13.0,2003,5088,5088,1,1,1,1,20.687837600708008,0.14086993038654327,0.8790011405944824
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,7,Dc,13.0,2003,1860,1624,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021674156188965
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,8,Dc,13.0,2003,3060,2628,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861717343330383
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,9,Dc,13.0,2003,5088,4271,1,1,1,1,20.687837600708008,0.14086993038654327,0.8790011405944824
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,7,Dc,19.0,2001,1860,1860,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021674156188965
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,8,Dc,19.0,2001,3060,3060,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861717343330383
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,9,Dc,19.0,2001,5088,5088,1,1,1,1,20.687837600708008,0.14086993038654327,0.8790011405944824
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,7,Dc,19.0,2001,1860,1624,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021674156188965
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,8,Dc,19.0,2001,3060,2628,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861717343330383
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,9,Dc,19.0,2001,5088,4271,1,1,1,1,20.687837600708008,0.14086993038654327,0.8790011405944824
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,7,Dc,19.0,2002,1860,1860,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021674156188965
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,8,Dc,19.0,2002,3060,3060,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861717343330383
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,9,Dc,19.0,2002,5088,5088,1,1,1,1,20.687837600708008,0.14086993038654327,0.8790011405944824
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,7,Dc,19.0,2002,1860,1624,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021674156188965
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,8,Dc,19.0,2002,3060,2628,1,1,1,1,19.300779342651367,0.1765836775302887,0.7861717343330383
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,9,Dc,19.0,2002,5088,4271,1,1,1,1,20.687837600708008,0.14086993038654327,0.8790011405944824
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,7,Dc,19.0,2003,1860,1860,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021674156188965
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,8,Dc,19.0,2003,3060,3060,1,1,1,1,19.300779342651367,0.1765836626291275,0.7861717343330383
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,raw,4084,9,Dc,19.0,2003,5088,5088,1,1,1,1,20.687837600708008,0.14086994528770447,0.8790011405944824
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,7,Dc,19.0,2003,1860,1624,1,1,1,1,17.4070987701416,0.22790198028087616,0.8021674156188965
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,8,Dc,19.0,2003,3060,2628,1,1,1,1,19.300779342651367,0.1765836626291275,0.7861717343330383
development,77,n04252077/ILSVRC2012_val_00012989_n04252077,arithmetic,4084,9,Dc,19.0,2003,5088,4271,1,1,1,1,20.687837600708008,0.14086994528770447,0.8790011405944824
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,7,Dc,1.0,2001,1860,1860,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197549223899841
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,8,Dc,1.0,2001,3060,3060,1,0,0,1,16.358230590820312,0.25893715023994446,0.8739479780197144
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,9,Dc,1.0,2001,5088,5088,1,0,0,1,10.330439567565918,0.5348551273345947,0.06438068300485611
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,7,Dc,1.0,2001,1860,1561,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197549223899841
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,8,Dc,1.0,2001,3060,2567,1,1,1,1,17.85251235961914,0.22754758596420288,0.912054181098938
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,9,Dc,1.0,2001,5088,4166,1,0,0,1,9.756680488586426,0.6193035840988159,0.6958307027816772
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,7,Dc,1.0,2002,1860,1860,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197549223899841
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,8,Dc,1.0,2002,3060,3060,1,0,0,1,16.92388343811035,0.24615855515003204,0.8496571779251099
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,9,Dc,1.0,2002,5088,5088,1,0,0,1,9.85368824005127,0.550860583782196,0.1135149747133255
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,7,Dc,1.0,2002,1860,1561,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197549223899841
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,8,Dc,1.0,2002,3060,2567,1,0,0,1,11.875332832336426,0.48418429493904114,0.5445208549499512
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,9,Dc,1.0,2002,5088,4166,1,0,0,1,11.823996543884277,0.5043454766273499,0.46008890867233276
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,7,Dc,1.0,2003,1860,1860,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197549223899841
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,8,Dc,1.0,2003,3060,3060,1,0,0,1,17.3255558013916,0.23473376035690308,0.9021738767623901
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,9,Dc,1.0,2003,5088,5088,1,0,0,1,10.505934715270996,0.528387725353241,0.01643206551671028
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,7,Dc,1.0,2003,1860,1561,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197549223899841
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,8,Dc,1.0,2003,3060,2567,1,0,0,1,14.83646297454834,0.36048173904418945,0.8094652891159058
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,9,Dc,1.0,2003,5088,4166,1,0,0,1,12.493648529052734,0.4667414426803589,0.6603472232818604
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,7,Dc,4.0,2001,1860,1860,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197549223899841
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,8,Dc,4.0,2001,3060,3060,1,1,1,1,17.85251235961914,0.22754758596420288,0.912054181098938
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,9,Dc,4.0,2001,5088,5088,1,0,0,1,19.119779586791992,0.17225126922130585,0.9119910001754761
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,7,Dc,4.0,2001,1860,1561,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197549223899841
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,8,Dc,4.0,2001,3060,2567,1,1,1,1,17.85251235961914,0.22754758596420288,0.912054181098938
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,9,Dc,4.0,2001,5088,4166,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415805339813232
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,7,Dc,4.0,2002,1860,1860,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197549223899841
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,8,Dc,4.0,2002,3060,3060,1,1,1,1,17.85251235961914,0.22754758596420288,0.912054181098938
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,9,Dc,4.0,2002,5088,5088,1,0,0,1,19.47743797302246,0.1536731868982315,0.9415805339813232
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,7,Dc,4.0,2002,1860,1561,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197549223899841
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,8,Dc,4.0,2002,3060,2567,1,1,1,1,17.85251235961914,0.22754758596420288,0.912054181098938
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,9,Dc,4.0,2002,5088,4166,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415805339813232
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,7,Dc,4.0,2003,1860,1860,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197549223899841
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,8,Dc,4.0,2003,3060,3060,1,1,1,1,17.85251235961914,0.22754758596420288,0.912054181098938
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,9,Dc,4.0,2003,5088,5088,1,0,0,1,19.481178283691406,0.1563914269208908,0.9407438039779663
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,7,Dc,4.0,2003,1860,1561,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197549223899841
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,8,Dc,4.0,2003,3060,2567,1,1,1,1,17.85251235961914,0.22754758596420288,0.912054181098938
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,9,Dc,4.0,2003,5088,4166,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415805339813232
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,7,Dc,7.0,2001,1860,1860,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197549223899841
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,8,Dc,7.0,2001,3060,3060,1,1,1,1,17.85251235961914,0.22754758596420288,0.912054181098938
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,9,Dc,7.0,2001,5088,5088,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415805339813232
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,7,Dc,7.0,2001,1860,1561,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197549223899841
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,8,Dc,7.0,2001,3060,2567,1,1,1,1,17.85251235961914,0.22754758596420288,0.912054181098938
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,arithmetic,4084,9,Dc,7.0,2001,5088,4166,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415805339813232
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,7,Dc,7.0,2002,1860,1860,1,1,1,1,16.487594604492188,0.2785567343235016,0.9197549223899841
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,8,Dc,7.0,2002,3060,3060,1,1,1,1,17.85251235961914,0.22754758596420288,0.912054181098938
development,78,n04310018/ILSVRC2012_val_00003156_n04310018,raw,4084,9,Dc,7.0,2002,5088,5088,1,1,1,1,19.47743797302246,0.1536731868982315,0.9415805339813232
